"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",3184,,,,29,954,1637,564
"De 40 a 44 años (047)",2767,,,,243,1235,815,474
"De 45 a 49 años (048)",2498,,,21,631,1166,263,417
"De 50 y más años (049)",12189,557,1447,3002,3445,1218,41,2479
,,,,,,,,
"URBANA (060)",50825,550,1478,3482,5963,9383,16506,13463
"De 12 a 14 años (061)",61,,,,,,5,56
"De 15 a 19 años (062)",1361,,,,,,757,604
"De 20 a 24 años (063)",5675,,,,,18,2911,2746
"De 25 a 29 años (064)",6793,,,,,295,4005,2493
"De 30 a 34 años (065)",6794,,,,1,1062,4054,1677
"De 35 a 39 años (066)",6072,,,,68,1898,2866,1240
"De 40 a 44 años (067)",5195,,,,445,2338,1433,979
"De 45 a 49 años (068)",4214,,,39,1010,2027,416,722
"De 50 y más años (069)",14660,550,1478,3443,4439,1745,59,2946
"PEA (070)",21382,32,180,789,2158,4882,6936,6405
"De 12 a 14 años (071)",5,,,,,,,5
"De 15 a 19 años (072)",258,,,,,,130,128
"De 20 a 24 años (073)",2305,,,,,15,991,1299
"De 25 a 29 años (074)",3332,,,,,175,1678,1479
"De 30 a 34 años (075)",3473,,,,1,654,1809,1009
"De 35 a 39 años (076)",3280,,,,42,1067,1413,758
"De 40 a 44 años (077)",2770,,,,235,1253,706,576
"De 45 a 49 años (078)",2069,,,20,474,1011,189,375
"De 50 y más años (079)",3890,32,180,769,1406,707,20,776
"Ocupada (080)",20597,32,174,778,2115,4761,6681,6056
"De 12 a 14 años (081)",5,,,,,,,5
"De 15 a 19 años (082)",223,,,,,,117,106
"De 20 a 24 años (083)",2127,,,,,14,927,1186
"De 25 a 29 años (084)",3156,,,,,166,1607,1383
"De 30 a 34 años (085)",3359,,,,1,635,1758,965
"De 35 a 39 años (086)",3202,,,,42,1041,1384,735
"De 40 a 44 años (087)",2689,,,,231,1221,685,552
"De 45 a 49 años (088)",2019,,,20,464,991,184,360
"De 50 y más años (089)",3817,32,174,758,1377,693,19,764
"Desocupada (090)",785,,6,11,43,121,255,349
"De 15 a 19 años (092)",35,,,,,,13,22
"De 20 a 24 años (093)",178,,,,,1,64,113
"De 25 a 29 años (094)",176,,,,,9,71,96
"De 30 a 34 años (095)",114,,,,,19,51,44
"De 35 a 39 años (096)",78,,,,,26,29,23
"De 40 a 44 años (097)",81,,,,4,32,21,24
"De 45 a 49 años (098)",50,,,,10,20,5,15
"De 50 y más años (099)",73,,6,11,29,14,1,12
"No PEA (100)",29443,518,1298,2693,3805,4501,9570,7058
"De 12 a 14 años (101)",56,,,,,,5,51
"De 15 a 19 años (102)",1103,,,,,,627,476
"De 20 a 24 años (103)",3370,,,,,3,1920,1447
"De 25 a 29 años (104)",3461,,,,,120,2327,1014
"De 30 a 34 años (105)",3321,,,,,408,2245,668
"De 35 a 39 años (106)",2792,,,,26,831,1453,482
"De 40 a 44 años (107)",2425,,,,210,1085,727,403
"De 45 a 49 años (108)",2145,,,19,536,1016,227,347
"De 50 y más años (109)",10770,518,1298,2674,3033,1038,39,2170
,,,,,,,,
"RURAL (120)",6156,45,161,399,745,1087,1952,1767
"De 12 a 14 años (121)",5,,,,,,,5
"De 15 a 19 años (122)",185,,,,,,102,83
"De 20 a 24 años (123)",750,,,,,2,410,338
"De 25 a 29 años (124)",836,,,,,24,484,328
"De 30 a 34 años (125)",753,,,,,85,449,219
"De 35 a 39 años (126)",674,,,,5,229,290,150
"De 40 a 44 años (127)",566,,,,52,241,150,123
"De 45 a 49 años (128)",554,,,4,135,247,57,111
"De 50 y más años (129)",1833,45,161,395,553,259,10,410
"PEA (130)",2000,6,12,69,202,423,654,634
"De 15 a 19 años (132)",36,,,,,,26,10
"De 20 a 24 años (133)",230,,,,,1,121,108
"De 25 a 29 años (134)",334,,,,,12,162,160
"De 30 a 34 años (135)",279,,,,,37,148,94
"De 35 a 39 años (136)",282,,,,2,106,106,68
"De 40 a 44 años (137)",224,,,,19,91,62,52
"De 45 a 49 años (138)",201,,,2,40,97,21,41
"De 50 y más años (139)",414,6,12,67,141,79,8,101
"Ocupada (140)",1964,6,12,69,200,419,642,616
"De 15 a 19 años (142)",36,,,,,,26,10
"De 20 a 24 años (143)",219,,,,,1,117,101
"De 25 a 29 años (144)",321,,,,,12,156,153
"De 30 a 34 años (145)",275,,,,,36,147,92
"De 35 a 39 años (146)",282,,,,2,106,106,68
"De 40 a 44 años (147)",220,,,,19,89,61,51
"De 45 a 49 años (148)",198,,,2,39,96,21,40
"De 50 y más años (149)",413,6,12,67,140,79,8,101
"Desocupada (150)",36,,,,2,4,12,18
"De 20 a 24 años (153)",11,,,,,,4,7
"De 25 a 29 años (154)",13,,,,,,6,7
"De 30 a 34 años (155)",4,,,,,1,1,2
"De 40 a 44 años (157)",4,,,,,2,1,1
"De 45 a 49 años (158)",3,,,,1,1,,1
"De 50 y más años (159)",1,,,,1,,,
"No PEA (160)",4156,39,149,330,543,664,1298,1133
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",149,,,,,,76,73
"De 20 a 24 años (163)",520,,,,,1,289,230
"De 25 a 29 años (164)",502,,,,,12,322,168
"De 30 a 34 años (165)",474,,,,,48,301,125
"De 35 a 39 años (166)",392,,,,3,123,184,82
"De 40 a 44 años (167)",342,,,,33,150,88,71
"De 45 a 49 años (168)",353,,,2,95,150,36,70
"De 50 y más años (169)",1419,39,149,328,412,180,2,309
