"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",45,2,16,15,11,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3704,294,1438,1165,715,92
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",399,2,166,125,82,24
"Desocupado (038)",165,16,110,31,7,1
,,,,,,
"URBANA (039)",13524,252,4564,5140,3015,553
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",44,,5,18,17,4
"Profes., científicos e intelectuales (041)",1400,,298,791,301,10
"Técnicos de nivel medio y trab.asimilados (042)",717,3,225,303,166,20
"Jefes y empleados de oficina (043)",533,,231,212,86,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2247,32,667,929,526,93
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2270,,585,813,669,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1160,14,394,429,280,43
"Obreros construc., conf., papel, fab., instr. (047)",1343,2,485,527,295,34
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3092,188,1360,868,552,124
"Otra (049)",93,,23,58,12,
"Ocupación no especificada (050)",309,9,118,104,68,10
"Desocupado (051)",316,4,173,88,43,8
"Hombres (052)",8966,152,3016,3245,2110,443
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",38,,5,17,13,3
"Profes., científicos e intelectuales (054)",685,,124,375,177,9
"Técnicos de nivel medio y trab.asimilados (055)",455,2,135,188,115,15
"Jefes y empleados de oficina (056)",249,,82,108,56,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",864,17,259,315,223,50
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2042,,514,729,608,191
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1062,13,369,393,250,37
"Obreros construc., conf., papel, fab., instr. (060)",1309,2,472,514,288,33
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1821,109,879,441,302,90
"Otra (062)",92,,23,57,12,
"Ocupación no especificada (063)",139,7,54,46,28,4
"Desocupado (064)",210,2,100,62,38,8
"Mujeres (065)",4558,100,1548,1895,905,110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,,1,4,1
"Profes., científicos e intelectuales (067)",715,,174,416,124,1
"Técnicos de nivel medio y trab.asimilados (068)",262,1,90,115,51,5
"Jefes y empleados de oficina (069)",284,,149,104,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1383,15,408,614,303,43
"Agricult.trabaj. calif. agrop. y pesqueros (071)",228,,71,84,61,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",98,1,25,36,30,6
"Obreros construc., conf., papel, fab., instr. (073)",34,,13,13,7,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1271,79,481,427,250,34
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",170,2,64,58,40,6
"Desocupado (077)",106,2,73,26,5,
,,,,,,
"RURAL (078)",19486,884,7446,5978,3989,1189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",22,,3,13,5,1
"Profes., científicos e intelectuales (080)",545,,173,272,96,4
"Técnicos de nivel medio y trab.asimilados (081)",157,,61,67,23,6
"Jefes y empleados de oficina (082)",69,,25,32,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",596,12,179,243,140,22
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8240,,2239,2867,2294,840
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",318,6,131,109,66,6
"Obreros construc., conf., papel, fab., instr. (086)",338,3,115,141,69,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",8496,821,4206,2030,1183,256
"Otra (088)",2,,1,,1,
"Ocupación no especificada (089)",429,1,164,153,77,34
"Desocupado (090)",274,41,149,51,23,10
"Hombres (091)",15155,644,5798,4578,3112,1023
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",16,,1,9,5,1
"Profes., científicos e intelectuales (093)",263,,60,136,63,4
"Técnicos de nivel medio y trab.asimilados (094)",95,,34,39,16,6
"Jefes y empleados de oficina (095)",32,,5,17,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",205,3,52,87,51,12
"Agricult.trabaj. calif. agrop. y pesqueros (097)",7458,,1992,2631,2072,763
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",279,6,118,96,55,4
"Obreros construc., conf., papel, fab., instr. (099)",327,1,112,139,65,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",6063,606,3249,1292,718,198
"Otra (101)",2,,1,,1,
"Ocupación no especificada (102)",200,1,62,86,35,16
"Desocupado (103)",215,27,112,46,21,9
"Mujeres (104)",4331,240,1648,1400,877,166
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,,2,4,,
"Profes., científicos e intelectuales (106)",282,,113,136,33,
"Técnicos de nivel medio y trab.asimilados (107)",62,,27,28,7,
"Jefes y empleados de oficina (108)",37,,20,15,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",391,9,127,156,89,10
"Agricult.trabaj. calif. agrop. y pesqueros (110)",782,,247,236,222,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",39,,13,13,11,2
"Obreros construc., conf., papel, fab., instr. (112)",11,2,3,2,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2433,215,957,738,465,58
"Ocupación no especificada (115)",229,,102,67,42,18
"Desocupado (116)",59,14,37,5,2,1
