"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (120)",2,2,,,,,,
"Construcción (121)",26,1,23,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",353,30,,264,,59,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,2,,,,
"Comercio al por mayor (124)",16,1,,11,,4,,
"Comercio al por menor (125)",335,29,,251,,55,,
"Hoteles y restaurantes (126)",200,31,12,146,1,10,,
"Trans., almac. y comunicaciones (127)",16,11,3,1,,1,,
"Intermediación financiera (128)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (129)",29,21,5,1,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",137,125,12,,,,,
"Enseñanza (131)",327,313,,13,1,,,
"Servicios sociales y de salud (132)",56,54,,1,,1,,
"Otras activ. serv.comun.soc y personales (133)",95,14,6,73,,2,,
"Hogares privados con servicio doméstico (134)",130,,,,,,130,
"Actividad economica no especificada (136)",101,22,18,37,,24,,
"Desocupado (137)",84,,,,,,,84
,,,,,,,,
"RURAL (138)",10670,786,2407,5271,71,1447,178,510
"Agric., ganadería, caza y silvicultura (139)",6350,5,311,4778,47,1209,,
"Pesca (140)",1,,,1,,,,
"Explotación de minas y canteras (141)",1880,421,1451,5,2,1,,
"Industrias manufactureras (142)",238,13,79,115,3,28,,
"Construcción (144)",419,7,319,53,3,37,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",219,19,26,148,8,18,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",37,,20,7,5,5,,
"Comercio al por mayor (147)",14,5,1,6,1,1,,
"Comercio al por menor (148)",168,14,5,135,2,12,,
"Hoteles y restaurantes (149)",97,27,13,44,3,10,,
"Trans., almac. y comunicaciones (150)",136,36,87,12,,1,,
"Activid.inmobil., empres. y alquileres (152)",105,41,61,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",47,37,10,,,,,
"Enseñanza (154)",118,108,2,6,1,1,,
"Servicios sociales y de salud (155)",17,17,,,,,,
"Otras activ. serv.comun.soc y personales (156)",18,9,4,5,,,,
"Hogares privados con servicio doméstico (157)",178,,,,,,178,
"Actividad economica no especificada (159)",337,46,44,103,2,142,,
"Desocupado (160)",510,,,,,,,510
"Hombres (161)",9464,663,2281,4899,62,1126,5,428
"Agric., ganadería, caza y silvicultura (162)",5963,5,266,4614,43,1035,,
"Pesca (163)",1,,,1,,,,
"Explotación de minas y canteras (164)",1796,388,1400,5,2,1,,
"Industrias manufactureras (165)",183,12,77,79,3,12,,
"Construcción (167)",416,7,316,53,3,37,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",150,17,26,92,8,7,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",37,,20,7,5,5,,
"Comercio al por mayor (170)",10,5,1,3,1,,,
"Comercio al por menor (171)",103,12,5,82,2,2,,
"Hoteles y restaurantes (172)",41,20,8,13,,,,
"Trans., almac. y comunicaciones (173)",133,34,86,12,,1,,
"Activid.inmobil., empres. y alquileres (175)",96,34,59,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",40,30,10,,,,,
"Enseñanza (177)",73,66,2,3,1,1,,
"Servicios sociales y de salud (178)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (179)",11,6,4,1,,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,5,
"Actividad economica no especificada (182)",122,38,27,25,,32,,
"Desocupado (183)",428,,,,,,,428
"Mujeres (184)",1206,123,126,372,9,321,173,82
"Agric., ganadería, caza y silvicultura (185)",387,,45,164,4,174,,
"Explotación de minas y canteras (187)",84,33,51,,,,,
"Industrias manufactureras (188)",55,1,2,36,,16,,
"Construcción (190)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",69,2,,56,,11,,
"Comercio al por mayor (193)",4,,,3,,1,,
"Comercio al por menor (194)",65,2,,53,,10,,
"Hoteles y restaurantes (195)",56,7,5,31,3,10,,
"Trans., almac. y comunicaciones (196)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,7,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,7,,,,,,
"Enseñanza (200)",45,42,,3,,,,
"Servicios sociales y de salud (201)",11,11,,,,,,
"Otras activ. serv.comun.soc y personales (202)",7,3,,4,,,,
"Hogares privados con servicio doméstico (203)",173,,,,,,173,
"Actividad economica no especificada (205)",215,8,17,78,2,110,,
"Desocupado (206)",82,,,,,,,82
