"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",779,747,111,169,227,145,85,10,,,32,1477
"De 25 a 29 años (024)",727,698,56,92,107,147,222,63,11,,29,2214
"De 30 a 34 años (025)",545,537,22,47,57,56,172,136,39,8,8,2391
"De 35 a 39 años (026)",528,526,8,16,34,45,153,128,98,44,2,3054
"De 40 a 44 años (027)",309,307,8,9,27,28,66,68,63,38,2,1841
"De 45 a 49 años (028)",238,235,16,9,13,17,38,54,48,40,3,1467
"De 50 y más años (029)",425,414,17,16,30,27,79,88,77,80,11,2655
"Desocupada (030)",54,52,29,6,5,3,4,3,2,,2,77
"De 12 a 14 años (031)",7,7,7,,,,,,,,,
"De 15 a 19 años (032)",19,19,16,3,,,,,,,,3
"De 20 a 24 años (033)",12,10,3,2,4,,1,,,,2,14
"De 25 a 29 años (034)",9,9,2,1,1,2,2,1,,,,24
"De 30 a 34 años (035)",3,3,,,,1,1,,1,,,16
"De 35 a 39 años (036)",2,2,1,,,,,1,,,,6
"De 40 a 44 años (037)",2,2,,,,,,1,1,,,14
"No PEA (040)",7869,7726,3045,780,645,585,985,764,486,436,143,22128
"De 12 a 14 años (041)",1674,1662,1653,7,2,,,,,,12,11
"De 15 a 19 años (042)",1622,1583,1128,342,91,22,,,,,39,590
"De 20 a 24 años (043)",1027,979,141,251,269,185,118,15,,,48,1937
"De 25 a 29 años (044)",907,891,34,91,143,198,298,103,24,,16,3136
"De 30 a 34 años (045)",616,612,7,31,60,75,201,165,55,18,4,2992
"De 35 a 39 años (046)",577,572,12,12,30,37,153,168,104,56,5,3468
"De 40 a 44 años (047)",367,361,14,8,12,21,64,87,72,83,6,2481
"De 45 a 49 años (048)",319,318,7,9,8,19,38,77,81,79,1,2342
"De 50 y más años (049)",760,748,49,29,30,28,113,149,150,200,12,5171
,,,,,,,,,,,,
"URBANA (060)",2006,1925,708,240,225,169,243,153,108,79,81,5061
"De 12 a 14 años (061)",324,321,320,,1,,,,,,3,2
"De 15 a 19 años (062)",373,364,288,61,12,3,,,,,9,94
"De 20 a 24 años (063)",299,270,59,86,78,31,14,2,,,29,408
"De 25 a 29 años (064)",253,235,17,51,57,49,51,8,2,,18,600
"De 30 a 34 años (065)",196,190,7,22,34,33,57,21,13,3,6,715
"De 35 a 39 años (066)",165,161,2,8,19,21,47,40,20,4,4,798
"De 40 a 44 años (067)",116,113,4,3,7,17,32,24,18,8,3,606
"De 45 a 49 años (068)",94,93,2,2,2,9,16,25,20,17,1,630
"De 50 y más años (069)",186,178,9,7,15,6,26,33,35,47,8,1208
"PEA (070)",612,560,112,97,93,62,109,40,34,13,52,1641
"De 12 a 14 años (071)",12,11,11,,,,,,,,1,
"De 15 a 19 años (072)",71,67,47,15,5,,,,,,4,25
"De 20 a 24 años (073)",118,101,25,36,26,8,6,,,,17,137
"De 25 a 29 años (074)",101,86,14,22,22,9,17,1,1,,15,180
"De 30 a 34 años (075)",89,84,5,15,18,13,23,5,4,1,5,267
"De 35 a 39 años (076)",68,66,1,3,7,12,23,12,7,1,2,307
"De 40 a 44 años (077)",55,55,3,2,6,13,14,7,8,2,,251
"De 45 a 49 años (078)",35,34,2,1,1,6,9,5,6,4,1,190
"De 50 y más años (079)",63,56,4,3,8,1,17,10,8,5,7,284
"Ocupada (080)",598,548,109,95,90,61,106,40,34,13,50,1616
"De 12 a 14 años (081)",12,11,11,,,,,,,,1,
"De 15 a 19 años (082)",68,64,45,14,5,,,,,,4,24
"De 20 a 24 años (083)",113,98,24,36,24,8,6,,,,15,133
"De 25 a 29 años (084)",96,81,14,21,21,8,15,1,1,,15,165
"De 30 a 34 años (085)",88,83,5,15,18,13,22,5,4,1,5,262
"De 35 a 39 años (086)",68,66,1,3,7,12,23,12,7,1,2,307
"De 40 a 44 años (087)",55,55,3,2,6,13,14,7,8,2,,251
"De 45 a 49 años (088)",35,34,2,1,1,6,9,5,6,4,1,190
"De 50 y más años (089)",63,56,4,3,8,1,17,10,8,5,7,284
"Desocupada (090)",14,12,3,2,3,1,3,,,,2,25
"De 15 a 19 años (092)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (093)",5,3,1,,2,,,,,,2,4
"De 25 a 29 años (094)",5,5,,1,1,1,2,,,,,15
"De 30 a 34 años (095)",1,1,,,,,1,,,,,5
"No PEA (100)",1394,1365,596,143,132,107,134,113,74,66,29,3420
"De 12 a 14 años (101)",312,310,309,,1,,,,,,2,2
"De 15 a 19 años (102)",302,297,241,46,7,3,,,,,5,69
"De 20 a 24 años (103)",181,169,34,50,52,23,8,2,,,12,271
"De 25 a 29 años (104)",152,149,3,29,35,40,34,7,1,,3,420
"De 30 a 34 años (105)",107,106,2,7,16,20,34,16,9,2,1,448
"De 35 a 39 años (106)",97,95,1,5,12,9,24,28,13,3,2,491
"De 40 a 44 años (107)",61,58,1,1,1,4,18,17,10,6,3,355
"De 45 a 49 años (108)",59,59,,1,1,3,7,20,14,13,,440
"De 50 y más años (109)",123,122,5,4,7,5,9,23,27,42,1,924
,,,,,,,,,,,,
"RURAL (120)",10239,10072,3032,1138,998,895,1565,1161,716,567,167,32682
"De 12 a 14 años (121)",1445,1435,1425,9,1,,,,,,10,11
"De 15 a 19 años (122)",1951,1906,1199,516,157,30,4,,,,45,936
"De 20 a 24 años (123)",1519,1466,196,336,422,299,190,23,,,53,3020
"De 25 a 29 años (124)",1390,1363,75,133,194,298,471,159,33,,27,4774
"De 30 a 34 años (125)",968,962,22,56,83,99,317,280,82,23,6,4684
"De 35 a 39 años (126)",942,939,19,20,45,61,259,257,182,96,3,5730
"De 40 a 44 años (127)",562,557,18,14,32,32,98,132,118,113,5,3730
"De 45 a 49 años (128)",463,460,21,16,19,27,60,106,109,102,3,3179
"De 50 y más años (129)",999,984,57,38,45,49,166,204,192,233,15,6618
"PEA (130)",3764,3711,583,501,485,417,714,510,304,197,53,13974
"De 12 a 14 años (131)",83,83,81,2,,,,,,,,2
"De 15 a 19 años (132)",631,620,312,220,73,11,4,,,,11,415
"De 20 a 24 años (133)",673,656,89,135,205,137,80,10,,,17,1354
"De 25 a 29 años (134)",635,621,44,71,86,140,207,63,10,,14,2058
"De 30 a 34 años (135)",459,456,17,32,39,44,150,131,36,7,3,2140
"De 35 a 39 años (136)",462,462,8,13,27,33,130,117,91,43,,2753
"De 40 a 44 años (137)",256,254,5,7,21,15,52,62,56,36,2,1604
"De 45 a 49 años (138)",203,201,14,8,12,11,29,49,42,36,2,1277
"De 50 y más años (139)",362,358,13,13,22,26,62,78,69,75,4,2371
"Ocupada (140)",3724,3671,557,497,483,415,713,507,302,197,53,13922
"De 12 a 14 años (141)",76,76,74,2,,,,,,,,2
"De 15 a 19 años (142)",615,604,298,218,73,11,4,,,,11,413
"De 20 a 24 años (143)",666,649,87,133,203,137,79,10,,,17,1344
"De 25 a 29 años (144)",631,617,42,71,86,139,207,62,10,,14,2049
"De 30 a 34 años (145)",457,454,17,32,39,43,150,131,35,7,3,2129
"De 35 a 39 años (146)",460,460,7,13,27,33,130,116,91,43,,2747
"De 40 a 44 años (147)",254,252,5,7,21,15,52,61,55,36,2,1590
"De 45 a 49 años (148)",203,201,14,8,12,11,29,49,42,36,2,1277
"De 50 y más años (149)",362,358,13,13,22,26,62,78,69,75,4,2371
"Desocupada (150)",40,40,26,4,2,2,1,3,2,,,52
"De 12 a 14 años (151)",7,7,7,,,,,,,,,
"De 15 a 19 años (152)",16,16,14,2,,,,,,,,2
"De 20 a 24 años (153)",7,7,2,2,2,,1,,,,,10
"De 25 a 29 años (154)",4,4,2,,,1,,1,,,,9
"De 30 a 34 años (155)",2,2,,,,1,,,1,,,11
"De 35 a 39 años (156)",2,2,1,,,,,1,,,,6
"De 40 a 44 años (157)",2,2,,,,,,1,1,,,14
"No PEA (160)",6475,6361,2449,637,513,478,851,651,412,370,114,18708
"De 12 a 14 años (161)",1362,1352,1344,7,1,,,,,,10,9
"De 15 a 19 años (162)",1320,1286,887,296,84,19,,,,,34,521
"De 20 a 24 años (163)",846,810,107,201,217,162,110,13,,,36,1666
"De 25 a 29 años (164)",755,742,31,62,108,158,264,96,23,,13,2716
"De 30 a 34 años (165)",509,506,5,24,44,55,167,149,46,16,3,2544
"De 35 a 39 años (166)",480,477,11,7,18,28,129,140,91,53,3,2977
"De 40 a 44 años (167)",306,303,13,7,11,17,46,70,62,77,3,2126
"De 45 a 49 años (168)",260,259,7,8,7,16,31,57,67,66,1,1902
"De 50 y más años (169)",637,626,44,25,23,23,104,126,123,158,11,4247
