"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",300,250,3,204,31,8,4,,,,50,306
"De 20 a 24 años (023)",835,715,2,401,235,60,15,2,,,120,1128
"De 25 a 29 años (024)",889,822,7,241,331,156,78,9,,,67,1755
"De 30 a 34 años (025)",945,908,2,171,302,212,188,26,7,,37,2443
"De 35 a 39 años (026)",1017,999,3,104,227,237,331,80,16,1,18,3358
"De 40 a 44 años (027)",831,815,1,61,136,179,297,113,23,5,16,3142
"De 45 a 49 años (028)",711,699,4,45,102,122,214,143,55,14,12,3092
"De 50 y más años (029)",1746,1719,11,103,114,183,434,464,289,121,27,9591
"Desocupada (030)",92,76,1,28,17,9,11,7,,3,16,212
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",10,7,,5,2,,,,,,3,9
"De 20 a 24 años (033)",19,11,,8,1,2,,,,,8,16
"De 25 a 29 años (034)",11,9,,7,1,,1,,,,2,13
"De 30 a 34 años (035)",11,10,,3,3,2,1,1,,,1,25
"De 35 a 39 años (036)",11,11,,2,6,1,2,,,,,26
"De 40 a 44 años (037)",7,6,,1,2,,2,1,,,1,19
"De 45 a 49 años (038)",5,5,,,,3,2,,,,,17
"De 50 y más años (039)",17,16,1,1,2,1,3,5,,3,1,86
"No PEA (040)",12522,12101,53,2315,2352,1841,2609,1690,886,355,421,46286
"De 12 a 14 años (041)",55,28,2,23,3,,,,,,27,29
"De 15 a 19 años (042)",847,748,6,603,123,14,2,,,,99,899
"De 20 a 24 años (043)",1714,1613,6,803,594,163,44,3,,,101,2687
"De 25 a 29 años (044)",1720,1663,8,412,613,388,216,25,1,,57,3873
"De 30 a 34 años (045)",1519,1488,2,175,422,404,396,81,6,2,31,4523
"De 35 a 39 años (046)",1302,1281,5,72,224,292,440,196,46,6,21,5058
"De 40 a 44 años (047)",1081,1065,1,50,119,185,386,224,86,14,16,4868
"De 45 a 49 años (048)",838,829,3,36,75,115,271,209,90,30,9,4183
"De 50 y más años (049)",3446,3386,20,141,179,280,854,952,657,303,60,20166
,,,,,,,,,,,,
"URBANA (060)",10310,9873,48,1918,2069,1666,2166,1216,572,218,437,35565
"De 12 a 14 años (061)",35,17,1,14,2,,,,,,18,18
"De 15 a 19 años (062)",455,388,6,331,38,9,4,,,,67,450
"De 20 a 24 años (063)",1112,970,3,569,313,67,15,3,,,142,1480
"De 25 a 29 años (064)",1186,1115,6,369,471,188,72,9,,,71,2227
"De 30 a 34 años (065)",1276,1231,3,240,431,321,214,16,6,,45,3127
"De 35 a 39 años (066)",1268,1245,4,118,302,338,375,97,11,,23,4073
"De 40 a 44 años (067)",1041,1018,2,78,181,240,358,126,28,5,23,3830
"De 45 a 49 años (068)",840,831,3,45,126,163,286,150,49,9,9,3520
"De 50 y más años (069)",3097,3058,20,154,205,340,842,815,478,204,39,16840
"PEA (070)",4441,4236,17,826,952,767,934,472,190,78,205,14596
"De 12 a 14 años (071)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (072)",134,114,,98,9,5,2,,,,20,139
"De 20 a 24 años (073)",435,352,2,215,107,21,7,,,,83,522
"De 25 a 29 años (074)",485,442,2,158,194,60,26,2,,,43,845
"De 30 a 34 años (075)",592,569,1,134,202,138,83,7,4,,23,1387
"De 35 a 39 años (076)",651,640,2,76,171,171,178,37,5,,11,1972
"De 40 a 44 años (077)",537,526,1,50,103,131,175,53,10,3,11,1862
"De 45 a 49 años (078)",452,448,1,29,79,95,149,73,19,3,4,1782
"De 50 y más años (079)",1152,1144,8,65,87,146,314,300,152,72,8,6086
"Ocupada (080)",4368,4173,16,801,937,760,925,469,190,75,195,14430
"De 12 a 14 años (081)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (082)",129,109,,94,8,5,2,,,,20,133
"De 20 a 24 años (083)",419,342,2,207,106,20,7,,,,77,509
"De 25 a 29 años (084)",476,434,2,152,193,60,25,2,,,42,833
"De 30 a 34 años (085)",585,563,1,131,200,137,83,7,4,,22,1377
"De 35 a 39 años (086)",641,630,2,74,165,170,177,37,5,,11,1950
"De 40 a 44 años (087)",530,520,1,49,101,131,173,52,10,3,10,1843
"De 45 a 49 años (088)",447,443,1,29,79,92,147,73,19,3,4,1765
"De 50 y más años (089)",1138,1131,7,64,85,145,311,298,152,69,7,6019
"Desocupada (090)",73,63,1,25,15,7,9,3,,3,10,166
"De 15 a 19 años (092)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (093)",16,10,,8,1,1,,,,,6,13
"De 25 a 29 años (094)",9,8,,6,1,,1,,,,1,12
"De 30 a 34 años (095)",7,6,,3,2,1,,,,,1,10
"De 35 a 39 años (096)",10,10,,2,6,1,1,,,,,22
"De 40 a 44 años (097)",7,6,,1,2,,2,1,,,1,19
"De 45 a 49 años (098)",5,5,,,,3,2,,,,,17
"De 50 y más años (099)",14,13,1,1,2,1,3,2,,3,1,67
"No PEA (100)",5869,5637,31,1092,1117,899,1232,744,382,140,232,20969
"De 12 a 14 años (101)",32,16,1,13,2,,,,,,16,17
"De 15 a 19 años (102)",321,274,6,233,29,4,2,,,,47,311
"De 20 a 24 años (103)",677,618,1,354,206,46,8,3,,,59,958
"De 25 a 29 años (104)",701,673,4,211,277,128,46,7,,,28,1382
"De 30 a 34 años (105)",684,662,2,106,229,183,131,9,2,,22,1740
"De 35 a 39 años (106)",617,605,2,42,131,167,197,60,6,,12,2101
"De 40 a 44 años (107)",504,492,1,28,78,109,183,73,18,2,12,1968
"De 45 a 49 años (108)",388,383,2,16,47,68,137,77,30,6,5,1738
"De 50 y más años (109)",1945,1914,12,89,118,194,528,515,326,132,31,10754
,,,,,,,,,,,,
"RURAL (120)",9592,9239,39,1762,1779,1341,2015,1318,704,281,353,35757
"De 12 a 14 años (121)",35,20,1,17,2,,,,,,15,21
"De 15 a 19 años (122)",702,617,3,481,118,13,2,,,,85,764
"De 20 a 24 años (123)",1456,1369,5,643,517,158,44,2,,,87,2351
"De 25 a 29 años (124)",1434,1379,9,291,474,356,223,25,1,,55,3414
"De 30 a 34 años (125)",1199,1175,1,109,296,297,371,92,7,2,24,3864
"De 35 a 39 años (126)",1062,1046,4,60,155,192,398,179,51,7,16,4369
"De 40 a 44 años (127)",878,868,,34,76,124,327,212,81,14,10,4199
"De 45 a 49 años (128)",714,702,4,36,51,77,201,202,96,35,12,3772
"De 50 y más años (129)",2112,2063,12,91,90,124,449,606,468,223,49,13003
"PEA (130)",2939,2775,17,539,544,399,638,372,200,66,164,10440
"De 12 a 14 años (131)",12,8,,7,1,,,,,,4,9
"De 15 a 19 años (132)",176,143,3,111,24,3,2,,,,33,176
"De 20 a 24 años (133)",419,374,,194,129,41,8,2,,,45,622
"De 25 a 29 años (134)",415,389,5,90,138,96,53,7,,,26,923
"De 30 a 34 años (135)",364,349,1,40,103,76,106,20,3,,15,1081
"De 35 a 39 años (136)",377,370,1,30,62,67,155,43,11,1,7,1412
"De 40 a 44 años (137)",301,295,,12,35,48,124,61,13,2,6,1299
"De 45 a 49 años (138)",264,256,3,16,23,30,67,70,36,11,8,1327
"De 50 y más años (139)",611,591,4,39,29,38,123,169,137,52,20,3591
"Ocupada (140)",2920,2762,17,536,542,397,636,368,200,66,158,10394
"De 12 a 14 años (141)",11,7,,6,1,,,,,,4,8
"De 15 a 19 años (142)",171,141,3,110,23,3,2,,,,30,173
"De 20 a 24 años (143)",416,373,,194,129,40,8,2,,,43,619
"De 25 a 29 años (144)",413,388,5,89,138,96,53,7,,,25,922
"De 30 a 34 años (145)",360,345,1,40,102,75,105,19,3,,15,1066
"De 35 a 39 años (146)",376,369,1,30,62,67,154,43,11,1,7,1408
"De 40 a 44 años (147)",301,295,,12,35,48,124,61,13,2,6,1299
"De 45 a 49 años (148)",264,256,3,16,23,30,67,70,36,11,8,1327
"De 50 y más años (149)",608,588,4,39,29,38,123,166,137,52,20,3572
"Desocupada (150)",19,13,,3,2,2,2,4,,,6,46
"De 12 a 14 años (151)",1,1,,1,,,,,,,,1
"De 15 a 19 años (152)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (153)",3,1,,,,1,,,,,2,3
"De 25 a 29 años (154)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (155)",4,4,,,1,1,1,1,,,,15
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",3,3,,,,,,3,,,,19
"No PEA (160)",6653,6464,22,1223,1235,942,1377,946,504,215,189,25317
"De 12 a 14 años (161)",23,12,1,10,1,,,,,,11,12
"De 15 a 19 años (162)",526,474,,370,94,10,,,,,52,588
"De 20 a 24 años (163)",1037,995,5,449,388,117,36,,,,42,1729
"De 25 a 29 años (164)",1019,990,4,201,336,260,170,18,1,,29,2491
"De 30 a 34 años (165)",835,826,,69,193,221,265,72,4,2,9,2783
"De 35 a 39 años (166)",685,676,3,30,93,125,243,136,40,6,9,2957
"De 40 a 44 años (167)",577,573,,22,41,76,203,151,68,12,4,2900
"De 45 a 49 años (168)",450,446,1,20,28,47,134,132,60,24,4,2445
"De 50 y más años (169)",1501,1472,8,52,61,86,326,437,331,171,29,9412
