"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",22561,19557,37,5037,5377,3880,3556,1156,376,138,3004,54899
"De 12 a 14 años (021)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (022)",259,211,,185,24,2,,,,,48,239
"De 20 a 24 años (023)",2346,1480,3,1084,330,47,14,2,,,866,1954
"De 25 a 29 años (024)",3477,2554,2,1233,913,307,92,5,2,,923,4412
"De 30 a 34 años (025)",3634,3162,6,901,1229,673,328,21,2,2,472,6946
"De 35 a 39 años (026)",3484,3215,5,550,1038,893,636,81,9,3,269,8643
"De 40 a 44 años (027)",2909,2749,4,410,749,717,692,149,21,7,160,8230
"De 45 a 49 años (028)",2217,2108,6,258,468,492,597,222,48,17,109,7287
"De 50 y más años (029)",4230,4075,11,413,626,749,1197,676,294,109,155,17185
"Desocupada (030)",821,589,,212,143,114,83,25,10,2,232,1457
"De 15 a 19 años (032)",35,28,,26,2,,,,,,7,30
"De 20 a 24 años (033)",189,95,,70,23,1,,1,,,94,125
"De 25 a 29 años (034)",189,110,,59,33,13,5,,,,79,184
"De 30 a 34 años (035)",118,95,,27,42,20,6,,,,23,197
"De 35 a 39 años (036)",78,65,,11,13,25,15,1,,,13,184
"De 40 a 44 años (037)",85,77,,8,21,21,18,4,4,1,8,257
"De 45 a 49 años (038)",53,49,,7,2,17,18,4,,1,4,177
"De 50 y más años (039)",74,70,,4,7,17,21,15,6,,4,303
"No PEA (040)",33599,30984,46,6400,6901,5745,6581,3244,1439,628,2615,105970
"De 12 a 14 años (041)",61,13,1,11,1,,,,,,48,13
"De 15 a 19 años (042)",1252,979,4,861,92,14,8,,,,273,1119
"De 20 a 24 años (043)",3890,3075,8,2035,823,170,30,9,,,815,4375
"De 25 a 29 años (044)",3963,3517,3,1297,1405,622,180,9,1,,446,6788
"De 30 a 34 años (045)",3795,3562,3,658,1374,932,545,44,3,3,233,8837
"De 35 a 39 años (046)",3184,3034,3,316,915,938,692,143,25,2,150,9060
"De 40 a 44 años (047)",2767,2657,2,217,597,730,833,241,32,5,110,9064
"De 45 a 49 años (048)",2498,2394,1,162,421,576,805,327,80,22,104,9233
"De 50 y más años (049)",12189,11753,21,843,1273,1763,3488,2471,1298,596,436,57481
,,,,,,,,,,,,
"URBANA (060)",50825,45588,71,10457,11243,8844,9048,3817,1514,594,5237,142512
"De 12 a 14 años (061)",61,15,1,13,1,,,,,,46,15
"De 15 a 19 años (062)",1361,1067,4,940,103,13,7,,,,294,1213
"De 20 a 24 años (063)",5675,4082,10,2827,1023,178,33,11,,,1593,5611
"De 25 a 29 años (064)",6793,5500,3,2336,2075,838,233,13,2,,1293,10066
"De 30 a 34 años (065)",6794,6156,8,1441,2413,1469,757,59,4,5,638,14336
"De 35 a 39 años (066)",6072,5684,8,801,1795,1676,1182,192,27,3,388,15947
"De 40 a 44 años (067)",5195,4948,5,576,1265,1346,1364,337,45,10,247,15649
"De 45 a 49 años (068)",4214,4015,6,376,821,972,1246,465,100,29,199,14476
"De 50 y más años (069)",14660,14121,26,1147,1747,2352,4226,2740,1336,547,539,65199
"PEA (070)",21382,18409,31,4849,5101,3706,3271,1024,322,105,2973,50707
"De 12 a 14 años (071)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (072)",258,206,,184,20,2,,,,,52,230
"De 20 a 24 años (073)",2305,1412,3,1046,310,40,10,3,,,893,1844
"De 25 a 29 años (074)",3332,2418,1,1194,851,282,83,5,2,,914,4134
"De 30 a 34 años (075)",3473,3027,5,875,1190,641,293,19,2,2,446,6583
"De 35 a 39 años (076)",3280,3023,5,524,977,856,580,71,8,2,257,8057
"De 40 a 44 años (077)",2770,2614,4,385,732,698,638,131,19,7,156,7738
"De 45 a 49 años (078)",2069,1965,5,248,442,469,556,195,39,11,104,6664
"De 50 y más años (079)",3890,3741,8,390,579,718,1111,600,252,83,149,15454
"Ocupada (080)",20597,17840,31,4645,4963,3595,3192,999,312,103,2757,49294
"De 12 a 14 años (081)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (082)",223,178,,158,18,2,,,,,45,200
"De 20 a 24 años (083)",2127,1322,3,980,288,39,10,2,,,805,1725
"De 25 a 29 años (084)",3156,2314,1,1136,821,270,79,5,2,,842,3964
"De 30 a 34 años (085)",3359,2934,5,850,1148,621,287,19,2,2,425,6388
"De 35 a 39 años (086)",3202,2958,5,513,964,831,565,70,8,2,244,7873
"De 40 a 44 años (087)",2689,2540,4,377,712,677,622,127,15,6,149,7492
"De 45 a 49 años (088)",2019,1919,5,242,440,453,539,191,39,10,100,6495
"De 50 y más años (089)",3817,3672,8,386,572,702,1090,585,246,83,145,15154
"Desocupada (090)",785,569,,204,138,111,79,25,10,2,216,1413
"De 15 a 19 años (092)",35,28,,26,2,,,,,,7,30
"De 20 a 24 años (093)",178,90,,66,22,1,,1,,,88,119
"De 25 a 29 años (094)",176,104,,58,30,12,4,,,,72,170
"De 30 a 34 años (095)",114,93,,25,42,20,6,,,,21,195
"De 35 a 39 años (096)",78,65,,11,13,25,15,1,,,13,184
"De 40 a 44 años (097)",81,74,,8,20,21,16,4,4,1,7,246
"De 45 a 49 años (098)",50,46,,6,2,16,17,4,,1,4,169
"De 50 y más años (099)",73,69,,4,7,16,21,15,6,,4,300
"No PEA (100)",29443,27179,40,5608,6142,5138,5777,2793,1192,489,2264,91805
"De 12 a 14 años (101)",56,12,1,10,1,,,,,,44,12
"De 15 a 19 años (102)",1103,861,4,756,83,11,7,,,,242,983
"De 20 a 24 años (103)",3370,2670,7,1781,713,138,23,8,,,700,3767
"De 25 a 29 años (104)",3461,3082,2,1142,1224,556,150,8,,,379,5932
"De 30 a 34 años (105)",3321,3129,3,566,1223,828,464,40,2,3,192,7753
"De 35 a 39 años (106)",2792,2661,3,277,818,820,602,121,19,1,131,7890
"De 40 a 44 años (107)",2425,2334,1,191,533,648,726,206,26,3,91,7911
"De 45 a 49 años (108)",2145,2050,1,128,379,503,690,270,61,18,95,7812
"De 50 y más años (109)",10770,10380,18,757,1168,1634,3115,2140,1084,464,390,49745
,,,,,,,,,,,,
"RURAL (120)",6156,5542,12,1192,1178,895,1172,608,311,174,614,19814
"De 12 a 14 años (121)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (122)",185,151,,132,15,3,1,,,,34,175
"De 20 a 24 años (123)",750,568,1,362,153,40,11,1,,,182,843
"De 25 a 29 años (124)",836,681,2,253,276,104,44,1,1,,155,1318
"De 30 a 34 años (125)",753,663,1,145,232,156,122,6,1,,90,1644
"De 35 a 39 años (126)",674,630,,76,171,180,161,33,7,2,44,1940
"De 40 a 44 años (127)",566,535,1,59,102,122,179,57,12,3,31,1902
"De 45 a 49 años (128)",554,536,1,51,70,113,174,88,28,11,18,2221
"De 50 y más años (129)",1833,1777,6,113,159,177,480,422,262,158,56,9770
"PEA (130)",2000,1737,6,400,419,288,368,157,64,35,263,5649
"De 15 a 19 años (132)",36,33,,27,6,,,,,,3,39
"De 20 a 24 años (133)",230,163,,108,43,8,4,,,,67,235
"De 25 a 29 años (134)",334,246,1,98,95,38,14,,,,88,462
"De 30 a 34 años (135)",279,230,1,53,81,52,41,2,,,49,560
"De 35 a 39 años (136)",282,257,,37,74,62,71,11,1,1,25,770
"De 40 a 44 años (137)",224,212,,33,38,40,72,22,6,1,12,749
"De 45 a 49 años (138)",201,192,1,17,28,40,59,31,9,7,9,800
"De 50 y más años (139)",414,404,3,27,54,48,107,91,48,26,10,2034
"Ocupada (140)",1964,1717,6,392,414,285,364,157,64,35,247,5605
"De 15 a 19 años (142)",36,33,,27,6,,,,,,3,39
"De 20 a 24 años (143)",219,158,,104,42,8,4,,,,61,229
"De 25 a 29 años (144)",321,240,1,97,92,37,13,,,,81,448
"De 30 a 34 años (145)",275,228,1,51,81,52,41,2,,,47,558
"De 35 a 39 años (146)",282,257,,37,74,62,71,11,1,1,25,770
"De 40 a 44 años (147)",220,209,,33,37,40,70,22,6,1,11,738
"De 45 a 49 años (148)",198,189,1,16,28,39,58,31,9,7,9,792
"De 50 y más años (149)",413,403,3,27,54,47,107,91,48,26,10,2031
"Desocupada (150)",36,20,,8,5,3,4,,,,16,44
"De 20 a 24 años (153)",11,5,,4,1,,,,,,6,6
"De 25 a 29 años (154)",13,6,,1,3,1,1,,,,7,14
"De 30 a 34 años (155)",4,2,,2,,,,,,,2,2
"De 40 a 44 años (157)",4,3,,,1,,2,,,,1,11
"De 45 a 49 años (158)",3,3,,1,,1,1,,,,,8
"De 50 y más años (159)",1,1,,,,1,,,,,,3
"No PEA (160)",4156,3805,6,792,759,607,804,451,247,139,351,14165
"De 12 a 14 años (161)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (162)",149,118,,105,9,3,1,,,,31,136
"De 20 a 24 años (163)",520,405,1,254,110,32,7,1,,,115,608
"De 25 a 29 años (164)",502,435,1,155,181,66,30,1,1,,67,856
"De 30 a 34 años (165)",474,433,,92,151,104,81,4,1,,41,1084
"De 35 a 39 años (166)",392,373,,39,97,118,90,22,6,1,19,1170
"De 40 a 44 años (167)",342,323,1,26,64,82,107,35,6,2,19,1153
"De 45 a 49 años (168)",353,344,,34,42,73,115,57,19,4,9,1421
"De 50 y más años (169)",1419,1373,3,86,105,129,373,331,214,132,46,7736
