"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",918,33,95,200,244,129,6,211
,,,,,,,,
"URBANA (060)",3584,26,70,161,318,702,1404,903
"De 12 a 14 años (061)",5,,,,,,,5
"De 15 a 19 años (062)",148,,,,,,69,79
"De 20 a 24 años (063)",497,,,,,1,288,208
"De 25 a 29 años (064)",541,,,,,16,368,157
"De 30 a 34 años (065)",485,,,,,74,313,98
"De 35 a 39 años (066)",402,,,,2,129,220,51
"De 40 a 44 años (067)",372,,,,28,175,107,62
"De 45 a 49 años (068)",313,,,2,57,164,34,56
"De 50 y más años (069)",821,26,70,159,231,143,5,187
"PEA (070)",1132,2,2,30,92,283,415,308
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",18,,,,,,6,12
"De 20 a 24 años (073)",117,,,,,,58,59
"De 25 a 29 años (074)",159,,,,,6,95,58
"De 30 a 34 años (075)",184,,,,,29,108,47
"De 35 a 39 años (076)",176,,,,1,57,95,23
"De 40 a 44 años (077)",160,,,,10,82,38,30
"De 45 a 49 años (078)",135,,,1,24,66,13,31
"De 50 y más años (079)",182,2,2,29,57,43,2,47
"Ocupada (080)",1088,2,2,28,90,272,402,292
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",17,,,,,,6,11
"De 20 a 24 años (083)",110,,,,,,58,52
"De 25 a 29 años (084)",155,,,,,5,93,57
"De 30 a 34 años (085)",170,,,,,25,101,44
"De 35 a 39 años (086)",172,,,,1,56,92,23
"De 40 a 44 años (087)",154,,,,9,79,37,29
"De 45 a 49 años (088)",130,,,1,23,65,13,28
"De 50 y más años (089)",179,2,2,27,57,42,2,47
"Desocupada (090)",44,,,2,2,11,13,16
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",7,,,,,,,7
"De 25 a 29 años (094)",4,,,,,1,2,1
"De 30 a 34 años (095)",14,,,,,4,7,3
"De 35 a 39 años (096)",4,,,,,1,3,
"De 40 a 44 años (097)",6,,,,1,3,1,1
"De 45 a 49 años (098)",5,,,,1,1,,3
"De 50 y más años (099)",3,,,2,,1,,
"No PEA (100)",2452,24,68,131,226,419,989,595
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",130,,,,,,63,67
"De 20 a 24 años (103)",380,,,,,1,230,149
"De 25 a 29 años (104)",382,,,,,10,273,99
"De 30 a 34 años (105)",301,,,,,45,205,51
"De 35 a 39 años (106)",226,,,,1,72,125,28
"De 40 a 44 años (107)",212,,,,18,93,69,32
"De 45 a 49 años (108)",178,,,1,33,98,21,25
"De 50 y más años (109)",639,24,68,130,174,100,3,140
,,,,,,,,
"RURAL (120)",987,9,28,77,111,179,329,254
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",28,,,,,,17,11
"De 20 a 24 años (123)",106,,,,,1,63,42
"De 25 a 29 años (124)",118,,,,,5,78,35
"De 30 a 34 años (125)",127,,,,1,18,78,30
"De 35 a 39 años (126)",120,,,,2,43,59,16
"De 40 a 44 años (127)",90,,,,6,40,26,18
"De 45 a 49 años (128)",75,,,1,21,36,5,12
"De 50 y más años (129)",321,9,28,76,81,36,3,88
"PEA (130)",169,,1,6,14,41,57,50
"De 15 a 19 años (132)",3,,,,,,2,1
"De 20 a 24 años (133)",20,,,,,,12,8
"De 25 a 29 años (134)",16,,,,,1,9,6
"De 30 a 34 años (135)",28,,,,1,3,16,8
"De 35 a 39 años (136)",32,,,,,16,13,3
"De 40 a 44 años (137)",18,,,,1,8,4,5
"De 45 a 49 años (138)",10,,,,1,6,1,2
"De 50 y más años (139)",42,,1,6,11,7,,17
"Ocupada (140)",167,,1,6,14,41,57,48
"De 15 a 19 años (142)",3,,,,,,2,1
"De 20 a 24 años (143)",18,,,,,,12,6
"De 25 a 29 años (144)",16,,,,,1,9,6
"De 30 a 34 años (145)",28,,,,1,3,16,8
"De 35 a 39 años (146)",32,,,,,16,13,3
"De 40 a 44 años (147)",18,,,,1,8,4,5
"De 45 a 49 años (148)",10,,,,1,6,1,2
"De 50 y más años (149)",42,,1,6,11,7,,17
"Desocupada (150)",2,,,,,,,2
"De 20 a 24 años (153)",2,,,,,,,2
"No PEA (160)",818,9,27,71,97,138,272,204
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",25,,,,,,15,10
"De 20 a 24 años (163)",86,,,,,1,51,34
"De 25 a 29 años (164)",102,,,,,4,69,29
"De 30 a 34 años (165)",99,,,,,15,62,22
"De 35 a 39 años (166)",88,,,,2,27,46,13
"De 40 a 44 años (167)",72,,,,5,32,22,13
"De 45 a 49 años (168)",65,,,1,20,30,4,10
"De 50 y más años (169)",279,9,27,70,70,29,3,71
