"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (147)",12,,,,,12,,,,,,,
"Comercio al por menor (148)",373,,,5,,276,,5,,87,,,
"Hoteles y restaurantes (149)",119,,,2,,87,,,,30,,,
"Trans., almac. y comunicaciones (150)",91,,,1,,,,,83,7,,,
"Activid.inmobil., empres. y alquileres (152)",32,,13,4,4,,,1,1,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",130,9,,3,31,2,,1,1,53,30,,
"Enseñanza (154)",227,,206,3,13,,,,,5,,,
"Servicios sociales y de salud (155)",33,,8,20,2,1,,1,,1,,,
"Otras activ. serv.comun.soc y personales (156)",20,,,3,,1,,1,1,14,,,
"Hogares privados con servicio doméstico (157)",68,,,,,,,,,68,,,
"Actividad economica no especificada (159)",221,,,,1,,,,,,,220,
"Desocupado (160)",1178,,,,,,,,,,,,1178
"Hombres (161)",11077,7,146,69,42,146,5935,961,189,2502,30,100,950
"Agric., ganadería, caza y silvicultura (162)",7849,,1,14,,,5929,,1,1904,,,
"Pesca (163)",7,,,,,,6,,,1,,,
"Explotación de minas y canteras (164)",1216,,3,22,,,,893,28,270,,,
"Industrias manufactureras (165)",45,,1,2,,,,34,7,1,,,
"Suministro de electricidad, gas y agua (166)",21,,3,7,1,,,5,3,2,,,
"Construcción (167)",260,,,3,2,,,15,65,175,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",191,,,3,,124,,10,,54,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,,,,,,5,,2,,,
"Comercio al por mayor (170)",8,,,,,8,,,,,,,
"Comercio al por menor (171)",176,,,3,,116,,5,,52,,,
"Hoteles y restaurantes (172)",24,,,,,19,,,,5,,,
"Trans., almac. y comunicaciones (173)",90,,,1,,,,,82,7,,,
"Activid.inmobil., empres. y alquileres (175)",26,,11,3,3,,,1,1,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",118,7,,3,24,2,,1,1,50,30,,
"Enseñanza (177)",138,,125,2,9,,,,,2,,,
"Servicios sociales y de salud (178)",13,,2,7,2,1,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",14,,,2,,,,1,1,10,,,
"Hogares privados con servicio doméstico (180)",14,,,,,,,,,14,,,
"Actividad economica no especificada (182)",101,,,,1,,,,,,,100,
"Desocupado (183)",950,,,,,,,,,,,,950
"Mujeres (184)",6097,3,90,24,13,238,1614,45,1,3721,,120,228
"Agric., ganadería, caza y silvicultura (185)",5191,,,2,,,1613,,,3576,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",45,,,2,,4,,30,,9,,,
"Industrias manufactureras (188)",16,,,,,,,15,,1,,,
"Suministro de electricidad, gas y agua (189)",3,1,1,,1,,,,,,,,
"Construcción (190)",7,,,,,,,,,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",203,,,2,,165,,,,36,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,1,,,,1,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",197,,,2,,160,,,,35,,,
"Hoteles y restaurantes (195)",95,,,2,,68,,,,25,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",6,,2,1,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",12,2,,,7,,,,,3,,,
"Enseñanza (200)",89,,81,1,4,,,,,3,,,
"Servicios sociales y de salud (201)",20,,6,13,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",6,,,1,,1,,,,4,,,
"Hogares privados con servicio doméstico (203)",54,,,,,,,,,54,,,
"Actividad economica no especificada (205)",120,,,,,,,,,,,120,
"Desocupado (206)",228,,,,,,,,,,,,228
