"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",8,43,43,,100,,
"De 45 a 49 años (038)",7,36,36,,100,,
"De 50 y más años (039)",5,25,24,,96,,
"No PEA (040)",16308,39778,36102,992,90.8,2.5,
"De 12 a 14 años (041)",2387,15,15,3,100,20,
"De 15 a 19 años (042)",2916,700,684,181,97.7,25.9,
"De 20 a 24 años (043)",2098,2310,2248,267,97.3,11.6,
"De 25 a 29 años (044)",1617,3276,3195,214,97.5,6.5,
"De 30 a 34 años (045)",1402,4086,3870,158,94.7,3.9,
"De 35 a 39 años (046)",1403,5262,5029,104,95.6,2,
"De 40 a 44 años (047)",1235,5410,5058,58,93.5,1.1,
"De 45 a 49 años (048)",889,4429,4083,7,92.2,0.2,
"De 50 y más años (049)",2361,14290,11920,,83.4,,
,,,,,,,
"URBANA (060)",12550,28744,26711,585,92.9,2,
"De 12 a 14 años (061)",1308,11,11,2,100,18.2,
"De 15 a 19 años (062)",1965,367,361,92,98.4,25.1,
"De 20 a 24 años (063)",1594,1309,1279,151,97.7,11.5,
"De 25 a 29 años (064)",1277,1981,1939,129,97.9,6.5,
"De 30 a 34 años (065)",1194,2799,2713,94,96.9,3.4,
"De 35 a 39 años (066)",1280,3902,3780,66,96.9,1.7,
"De 40 a 44 años (067)",1218,4404,4209,48,95.6,1.1,
"De 45 a 49 años (068)",847,3615,3414,3,94.4,0.1,
"De 50 y más años (069)",1867,10356,9005,,87,,
"PEA (070)",4475,11271,10642,141,94.4,1.3,
"De 12 a 14 años (071)",69,4,4,,100,,
"De 15 a 19 años (072)",361,90,88,13,97.8,14.4,
"De 20 a 24 años (073)",565,382,370,32,96.9,8.4,
"De 25 a 29 años (074)",534,660,645,35,97.7,5.3,
"De 30 a 34 años (075)",575,1204,1170,28,97.2,2.3,
"De 35 a 39 años (076)",644,1790,1732,22,96.8,1.2,
"De 40 a 44 años (077)",648,2146,2062,10,96.1,0.5,
"De 45 a 49 años (078)",430,1726,1641,1,95.1,0.1,
"De 50 y más años (079)",649,3269,2930,,89.6,,
"Ocupada (080)",4375,11102,10475,139,94.4,1.3,
"De 12 a 14 años (081)",65,4,4,,100,,
"De 15 a 19 años (082)",338,84,82,13,97.6,15.5,
"De 20 a 24 años (083)",541,367,356,30,97,8.2,
"De 25 a 29 años (084)",520,646,631,35,97.7,5.4,
"De 30 a 34 años (085)",565,1182,1148,28,97.1,2.4,
"De 35 a 39 años (086)",637,1772,1714,22,96.7,1.2,
"De 40 a 44 años (087)",642,2113,2029,10,96,0.5,
"De 45 a 49 años (088)",423,1690,1605,1,95,0.1,
"De 50 y más años (089)",644,3244,2906,,89.6,,
"Desocupada (090)",100,169,167,2,98.8,1.2,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",23,6,6,,100,,
"De 20 a 24 años (093)",24,15,14,2,93.3,13.3,
"De 25 a 29 años (094)",14,14,14,,100,,
"De 30 a 34 años (095)",10,22,22,,100,,
"De 35 a 39 años (096)",7,18,18,,100,,
"De 40 a 44 años (097)",6,33,33,,100,,
"De 45 a 49 años (098)",7,36,36,,100,,
"De 50 y más años (099)",5,25,24,,96,,
"No PEA (100)",8075,17473,16069,444,92,2.5,
"De 12 a 14 años (101)",1239,7,7,2,100,28.6,
"De 15 a 19 años (102)",1604,277,273,79,98.6,28.5,
"De 20 a 24 años (103)",1029,927,909,119,98.1,12.8,
"De 25 a 29 años (104)",743,1321,1294,94,98,7.1,
"De 30 a 34 años (105)",619,1595,1543,66,96.7,4.1,
"De 35 a 39 años (106)",636,2112,2048,44,97,2.1,
"De 40 a 44 años (107)",570,2258,2147,38,95.1,1.7,
"De 45 a 49 años (108)",417,1889,1773,2,93.9,0.1,
"De 50 y más años (109)",1218,7087,6075,,85.7,,
,,,,,,,
"RURAL (120)",10298,28778,25809,656,89.7,2.3,
"De 12 a 14 años (121)",1199,12,12,3,100,25,
"De 15 a 19 años (122)",1528,505,490,114,97,22.6,
"De 20 a 24 años (123)",1343,1672,1621,175,96.9,10.5,
"De 25 a 29 años (124)",1139,2427,2359,149,97.2,6.1,
"De 30 a 34 años (125)",1023,3167,2971,106,93.8,3.3,
"De 35 a 39 años (126)",1045,4173,3947,78,94.6,1.9,
"De 40 a 44 años (127)",890,4120,3796,25,92.1,0.6,
"De 45 a 49 años (128)",648,3381,3045,6,90.1,0.2,
"De 50 y más años (129)",1483,9321,7568,,81.2,,
"PEA (130)",2065,6473,5776,110,89.2,1.7,
"De 12 a 14 años (131)",51,4,4,2,100,50,
"De 15 a 19 años (132)",216,82,79,12,96.3,14.6,
"De 20 a 24 años (133)",274,289,282,28,97.6,9.7,
"De 25 a 29 años (134)",265,472,458,29,97,6.1,
"De 30 a 34 años (135)",240,676,644,14,95.3,2.1,
"De 35 a 39 años (136)",278,1023,966,18,94.4,1.8,
"De 40 a 44 años (137)",225,968,885,6,91.4,0.6,
"De 45 a 49 años (138)",176,841,735,1,87.4,0.1,
"De 50 y más años (139)",340,2118,1723,,81.4,,
"Ocupada (140)",2025,6443,5748,110,89.2,1.7,
"De 12 a 14 años (141)",48,4,4,2,100,50,
"De 15 a 19 años (142)",196,80,77,12,96.3,15,
"De 20 a 24 años (143)",265,284,277,28,97.5,9.9,
"De 25 a 29 años (144)",263,472,458,29,97,6.1,
"De 30 a 34 años (145)",238,672,640,14,95.2,2.1,
"De 35 a 39 años (146)",276,1014,959,18,94.6,1.8,
"De 40 a 44 años (147)",223,958,875,6,91.3,0.6,
"De 45 a 49 años (148)",176,841,735,1,87.4,0.1,
"De 50 y más años (149)",340,2118,1723,,81.4,,
"Desocupada (150)",40,30,28,,93.3,,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",20,2,2,,100,,
"De 20 a 24 años (153)",9,5,5,,100,,
"De 25 a 29 años (154)",2,,,,,,
"De 30 a 34 años (155)",2,4,4,,100,,
"De 35 a 39 años (156)",2,9,7,,77.8,,
"De 40 a 44 años (157)",2,10,10,,100,,
"No PEA (160)",8233,22305,20033,546,89.8,2.4,
"De 12 a 14 años (161)",1148,8,8,1,100,12.5,
"De 15 a 19 años (162)",1312,423,411,102,97.2,24.1,
"De 20 a 24 años (163)",1069,1383,1339,147,96.8,10.6,
"De 25 a 29 años (164)",874,1955,1901,120,97.2,6.1,
"De 30 a 34 años (165)",783,2491,2327,92,93.4,3.7,
"De 35 a 39 años (166)",767,3150,2981,60,94.6,1.9,
"De 40 a 44 años (167)",665,3152,2911,19,92.4,0.6,
"De 45 a 49 años (168)",472,2540,2310,5,90.9,0.2,
"De 50 y más años (169)",1143,7203,5845,,81.1,,
