"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",11573,,2155,6023,3226,169
"Desocupada (030)",3828,61,1923,1253,484,107
"Sin nivel (031)",217,3,32,52,81,49
"Educación inicial (032)",11,4,3,4,,
"Primaria (033)",863,28,287,337,174,37
"Secundaria (034)",1373,26,904,316,114,13
"Superior no univ. incompleta (035)",194,,114,68,12,
"Superior no univ. completa (036)",390,,201,165,24,
"Superior univ. incompleta (037)",255,,162,68,23,2
"Superior univ. completa (038)",525,,220,243,56,6
"No PEA (040)",117474,46836,38220,13228,10576,8614
"Sin nivel (041)",13058,701,752,2214,4319,5072
"Educación inicial (042)",2809,2631,119,59,,
"Primaria (043)",52072,34971,6030,5458,3513,2100
"Secundaria (044)",32944,8533,19639,2855,1247,670
"Superior no univ. incompleta (045)",3861,,3270,435,110,46
"Superior no univ. completa (046)",2300,,956,744,361,239
"Superior univ. incompleta (047)",7534,,6680,563,221,70
"Superior univ. completa (048)",2896,,774,900,805,417
,,,,,,
"URBANA (060)",142271,33351,50546,31483,19416,7475
"Sin nivel (061)",7973,331,369,1283,2885,3105
"Educación inicial (062)",1843,1763,37,43,,
"Primaria (063)",42272,23857,4224,6537,5315,2339
"Secundaria (064)",46831,7400,25703,8686,4086,956
"Superior no univ. incompleta (065)",7361,,5100,1668,511,82
"Superior no univ. completa (066)",8899,,3156,4021,1427,295
"Superior univ. incompleta (067)",12286,,8860,2161,1149,116
"Superior univ. completa (068)",14806,,3097,7084,4043,582
"PEA (070)",61055,1074,21481,23327,13129,2044
"Sin nivel (071)",2421,8,126,527,1156,604
"Educación inicial (072)",50,11,16,23,,
"Primaria (073)",10740,630,2075,3960,3283,792
"Secundaria (074)",20590,425,10355,6450,3028,332
"Superior no univ. incompleta (075)",3714,,2010,1258,407,39
"Superior no univ. completa (076)",6670,,2240,3298,1072,60
"Superior univ. incompleta (077)",4903,,2313,1609,933,48
"Superior univ. completa (078)",11967,,2346,6202,3250,169
"Ocupada (080)",57995,1033,19936,22295,12753,1978
"Sin nivel (081)",2317,5,112,498,1115,587
"Educación inicial (082)",42,8,14,20,,
"Primaria (083)",10261,614,1948,3771,3165,763
"Secundaria (084)",19455,406,9634,6171,2924,320
"Superior no univ. incompleta (085)",3534,,1905,1194,396,39
"Superior no univ. completa (086)",6289,,2045,3136,1048,60
"Superior univ. incompleta (087)",4649,,2151,1542,910,46
"Superior univ. completa (088)",11448,,2127,5963,3195,163
"Desocupada (090)",3060,41,1545,1032,376,66
"Sin nivel (091)",104,3,14,29,41,17
"Educación inicial (092)",8,3,2,3,,
"Primaria (093)",479,16,127,189,118,29
"Secundaria (094)",1135,19,721,279,104,12
"Superior no univ. incompleta (095)",180,,105,64,11,
"Superior no univ. completa (096)",381,,195,162,24,
"Superior univ. incompleta (097)",254,,162,67,23,2
"Superior univ. completa (098)",519,,219,239,55,6
"No PEA (100)",81216,32277,29065,8156,6287,5431
"Sin nivel (101)",5552,323,243,756,1729,2501
"Educación inicial (102)",1793,1752,21,20,,
"Primaria (103)",31532,23227,2149,2577,2032,1547
"Secundaria (104)",26241,6975,15348,2236,1058,624
"Superior no univ. incompleta (105)",3647,,3090,410,104,43
"Superior no univ. completa (106)",2229,,916,723,355,235
"Superior univ. incompleta (107)",7383,,6547,552,216,68
"Superior univ. completa (108)",2839,,751,882,793,413
,,,,,,
"RURAL (120)",50314,14754,14230,9611,7429,4290
"Sin nivel (121)",9798,389,697,1951,3567,3194
"Educación inicial (122)",1097,882,136,79,,
"Primaria (123)",27428,11887,5996,5434,3139,972
"Secundaria (124)",10994,1596,6837,1859,605,97
"Superior no univ. incompleta (125)",360,,257,78,21,4
"Superior no univ. completa (126)",209,,92,84,25,8
"Superior univ. incompleta (127)",240,,163,44,28,5
"Superior univ. completa (128)",188,,52,82,44,10
"PEA (130)",14056,195,5075,4539,3140,1107
"Sin nivel (131)",2292,11,188,493,977,623
"Educación inicial (132)",81,3,38,40,,
"Primaria (133)",6888,143,2115,2553,1658,419
"Secundaria (134)",4291,38,2546,1240,416,51
"Superior no univ. incompleta (135)",146,,77,53,15,1
"Superior no univ. completa (136)",138,,52,63,19,4
"Superior univ. incompleta (137)",89,,30,33,23,3
"Superior univ. completa (138)",131,,29,64,32,6
"Ocupada (140)",13288,175,4697,4318,3032,1066
"Sin nivel (141)",2179,11,170,470,937,591
"Educación inicial (142)",78,2,37,39,,
"Primaria (143)",6504,131,1955,2405,1602,411
"Secundaria (144)",4053,31,2363,1203,406,50
"Superior no univ. incompleta (145)",132,,68,49,14,1
"Superior no univ. completa (146)",129,,46,60,19,4
"Superior univ. incompleta (147)",88,,30,32,23,3
"Superior univ. completa (148)",125,,28,60,31,6
"Desocupada (150)",768,20,378,221,108,41
"Sin nivel (151)",113,,18,23,40,32
"Educación inicial (152)",3,1,1,1,,
"Primaria (153)",384,12,160,148,56,8
"Secundaria (154)",238,7,183,37,10,1
"Superior no univ. incompleta (155)",14,,9,4,1,
"Superior no univ. completa (156)",9,,6,3,,
"Superior univ. incompleta (157)",1,,,1,,
"Superior univ. completa (158)",6,,1,4,1,
"No PEA (160)",36258,14559,9155,5072,4289,3183
"Sin nivel (161)",7506,378,509,1458,2590,2571
"Educación inicial (162)",1016,879,98,39,,
"Primaria (163)",20540,11744,3881,2881,1481,553
"Secundaria (164)",6703,1558,4291,619,189,46
"Superior no univ. incompleta (165)",214,,180,25,6,3
"Superior no univ. completa (166)",71,,40,21,6,4
"Superior univ. incompleta (167)",151,,133,11,5,2
"Superior univ. completa (168)",57,,23,18,12,4
