"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",39436,,9139,17749,11642,906
"Desocupada (030)",15217,229,8360,4023,2211,394
"Sin nivel (031)",425,23,99,129,115,59
"Educación inicial (032)",27,5,14,8,,
"Primaria (033)",2413,118,826,661,602,206
"Secundaria (034)",6530,83,3923,1625,827,72
"Superior no univ. incompleta (035)",1048,,707,241,92,8
"Superior no univ. completa (036)",1749,,919,608,210,12
"Superior univ. incompleta (037)",1092,,840,160,81,11
"Superior univ. completa (038)",1933,,1032,591,284,26
"No PEA (040)",388053,130466,112821,52338,51725,40703
"Sin nivel (041)",23967,2402,1765,3468,6520,9812
"Educación inicial (042)",10370,10043,237,90,,
"Primaria (043)",151563,90900,11194,12975,18222,18272
"Secundaria (044)",129821,27121,60754,20739,14806,6401
"Superior no univ. incompleta (045)",17707,,12319,3089,1579,720
"Superior no univ. completa (046)",17572,,4134,6156,5079,2203
"Superior univ. incompleta (047)",22552,,18978,1825,1181,568
"Superior univ. completa (048)",14501,,3440,3996,4338,2727
,,,,,,
"URBANA (060)",631631,123975,195079,148557,116548,47472
"Sin nivel (061)",28433,2254,2367,5279,8698,9835
"Educación inicial (062)",10038,9507,358,173,,
"Primaria (063)",185597,85638,19212,25820,33318,21609
"Secundaria (064)",227048,26576,98578,56915,36934,8045
"Superior no univ. incompleta (065)",35591,,20400,9651,4582,958
"Superior no univ. completa (066)",51359,,13721,21993,13012,2633
"Superior univ. incompleta (067)",38226,,27004,6621,3848,753
"Superior univ. completa (068)",55339,,13439,22105,16156,3639
"PEA (070)",269734,2853,89165,100311,68121,9284
"Sin nivel (071)",7636,72,814,2292,3157,1301
"Educación inicial (072)",276,44,143,89,,
"Primaria (073)",47368,1633,9776,14685,16848,4426
"Secundaria (074)",104922,1104,41812,37650,22604,1752
"Superior no univ. incompleta (075)",18455,,8549,6634,3027,245
"Superior no univ. completa (076)",34123,,9726,15979,7973,445
"Superior univ. incompleta (077)",15979,,8295,4821,2675,188
"Superior univ. completa (078)",40975,,10050,18161,11837,927
"Ocupada (080)",255583,2665,81398,96552,66054,8914
"Sin nivel (081)",7272,53,733,2178,3058,1250
"Educación inicial (082)",252,39,131,82,,
"Primaria (083)",45315,1545,9098,14117,16324,4231
"Secundaria (084)",98919,1028,38240,36148,21822,1681
"Superior no univ. incompleta (085)",17428,,7856,6397,2938,237
"Superior no univ. completa (086)",32431,,8842,15391,7763,435
"Superior univ. incompleta (087)",14897,,7462,4662,2595,178
"Superior univ. completa (088)",39069,,9036,17577,11554,902
"Desocupada (090)",14151,188,7767,3759,2067,370
"Sin nivel (091)",364,19,81,114,99,51
"Educación inicial (092)",24,5,12,7,,
"Primaria (093)",2053,88,678,568,524,195
"Secundaria (094)",6003,76,3572,1502,782,71
"Superior no univ. incompleta (095)",1027,,693,237,89,8
"Superior no univ. completa (096)",1692,,884,588,210,10
"Superior univ. incompleta (097)",1082,,833,159,80,10
"Superior univ. completa (098)",1906,,1014,584,283,25
"No PEA (100)",361897,121122,105914,48246,48427,38188
"Sin nivel (101)",20797,2182,1553,2987,5541,8534
"Educación inicial (102)",9762,9463,215,84,,
"Primaria (103)",138229,84005,9436,11135,16470,17183
"Secundaria (104)",122126,25472,56766,19265,14330,6293
"Superior no univ. incompleta (105)",17136,,11851,3017,1555,713
"Superior no univ. completa (106)",17236,,3995,6014,5039,2188
"Superior univ. incompleta (107)",22247,,18709,1800,1173,565
"Superior univ. completa (108)",14364,,3389,3944,4319,2712
,,,,,,
"RURAL (120)",43095,9647,13060,9811,7211,3366
"Sin nivel (121)",4337,238,376,797,1413,1513
"Educación inicial (122)",630,584,38,8,,
"Primaria (123)",20188,7109,3703,3953,3804,1619
"Secundaria (124)",15032,1716,7335,4142,1665,174
"Superior no univ. incompleta (125)",931,,661,194,66,10
"Superior no univ. completa (126)",985,,422,410,128,25
"Superior univ. incompleta (127)",461,,353,76,27,5
"Superior univ. completa (128)",531,,172,231,108,20
"PEA (130)",16939,303,6153,5719,3913,851
"Sin nivel (131)",1167,18,164,316,434,235
"Educación inicial (132)",22,4,16,2,,
"Primaria (133)",6854,214,1945,2113,2052,530
"Secundaria (134)",7337,67,3347,2668,1189,66
"Superior no univ. incompleta (135)",360,,193,122,42,3
"Superior no univ. completa (136)",649,,283,268,88,10
"Superior univ. incompleta (137)",156,,84,51,19,2
"Superior univ. completa (138)",394,,121,179,89,5
"Ocupada (140)",15873,262,5560,5455,3769,827
"Sin nivel (141)",1106,14,146,301,418,227
"Educación inicial (142)",19,4,14,1,,
"Primaria (143)",6494,184,1797,2020,1974,519
"Secundaria (144)",6810,60,2996,2545,1144,65
"Superior no univ. incompleta (145)",339,,179,118,39,3
"Superior no univ. completa (146)",592,,248,248,88,8
"Superior univ. incompleta (147)",146,,77,50,18,1
"Superior univ. completa (148)",367,,103,172,88,4
"Desocupada (150)",1066,41,593,264,144,24
"Sin nivel (151)",61,4,18,15,16,8
"Educación inicial (152)",3,,2,1,,
"Primaria (153)",360,30,148,93,78,11
"Secundaria (154)",527,7,351,123,45,1
"Superior no univ. incompleta (155)",21,,14,4,3,
"Superior no univ. completa (156)",57,,35,20,,2
"Superior univ. incompleta (157)",10,,7,1,1,1
"Superior univ. completa (158)",27,,18,7,1,1
"No PEA (160)",26156,9344,6907,4092,3298,2515
"Sin nivel (161)",3170,220,212,481,979,1278
"Educación inicial (162)",608,580,22,6,,
"Primaria (163)",13334,6895,1758,1840,1752,1089
"Secundaria (164)",7695,1649,3988,1474,476,108
"Superior no univ. incompleta (165)",571,,468,72,24,7
"Superior no univ. completa (166)",336,,139,142,40,15
"Superior univ. incompleta (167)",305,,269,25,8,3
"Superior univ. completa (168)",137,,51,52,19,15
