"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",180,122,38,12,8
"Mujeres (044)",7287,4944,942,868,533
"Agric., ganadería, caza y silvicultura (045)",1667,741,517,383,26
"Pesca (046)",16,12,4,,
"Explotación de minas y canteras (047)",155,142,12,1,
"Industrias manufactureras (048)",216,183,17,8,8
"Suministro de electricidad, gas y agua (049)",4,1,,3,
"Construcción (050)",31,11,5,14,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1962,1870,77,13,2
"Venta, mant.y rep. veh.autom y motoc. (052)",32,25,6,,1
"Comercio al por mayor (053)",68,55,10,2,1
"Comercio al por menor (054)",1862,1790,61,11,
"Hoteles y restaurantes (055)",692,617,64,9,2
"Trans., almac. y comunicaciones (056)",147,117,16,11,3
"Intermediación financiera (057)",37,7,9,16,5
"Activid.inmobil., empres. y alquileres (058)",195,121,25,38,11
"Admin.pub. y defensa; p. segur soc.afil (059)",219,,,,219
"Enseñanza (060)",707,159,124,325,99
"Servicios sociales y de salud (061)",256,84,17,10,145
"Otras activ. serv.comun.soc y personales (062)",312,244,37,27,4
"Hogares privados con servicio doméstico (063)",411,411,,,
"Actividad economica no especificada (065)",260,224,18,10,8
,,,,,
"URBANA (066)",17888,12183,2418,1826,1461
"Agric., ganadería, caza y silvicultura (067)",5296,3205,1276,738,77
"Pesca (068)",615,467,56,29,63
"Explotación de minas y canteras (069)",289,204,38,28,19
"Industrias manufactureras (070)",720,564,76,43,37
"Suministro de electricidad, gas y agua (071)",42,11,5,22,4
"Construcción (072)",913,619,136,102,56
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3260,3068,142,42,8
"Venta, mant.y rep. veh.autom y motoc. (074)",338,302,27,2,7
"Comercio al por mayor (075)",179,128,32,18,1
"Comercio al por menor (076)",2743,2638,83,22,
"Hoteles y restaurantes (077)",919,798,91,26,4
"Trans., almac. y comunicaciones (078)",1592,1348,125,78,41
"Intermediación financiera (079)",82,19,18,34,11
"Activid.inmobil., empres. y alquileres (080)",592,379,85,89,39
"Admin.pub. y defensa; p. segur soc.afil (081)",700,,,,700
"Enseñanza (082)",1045,208,185,492,160
"Servicios sociales y de salud (083)",368,122,20,17,209
"Otras activ. serv.comun.soc y personales (084)",669,469,115,67,18
"Hogares privados con servicio doméstico (085)",433,433,,,
"Actividad economica no especificada (087)",353,269,50,19,15
"Hombres (088)",11415,7894,1577,993,951
"Agric., ganadería, caza y silvicultura (089)",3881,2647,805,377,52
"Pesca (090)",603,459,52,29,63
"Explotación de minas y canteras (091)",268,187,35,27,19
"Industrias manufactureras (092)",520,390,64,36,30
"Suministro de electricidad, gas y agua (093)",39,11,5,19,4
"Construcción (094)",883,609,131,88,55
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1464,1348,80,30,6
"Venta, mant.y rep. veh.autom y motoc. (096)",307,278,21,2,6
"Comercio al por mayor (097)",113,75,22,16,
"Comercio al por menor (098)",1044,995,37,12,
"Hoteles y restaurantes (099)",300,238,43,17,2
"Trans., almac. y comunicaciones (100)",1448,1234,109,67,38
"Intermediación financiera (101)",46,12,10,18,6
"Activid.inmobil., empres. y alquileres (102)",407,265,62,52,28
"Admin.pub. y defensa; p. segur soc.afil (103)",497,,,,497
"Enseñanza (104)",365,62,67,174,62
"Servicios sociales y de salud (105)",117,38,3,8,68
"Otras activ. serv.comun.soc y personales (106)",378,246,78,40,14
"Hogares privados con servicio doméstico (107)",42,42,,,
"Actividad economica no especificada (109)",157,106,33,11,7
"Mujeres (110)",6473,4289,841,833,510
"Agric., ganadería, caza y silvicultura (111)",1415,558,471,361,25
"Pesca (112)",12,8,4,,
"Explotación de minas y canteras (113)",21,17,3,1,
"Industrias manufactureras (114)",200,174,12,7,7
"Suministro de electricidad, gas y agua (115)",3,,,3,
"Construcción (116)",30,10,5,14,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1796,1720,62,12,2
"Venta, mant.y rep. veh.autom y motoc. (118)",31,24,6,,1
"Comercio al por mayor (119)",66,53,10,2,1
"Comercio al por menor (120)",1699,1643,46,10,
"Hoteles y restaurantes (121)",619,560,48,9,2
"Trans., almac. y comunicaciones (122)",144,114,16,11,3
"Intermediación financiera (123)",36,7,8,16,5
"Activid.inmobil., empres. y alquileres (124)",185,114,23,37,11
"Admin.pub. y defensa; p. segur soc.afil (125)",203,,,,203
"Enseñanza (126)",680,146,118,318,98
"Servicios sociales y de salud (127)",251,84,17,9,141
"Otras activ. serv.comun.soc y personales (128)",291,223,37,27,4
"Hogares privados con servicio doméstico (129)",391,391,,,
"Actividad economica no especificada (131)",196,163,17,8,8
,,,,,
"RURAL (132)",4294,3487,605,146,56
"Agric., ganadería, caza y silvicultura (133)",1166,929,172,62,3
"Pesca (134)",407,355,15,37,
"Explotación de minas y canteras (135)",1913,1578,329,2,4
"Industrias manufactureras (136)",55,39,7,6,3
"Suministro de electricidad, gas y agua (137)",2,1,,1,
"Construcción (138)",51,29,7,10,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",243,224,17,1,1
"Venta, mant.y rep. veh.autom y motoc. (140)",15,13,1,,1
"Comercio al por mayor (141)",5,5,,,
"Comercio al por menor (142)",223,206,16,1,
"Hoteles y restaurantes (143)",97,73,24,,
"Trans., almac. y comunicaciones (144)",81,64,7,9,1
"Intermediación financiera (145)",1,,1,,
"Activid.inmobil., empres. y alquileres (146)",51,38,9,3,1
"Admin.pub. y defensa; p. segur soc.afil (147)",30,,,,30
"Enseñanza (148)",36,15,8,11,2
"Servicios sociales y de salud (149)",8,2,,1,5
"Otras activ. serv.comun.soc y personales (150)",41,38,3,,
"Hogares privados con servicio doméstico (151)",25,25,,,
"Actividad economica no especificada (153)",87,77,6,3,1
"Hombres (154)",3480,2832,504,111,33
"Agric., ganadería, caza y silvicultura (155)",914,746,126,40,2
"Pesca (156)",403,351,15,37,
"Explotación de minas y canteras (157)",1779,1453,320,2,4
"Industrias manufactureras (158)",39,30,2,5,2
"Suministro de electricidad, gas y agua (159)",1,,,1,
"Construcción (160)",50,28,7,10,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,74,2,,1
"Venta, mant.y rep. veh.autom y motoc. (162)",14,12,1,,1
"Comercio al por mayor (163)",3,3,,,
"Comercio al por menor (164)",60,59,1,,
"Hoteles y restaurantes (165)",24,16,8,,
"Trans., almac. y comunicaciones (166)",78,61,7,9,1
"Activid.inmobil., empres. y alquileres (168)",41,31,7,2,1
"Admin.pub. y defensa; p. segur soc.afil (169)",14,,,,14
"Enseñanza (170)",9,2,2,4,1
"Servicios sociales y de salud (171)",3,2,,,1
"Otras activ. serv.comun.soc y personales (172)",20,17,3,,
"Hogares privados con servicio doméstico (173)",5,5,,,
"Actividad economica no especificada (175)",23,16,5,1,1
"Mujeres (176)",814,655,101,35,23
"Agric., ganadería, caza y silvicultura (177)",252,183,46,22,1
"Pesca (178)",4,4,,,
"Explotación de minas y canteras (179)",134,125,9,,
"Industrias manufactureras (180)",16,9,5,1,1
"Suministro de electricidad, gas y agua (181)",1,1,,,
"Construcción (182)",1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",166,150,15,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",163,147,15,1,
"Hoteles y restaurantes (187)",73,57,16,,
"Trans., almac. y comunicaciones (188)",3,3,,,
"Intermediación financiera (189)",1,,1,,
"Activid.inmobil., empres. y alquileres (190)",10,7,2,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",16,,,,16
"Enseñanza (192)",27,13,6,7,1
"Servicios sociales y de salud (193)",5,,,1,4
"Otras activ. serv.comun.soc y personales (194)",21,21,,,
"Hogares privados con servicio doméstico (195)",20,20,,,
"Actividad economica no especificada (197)",64,61,1,2,
