"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",4,1,,1,1,1
"Actividad economica no especificada (044)",106,4,36,35,17,14
"Desocupado (045)",131,1,52,43,25,10
"Mujeres (046)",1287,20,365,447,317,138
"Agric., ganadería, caza y silvicultura (047)",416,10,91,95,123,97
"Explotación de minas y canteras (049)",13,,9,3,1,
"Industrias manufactureras (050)",33,,7,10,11,5
"Construcción (052)",4,,,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",218,4,72,77,48,17
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,1,,,
"Comercio al por mayor (055)",6,,1,2,3,
"Comercio al por menor (056)",211,4,70,75,45,17
"Hoteles y restaurantes (057)",78,2,23,24,25,4
"Trans., almac. y comunicaciones (058)",8,,7,1,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",15,,7,4,4,
"Admin.pub. y defensa; p. segur.soc afil (061)",38,,19,15,4,
"Enseñanza (062)",248,,37,154,57,
"Servicios sociales y de salud (063)",36,,13,16,7,
"Otras activ. serv.comun.soc y personales (064)",25,,11,11,2,1
"Hogares privados con servicio doméstico (065)",50,4,22,10,11,3
"Actividad economica no especificada (067)",71,,26,16,18,11
"Desocupado (068)",33,,20,9,4,
,,,,,,
"URBANA (069)",2930,61,873,921,761,314
"Agric., ganadería, caza y silvicultura (070)",1090,34,252,256,323,225
"Pesca (071)",3,,3,,,
"Explotación de minas y canteras (072)",191,2,102,60,25,2
"Industrias manufactureras (073)",96,3,27,22,27,17
"Suministro de electricidad, gas y agua (074)",2,,2,,,
"Construcción (075)",158,2,67,51,28,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",317,5,103,102,82,25
"Venta, mant.y rep. veh.autom.y motoc. (077)",16,1,7,4,3,1
"Comercio al por mayor (078)",14,,3,4,7,
"Comercio al por menor (079)",287,4,93,94,72,24
"Hoteles y restaurantes (080)",87,2,24,28,28,5
"Trans., almac. y comunicaciones (081)",69,2,33,23,9,2
"Intermediación financiera (082)",2,,2,,,
"Activid.inmobil., empres. y alquileres (083)",38,,11,11,16,
"Admin.pub. y defensa; p. segur.soc afil (084)",120,,49,46,22,3
"Enseñanza (085)",420,,64,221,135,
"Servicios sociales y de salud (086)",55,,19,23,12,1
"Otras activ. serv.comun.soc y personales (087)",40,1,18,14,6,1
"Hogares privados con servicio doméstico (088)",48,5,17,11,11,4
"Actividad economica no especificada (090)",121,4,42,36,25,14
"Desocupado (091)",73,1,38,17,12,5
"Hombres (092)",1910,44,575,569,515,207
"Agric., ganadería, caza y silvicultura (093)",820,27,195,203,242,153
"Pesca (094)",3,,3,,,
"Explotación de minas y canteras (095)",178,2,93,57,24,2
"Industrias manufactureras (096)",66,3,21,13,17,12
"Suministro de electricidad, gas y agua (097)",2,,2,,,
"Construcción (098)",156,2,67,50,27,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",127,1,37,36,43,10
"Venta, mant.y rep. veh.autom.y motoc. (100)",15,1,6,4,3,1
"Comercio al por mayor (101)",8,,2,2,4,
"Comercio al por menor (102)",104,,29,30,36,9
"Hoteles y restaurantes (103)",18,,2,10,5,1
"Trans., almac. y comunicaciones (104)",61,2,26,22,9,2
"Intermediación financiera (105)",1,,1,,,
"Activid.inmobil., empres. y alquileres (106)",23,,4,7,12,
"Admin.pub. y defensa; p. segur.soc afil (107)",87,,33,33,18,3
"Enseñanza (108)",197,,28,86,83,
"Servicios sociales y de salud (109)",21,,6,9,5,1
"Otras activ. serv.comun.soc y personales (110)",18,1,9,4,4,
"Hogares privados con servicio doméstico (111)",4,1,,1,1,1
"Actividad economica no especificada (113)",71,4,24,22,14,7
"Desocupado (114)",57,1,24,16,11,5
"Mujeres (115)",1020,17,298,352,246,107
"Agric., ganadería, caza y silvicultura (116)",270,7,57,53,81,72
"Explotación de minas y canteras (118)",13,,9,3,1,
"Industrias manufactureras (119)",30,,6,9,10,5
"Construcción (121)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",190,4,66,66,39,15
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,1,,,
"Comercio al por mayor (124)",6,,1,2,3,
"Comercio al por menor (125)",183,4,64,64,36,15
"Hoteles y restaurantes (126)",69,2,22,18,23,4
"Trans., almac. y comunicaciones (127)",8,,7,1,,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",15,,7,4,4,
"Admin.pub. y defensa; p. segur.soc afil (130)",33,,16,13,4,
"Enseñanza (131)",223,,36,135,52,
"Servicios sociales y de salud (132)",34,,13,14,7,
"Otras activ. serv.comun.soc y personales (133)",22,,9,10,2,1
"Hogares privados con servicio doméstico (134)",44,4,17,10,10,3
"Actividad economica no especificada (136)",50,,18,14,11,7
"Desocupado (137)",16,,14,1,1,
,,,,,,
"RURAL (138)",1103,9,275,345,299,175
"Agric., ganadería, caza y silvicultura (139)",706,9,158,179,209,151
"Explotación de minas y canteras (141)",28,,10,13,5,
"Industrias manufactureras (142)",17,,2,8,6,1
"Construcción (144)",38,,15,10,10,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",56,,14,23,17,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,1,1,,
"Comercio al por mayor (147)",1,,,,1,
"Comercio al por menor (148)",53,,13,22,16,2
"Hoteles y restaurantes (149)",11,,2,7,2,
"Trans., almac. y comunicaciones (150)",7,,2,3,2,
"Activid.inmobil., empres. y alquileres (152)",3,,,,2,1
"Admin.pub. y defensa; p. segur.soc afil (153)",17,,4,7,5,1
"Enseñanza (154)",55,,6,37,12,
"Servicios sociales y de salud (155)",6,,1,5,,
"Otras activ. serv.comun.soc y personales (156)",6,,2,3,1,
"Hogares privados con servicio doméstico (157)",6,,5,,1,
"Actividad economica no especificada (159)",56,,20,15,10,11
"Desocupado (160)",91,,34,35,17,5
"Hombres (161)",836,6,208,250,228,144
"Agric., ganadería, caza y silvicultura (162)",560,6,124,137,167,126
"Explotación de minas y canteras (164)",28,,10,13,5,
"Industrias manufactureras (165)",14,,1,7,5,1
"Construcción (167)",36,,15,9,9,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",28,,8,12,8,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,1,1,,
"Comercio al por mayor (170)",1,,,,1,
"Comercio al por menor (171)",25,,7,11,7,
"Hoteles y restaurantes (172)",2,,1,1,,
"Trans., almac. y comunicaciones (173)",7,,2,3,2,
"Activid.inmobil., empres. y alquileres (175)",3,,,,2,1
"Admin.pub. y defensa; p. segur.soc afil (176)",12,,1,5,5,1
"Enseñanza (177)",30,,5,18,7,
"Servicios sociales y de salud (178)",4,,1,3,,
"Otras activ. serv.comun.soc y personales (179)",3,,,2,1,
"Actividad economica no especificada (182)",35,,12,13,3,7
"Desocupado (183)",74,,28,27,14,5
"Mujeres (184)",267,3,67,95,71,31
"Agric., ganadería, caza y silvicultura (185)",146,3,34,42,42,25
"Industrias manufactureras (188)",3,,1,1,1,
"Construcción (190)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",28,,6,11,9,2
"Comercio al por menor (194)",28,,6,11,9,2
"Hoteles y restaurantes (195)",9,,1,6,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",5,,3,2,,
"Enseñanza (200)",25,,1,19,5,
"Servicios sociales y de salud (201)",2,,,2,,
"Otras activ. serv.comun.soc y personales (202)",3,,2,1,,
"Hogares privados con servicio doméstico (203)",6,,5,,1,
"Actividad economica no especificada (205)",21,,8,2,7,4
"Desocupado (206)",17,,6,8,3,
