"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agric., ganadería, caza y silvicultura (047)",864,43,363,215,185,58
"Industrias manufactureras (050)",149,2,60,45,35,7
"Construcción (052)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",377,3,103,163,91,17
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,1,,1,
"Comercio al por mayor (055)",15,,3,8,4,
"Comercio al por menor (056)",360,3,99,155,86,17
"Hoteles y restaurantes (057)",158,5,68,38,38,9
"Trans., almac. y comunicaciones (058)",6,,3,1,1,1
"Activid.inmobil., empres. y alquileres (060)",7,,4,2,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",26,,13,10,3,
"Enseñanza (062)",131,,49,62,20,
"Servicios sociales y de salud (063)",63,,37,23,2,1
"Otras activ. serv.comun.soc y personales (064)",31,,9,16,6,
"Hogares privados con servicio doméstico (065)",112,7,89,9,6,1
"Actividad economica no especificada (067)",240,,96,80,51,13
"Desocupado (068)",285,13,194,57,14,7
,,,,,,
"URBANA (069)",2823,44,996,1033,619,131
"Agric., ganadería, caza y silvicultura (070)",1185,14,403,413,284,71
"Pesca (071)",2,,1,1,,
"Explotación de minas y canteras (072)",18,,8,7,2,1
"Industrias manufactureras (073)",93,4,39,30,15,5
"Construcción (075)",56,,19,16,18,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",491,4,109,213,136,29
"Venta, mant.y rep. veh.autom.y motoc. (077)",20,,5,6,9,
"Comercio al por mayor (078)",20,,3,11,5,1
"Comercio al por menor (079)",451,4,101,196,122,28
"Hoteles y restaurantes (080)",112,6,41,30,26,9
"Trans., almac. y comunicaciones (081)",112,,35,48,27,2
"Activid.inmobil., empres. y alquileres (083)",27,,7,12,7,1
"Admin.pub. y defensa; p. segur.soc afil (084)",85,,22,43,20,
"Enseñanza (085)",154,,38,83,33,
"Servicios sociales y de salud (086)",85,,42,37,5,1
"Otras activ. serv.comun.soc y personales (087)",46,2,15,21,7,1
"Hogares privados con servicio doméstico (088)",50,4,38,4,4,
"Actividad economica no especificada (090)",63,,32,17,11,3
"Desocupado (091)",244,10,147,58,24,5
"Hombres (092)",2079,27,718,749,478,107
"Agric., ganadería, caza y silvicultura (093)",1122,12,383,387,270,70
"Pesca (094)",2,,1,1,,
"Explotación de minas y canteras (095)",18,,8,7,2,1
"Industrias manufactureras (096)",55,4,24,16,7,4
"Construcción (098)",56,,19,16,18,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",265,2,55,112,76,20
"Venta, mant.y rep. veh.autom.y motoc. (100)",18,,4,6,8,
"Comercio al por mayor (101)",13,,2,7,3,1
"Comercio al por menor (102)",234,2,49,99,65,19
"Hoteles y restaurantes (103)",19,1,7,7,3,1
"Trans., almac. y comunicaciones (104)",108,,33,47,27,1
"Activid.inmobil., empres. y alquileres (106)",22,,4,11,6,1
"Admin.pub. y defensa; p. segur.soc afil (107)",66,,15,33,18,
"Enseñanza (108)",64,,14,34,16,
"Servicios sociales y de salud (109)",45,,21,21,3,
"Otras activ. serv.comun.soc y personales (110)",24,2,10,9,2,1
"Hogares privados con servicio doméstico (111)",10,1,7,1,1,
"Actividad economica no especificada (113)",31,,16,7,7,1
"Desocupado (114)",172,5,101,40,22,4
"Mujeres (115)",744,17,278,284,141,24
"Agric., ganadería, caza y silvicultura (116)",63,2,20,26,14,1
"Industrias manufactureras (119)",38,,15,14,8,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",226,2,54,101,60,9
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,,1,
"Comercio al por mayor (124)",7,,1,4,2,
"Comercio al por menor (125)",217,2,52,97,57,9
"Hoteles y restaurantes (126)",93,5,34,23,23,8
"Trans., almac. y comunicaciones (127)",4,,2,1,,1
"Activid.inmobil., empres. y alquileres (129)",5,,3,1,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",19,,7,10,2,
"Enseñanza (131)",90,,24,49,17,
"Servicios sociales y de salud (132)",40,,21,16,2,1
"Otras activ. serv.comun.soc y personales (133)",22,,5,12,5,
"Hogares privados con servicio doméstico (134)",40,3,31,3,3,
"Actividad economica no especificada (136)",32,,16,10,4,2
"Desocupado (137)",72,5,46,18,2,1
,,,,,,
"RURAL (138)",14743,425,6143,4312,2863,1000
"Agric., ganadería, caza y silvicultura (139)",12794,376,5220,3750,2530,918
"Pesca (140)",5,,3,1,,1
"Explotación de minas y canteras (141)",5,,2,3,,
"Industrias manufactureras (142)",171,4,63,53,38,13
"Construcción (144)",108,,32,37,36,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",282,4,96,104,61,17
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,1,1,1,
"Comercio al por mayor (147)",17,,7,7,2,1
"Comercio al por menor (148)",262,4,88,96,58,16
"Hoteles y restaurantes (149)",75,,39,17,18,1
"Trans., almac. y comunicaciones (150)",106,,41,45,20,
"Activid.inmobil., empres. y alquileres (152)",8,,6,2,,
"Admin.pub. y defensa; p. segur.soc afil (153)",29,,10,12,7,
"Enseñanza (154)",100,,49,36,15,
"Servicios sociales y de salud (155)",42,,27,12,3,
"Otras activ. serv.comun.soc y personales (156)",11,,4,4,2,1
"Hogares privados con servicio doméstico (157)",106,7,77,13,8,1
"Actividad economica no especificada (159)",245,,89,84,56,16
"Desocupado (160)",656,34,385,139,69,29
"Hombres (161)",13037,369,5333,3875,2550,910
"Agric., ganadería, caza y silvicultura (162)",11993,335,4877,3561,2359,861
"Pesca (163)",5,,3,1,,1
"Explotación de minas y canteras (164)",5,,2,3,,
"Industrias manufactureras (165)",60,2,18,22,11,7
"Construcción (167)",107,,32,37,35,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",131,3,47,42,30,9
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,1,1,1,
"Comercio al por mayor (170)",9,,5,3,,1
"Comercio al por menor (171)",119,3,41,38,29,8
"Hoteles y restaurantes (172)",10,,5,2,3,
"Trans., almac. y comunicaciones (173)",104,,40,45,19,
"Activid.inmobil., empres. y alquileres (175)",6,,5,1,,
"Admin.pub. y defensa; p. segur.soc afil (176)",22,,4,12,6,
"Enseñanza (177)",59,,24,23,12,
"Servicios sociales y de salud (178)",19,,11,5,3,
"Otras activ. serv.comun.soc y personales (179)",2,,,,1,1
"Hogares privados con servicio doméstico (180)",34,3,19,7,5,
"Actividad economica no especificada (182)",37,,9,14,9,5
"Desocupado (183)",443,26,237,100,57,23
"Mujeres (184)",1706,56,810,437,313,90
"Agric., ganadería, caza y silvicultura (185)",801,41,343,189,171,57
"Industrias manufactureras (188)",111,2,45,31,27,6
"Construcción (190)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",151,1,49,62,31,8
"Comercio al por mayor (193)",8,,2,4,2,
"Comercio al por menor (194)",143,1,47,58,29,8
"Hoteles y restaurantes (195)",65,,34,15,15,1
"Trans., almac. y comunicaciones (196)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,6,,1,
"Enseñanza (200)",41,,25,13,3,
"Servicios sociales y de salud (201)",23,,16,7,,
"Otras activ. serv.comun.soc y personales (202)",9,,4,4,1,
"Hogares privados con servicio doméstico (203)",72,4,58,6,3,1
"Actividad economica no especificada (205)",208,,80,70,47,11
"Desocupado (206)",213,8,148,39,12,6
