"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",142,134,6,,2
,,,,,
"URBANA (036)",5510,4713,442,218,137
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",16,,2,4,10
"Profes., científicos e intelectuales (038)",315,68,83,138,26
"Técnicos de nivel medio y trab. asimilados (039)",79,38,12,5,24
"Jefes y empleados de oficina (040)",102,16,17,18,51
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",455,439,13,3,
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2076,1920,153,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",160,149,8,2,1
"Obreros construc.,conf.,papel, fab., instr. (044)",222,174,31,14,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1924,1759,117,31,17
"Otra (046)",2,,,,2
"Ocupación no especificada (047)",159,150,6,1,2
"Hombres (048)",3683,3138,319,141,85
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",12,,2,3,7
"Profes., científicos e intelectuales (050)",177,36,46,82,13
"Técnicos de nivel medio y trab. asimilados (051)",56,31,9,5,11
"Jefes y empleados de oficina (052)",61,7,9,8,37
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",189,182,5,2,
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1808,1670,135,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",126,117,6,2,1
"Obreros construc.,conf.,papel, fab., instr. (056)",217,170,30,14,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",969,864,74,22,9
"Otra (058)",2,,,,2
"Ocupación no especificada (059)",66,61,3,1,1
"Mujeres (060)",1827,1575,123,77,52
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",4,,,1,3
"Profes., científicos e intelectuales (062)",138,32,37,56,13
"Técnicos de nivel medio y trab. asimilados (063)",23,7,3,,13
"Jefes y empleados de oficina (064)",41,9,8,10,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",266,257,8,1,
"Agricult.trabaj.calif.agrop.y pesqueros (066)",268,250,18,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",34,32,2,,
"Obreros construc.,conf.,papel, fab., instr. (068)",5,4,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",955,895,43,9,8
"Ocupación no especificada (071)",93,89,3,,1
,,,,,
"RURAL (072)",8198,7105,883,194,16
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",1,,,,1
"Profes., científicos e intelectuales (074)",114,58,38,15,3
"Técnicos de nivel medio y trab. asimilados (075)",9,4,,1,4
"Jefes y empleados de oficina (076)",9,2,,1,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",117,109,7,1,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",4491,4040,425,26,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",34,34,,,
"Obreros construc.,conf.,papel, fab., instr. (080)",45,35,9,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",3288,2750,392,145,1
"Ocupación no especificada (083)",90,73,12,4,1
"Hombres (084)",6206,5332,702,160,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",1,,,,1
"Profes., científicos e intelectuales (086)",67,27,29,9,2
"Técnicos de nivel medio y trab. asimilados (087)",5,2,,1,2
"Jefes y empleados de oficina (088)",9,2,,1,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",49,41,7,1,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",4101,3679,396,26,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",29,29,,,
"Obreros construc.,conf.,papel, fab., instr. (092)",45,35,9,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1859,1489,252,117,1
"Ocupación no especificada (095)",41,28,9,4,
"Mujeres (096)",1992,1773,181,34,4
"Profes., científicos e intelectuales (098)",47,31,9,6,1
"Técnicos de nivel medio y trab. asimilados (099)",4,2,,,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",68,68,,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",390,361,29,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",5,5,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1429,1261,140,28,
"Ocupación no especificada (107)",49,45,3,,1
