"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",147,127,1,105,14,3,4,,,,20,158
"De 20 a 24 años (023)",517,453,2,241,147,50,9,4,,,64,749
"De 25 a 29 años (024)",576,525,,115,178,128,96,8,,,51,1312
"De 30 a 34 años (025)",560,541,,66,113,152,165,42,3,,19,1770
"De 35 a 39 años (026)",571,559,2,38,76,93,214,106,26,4,12,2353
"De 40 a 44 años (027)",482,476,2,32,52,69,166,114,38,3,6,2145
"De 45 a 49 años (028)",386,379,1,18,28,51,129,107,36,9,7,1889
"De 50 y más años (029)",967,956,7,94,82,122,295,229,108,19,11,4518
"Desocupada (030)",67,56,,22,18,5,8,,3,,11,135
"De 15 a 19 años (032)",5,4,,3,1,,,,,,1,5
"De 20 a 24 años (033)",22,17,,10,7,,,,,,5,24
"De 25 a 29 años (034)",12,9,,6,1,2,,,,,3,14
"De 30 a 34 años (035)",6,6,,2,2,2,,,,,,12
"De 35 a 39 años (036)",7,6,,1,4,,1,,,,1,13
"De 40 a 44 años (037)",9,8,,,3,,4,,1,,1,34
"De 45 a 49 años (038)",2,2,,,,,1,,1,,,13
"De 50 y más años (039)",4,4,,,,1,2,,1,,,20
"No PEA (040)",6634,6386,29,975,1085,1014,1756,1058,387,82,248,24872
"De 12 a 14 años (041)",28,8,2,5,1,,,,,,20,7
"De 15 a 19 años (042)",285,244,2,204,34,4,,,,,41,284
"De 20 a 24 años (043)",797,714,3,335,257,90,25,4,,,83,1251
"De 25 a 29 años (044)",909,865,1,147,283,239,185,10,,,44,2262
"De 30 a 34 años (045)",884,872,,68,165,202,339,93,5,,12,3111
"De 35 a 39 años (046)",741,737,1,30,73,134,311,152,32,4,4,3247
"De 40 a 44 años (047)",654,644,3,35,48,66,203,185,82,22,10,3374
"De 45 a 49 años (048)",512,507,2,25,41,50,139,168,69,13,5,2693
"De 50 y más años (049)",1824,1795,15,126,183,229,554,446,199,43,29,8643
,,,,,,,,,,,,
"URBANA (060)",2150,2032,1,386,420,354,501,262,90,18,118,7106
"De 12 a 14 años (061)",7,2,,1,1,,,,,,5,3
"De 15 a 19 años (062)",67,57,,48,7,1,1,,,,10,69
"De 20 a 24 años (063)",260,217,,123,75,16,,3,,,43,339
"De 25 a 29 años (064)",309,275,,76,110,64,25,,,,34,592
"De 30 a 34 años (065)",317,308,,53,79,82,85,9,,,9,879
"De 35 a 39 años (066)",282,276,,19,62,71,89,31,4,,6,979
"De 40 a 44 años (067)",221,217,,14,31,45,74,45,7,1,4,896
"De 45 a 49 años (068)",162,159,,6,13,17,65,39,18,1,3,791
"De 50 y más años (069)",525,521,1,46,42,58,162,135,61,16,4,2558
"PEA (070)",940,873,,187,202,144,198,99,35,8,67,2894
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",26,21,,17,3,,1,,,,5,27
"De 20 a 24 años (073)",102,85,,47,30,6,,2,,,17,137
"De 25 a 29 años (074)",138,112,,43,39,21,9,,,,26,221
"De 30 a 34 años (075)",156,149,,32,46,38,28,5,,,7,385
"De 35 a 39 años (076)",131,126,,12,39,29,34,11,1,,5,407
"De 40 a 44 años (077)",113,110,,10,21,25,38,14,2,,3,403
"De 45 a 49 años (078)",77,75,,3,7,8,35,16,6,,2,351
"De 50 y más años (079)",196,194,,22,17,17,53,51,26,8,2,962
"Ocupada (080)",905,843,,177,191,141,193,99,34,8,62,2821
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",25,20,,16,3,,1,,,,5,26
"De 20 a 24 años (083)",92,78,,44,26,6,,2,,,14,126
"De 25 a 29 años (084)",131,106,,39,38,20,9,,,,25,212
"De 30 a 34 años (085)",151,144,,30,45,36,28,5,,,7,375
"De 35 a 39 años (086)",126,121,,12,35,29,33,11,1,,5,395
"De 40 a 44 años (087)",109,107,,10,20,25,36,14,2,,2,391
"De 45 a 49 años (088)",76,74,,3,7,8,34,16,6,,2,346
"De 50 y más años (089)",194,192,,22,17,17,52,51,25,8,2,949
"Desocupada (090)",35,30,,10,11,3,5,,1,,5,73
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",10,7,,3,4,,,,,,3,11
"De 25 a 29 años (094)",7,6,,4,1,1,,,,,1,9
"De 30 a 34 años (095)",5,5,,2,1,2,,,,,,10
"De 35 a 39 años (096)",5,5,,,4,,1,,,,,12
"De 40 a 44 años (097)",4,3,,,1,,2,,,,1,12
"De 45 a 49 años (098)",1,1,,,,,1,,,,,5
"De 50 y más años (099)",2,2,,,,,1,,1,,,13
"No PEA (100)",1210,1159,1,199,218,210,303,163,55,10,51,4212
"De 12 a 14 años (101)",6,1,,,1,,,,,,5,2
"De 15 a 19 años (102)",41,36,,31,4,1,,,,,5,42
"De 20 a 24 años (103)",158,132,,76,45,10,,1,,,26,202
"De 25 a 29 años (104)",171,163,,33,71,43,16,,,,8,371
"De 30 a 34 años (105)",161,159,,21,33,44,57,4,,,2,494
"De 35 a 39 años (106)",151,150,,7,23,42,55,20,3,,1,572
"De 40 a 44 años (107)",108,107,,4,10,20,36,31,5,1,1,493
"De 45 a 49 años (108)",85,84,,3,6,9,30,23,12,1,1,440
"De 50 y más años (109)",329,327,1,24,25,41,109,84,35,8,2,1596
,,,,,,,,,,,,
"RURAL (120)",8763,8429,43,1323,1373,1333,2341,1406,511,99,334,32798
"De 12 a 14 años (121)",27,9,2,7,,,,,,,18,7
"De 15 a 19 años (122)",370,318,3,264,42,6,3,,,,52,378
"De 20 a 24 años (123)",1076,967,5,463,336,124,34,5,,,109,1685
"De 25 a 29 años (124)",1188,1124,1,192,352,305,256,18,,,64,2996
"De 30 a 34 años (125)",1133,1111,,83,201,274,419,126,8,,22,4014
"De 35 a 39 años (126)",1037,1026,3,50,91,156,437,227,54,8,11,4634
"De 40 a 44 años (127)",924,911,5,53,72,90,299,254,114,24,13,4657
"De 45 a 49 años (128)",738,729,3,37,56,84,204,236,88,21,9,3804
"De 50 y más años (129)",2270,2234,21,174,223,294,689,540,247,46,36,10623
"PEA (130)",3339,3202,15,547,506,529,888,511,179,27,137,12138
"De 12 a 14 años (131)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (132)",126,110,1,91,12,3,3,,,,16,136
"De 20 a 24 años (133)",437,385,2,204,124,44,9,2,,,52,636
"De 25 a 29 años (134)",450,422,,78,140,109,87,8,,,28,1105
"De 30 a 34 años (135)",410,398,,36,69,116,137,37,3,,12,1397
"De 35 a 39 años (136)",447,439,2,27,41,64,181,95,25,4,8,1959
"De 40 a 44 años (137)",378,374,2,22,34,44,132,100,37,3,4,1776
"De 45 a 49 años (138)",311,306,1,15,21,43,95,91,31,9,5,1551
"De 50 y más años (139)",775,766,7,72,65,106,244,178,83,11,9,3576
"Ocupada (140)",3307,3176,15,535,499,527,885,511,177,27,131,12076
"De 12 a 14 años (141)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (142)",122,107,1,89,11,3,3,,,,15,132
"De 20 a 24 años (143)",425,375,2,197,121,44,9,2,,,50,623
"De 25 a 29 años (144)",445,419,,76,140,108,87,8,,,26,1100
"De 30 a 34 años (145)",409,397,,36,68,116,137,37,3,,12,1395
"De 35 a 39 años (146)",445,438,2,26,41,64,181,95,25,4,7,1958
"De 40 a 44 años (147)",373,369,2,22,32,44,130,100,36,3,4,1754
"De 45 a 49 años (148)",310,305,1,15,21,43,95,91,30,9,5,1543
"De 50 y más años (149)",773,764,7,72,65,105,243,178,83,11,9,3569
"Desocupada (150)",32,26,,12,7,2,3,,2,,6,62
"De 15 a 19 años (152)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (153)",12,10,,7,3,,,,,,2,13
"De 25 a 29 años (154)",5,3,,2,,1,,,,,2,5
"De 30 a 34 años (155)",1,1,,,1,,,,,,,2
"De 35 a 39 años (156)",2,1,,1,,,,,,,1,1
"De 40 a 44 años (157)",5,5,,,2,,2,,1,,,22
"De 45 a 49 años (158)",1,1,,,,,,,1,,,8
"De 50 y más años (159)",2,2,,,,1,1,,,,,7
"No PEA (160)",5424,5227,28,776,867,804,1453,895,332,72,197,20660
"De 12 a 14 años (161)",22,7,2,5,,,,,,,15,5
"De 15 a 19 años (162)",244,208,2,173,30,3,,,,,36,242
"De 20 a 24 años (163)",639,582,3,259,212,80,25,3,,,57,1049
"De 25 a 29 años (164)",738,702,1,114,212,196,169,10,,,36,1891
"De 30 a 34 años (165)",723,713,,47,132,158,282,89,5,,10,2617
"De 35 a 39 años (166)",590,587,1,23,50,92,256,132,29,4,3,2675
"De 40 a 44 años (167)",546,537,3,31,38,46,167,154,77,21,9,2881
"De 45 a 49 años (168)",427,423,2,22,35,41,109,145,57,12,4,2253
"De 50 y más años (169)",1495,1468,14,102,158,188,445,362,164,35,27,7047
