"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",238,232,224,32,96.6,13.8,
"De 25 a 29 años (044)",203,420,406,18,96.7,4.3,
"De 30 a 34 años (045)",207,624,589,28,94.4,4.5,
"De 35 a 39 años (046)",212,878,832,14,94.8,1.6,
"De 40 a 44 años (047)",168,814,744,2,91.4,0.2,
"De 45 a 49 años (048)",158,976,864,1,88.5,0.1,
"De 50 y más años (049)",953,5805,4472,,77,,
,,,,,,,
"URBANA (060)",803,2091,1926,46,92.1,2.2,
"De 12 a 14 años (061)",69,,,,,,
"De 15 a 19 años (062)",79,9,9,2,100,22.2,
"De 20 a 24 años (063)",71,72,71,11,98.6,15.3,
"De 25 a 29 años (064)",111,194,189,9,97.4,4.6,
"De 30 a 34 años (065)",112,239,235,14,98.3,5.9,
"De 35 a 39 años (066)",110,341,330,9,96.8,2.6,
"De 40 a 44 años (067)",53,193,189,1,97.9,0.5,
"De 45 a 49 años (068)",38,169,162,,95.9,,
"De 50 y más años (069)",160,874,741,,84.8,,
"PEA (070)",311,695,658,16,94.7,2.3,
"De 12 a 14 años (071)",4,,,,,,
"De 15 a 19 años (072)",13,2,2,,100,,
"De 20 a 24 años (073)",31,29,28,1,96.6,3.4,
"De 25 a 29 años (074)",53,67,66,4,98.5,6,
"De 30 a 34 años (075)",60,88,87,4,98.9,4.5,
"De 35 a 39 años (076)",62,151,146,7,96.7,4.6,
"De 40 a 44 años (077)",27,95,94,,98.9,,
"De 45 a 49 años (078)",23,88,83,,94.3,,
"De 50 y más años (079)",38,175,152,,86.9,,
"Ocupada (080)",305,681,645,14,94.7,2.1,
"De 12 a 14 años (081)",4,,,,,,
"De 15 a 19 años (082)",13,2,2,,100,,
"De 20 a 24 años (083)",30,28,27,1,96.4,3.6,
"De 25 a 29 años (084)",51,64,63,4,98.4,6.3,
"De 30 a 34 años (085)",59,88,87,4,98.9,4.5,
"De 35 a 39 años (086)",60,141,137,5,97.2,3.5,
"De 40 a 44 años (087)",27,95,94,,98.9,,
"De 45 a 49 años (088)",23,88,83,,94.3,,
"De 50 y más años (089)",38,175,152,,86.9,,
"Desocupada (090)",6,14,13,2,92.9,14.3,
"De 20 a 24 años (093)",1,1,1,,100,,
"De 25 a 29 años (094)",2,3,3,,100,,
"De 30 a 34 años (095)",1,,,,,,
"De 35 a 39 años (096)",2,10,9,2,90,20,
"No PEA (100)",492,1396,1268,30,90.8,2.1,
"De 12 a 14 años (101)",65,,,,,,
"De 15 a 19 años (102)",66,7,7,2,100,28.6,
"De 20 a 24 años (103)",40,43,43,10,100,23.3,
"De 25 a 29 años (104)",58,127,123,5,96.9,3.9,
"De 30 a 34 años (105)",52,151,148,10,98,6.6,
"De 35 a 39 años (106)",48,190,184,2,96.8,1.1,
"De 40 a 44 años (107)",26,98,95,1,96.9,1,
"De 45 a 49 años (108)",15,81,79,,97.5,,
"De 50 y más años (109)",122,699,589,,84.3,,
,,,,,,,
"RURAL (120)",2664,9423,7770,88,82.5,0.9,
"De 12 a 14 años (121)",289,,,,,,
"De 15 a 19 años (122)",332,37,36,9,97.3,24.3,
"De 20 a 24 años (123)",242,226,215,28,95.1,12.4,
"De 25 a 29 años (124)",179,349,336,13,96.3,3.7,
"De 30 a 34 años (125)",192,565,528,20,93.5,3.5,
"De 35 a 39 años (126)",189,787,743,14,94.4,1.8,
"De 40 a 44 años (127)",169,842,763,2,90.6,0.2,
"De 45 a 49 años (128)",166,1010,889,2,88,0.2,
"De 50 y más años (129)",906,5607,4260,,76,,
"PEA (130)",287,1032,870,15,84.3,1.5,
"De 12 a 14 años (131)",3,,,,,,
"De 15 a 19 años (132)",19,6,6,,100,,
"De 20 a 24 años (133)",44,37,34,7,91.9,18.9,
"De 25 a 29 años (134)",34,56,53,1,94.6,1.8,
"De 30 a 34 años (135)",37,92,87,3,94.6,3.3,
"De 35 a 39 años (136)",25,99,95,2,96,2,
"De 40 a 44 años (137)",27,126,114,1,90.5,0.8,
"De 45 a 49 años (138)",23,115,104,1,90.4,0.9,
"De 50 y más años (139)",75,501,377,,75.2,,
"Ocupada (140)",278,1007,846,12,84,1.2,
"De 12 a 14 años (141)",3,,,,,,
"De 15 a 19 años (142)",19,6,6,,100,,
"De 20 a 24 años (143)",42,34,31,6,91.2,17.6,
"De 25 a 29 años (144)",32,56,53,1,94.6,1.8,
"De 30 a 34 años (145)",37,92,87,3,94.6,3.3,
"De 35 a 39 años (146)",23,92,89,1,96.7,1.1,
"De 40 a 44 años (147)",26,119,107,,89.9,,
"De 45 a 49 años (148)",23,115,104,1,90.4,0.9,
"De 50 y más años (149)",73,493,369,,74.8,,
"Desocupada (150)",9,25,24,3,96,12,
"De 20 a 24 años (153)",2,3,3,1,100,33.3,
"De 25 a 29 años (154)",2,,,,,,
"De 35 a 39 años (156)",2,7,6,1,85.7,14.3,
"De 40 a 44 años (157)",1,7,7,1,100,14.3,
"De 50 y más años (159)",2,8,8,,100,,
"No PEA (160)",2377,8391,6900,73,82.2,0.9,
"De 12 a 14 años (161)",286,,,,,,
"De 15 a 19 años (162)",313,31,30,9,96.8,29,
"De 20 a 24 años (163)",198,189,181,21,95.8,11.1,
"De 25 a 29 años (164)",145,293,283,12,96.6,4.1,
"De 30 a 34 años (165)",155,473,441,17,93.2,3.6,
"De 35 a 39 años (166)",164,688,648,12,94.2,1.7,
"De 40 a 44 años (167)",142,716,649,1,90.6,0.1,
"De 45 a 49 años (168)",143,895,785,1,87.7,0.1,
"De 50 y más años (169)",831,5106,3883,,76,,
