"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",138,127,,25,49,24,26,3,,,11,329
"De 35 a 39 años (026)",171,165,,22,50,34,49,10,,,6,494
"De 40 a 44 años (027)",161,158,,18,27,28,68,14,2,1,3,567
"De 45 a 49 años (028)",114,112,,6,22,17,41,15,8,3,2,475
"De 50 y más años (029)",227,221,,19,25,25,68,45,33,6,6,1086
"Desocupada (030)",47,39,1,22,6,4,4,1,1,,8,79
"De 15 a 19 años (032)",2,2,,2,,,,,,,,2
"De 20 a 24 años (033)",10,7,,6,1,,,,,,3,8
"De 25 a 29 años (034)",10,10,,7,3,,,,,,,13
"De 30 a 34 años (035)",8,6,,3,,3,,,,,2,12
"De 35 a 39 años (036)",5,4,1,1,1,1,,,,,1,6
"De 40 a 44 años (037)",2,2,,1,,,1,,,,,5
"De 45 a 49 años (038)",4,3,,1,,,1,,1,,1,14
"De 50 y más años (039)",6,5,,1,1,,2,1,,,1,19
"No PEA (040)",5982,5792,26,994,799,796,1526,1049,477,125,190,23814
"De 12 a 14 años (041)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (042)",133,120,2,103,12,3,,,,,13,136
"De 20 a 24 años (043)",618,539,3,348,131,43,12,2,,,79,800
"De 25 a 29 años (044)",668,628,1,215,208,137,64,3,,,40,1330
"De 30 a 34 años (045)",613,603,2,89,125,131,200,50,5,1,10,1975
"De 35 a 39 años (046)",625,614,1,33,61,129,245,116,28,1,11,2612
"De 40 a 44 años (047)",583,577,1,27,44,64,216,151,64,10,6,2872
"De 45 a 49 años (048)",484,480,1,21,41,57,139,135,72,14,4,2518
"De 50 y más años (049)",2253,2228,14,156,177,232,650,592,308,99,25,11569
,,,,,,,,,,,,
"URBANA (060)",1684,1604,7,352,351,243,390,181,62,18,80,5350
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",29,26,,25,1,,,,,,3,27
"De 20 a 24 años (063)",161,132,,88,33,7,3,1,,,29,194
"De 25 a 29 años (064)",221,204,1,95,72,27,9,,,,17,358
"De 30 a 34 años (065)",188,182,1,41,63,41,33,3,,,6,450
"De 35 a 39 años (066)",216,208,1,27,52,52,61,15,,,8,638
"De 40 a 44 años (067)",186,183,1,19,33,31,76,21,2,,3,652
"De 45 a 49 años (068)",148,145,,7,33,19,57,21,7,1,3,579
"De 50 y más años (069)",533,522,3,48,64,66,151,120,53,17,11,2450
"PEA (070)",638,610,,145,167,98,148,35,13,4,28,1790
"De 15 a 19 años (072)",6,6,,6,,,,,,,,6
"De 20 a 24 años (073)",51,40,,29,10,1,,,,,11,52
"De 25 a 29 años (074)",88,81,,40,31,9,1,,,,7,133
"De 30 a 34 años (075)",77,73,,22,28,16,7,,,,4,155
"De 35 a 39 años (076)",112,108,,18,38,23,27,2,,,4,288
"De 40 a 44 años (077)",109,108,,12,23,19,49,5,,,1,359
"De 45 a 49 años (078)",80,79,,4,20,12,33,6,3,1,1,297
"De 50 y más años (079)",115,115,,14,17,18,31,22,10,3,,500
"Ocupada (080)",613,586,,132,164,94,145,35,12,4,27,1738
"De 15 a 19 años (082)",6,6,,6,,,,,,,,6
"De 20 a 24 años (083)",46,35,,24,10,1,,,,,11,47
"De 25 a 29 años (084)",82,75,,35,30,9,1,,,,7,126
"De 30 a 34 años (085)",71,68,,20,28,13,7,,,,3,144
"De 35 a 39 años (086)",109,105,,17,37,22,27,2,,,4,282
"De 40 a 44 años (087)",108,107,,12,23,19,48,5,,,1,355
"De 45 a 49 años (088)",78,77,,4,20,12,32,6,2,1,1,284
"De 50 y más años (089)",113,113,,14,16,18,30,22,10,3,,494
"Desocupada (090)",25,24,,13,3,4,3,,1,,1,52
"De 20 a 24 años (093)",5,5,,5,,,,,,,,5
"De 25 a 29 años (094)",6,6,,5,1,,,,,,,7
"De 30 a 34 años (095)",6,5,,2,,3,,,,,1,11
"De 35 a 39 años (096)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (097)",1,1,,,,,1,,,,,4
"De 45 a 49 años (098)",2,2,,,,,1,,1,,,13
"De 50 y más años (099)",2,2,,,1,,1,,,,,6
"No PEA (100)",1046,994,7,207,184,145,242,146,49,14,52,3560
"De 12 a 14 años (101)",2,2,,2,,,,,,,,2
"De 15 a 19 años (102)",23,20,,19,1,,,,,,3,21
"De 20 a 24 años (103)",110,92,,59,23,6,3,1,,,18,142
"De 25 a 29 años (104)",133,123,1,55,41,18,8,,,,10,225
"De 30 a 34 años (105)",111,109,1,19,35,25,26,3,,,2,295
"De 35 a 39 años (106)",104,100,1,9,14,29,34,13,,,4,350
"De 40 a 44 años (107)",77,75,1,7,10,12,27,16,2,,2,293
"De 45 a 49 años (108)",68,66,,3,13,7,24,15,4,,2,282
"De 50 y más años (109)",418,407,3,34,47,48,120,98,43,14,11,1950
,,,,,,,,,,,,
"RURAL (120)",5403,5221,21,868,696,705,1397,958,459,117,182,21841
"De 12 a 14 años (121)",3,1,1,,,,,,,,2,
"De 15 a 19 años (122)",122,111,3,93,12,3,,,,,11,126
"De 20 a 24 años (123)",553,484,3,314,117,40,9,1,,,69,710
"De 25 a 29 años (124)",602,560,,180,189,126,60,5,,,42,1221
"De 30 a 34 años (125)",571,554,1,76,111,117,193,50,5,1,17,1866
"De 35 a 39 años (126)",585,575,1,29,60,112,233,111,28,1,10,2474
"De 40 a 44 años (127)",560,554,,27,38,61,209,144,64,11,6,2792
"De 45 a 49 años (128)",454,450,1,21,30,55,124,129,74,16,4,2428
"De 50 y más años (129)",1953,1932,11,128,139,191,569,518,288,88,21,10224
"PEA (130)",467,423,2,81,81,54,113,55,31,6,44,1587
"De 15 a 19 años (132)",12,11,1,9,1,,,,,,1,11
"De 20 a 24 años (133)",45,37,,25,9,3,,,,,8,52
"De 25 a 29 años (134)",67,55,,20,22,7,4,2,,,12,116
"De 30 a 34 años (135)",69,60,,6,21,11,19,3,,,9,186
"De 35 a 39 años (136)",64,61,1,5,13,12,22,8,,,3,212
"De 40 a 44 años (137)",54,52,,7,4,9,20,9,2,1,2,213
"De 45 a 49 años (138)",38,36,,3,2,5,9,9,6,2,2,192
"De 50 y más años (139)",118,111,,6,9,7,39,24,23,3,7,605
"Ocupada (140)",445,408,1,72,78,54,112,54,31,6,37,1560
"De 15 a 19 años (142)",10,9,1,7,1,,,,,,1,9
"De 20 a 24 años (143)",40,35,,24,8,3,,,,,5,49
"De 25 a 29 años (144)",63,51,,18,20,7,4,2,,,12,110
"De 30 a 34 años (145)",67,59,,5,21,11,19,3,,,8,185
"De 35 a 39 años (146)",62,60,,5,13,12,22,8,,,2,212
"De 40 a 44 años (147)",53,51,,6,4,9,20,9,2,1,2,212
"De 45 a 49 años (148)",36,35,,2,2,5,9,9,6,2,1,191
"De 50 y más años (149)",114,108,,5,9,7,38,23,23,3,6,592
"Desocupada (150)",22,15,1,9,3,,1,1,,,7,27
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",5,2,,1,1,,,,,,3,3
"De 25 a 29 años (154)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (155)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (156)",2,1,1,,,,,,,,1,
"De 40 a 44 años (157)",1,1,,1,,,,,,,,1
"De 45 a 49 años (158)",2,1,,1,,,,,,,1,1
"De 50 y más años (159)",4,3,,1,,,1,1,,,1,13
"No PEA (160)",4936,4798,19,787,615,651,1284,903,428,111,138,20254
"De 12 a 14 años (161)",3,1,1,,,,,,,,2,
"De 15 a 19 años (162)",110,100,2,84,11,3,,,,,10,115
"De 20 a 24 años (163)",508,447,3,289,108,37,9,1,,,61,658
"De 25 a 29 años (164)",535,505,,160,167,119,56,3,,,30,1105
"De 30 a 34 años (165)",502,494,1,70,90,106,174,47,5,1,8,1680
"De 35 a 39 años (166)",521,514,,24,47,100,211,103,28,1,7,2262
"De 40 a 44 años (167)",506,502,,20,34,52,189,135,62,10,4,2579
"De 45 a 49 años (168)",416,414,1,18,28,50,115,120,68,14,2,2236
"De 50 y más años (169)",1835,1821,11,122,130,184,530,494,265,85,14,9619
