"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",92,6,34,31,17,4
"Hogares privados con servicio doméstico (042)",17,4,10,2,,1
"Actividad economica no especificada (044)",410,2,227,84,69,28
"Desocupado (045)",1361,77,718,335,166,65
"Mujeres (046)",5152,169,1694,1739,1226,324
"Agric., ganadería, caza y silvicultura (047)",1065,80,297,228,315,145
"Pesca (048)",1,,,,,1
"Explotación de minas y canteras (049)",6,,2,3,1,
"Industrias manufactureras (050)",199,5,60,58,61,15
"Suministro de electricidad, gas y agua (051)",3,,1,2,,
"Construcción (052)",5,1,1,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",716,16,197,273,197,33
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,1,1,1,
"Comercio al por mayor (055)",38,,11,17,10,
"Comercio al por menor (056)",675,16,185,255,186,33
"Hoteles y restaurantes (057)",416,16,129,130,121,20
"Trans., almac. y comunicaciones (058)",12,,9,1,1,1
"Intermediación financiera (059)",5,,2,3,,
"Activid.inmobil., empres. y alquileres (060)",79,,40,24,15,
"Admin.pub. y defensa; p. segur.soc afil (061)",130,,51,61,18,
"Enseñanza (062)",868,,200,485,181,2
"Servicios sociales y de salud (063)",139,,57,72,10,
"Otras activ. serv.comun.soc y personales (064)",80,2,18,29,27,4
"Hogares privados con servicio doméstico (065)",378,21,225,68,54,10
"Actividad economica no especificada (067)",775,2,222,255,205,91
"Desocupado (068)",275,26,183,47,17,2
,,,,,,
"URBANA (069)",6055,130,1836,2175,1548,366
"Agric., ganadería, caza y silvicultura (070)",1229,23,313,338,359,196
"Pesca (071)",3,,2,,1,
"Explotación de minas y canteras (072)",30,,16,10,4,
"Industrias manufactureras (073)",165,2,35,62,48,18
"Suministro de electricidad, gas y agua (074)",16,,5,7,4,
"Construcción (075)",222,2,76,86,52,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1165,35,313,419,325,73
"Venta, mant.y rep. veh.autom.y motoc. (077)",45,2,21,15,6,1
"Comercio al por mayor (078)",64,,16,26,18,4
"Comercio al por menor (079)",1056,33,276,378,301,68
"Hoteles y restaurantes (080)",396,21,110,116,128,21
"Trans., almac. y comunicaciones (081)",248,13,106,83,44,2
"Intermediación financiera (082)",9,,4,3,2,
"Activid.inmobil., empres. y alquileres (083)",154,,52,63,39,
"Admin.pub. y defensa; p. segur.soc afil (084)",384,,103,191,88,2
"Enseñanza (085)",939,,146,504,282,7
"Servicios sociales y de salud (086)",142,,45,68,27,2
"Otras activ. serv.comun.soc y personales (087)",118,7,35,41,29,6
"Hogares privados con servicio doméstico (088)",175,16,121,23,14,1
"Actividad economica no especificada (090)",299,3,159,67,49,21
"Desocupado (091)",361,8,195,94,53,11
"Hombres (092)",3916,77,1164,1349,1029,297
"Agric., ganadería, caza y silvicultura (093)",1144,18,292,316,332,186
"Pesca (094)",3,,2,,1,
"Explotación de minas y canteras (095)",30,,16,10,4,
"Industrias manufactureras (096)",131,2,31,49,33,16
"Suministro de electricidad, gas y agua (097)",15,,5,6,4,
"Construcción (098)",220,1,76,86,51,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",671,20,183,227,189,52
"Venta, mant.y rep. veh.autom.y motoc. (100)",43,2,20,14,6,1
"Comercio al por mayor (101)",38,,8,15,11,4
"Comercio al por menor (102)",590,18,155,198,172,47
"Hoteles y restaurantes (103)",105,7,32,32,27,7
"Trans., almac. y comunicaciones (104)",239,13,98,83,43,2
"Intermediación financiera (105)",4,,2,,2,
"Activid.inmobil., empres. y alquileres (106)",97,,27,43,27,
"Admin.pub. y defensa; p. segur.soc afil (107)",277,,63,139,73,2
"Enseñanza (108)",426,,45,227,149,5
"Servicios sociales y de salud (109)",52,,12,19,19,2
"Otras activ. serv.comun.soc y personales (110)",65,5,21,24,12,3
"Hogares privados con servicio doméstico (111)",6,3,3,,,
"Actividad economica no especificada (113)",175,2,126,22,20,5
"Desocupado (114)",256,6,130,66,43,11
"Mujeres (115)",2139,53,672,826,519,69
"Agric., ganadería, caza y silvicultura (116)",85,5,21,22,27,10
"Industrias manufactureras (119)",34,,4,13,15,2
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",2,1,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",494,15,130,192,136,21
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,1,,
"Comercio al por mayor (124)",26,,8,11,7,
"Comercio al por menor (125)",466,15,121,180,129,21
"Hoteles y restaurantes (126)",291,14,78,84,101,14
"Trans., almac. y comunicaciones (127)",9,,8,,1,
"Intermediación financiera (128)",5,,2,3,,
"Activid.inmobil., empres. y alquileres (129)",57,,25,20,12,
"Admin.pub. y defensa; p. segur.soc afil (130)",107,,40,52,15,
"Enseñanza (131)",513,,101,277,133,2
"Servicios sociales y de salud (132)",90,,33,49,8,
"Otras activ. serv.comun.soc y personales (133)",53,2,14,17,17,3
"Hogares privados con servicio doméstico (134)",169,13,118,23,14,1
"Actividad economica no especificada (136)",124,1,33,45,29,16
"Desocupado (137)",105,2,65,28,10,
,,,,,,
"RURAL (138)",31349,853,10732,8997,7540,3227
"Agric., ganadería, caza y silvicultura (139)",25849,717,8551,7151,6479,2951
"Pesca (140)",9,,7,,,2
"Explotación de minas y canteras (141)",374,3,193,109,62,7
"Industrias manufactureras (142)",360,9,123,102,97,29
"Suministro de electricidad, gas y agua (143)",63,,18,29,10,6
"Construcción (144)",390,4,115,154,97,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",569,7,152,222,157,31
"Venta, mant.y rep. veh.autom.y motoc. (146)",24,,8,9,7,
"Comercio al por mayor (147)",26,,4,16,6,
"Comercio al por menor (148)",519,7,140,197,144,31
"Hoteles y restaurantes (149)",174,3,71,61,32,7
"Trans., almac. y comunicaciones (150)",221,4,106,71,37,3
"Activid.inmobil., empres. y alquileres (152)",51,,28,15,7,1
"Admin.pub. y defensa; p. segur.soc afil (153)",127,,42,53,29,3
"Enseñanza (154)",640,,155,375,110,
"Servicios sociales y de salud (155)",87,,44,29,13,1
"Otras activ. serv.comun.soc y personales (156)",54,1,17,19,15,2
"Hogares privados con servicio doméstico (157)",220,9,114,47,40,10
"Actividad economica no especificada (159)",886,1,290,272,225,98
"Desocupado (160)",1275,95,706,288,130,56
"Hombres (161)",28336,737,9710,8084,6833,2972
"Agric., ganadería, caza y silvicultura (162)",24869,642,8275,6945,6191,2816
"Pesca (163)",8,,7,,,1
"Explotación de minas y canteras (164)",368,3,191,106,61,7
"Industrias manufactureras (165)",195,4,67,57,51,16
"Suministro de electricidad, gas y agua (166)",61,,17,28,10,6
"Construcción (167)",387,4,114,154,95,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",347,6,85,141,96,19
"Venta, mant.y rep. veh.autom.y motoc. (169)",23,,8,9,6,
"Comercio al por mayor (170)",14,,1,10,3,
"Comercio al por menor (171)",310,6,76,122,87,19
"Hoteles y restaurantes (172)",49,1,20,15,12,1
"Trans., almac. y comunicaciones (173)",218,4,105,70,37,2
"Activid.inmobil., empres. y alquileres (175)",29,,13,11,4,1
"Admin.pub. y defensa; p. segur.soc afil (176)",104,,31,44,26,3
"Enseñanza (177)",285,,56,167,62,
"Servicios sociales y de salud (178)",38,,20,6,11,1
"Otras activ. serv.comun.soc y personales (179)",27,1,13,7,5,1
"Hogares privados con servicio doméstico (180)",11,1,7,2,,1
"Actividad economica no especificada (182)",235,,101,62,49,23
"Desocupado (183)",1105,71,588,269,123,54
"Mujeres (184)",3013,116,1022,913,707,255
"Agric., ganadería, caza y silvicultura (185)",980,75,276,206,288,135
"Pesca (186)",1,,,,,1
"Explotación de minas y canteras (187)",6,,2,3,1,
"Industrias manufactureras (188)",165,5,56,45,46,13
"Suministro de electricidad, gas y agua (189)",2,,1,1,,
"Construcción (190)",3,,1,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",222,1,67,81,61,12
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,1,
"Comercio al por mayor (193)",12,,3,6,3,
"Comercio al por menor (194)",209,1,64,75,57,12
"Hoteles y restaurantes (195)",125,2,51,46,20,6
"Trans., almac. y comunicaciones (196)",3,,1,1,,1
"Activid.inmobil., empres. y alquileres (198)",22,,15,4,3,
"Admin.pub. y defensa; p. segur.soc afil (199)",23,,11,9,3,
"Enseñanza (200)",355,,99,208,48,
"Servicios sociales y de salud (201)",49,,24,23,2,
"Otras activ. serv.comun.soc y personales (202)",27,,4,12,10,1
"Hogares privados con servicio doméstico (203)",209,8,107,45,40,9
"Actividad economica no especificada (205)",651,1,189,210,176,75
"Desocupado (206)",170,24,118,19,7,2
