"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Desocupado (103)",621,,,,,,,621
"Mujeres (104)",690,156,28,140,,211,34,121
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",140,122,,18,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,1,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",34,11,1,16,,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",52,,,52,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",138,5,25,3,,71,34,
"Ocupaciñn no especificada (115)",194,10,2,48,,134,,
"Desocupado (116)",121,,,,,,,121
