"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",9,19,19,,100,,
"De 45 a 49 años (038)",10,26,23,,88.5,,
"De 50 y más años (039)",12,45,38,,84.4,,
"No PEA (040)",12342,31422,27739,556,88.3,1.8,
"De 12 a 14 años (041)",1636,4,4,1,100,25,
"De 15 a 19 años (042)",1943,269,260,90,96.7,33.5,
"De 20 a 24 años (043)",1482,1232,1203,159,97.6,12.9,
"De 25 a 29 años (044)",1032,1827,1772,123,97,6.7,
"De 30 a 34 años (045)",900,2291,2205,87,96.2,3.8,
"De 35 a 39 años (046)",850,2711,2596,59,95.8,2.2,
"De 40 a 44 años (047)",743,3030,2832,31,93.5,1,
"De 45 a 49 años (048)",620,2709,2483,6,91.7,0.2,
"De 50 y más años (049)",3136,17349,14384,,82.9,,
,,,,,,,
"URBANA (060)",13914,30925,28063,466,90.7,1.5,
"De 12 a 14 años (061)",1229,5,5,1,100,20,
"De 15 a 19 años (062)",1803,196,189,55,96.4,28.1,
"De 20 a 24 años (063)",1702,1008,995,126,98.7,12.5,
"De 25 a 29 años (064)",1407,1786,1736,100,97.2,5.6,
"De 30 a 34 años (065)",1311,2547,2483,77,97.5,3,
"De 35 a 39 años (066)",1292,3181,3093,76,97.2,2.4,
"De 40 a 44 años (067)",1164,3679,3492,24,94.9,0.7,
"De 45 a 49 años (068)",881,3035,2842,7,93.6,0.2,
"De 50 y más años (069)",3125,15488,13228,,85.4,,
"PEA (070)",5417,12262,11337,152,92.5,1.2,
"De 12 a 14 años (071)",63,3,3,,100,,
"De 15 a 19 años (072)",332,48,48,9,100,18.8,
"De 20 a 24 años (073)",617,314,308,30,98.1,9.6,
"De 25 a 29 años (074)",742,791,770,37,97.3,4.7,
"De 30 a 34 años (075)",734,1235,1202,26,97.3,2.1,
"De 35 a 39 años (076)",756,1708,1654,35,96.8,2,
"De 40 a 44 años (077)",688,1978,1880,11,95,0.6,
"De 45 a 49 años (078)",488,1559,1457,4,93.5,0.3,
"De 50 y más años (079)",997,4626,4015,,86.8,,
"Ocupada (080)",5190,12048,11131,143,92.4,1.2,
"De 12 a 14 años (081)",59,3,3,,100,,
"De 15 a 19 años (082)",300,42,42,7,100,16.7,
"De 20 a 24 años (083)",554,297,292,26,98.3,8.8,
"De 25 a 29 años (084)",691,752,732,35,97.3,4.7,
"De 30 a 34 años (085)",705,1184,1152,26,97.3,2.2,
"De 35 a 39 años (086)",735,1674,1621,34,96.8,2,
"De 40 a 44 años (087)",680,1963,1865,11,95,0.6,
"De 45 a 49 años (088)",479,1537,1436,4,93.4,0.3,
"De 50 y más años (089)",987,4596,3988,,86.8,,
"Desocupada (090)",227,214,206,9,96.3,4.2,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",32,6,6,2,100,33.3,
"De 20 a 24 años (093)",63,17,16,4,94.1,23.5,
"De 25 a 29 años (094)",51,39,38,2,97.4,5.1,
"De 30 a 34 años (095)",29,51,50,,98,,
"De 35 a 39 años (096)",21,34,33,1,97.1,2.9,
"De 40 a 44 años (097)",8,15,15,,100,,
"De 45 a 49 años (098)",9,22,21,,95.5,,
"De 50 y más años (099)",10,30,27,,90,,
"No PEA (100)",8497,18663,16726,314,89.6,1.7,
"De 12 a 14 años (101)",1166,2,2,1,100,50,
"De 15 a 19 años (102)",1471,148,141,46,95.3,31.1,
"De 20 a 24 años (103)",1085,694,687,96,99,13.8,
"De 25 a 29 años (104)",665,995,966,63,97.1,6.3,
"De 30 a 34 años (105)",577,1312,1281,51,97.6,3.9,
"De 35 a 39 años (106)",536,1473,1439,41,97.7,2.8,
"De 40 a 44 años (107)",476,1701,1612,13,94.8,0.8,
"De 45 a 49 años (108)",393,1476,1385,3,93.8,0.2,
"De 50 y más años (109)",2128,10862,9213,,84.8,,
,,,,,,,
"RURAL (120)",5249,17415,15098,304,86.7,1.7,
"De 12 a 14 años (121)",504,2,2,,100,,
"De 15 a 19 años (122)",618,155,153,52,98.7,33.5,
"De 20 a 24 años (123)",543,681,655,73,96.2,10.7,
"De 25 a 29 años (124)",502,1060,1031,67,97.3,6.3,
"De 30 a 34 años (125)",479,1365,1287,51,94.3,3.7,
"De 35 a 39 años (126)",464,1776,1667,30,93.9,1.7,
"De 40 a 44 años (127)",412,1952,1786,29,91.5,1.5,
"De 45 a 49 años (128)",353,1833,1646,2,89.8,0.1,
"De 50 y más años (129)",1374,8591,6871,,80,,
"PEA (130)",1404,4656,4085,63,87.7,1.4,
"De 12 a 14 años (131)",34,,,,,,
"De 15 a 19 años (132)",146,34,34,8,100,23.5,
"De 20 a 24 años (133)",146,143,139,10,97.2,7,
"De 25 a 29 años (134)",135,228,225,7,98.7,3.1,
"De 30 a 34 años (135)",156,386,363,15,94,3.9,
"De 35 a 39 años (136)",150,538,510,12,94.8,2.2,
"De 40 a 44 años (137)",145,623,566,11,90.9,1.8,
"De 45 a 49 años (138)",126,600,548,,91.3,,
"De 50 y más años (139)",366,2104,1700,,80.8,,
"Ocupada (140)",1382,4623,4058,62,87.8,1.3,
"De 12 a 14 años (141)",32,,,,,,
"De 15 a 19 años (142)",138,32,32,8,100,25,
"De 20 a 24 años (143)",140,135,131,9,97,6.7,
"De 25 a 29 años (144)",133,228,225,7,98.7,3.1,
"De 30 a 34 años (145)",156,386,363,15,94,3.9,
"De 35 a 39 años (146)",150,538,510,12,94.8,2.2,
"De 40 a 44 años (147)",144,619,562,11,90.8,1.8,
"De 45 a 49 años (148)",125,596,546,,91.6,,
"De 50 y más años (149)",364,2089,1689,,80.9,,
"Desocupada (150)",22,33,27,1,81.8,3,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",8,2,2,,100,,
"De 20 a 24 años (153)",6,8,8,1,100,12.5,
"De 25 a 29 años (154)",2,,,,,,
"De 40 a 44 años (157)",1,4,4,,100,,
"De 45 a 49 años (158)",1,4,2,,50,,
"De 50 y más años (159)",2,15,11,,73.3,,
"No PEA (160)",3845,12759,11013,241,86.3,1.9,
"De 12 a 14 años (161)",470,2,2,,100,,
"De 15 a 19 años (162)",472,121,119,44,98.3,36.4,
"De 20 a 24 años (163)",397,538,516,63,95.9,11.7,
"De 25 a 29 años (164)",367,832,806,60,96.9,7.2,
"De 30 a 34 años (165)",323,979,924,36,94.4,3.7,
"De 35 a 39 años (166)",314,1238,1157,18,93.5,1.5,
"De 40 a 44 años (167)",267,1329,1220,18,91.8,1.4,
"De 45 a 49 años (168)",227,1233,1098,2,89.1,0.2,
"De 50 y más años (169)",1008,6487,5171,,79.7,,
