"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",6649,5644,481,361,163
"Agric., ganadería, caza y silvicultura (045)",2529,2279,179,70,1
"Industrias manufactureras (048)",552,515,21,15,1
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",39,11,6,20,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1401,1341,51,8,1
"Venta, mant.y rep. veh.autom y motoc. (052)",4,3,1,,
"Comercio al por mayor (053)",26,22,2,1,1
"Comercio al por menor (054)",1371,1316,48,7,
"Hoteles y restaurantes (055)",635,579,40,11,5
"Trans., almac. y comunicaciones (056)",71,55,9,5,2
"Intermediación financiera (057)",2,,1,1,
"Activid.inmobil., empres. y alquileres (058)",81,44,14,11,12
"Admin.pub. y defensa; p. segur soc.afil (059)",60,,,,60
"Enseñanza (060)",487,175,115,184,13
"Servicios sociales y de salud (061)",115,37,13,8,57
"Otras activ. serv.comun.soc y personales (062)",105,83,7,13,2
"Hogares privados con servicio doméstico (063)",233,233,,,
"Actividad economica no especificada (065)",338,292,25,14,7
,,,,,
"URBANA (066)",8795,6730,809,692,564
"Agric., ganadería, caza y silvicultura (067)",2057,1794,222,38,3
"Explotación de minas y canteras (069)",10,6,1,2,1
"Industrias manufactureras (070)",876,817,25,31,3
"Suministro de electricidad, gas y agua (071)",12,2,4,6,
"Construcción (072)",638,355,109,133,41
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1887,1803,69,11,4
"Venta, mant.y rep. veh.autom y motoc. (074)",109,97,9,,3
"Comercio al por mayor (075)",49,38,8,2,1
"Comercio al por menor (076)",1729,1668,52,9,
"Hoteles y restaurantes (077)",640,556,51,27,6
"Trans., almac. y comunicaciones (078)",590,479,44,41,26
"Intermediación financiera (079)",5,1,1,1,2
"Activid.inmobil., empres. y alquileres (080)",241,137,39,37,28
"Admin.pub. y defensa; p. segur soc.afil (081)",326,,,,326
"Enseñanza (082)",694,181,173,300,40
"Servicios sociales y de salud (083)",138,49,17,11,61
"Otras activ. serv.comun.soc y personales (084)",211,145,28,28,10
"Hogares privados con servicio doméstico (085)",218,218,,,
"Actividad economica no especificada (087)",252,187,26,26,13
"Hombres (088)",5361,3955,555,425,426
"Agric., ganadería, caza y silvicultura (089)",1696,1490,177,26,3
"Explotación de minas y canteras (091)",10,6,1,2,1
"Industrias manufactureras (092)",567,525,22,18,2
"Suministro de electricidad, gas y agua (093)",11,2,4,5,
"Construcción (094)",604,347,103,114,40
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",715,679,27,6,3
"Venta, mant.y rep. veh.autom y motoc. (096)",105,94,8,,3
"Comercio al por mayor (097)",29,22,6,1,
"Comercio al por menor (098)",581,563,13,5,
"Hoteles y restaurantes (099)",125,82,23,18,2
"Trans., almac. y comunicaciones (100)",534,435,37,38,24
"Intermediación financiera (101)",3,1,,,2
"Activid.inmobil., empres. y alquileres (102)",169,99,28,26,16
"Admin.pub. y defensa; p. segur soc.afil (103)",273,,,,273
"Enseñanza (104)",306,54,88,134,30
"Servicios sociales y de salud (105)",48,22,5,6,15
"Otras activ. serv.comun.soc y personales (106)",125,77,23,16,9
"Hogares privados con servicio doméstico (107)",40,40,,,
"Actividad economica no especificada (109)",135,96,17,16,6
"Mujeres (110)",3434,2775,254,267,138
"Agric., ganadería, caza y silvicultura (111)",361,304,45,12,
"Industrias manufactureras (114)",309,292,3,13,1
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Construcción (116)",34,8,6,19,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1172,1124,42,5,1
"Venta, mant.y rep. veh.autom y motoc. (118)",4,3,1,,
"Comercio al por mayor (119)",20,16,2,1,1
"Comercio al por menor (120)",1148,1105,39,4,
"Hoteles y restaurantes (121)",515,474,28,9,4
"Trans., almac. y comunicaciones (122)",56,44,7,3,2
"Intermediación financiera (123)",2,,1,1,
"Activid.inmobil., empres. y alquileres (124)",72,38,11,11,12
"Admin.pub. y defensa; p. segur soc.afil (125)",53,,,,53
"Enseñanza (126)",388,127,85,166,10
"Servicios sociales y de salud (127)",90,27,12,5,46
"Otras activ. serv.comun.soc y personales (128)",86,68,5,12,1
"Hogares privados con servicio doméstico (129)",178,178,,,
"Actividad economica no especificada (131)",117,91,9,10,7
,,,,,
"RURAL (132)",12895,11277,1199,258,161
"Agric., ganadería, caza y silvicultura (133)",10186,9308,786,85,7
"Pesca (134)",7,7,,,
"Explotación de minas y canteras (135)",28,12,9,2,5
"Industrias manufactureras (136)",442,401,35,4,2
"Suministro de electricidad, gas y agua (137)",4,,,4,
"Construcción (138)",476,254,120,75,27
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",354,333,14,4,3
"Venta, mant.y rep. veh.autom y motoc. (140)",24,21,1,,2
"Comercio al por mayor (141)",13,11,1,,1
"Comercio al por menor (142)",317,301,12,4,
"Hoteles y restaurantes (143)",154,128,21,4,1
"Trans., almac. y comunicaciones (144)",337,211,95,20,11
"Intermediación financiera (145)",1,1,,,
"Activid.inmobil., empres. y alquileres (146)",60,42,8,6,4
"Admin.pub. y defensa; p. segur soc.afil (147)",74,,,,74
"Enseñanza (148)",186,76,70,33,7
"Servicios sociales y de salud (149)",33,14,1,3,15
"Otras activ. serv.comun.soc y personales (150)",53,43,6,2,2
"Hogares privados con servicio doméstico (151)",74,74,,,
"Actividad economica no especificada (153)",426,373,34,16,3
"Hombres (154)",9680,8408,972,164,136
"Agric., ganadería, caza y silvicultura (155)",8018,7333,652,27,6
"Pesca (156)",7,7,,,
"Explotación de minas y canteras (157)",28,12,9,2,5
"Industrias manufactureras (158)",199,178,17,2,2
"Suministro de electricidad, gas y agua (159)",4,,,4,
"Construcción (160)",471,251,120,74,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",125,116,5,1,3
"Venta, mant.y rep. veh.autom y motoc. (162)",24,21,1,,2
"Comercio al por mayor (163)",7,5,1,,1
"Comercio al por menor (164)",94,90,3,1,
"Hoteles y restaurantes (165)",34,23,9,2,
"Trans., almac. y comunicaciones (166)",322,200,93,18,11
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",51,36,5,6,4
"Admin.pub. y defensa; p. segur soc.afil (169)",67,,,,67
"Enseñanza (170)",87,28,40,15,4
"Servicios sociales y de salud (171)",8,4,,,4
"Otras activ. serv.comun.soc y personales (172)",34,28,4,1,1
"Hogares privados con servicio doméstico (173)",19,19,,,
"Actividad economica no especificada (175)",205,172,18,12,3
"Mujeres (176)",3215,2869,227,94,25
"Agric., ganadería, caza y silvicultura (177)",2168,1975,134,58,1
"Industrias manufactureras (180)",243,223,18,2,
"Construcción (182)",5,3,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",229,217,9,3,
"Comercio al por mayor (185)",6,6,,,
"Comercio al por menor (186)",223,211,9,3,
"Hoteles y restaurantes (187)",120,105,12,2,1
"Trans., almac. y comunicaciones (188)",15,11,2,2,
"Activid.inmobil., empres. y alquileres (190)",9,6,3,,
"Admin.pub. y defensa; p. segur soc.afil (191)",7,,,,7
"Enseñanza (192)",99,48,30,18,3
"Servicios sociales y de salud (193)",25,10,1,3,11
"Otras activ. serv.comun.soc y personales (194)",19,15,2,1,1
"Hogares privados con servicio doméstico (195)",55,55,,,
"Actividad economica no especificada (197)",221,201,16,4,
