"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",423,24,98,113,139,49
"Ocupación no especificada (037)",57,,16,17,16,8
"Desocupado (038)",14,,9,2,2,1
,,,,,,
"URBANA (039)",2460,57,589,944,623,247
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",34,,2,23,8,1
"Profes., científicos e intelectuales (041)",437,,100,237,100,
"Técnicos de nivel medio y trab.asimilados (042)",45,,11,26,8,
"Jefes y empleados de oficina (043)",86,,25,39,21,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",197,2,45,77,55,18
"Agricult.trabaj. calif. agrop. y pesqueros (045)",579,3,78,200,170,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",65,,21,26,12,6
"Obreros construc., conf., papel, fab., instr. (047)",63,,14,34,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",805,49,243,233,199,81
"Otra (049)",6,,2,2,2,
"Ocupación no especificada (050)",111,1,31,37,32,10
"Desocupado (051)",32,2,17,10,2,1
"Hombres (052)",1596,36,371,623,403,163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",26,,1,18,6,1
"Profes., científicos e intelectuales (054)",255,,52,133,70,
"Técnicos de nivel medio y trab.asimilados (055)",29,,6,15,8,
"Jefes y empleados de oficina (056)",64,,13,32,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",47,,10,17,13,7
"Agricult.trabaj. calif. agrop. y pesqueros (058)",459,2,58,167,135,97
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",52,,16,21,11,4
"Obreros construc., conf., papel, fab., instr. (060)",62,,13,34,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",498,31,169,149,103,46
"Otra (062)",6,,2,2,2,
"Ocupación no especificada (063)",76,1,21,26,22,6
"Desocupado (064)",22,2,10,9,1,
"Mujeres (065)",864,21,218,321,220,84
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,1,5,2,
"Profes., científicos e intelectuales (067)",182,,48,104,30,
"Técnicos de nivel medio y trab.asimilados (068)",16,,5,11,,
"Jefes y empleados de oficina (069)",22,,12,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",150,2,35,60,42,11
"Agricult.trabaj. calif. agrop. y pesqueros (071)",120,1,20,33,35,31
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",13,,5,5,1,2
"Obreros construc., conf., papel, fab., instr. (073)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",307,18,74,84,96,35
"Ocupación no especificada (076)",35,,10,11,10,4
"Desocupado (077)",10,,7,1,1,1
,,,,,,
"RURAL (078)",1323,30,332,407,364,190
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,,4,2,
"Profes., científicos e intelectuales (080)",79,,18,42,19,
"Técnicos de nivel medio y trab.asimilados (081)",15,,6,7,2,
"Jefes y empleados de oficina (082)",9,,5,2,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",32,,8,15,8,1
"Agricult.trabaj. calif. agrop. y pesqueros (084)",563,2,91,179,164,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",40,1,18,14,5,2
"Obreros construc., conf., papel, fab., instr. (086)",23,,6,9,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",444,23,140,105,127,49
"Ocupación no especificada (089)",75,4,27,20,18,6
"Desocupado (090)",37,,13,10,9,5
"Hombres (091)",1040,24,269,328,274,145
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,,3,2,
"Profes., científicos e intelectuales (093)",49,,9,26,14,
"Técnicos de nivel medio y trab.asimilados (094)",14,,5,7,2,
"Jefes y empleados de oficina (095)",6,,3,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",13,,2,7,4,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",476,2,78,162,133,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",40,1,18,14,5,2
"Obreros construc., conf., papel, fab., instr. (099)",23,,6,9,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",328,17,116,76,84,35
"Ocupación no especificada (102)",53,4,21,14,12,2
"Desocupado (103)",33,,11,9,8,5
"Mujeres (104)",283,6,63,79,90,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",30,,9,16,5,
"Técnicos de nivel medio y trab.asimilados (107)",1,,1,,,
"Jefes y empleados de oficina (108)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",19,,6,8,4,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",87,,13,17,31,26
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",116,6,24,29,43,14
"Ocupación no especificada (115)",22,,6,6,6,4
"Desocupado (116)",4,,2,1,1,
