"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (162)",3369,,,2,,,2542,,2,823,,,
"Explotación de minas y canteras (164)",12,,,,,,,5,,7,,,
"Industrias manufactureras (165)",50,,,,1,,,46,1,2,,,
"Suministro de electricidad, gas y agua (166)",9,,,,,,,5,,4,,,
"Construcción (167)",259,,,,,,,5,56,198,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",50,,,,,38,,1,,11,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",47,,,,,36,,,,11,,,
"Trans., almac. y comunicaciones (173)",30,,,,1,,,,8,21,,,
"Activid.inmobil., empres. y alquileres (175)",8,,,,4,,,,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",60,12,,1,24,,,,1,22,,,
"Enseñanza (177)",105,1,103,,,,,,,1,,,
"Servicios sociales y de salud (178)",3,,1,2,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",20,,,2,,,,,,18,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",27,,,,2,,,,,,,25,
"Desocupado (183)",203,,,,,,,,,,,,203
"Mujeres (184)",1576,2,57,6,7,46,467,7,,857,,84,43
"Agric., ganadería, caza y silvicultura (185)",1183,,,,,,467,,,716,,,
"Industrias manufactureras (188)",7,,,,,,,7,,,,,
"Construcción (190)",10,,,,,,,,,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",44,,,,,35,,,,9,,,
"Comercio al por menor (194)",44,,,,,35,,,,9,,,
"Hoteles y restaurantes (195)",22,,,,,11,,,,11,,,
"Trans., almac. y comunicaciones (196)",4,,,,1,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,1,,1,6,,,,,1,,,
"Enseñanza (200)",59,1,55,,,,,,,3,,,
"Servicios sociales y de salud (201)",8,,2,5,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",68,,,,,,,,,68,,,
"Hogares privados con servicio doméstico (203)",35,,,,,,,,,35,,,
"Actividad economica no especificada (205)",84,,,,,,,,,,,84,
"Desocupado (206)",43,,,,,,,,,,,,43
