"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",618,466,68,49,35
"Mujeres (044)",9204,7614,595,535,460
"Agric., ganadería, caza y silvicultura (045)",1965,1736,179,49,1
"Pesca (046)",1,1,,,
"Industrias manufactureras (048)",326,300,12,7,7
"Suministro de electricidad, gas y agua (049)",3,2,,1,
"Construcción (050)",18,8,4,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2260,2143,104,13,
"Venta, mant.y rep. veh.autom y motoc. (052)",42,42,,,
"Comercio al por mayor (053)",66,57,8,1,
"Comercio al por menor (054)",2152,2044,96,12,
"Hoteles y restaurantes (055)",1015,956,51,8,
"Trans., almac. y comunicaciones (056)",107,91,9,4,3
"Intermediación financiera (057)",10,1,3,5,1
"Activid.inmobil., empres. y alquileres (058)",102,58,13,16,15
"Admin.pub. y defensa; p. segur soc.afil (059)",162,,,,162
"Enseñanza (060)",781,205,144,352,80
"Servicios sociales y de salud (061)",263,66,16,20,161
"Otras activ. serv.comun.soc y personales (062)",211,180,20,8,3
"Hogares privados con servicio doméstico (063)",1285,1285,,,
"Actividad economica no especificada (065)",695,582,40,46,27
,,,,,
"URBANA (066)",27769,22425,2518,1607,1219
"Agric., ganadería, caza y silvicultura (067)",12289,10806,1163,290,30
"Pesca (068)",7,7,,,
"Explotación de minas y canteras (069)",11,2,4,1,4
"Industrias manufactureras (070)",1389,1090,167,84,48
"Suministro de electricidad, gas y agua (071)",35,10,7,17,1
"Construcción (072)",1101,753,210,101,37
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4670,4366,249,45,10
"Venta, mant.y rep. veh.autom y motoc. (074)",541,485,40,10,6
"Comercio al por mayor (075)",196,166,22,4,4
"Comercio al por menor (076)",3933,3715,187,31,
"Hoteles y restaurantes (077)",1152,1073,64,14,1
"Trans., almac. y comunicaciones (078)",1706,1440,109,71,86
"Intermediación financiera (079)",47,8,14,19,6
"Activid.inmobil., empres. y alquileres (080)",424,220,83,66,55
"Admin.pub. y defensa; p. segur soc.afil (081)",437,,,,437
"Enseñanza (082)",1526,320,252,747,207
"Servicios sociales y de salud (083)",413,133,29,29,222
"Otras activ. serv.comun.soc y personales (084)",462,355,64,29,14
"Hogares privados con servicio doméstico (085)",975,975,,,
"Actividad economica no especificada (087)",1125,867,103,94,61
"Hombres (088)",19764,15964,1952,1078,770
"Agric., ganadería, caza y silvicultura (089)",10866,9593,1001,243,29
"Pesca (090)",6,6,,,
"Explotación de minas y canteras (091)",11,2,4,1,4
"Industrias manufactureras (092)",1079,805,155,77,42
"Suministro de electricidad, gas y agua (093)",32,8,7,16,1
"Construcción (094)",1085,747,206,95,37
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2484,2294,148,32,10
"Venta, mant.y rep. veh.autom y motoc. (096)",500,444,40,10,6
"Comercio al por mayor (097)",131,110,14,3,4
"Comercio al por menor (098)",1853,1740,94,19,
"Hoteles y restaurantes (099)",210,187,16,6,1
"Trans., almac. y comunicaciones (100)",1603,1353,100,67,83
"Intermediación financiera (101)",37,7,11,14,5
"Activid.inmobil., empres. y alquileres (102)",323,162,71,50,40
"Admin.pub. y defensa; p. segur soc.afil (103)",279,,,,279
"Enseñanza (104)",759,122,111,399,127
"Servicios sociales y de salud (105)",158,69,13,9,67
"Otras activ. serv.comun.soc y personales (106)",260,184,44,21,11
"Hogares privados con servicio doméstico (107)",42,42,,,
"Actividad economica no especificada (109)",530,383,65,48,34
"Mujeres (110)",8005,6461,566,529,449
"Agric., ganadería, caza y silvicultura (111)",1423,1213,162,47,1
"Pesca (112)",1,1,,,
"Industrias manufactureras (114)",310,285,12,7,6
"Suministro de electricidad, gas y agua (115)",3,2,,1,
"Construcción (116)",16,6,4,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2186,2072,101,13,
"Venta, mant.y rep. veh.autom y motoc. (118)",41,41,,,
"Comercio al por mayor (119)",65,56,8,1,
"Comercio al por menor (120)",2080,1975,93,12,
"Hoteles y restaurantes (121)",942,886,48,8,
"Trans., almac. y comunicaciones (122)",103,87,9,4,3
"Intermediación financiera (123)",10,1,3,5,1
"Activid.inmobil., empres. y alquileres (124)",101,58,12,16,15
"Admin.pub. y defensa; p. segur soc.afil (125)",158,,,,158
"Enseñanza (126)",767,198,141,348,80
"Servicios sociales y de salud (127)",255,64,16,20,155
"Otras activ. serv.comun.soc y personales (128)",202,171,20,8,3
"Hogares privados con servicio doméstico (129)",933,933,,,
"Actividad economica no especificada (131)",595,484,38,46,27
,,,,,
"RURAL (132)",9148,8779,265,61,43
"Agric., ganadería, caza y silvicultura (133)",7983,7758,191,32,2
"Industrias manufactureras (136)",97,66,19,11,1
"Suministro de electricidad, gas y agua (137)",3,2,1,,
"Construcción (138)",34,30,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",164,157,7,,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,9,,,
"Comercio al por mayor (141)",4,4,,,
"Comercio al por menor (142)",151,144,7,,
"Hoteles y restaurantes (143)",76,73,3,,
"Trans., almac. y comunicaciones (144)",108,100,6,2,
"Activid.inmobil., empres. y alquileres (146)",7,3,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (147)",24,,,,24
"Enseñanza (148)",59,22,18,14,5
"Servicios sociales y de salud (149)",13,4,,,9
"Otras activ. serv.comun.soc y personales (150)",31,22,9,,
"Hogares privados con servicio doméstico (151)",361,361,,,
"Actividad economica no especificada (153)",188,181,5,1,1
"Hombres (154)",7949,7626,236,55,32
"Agric., ganadería, caza y silvicultura (155)",7441,7235,174,30,2
"Industrias manufactureras (158)",81,51,19,11,
"Suministro de electricidad, gas y agua (159)",3,2,1,,
"Construcción (160)",32,28,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",90,86,4,,
"Venta, mant.y rep. veh.autom y motoc. (162)",8,8,,,
"Comercio al por mayor (163)",3,3,,,
"Comercio al por menor (164)",79,75,4,,
"Hoteles y restaurantes (165)",3,3,,,
"Trans., almac. y comunicaciones (166)",104,96,6,2,
"Activid.inmobil., empres. y alquileres (168)",6,3,1,1,1
"Admin.pub. y defensa; p. segur soc.afil (169)",20,,,,20
"Enseñanza (170)",45,15,15,10,5
"Servicios sociales y de salud (171)",5,2,,,3
"Otras activ. serv.comun.soc y personales (172)",22,13,9,,
"Hogares privados con servicio doméstico (173)",9,9,,,
"Actividad economica no especificada (175)",88,83,3,1,1
"Mujeres (176)",1199,1153,29,6,11
"Agric., ganadería, caza y silvicultura (177)",542,523,17,2,
"Industrias manufactureras (180)",16,15,,,1
"Construcción (182)",2,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",74,71,3,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",72,69,3,,
"Hoteles y restaurantes (187)",73,70,3,,
"Trans., almac. y comunicaciones (188)",4,4,,,
"Activid.inmobil., empres. y alquileres (190)",1,,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",4,,,,4
"Enseñanza (192)",14,7,3,4,
"Servicios sociales y de salud (193)",8,2,,,6
"Otras activ. serv.comun.soc y personales (194)",9,9,,,
"Hogares privados con servicio doméstico (195)",352,352,,,
"Actividad economica no especificada (197)",100,98,2,,
