"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",314,312,308,4,,,,,,,2,4
"De 15 a 19 años (022)",1230,1195,1029,144,20,,2,,,,35,192
"De 20 a 24 años (023)",1633,1401,577,526,233,50,13,2,,,232,1207
"De 25 a 29 años (024)",1744,1523,276,475,448,197,113,11,3,,221,2543
"De 30 a 34 años (025)",1908,1791,165,387,485,376,303,68,6,1,117,4283
"De 35 a 39 años (026)",1846,1802,75,234,434,358,454,192,44,11,44,5887
"De 40 a 44 años (027)",1494,1465,43,113,216,279,438,233,113,30,29,6070
"De 45 a 49 años (028)",1153,1141,45,80,125,191,293,211,122,74,12,5401
"De 50 y más años (029)",2574,2540,133,120,182,215,519,551,428,392,34,15019
"Desocupada (030)",483,439,153,84,67,45,48,20,11,11,44,902
"De 12 a 14 años (031)",10,9,9,,,,,,,,1,
"De 15 a 19 años (032)",87,83,71,12,,,,,,,4,12
"De 20 a 24 años (033)",85,74,43,21,7,3,,,,,11,44
"De 25 a 29 años (034)",99,80,17,28,21,12,2,,,,19,115
"De 30 a 34 años (035)",65,60,7,13,16,9,14,1,,,5,139
"De 35 a 39 años (036)",38,37,2,2,7,10,12,3,,1,1,127
"De 40 a 44 años (037)",33,31,1,3,3,7,7,3,5,2,2,142
"De 45 a 49 años (038)",25,24,2,4,6,2,4,4,2,,1,81
"De 50 y más años (039)",41,41,1,1,7,2,9,9,4,8,,242
"No PEA (040)",38991,37941,13469,3777,3685,3251,5283,3787,2698,1991,1050,113797
"De 12 a 14 años (041)",5798,5755,5730,25,,,,,,,43,25
"De 15 a 19 años (042)",6474,6364,5710,562,80,9,3,,,,110,761
"De 20 a 24 años (043)",3901,3530,1050,1415,800,207,48,10,,,371,3899
"De 25 a 29 años (044)",3257,3046,212,748,994,698,367,26,1,,211,6551
"De 30 a 34 años (045)",2967,2899,110,300,668,685,899,197,27,13,68,9220
"De 35 a 39 años (046)",2840,2795,86,157,325,575,1011,466,145,30,45,11539
"De 40 a 44 años (047)",2288,2252,88,98,177,263,680,566,282,98,36,11318
"De 45 a 49 años (048)",1916,1895,50,74,113,168,429,498,367,196,21,11213
"De 50 y más años (049)",9550,9405,433,398,528,646,1846,2024,1876,1654,145,59271
,,,,,,,,,,,,
"URBANA (060)",24697,23445,7816,3235,3168,2457,3166,1833,1068,702,1252,59504
"De 12 a 14 años (061)",2707,2674,2660,14,,,,,,,33,14
"De 15 a 19 años (062)",3848,3753,3432,286,30,4,1,,,,95,362
"De 20 a 24 años (063)",2803,2353,926,943,384,71,21,8,,,450,2062
"De 25 a 29 años (064)",2562,2247,316,749,699,322,155,5,1,,315,3805
"De 30 a 34 años (065)",2548,2405,156,510,707,504,447,72,6,3,143,5902
"De 35 a 39 años (066)",2361,2307,69,261,545,527,644,207,46,8,54,7537
"De 40 a 44 años (067)",1805,1768,54,139,282,348,526,272,118,29,37,7090
"De 45 a 49 años (068)",1415,1395,31,102,170,252,366,262,144,68,20,6481
"De 50 y más años (069)",4648,4543,172,231,351,429,1006,1007,753,594,105,26251
"PEA (070)",8857,8253,1681,1565,1590,1170,1241,568,279,159,604,21422
"De 12 a 14 años (071)",168,165,162,3,,,,,,,3,3
"De 15 a 19 años (072)",782,756,663,84,8,,1,,,,26,104
"De 20 a 24 años (073)",1047,860,384,329,119,23,3,2,,,187,660
"De 25 a 29 años (074)",1242,1048,213,387,290,115,40,2,1,,194,1504
"De 30 a 34 años (075)",1354,1252,114,339,383,237,157,19,3,,102,2628
"De 35 a 39 años (076)",1278,1243,49,195,372,265,265,78,15,4,35,3556
"De 40 a 44 años (077)",992,970,28,93,183,226,282,95,53,10,22,3511
"De 45 a 49 años (078)",726,717,19,67,107,162,187,105,45,25,9,2909
"De 50 y más años (079)",1268,1242,49,68,128,142,306,267,162,120,26,6547
"Ocupada (080)",8520,7949,1589,1495,1535,1137,1209,557,274,153,571,20823
"De 12 a 14 años (081)",162,160,157,3,,,,,,,2,3
"De 15 a 19 años (082)",731,708,624,75,8,,1,,,,23,95
"De 20 a 24 años (083)",986,809,355,313,115,21,3,2,,,177,630
"De 25 a 29 años (084)",1160,981,200,362,271,106,39,2,1,,179,1409
"De 30 a 34 años (085)",1302,1203,109,327,369,230,147,18,3,,99,2517
"De 35 a 39 años (086)",1249,1214,48,193,365,258,256,76,15,3,35,3457
"De 40 a 44 años (087)",974,953,28,91,181,222,278,93,51,9,21,3436
"De 45 a 49 años (088)",708,699,19,63,102,160,184,102,44,25,9,2848
"De 50 y más años (089)",1248,1222,49,68,124,140,301,264,160,116,26,6428
"Desocupada (090)",337,304,92,70,55,33,32,11,5,6,33,599
"De 12 a 14 años (091)",6,5,5,,,,,,,,1,
"De 15 a 19 años (092)",51,48,39,9,,,,,,,3,9
"De 20 a 24 años (093)",61,51,29,16,4,2,,,,,10,30
"De 25 a 29 años (094)",82,67,13,25,19,9,1,,,,15,95
"De 30 a 34 años (095)",52,49,5,12,14,7,10,1,,,3,111
"De 35 a 39 años (096)",29,29,1,2,7,7,9,2,,1,,99
"De 40 a 44 años (097)",18,17,,2,2,4,4,2,2,1,1,75
"De 45 a 49 años (098)",18,18,,4,5,2,3,3,1,,,61
"De 50 y más años (099)",20,20,,,4,2,5,3,2,4,,119
"No PEA (100)",15840,15192,6135,1670,1578,1287,1925,1265,789,543,648,38082
"De 12 a 14 años (101)",2539,2509,2498,11,,,,,,,30,11
"De 15 a 19 años (102)",3066,2997,2769,202,22,4,,,,,69,258
"De 20 a 24 años (103)",1756,1493,542,614,265,48,18,6,,,263,1402
"De 25 a 29 años (104)",1320,1199,103,362,409,207,115,3,,,121,2301
"De 30 a 34 años (105)",1194,1153,42,171,324,267,290,53,3,3,41,3274
"De 35 a 39 años (106)",1083,1064,20,66,173,262,379,129,31,4,19,3981
"De 40 a 44 años (107)",813,798,26,46,99,122,244,177,65,19,15,3579
"De 45 a 49 años (108)",689,678,12,35,63,90,179,157,99,43,11,3572
"De 50 y más años (109)",3380,3301,123,163,223,287,700,740,591,474,79,19704
,,,,,,,,,,,,
"RURAL (120)",28673,28105,8457,2709,2727,2505,4300,3242,2357,1808,568,95801
"De 12 a 14 años (121)",3415,3402,3387,15,,,,,,,13,15
"De 15 a 19 años (122)",3943,3889,3378,432,70,5,4,,,,54,603
"De 20 a 24 años (123)",2816,2652,744,1019,656,189,40,4,,,164,3088
"De 25 a 29 años (124)",2538,2402,189,502,764,585,327,32,3,,136,5404
"De 30 a 34 años (125)",2392,2345,126,190,462,566,769,194,27,11,47,7740
"De 35 a 39 años (126)",2363,2327,94,132,221,416,833,454,143,34,36,10016
"De 40 a 44 años (127)",2010,1980,78,75,114,201,599,530,282,101,30,10440
"De 45 a 49 años (128)",1679,1665,66,56,74,109,360,451,347,202,14,10214
"De 50 y más años (129)",7517,7443,395,288,366,434,1368,1577,1555,1460,74,48281
"PEA (130)",5522,5356,1123,602,620,541,942,720,448,360,166,20086
"De 12 a 14 años (131)",156,156,155,1,,,,,,,,1
"De 15 a 19 años (132)",535,522,437,72,12,,1,,,,13,100
"De 20 a 24 años (133)",671,615,236,218,121,30,10,,,,56,591
"De 25 a 29 años (134)",601,555,80,116,179,94,75,9,2,,46,1154
"De 30 a 34 años (135)",619,599,58,61,118,148,160,50,3,1,20,1794
"De 35 a 39 años (136)",606,596,28,41,69,103,201,117,29,8,10,2458
"De 40 a 44 años (137)",535,526,16,23,36,60,163,141,65,22,9,2701
"De 45 a 49 años (138)",452,448,28,17,24,31,110,110,79,49,4,2573
"De 50 y más años (139)",1347,1339,85,53,61,75,222,293,270,280,8,8714
"Ocupada (140)",5376,5221,1062,588,608,529,926,711,442,355,155,19783
"De 12 a 14 años (141)",152,152,151,1,,,,,,,,1
"De 15 a 19 años (142)",499,487,405,69,12,,1,,,,12,97
"De 20 a 24 años (143)",647,592,222,213,118,29,10,,,,55,577
"De 25 a 29 años (144)",584,542,76,113,177,91,74,9,2,,42,1134
"De 30 a 34 años (145)",606,588,56,60,116,146,156,50,3,1,18,1766
"De 35 a 39 años (146)",597,588,27,41,69,100,198,116,29,8,9,2430
"De 40 a 44 años (147)",520,512,15,22,35,57,160,140,62,21,8,2634
"De 45 a 49 años (148)",445,442,26,17,23,31,109,109,78,49,3,2553
"De 50 y más años (149)",1326,1318,84,52,58,75,218,287,268,276,8,8591
"Desocupada (150)",146,135,61,14,12,12,16,9,6,5,11,303
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",36,35,32,3,,,,,,,1,3
"De 20 a 24 años (153)",24,23,14,5,3,1,,,,,1,14
"De 25 a 29 años (154)",17,13,4,3,2,3,1,,,,4,20
"De 30 a 34 años (155)",13,11,2,1,2,2,4,,,,2,28
"De 35 a 39 años (156)",9,8,1,,,3,3,1,,,1,28
"De 40 a 44 años (157)",15,14,1,1,1,3,3,1,3,1,1,67
"De 45 a 49 años (158)",7,6,2,,1,,1,1,1,,1,20
"De 50 y más años (159)",21,21,1,1,3,,4,6,2,4,,123
"No PEA (160)",23151,22749,7334,2107,2107,1964,3358,2522,1909,1448,402,75715
"De 12 a 14 años (161)",3259,3246,3232,14,,,,,,,13,14
"De 15 a 19 años (162)",3408,3367,2941,360,58,5,3,,,,41,503
"De 20 a 24 años (163)",2145,2037,508,801,535,159,30,4,,,108,2497
"De 25 a 29 años (164)",1937,1847,109,386,585,491,252,23,1,,90,4250
"De 30 a 34 años (165)",1773,1746,68,129,344,418,609,144,24,10,27,5946
"De 35 a 39 años (166)",1757,1731,66,91,152,313,632,337,114,26,26,7558
"De 40 a 44 años (167)",1475,1454,62,52,78,141,436,389,217,79,21,7739
"De 45 a 49 años (168)",1227,1217,38,39,50,78,250,341,268,153,10,7641
"De 50 y más años (169)",6170,6104,310,235,305,359,1146,1284,1285,1180,66,39567
