"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",920,,,,45,412,346,117
"De 50 y más años (049)",3919,62,236,544,874,829,76,1298
,,,,,,,,
"URBANA (060)",4288,19,53,121,324,830,1708,1233
"De 12 a 14 años (061)",11,,,,,,,11
"De 15 a 19 años (062)",128,,,,,,57,71
"De 20 a 24 años (063)",497,,,,,,304,193
"De 25 a 29 años (064)",584,,,,,20,371,193
"De 30 a 34 años (065)",579,,,,,78,370,131
"De 35 a 39 años (066)",534,,,,4,134,305,91
"De 40 a 44 años (067)",457,,,,17,175,182,83
"De 45 a 49 años (068)",384,,,1,33,179,107,64
"De 50 y más años (069)",1114,19,53,120,270,244,12,396
"PEA (070)",1964,5,13,40,144,442,823,497
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",40,,,,,,22,18
"De 20 a 24 años (073)",203,,,,,,125,78
"De 25 a 29 años (074)",289,,,,,10,185,94
"De 30 a 34 años (075)",288,,,,,41,186,61
"De 35 a 39 años (076)",296,,,,1,74,172,49
"De 40 a 44 años (077)",248,,,,12,96,89,51
"De 45 a 49 años (078)",197,,,1,22,103,41,30
"De 50 y más años (079)",401,5,13,39,109,118,3,114
"Ocupada (080)",1910,5,13,39,140,434,805,474
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",35,,,,,,20,15
"De 20 a 24 años (083)",191,,,,,,122,69
"De 25 a 29 años (084)",278,,,,,10,177,91
"De 30 a 34 años (085)",283,,,,,40,184,59
"De 35 a 39 años (086)",291,,,,1,72,170,48
"De 40 a 44 años (087)",246,,,,12,95,89,50
"De 45 a 49 años (088)",193,,,1,21,102,40,29
"De 50 y más años (089)",391,5,13,38,106,115,3,111
"Desocupada (090)",54,,,1,4,8,18,23
"De 15 a 19 años (092)",5,,,,,,2,3
"De 20 a 24 años (093)",12,,,,,,3,9
"De 25 a 29 años (094)",11,,,,,,8,3
"De 30 a 34 años (095)",5,,,,,1,2,2
"De 35 a 39 años (096)",5,,,,,2,2,1
"De 40 a 44 años (097)",2,,,,,1,,1
"De 45 a 49 años (098)",4,,,,1,1,1,1
"De 50 y más años (099)",10,,,1,3,3,,3
"No PEA (100)",2324,14,40,81,180,388,885,736
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",88,,,,,,35,53
"De 20 a 24 años (103)",294,,,,,,179,115
"De 25 a 29 años (104)",295,,,,,10,186,99
"De 30 a 34 años (105)",291,,,,,37,184,70
"De 35 a 39 años (106)",238,,,,3,60,133,42
"De 40 a 44 años (107)",209,,,,5,79,93,32
"De 45 a 49 años (108)",187,,,,11,76,66,34
"De 50 y más años (109)",713,14,40,81,161,126,9,282
,,,,,,,,
"RURAL (120)",13995,53,242,672,1333,2780,5786,3129
"De 12 a 14 años (121)",44,,,,,,3,41
"De 15 a 19 años (122)",365,,,,,,220,145
"De 20 a 24 años (123)",1221,,,,,3,828,390
"De 25 a 29 años (124)",1518,,,,,28,1176,314
"De 30 a 34 años (125)",1447,,,,,136,1093,218
"De 35 a 39 años (126)",1485,,,,5,310,973,197
"De 40 a 44 años (127)",1546,,,,22,460,867,197
"De 45 a 49 años (128)",1343,,,1,72,624,491,155
"De 50 y más años (129)",5026,53,242,671,1234,1219,135,1472
"PEA (130)",5710,5,46,209,573,1240,2514,1123
"De 12 a 14 años (131)",5,,,,,,2,3
"De 15 a 19 años (132)",125,,,,,,82,43
"De 20 a 24 años (133)",505,,,,,2,350,153
"De 25 a 29 años (134)",655,,,,,9,511,135
"De 30 a 34 años (135)",634,,,,,69,464,101
"De 35 a 39 años (136)",650,,,,2,140,428,80
"De 40 a 44 años (137)",706,,,,12,216,398,80
"De 45 a 49 años (138)",610,,,1,38,288,211,72
"De 50 y más años (139)",1820,5,46,208,521,516,68,456
"Ocupada (140)",5680,5,46,209,572,1237,2502,1109
"De 12 a 14 años (141)",5,,,,,,2,3
"De 15 a 19 años (142)",120,,,,,,79,41
"De 20 a 24 años (143)",500,,,,,2,349,149
"De 25 a 29 años (144)",649,,,,,9,507,133
"De 30 a 34 años (145)",631,,,,,69,463,99
"De 35 a 39 años (146)",646,,,,2,139,426,79
"De 40 a 44 años (147)",702,,,,12,215,397,78
"De 45 a 49 años (148)",610,,,1,38,288,211,72
"De 50 y más años (149)",1817,5,46,208,520,515,68,455
"Desocupada (150)",30,,,,1,3,12,14
"De 15 a 19 años (152)",5,,,,,,3,2
"De 20 a 24 años (153)",5,,,,,,1,4
"De 25 a 29 años (154)",6,,,,,,4,2
"De 30 a 34 años (155)",3,,,,,,1,2
"De 35 a 39 años (156)",4,,,,,1,2,1
"De 40 a 44 años (157)",4,,,,,1,1,2
"De 50 y más años (159)",3,,,,1,1,,1
"No PEA (160)",8285,48,196,463,760,1540,3272,2006
"De 12 a 14 años (161)",39,,,,,,1,38
"De 15 a 19 años (162)",240,,,,,,138,102
"De 20 a 24 años (163)",716,,,,,1,478,237
"De 25 a 29 años (164)",863,,,,,19,665,179
"De 30 a 34 años (165)",813,,,,,67,629,117
"De 35 a 39 años (166)",835,,,,3,170,545,117
"De 40 a 44 años (167)",840,,,,10,244,469,117
"De 45 a 49 años (168)",733,,,,34,336,280,83
"De 50 y más años (169)",3206,48,196,463,713,703,67,1016
