"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",292,240,3,170,59,8,,,,,52,312
"De 25 a 29 años (024)",441,393,2,215,128,34,13,,1,,48,635
"De 30 a 34 años (025)",562,542,2,187,206,106,33,8,,,20,1107
"De 35 a 39 años (026)",576,565,1,106,210,136,91,20,1,,11,1456
"De 40 a 44 años (027)",537,529,2,71,148,159,116,27,5,1,8,1572
"De 45 a 49 años (028)",402,396,1,48,99,91,105,36,15,1,6,1340
"De 50 y más años (029)",782,778,4,70,120,110,203,183,62,26,4,3517
"Desocupada (030)",130,111,1,42,22,22,17,5,2,,19,275
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",8,7,,5,2,,,,,,1,9
"De 20 a 24 años (033)",22,16,,13,2,1,,,,,6,20
"De 25 a 29 años (034)",26,18,,9,6,1,2,,,,8,32
"De 30 a 34 años (035)",25,24,,11,7,4,2,,,,1,45
"De 35 a 39 años (036)",14,12,,3,2,3,4,,,,2,33
"De 40 a 44 años (037)",11,11,,1,1,7,2,,,,,33
"De 45 a 49 años (038)",10,10,,,1,3,3,3,,,,44
"De 50 y más años (039)",13,13,1,,1,3,4,2,2,,,59
"No PEA (040)",7623,7389,29,1617,1551,1179,1536,893,424,160,234,26061
"De 12 a 14 años (041)",4,4,,4,,,,,,,,4
"De 15 a 19 años (042)",282,250,1,227,19,3,,,,,32,274
"De 20 a 24 años (043)",799,742,1,490,208,37,5,1,,,57,1045
"De 25 a 29 años (044)",919,871,4,374,314,125,49,4,1,,48,1616
"De 30 a 34 años (045)",849,836,3,196,320,185,119,13,,,13,1982
"De 35 a 39 años (046)",826,807,5,88,225,225,212,41,10,1,19,2482
"De 40 a 44 años (047)",711,694,1,64,142,174,199,91,19,4,17,2522
"De 45 a 49 años (048)",658,653,2,46,88,130,231,117,38,1,5,2714
"De 50 y más años (049)",2575,2532,12,128,235,300,721,626,356,154,43,13422
,,,,,,,,,,,,
"URBANA (060)",8142,7783,35,1951,1953,1322,1420,717,281,104,359,24128
"De 12 a 14 años (061)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (062)",231,202,1,181,17,2,1,,,,29,225
"De 20 a 24 años (063)",774,679,3,472,176,24,4,,,,95,912
"De 25 a 29 años (064)",1019,924,5,467,315,89,45,3,,,95,1568
"De 30 a 34 años (065)",1020,990,4,307,387,192,90,10,,,30,2104
"De 35 a 39 años (066)",1036,1006,4,174,345,264,176,38,5,,30,2692
"De 40 a 44 años (067)",946,923,3,110,248,263,225,61,10,3,23,2876
"De 45 a 49 años (068)",758,747,2,83,168,170,230,68,25,1,11,2585
"De 50 y más años (069)",2355,2310,13,156,296,318,649,537,241,100,45,11163
"PEA (070)",3271,3114,13,838,889,575,481,227,72,19,157,8690
"De 12 a 14 años (071)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (072)",43,40,,33,5,1,1,,,,3,50
"De 20 a 24 años (073)",268,219,2,159,52,6,,,,,49,281
"De 25 a 29 años (074)",408,354,2,202,110,27,13,,,,54,555
"De 30 a 34 años (075)",507,486,2,172,186,90,29,7,,,21,979
"De 35 a 39 años (076)",513,501,1,103,184,125,71,16,1,,12,1256
"De 40 a 44 años (077)",485,478,2,64,142,144,99,23,3,1,7,1393
"De 45 a 49 años (078)",363,357,1,44,96,86,89,27,13,1,6,1174
"De 50 y más años (079)",682,678,3,61,113,96,179,154,55,17,4,3000
"Ocupada (080)",3152,3013,13,797,869,556,467,222,70,19,139,8441
"De 12 a 14 años (081)",1,1,,,1,,,,,,,2
"De 15 a 19 años (082)",36,34,,28,4,1,1,,,,2,43
"De 20 a 24 años (083)",246,203,2,146,50,5,,,,,43,261
"De 25 a 29 años (084)",385,338,2,194,105,26,11,,,,47,526
"De 30 a 34 años (085)",483,463,2,161,179,86,28,7,,,20,938
"De 35 a 39 años (086)",499,489,1,100,182,122,67,16,1,,10,1223
"De 40 a 44 años (087)",477,470,2,63,141,139,98,23,3,1,7,1370
"De 45 a 49 años (088)",354,348,1,44,95,83,87,24,13,1,6,1134
"De 50 y más años (089)",671,667,3,61,112,94,175,152,53,17,4,2944
"Desocupada (090)",119,101,,41,20,19,14,5,2,,18,249
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",7,6,,5,1,,,,,,1,7
"De 20 a 24 años (093)",22,16,,13,2,1,,,,,6,20
"De 25 a 29 años (094)",23,16,,8,5,1,2,,,,7,29
"De 30 a 34 años (095)",24,23,,11,7,4,1,,,,1,41
"De 35 a 39 años (096)",14,12,,3,2,3,4,,,,2,33
"De 40 a 44 años (097)",8,8,,1,1,5,1,,,,,23
"De 45 a 49 años (098)",9,9,,,1,3,2,3,,,,40
"De 50 y más años (099)",11,11,,,1,2,4,2,2,,,56
"No PEA (100)",4871,4669,22,1113,1064,747,939,490,209,85,202,15438
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",188,162,1,148,12,1,,,,,26,175
"De 20 a 24 años (103)",506,460,1,313,124,18,4,,,,46,631
"De 25 a 29 años (104)",611,570,3,265,205,62,32,3,,,41,1013
"De 30 a 34 años (105)",513,504,2,135,201,102,61,3,,,9,1125
"De 35 a 39 años (106)",523,505,3,71,161,139,105,22,4,,18,1436
"De 40 a 44 años (107)",461,445,1,46,106,119,126,38,7,2,16,1483
"De 45 a 49 años (108)",395,390,1,39,72,84,141,41,12,,5,1411
"De 50 y más años (109)",1673,1632,10,95,183,222,470,383,186,83,41,8163
,,,,,,,,,,,,
"RURAL (120)",3249,3203,10,611,595,524,695,455,229,84,46,12200
"De 12 a 14 años (121)",3,3,,3,,,,,,,,3
"De 15 a 19 años (122)",104,97,,87,8,2,,,,,7,109
"De 20 a 24 años (123)",339,319,1,201,93,22,1,1,,,20,465
"De 25 a 29 años (124)",367,358,1,131,133,71,19,1,2,,9,715
"De 30 a 34 años (125)",416,412,1,87,146,103,64,11,,,4,1030
"De 35 a 39 años (126)",380,378,2,23,92,100,131,23,6,1,2,1279
"De 40 a 44 años (127)",313,311,,26,43,77,92,57,14,2,2,1251
"De 45 a 49 años (128)",312,312,1,11,20,54,109,88,28,1,,1513
"De 50 y más años (129)",1015,1013,4,42,60,95,279,274,179,80,2,5835
"PEA (130)",497,483,3,107,108,92,98,52,14,9,14,1577
"De 15 a 19 años (132)",10,9,,8,1,,,,,,1,10
"De 20 a 24 años (133)",46,37,1,24,9,3,,,,,9,51
"De 25 a 29 años (134)",59,57,,22,24,8,2,,1,,2,112
"De 30 a 34 años (135)",80,80,,26,27,20,6,1,,,,173
"De 35 a 39 años (136)",77,76,,6,28,14,24,4,,,1,233
"De 40 a 44 años (137)",63,62,,8,7,22,19,4,2,,1,212
"De 45 a 49 años (138)",49,49,,4,4,8,19,12,2,,,210
"De 50 y más años (139)",113,113,2,9,8,17,28,31,9,9,,576
"Ocupada (140)",486,473,2,106,106,89,95,52,14,9,13,1551
"De 15 a 19 años (142)",9,8,,8,,,,,,,1,8
"De 20 a 24 años (143)",46,37,1,24,9,3,,,,,9,51
"De 25 a 29 años (144)",56,55,,21,23,8,2,,1,,1,109
"De 30 a 34 años (145)",79,79,,26,27,20,5,1,,,,169
"De 35 a 39 años (146)",77,76,,6,28,14,24,4,,,1,233
"De 40 a 44 años (147)",60,59,,8,7,20,18,4,2,,1,202
"De 45 a 49 años (148)",48,48,,4,4,8,18,12,2,,,206
"De 50 y más años (149)",111,111,1,9,8,16,28,31,9,9,,573
"Desocupada (150)",11,10,1,1,2,3,3,,,,1,26
"De 15 a 19 años (152)",1,1,,,1,,,,,,,2
"De 25 a 29 años (154)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (155)",1,1,,,,,1,,,,,4
"De 40 a 44 años (157)",3,3,,,,2,1,,,,,10
"De 45 a 49 años (158)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",2,2,1,,,1,,,,,,3
"No PEA (160)",2752,2720,7,504,487,432,597,403,215,75,32,10623
"De 12 a 14 años (161)",3,3,,3,,,,,,,,3
"De 15 a 19 años (162)",94,88,,79,7,2,,,,,6,99
"De 20 a 24 años (163)",293,282,,177,84,19,1,1,,,11,414
"De 25 a 29 años (164)",308,301,1,109,109,63,17,1,1,,7,603
"De 30 a 34 años (165)",336,332,1,61,119,83,58,10,,,4,857
"De 35 a 39 años (166)",303,302,2,17,64,86,107,19,6,1,1,1046
"De 40 a 44 años (167)",250,249,,18,36,55,73,53,12,2,1,1039
"De 45 a 49 años (168)",263,263,1,7,16,46,90,76,26,1,,1303
"De 50 y más años (169)",902,900,2,33,52,78,251,243,170,71,2,5259
