"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",47,37,,8,2,,,
"Jefes y empleados de oficina (095)",36,35,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",118,36,4,67,5,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1182,15,11,1021,135,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",170,,138,30,2,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",324,33,133,154,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3794,34,3493,60,1,206,,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",24,3,9,9,,3,,
"Desocupado (103)",173,,,,,,,173
"Mujeres (104)",1737,160,854,358,24,207,93,41
"Profes., científicos e intelectuales (106)",57,52,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",26,22,,3,,1,,
"Jefes y empleados de oficina (108)",23,23,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",223,35,8,147,6,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",123,,,105,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",41,,33,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,,2,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1128,21,798,61,,155,93,
"Ocupaciñn no especificada (115)",69,7,13,25,,24,,
"Desocupado (116)",41,,,,,,,41
