"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",6,4,,,2,1,1,,,,2,11
"De 30 a 34 años (025)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (026)",8,8,,1,3,2,2,,,,,23
"Primaria (030)",10756,10421,39,1300,1881,1988,2815,1447,633,318,335,41477
"De 12 a 14 años (031)",26,10,1,6,3,,,,,,16,12
"De 15 a 19 años (032)",169,147,5,128,12,2,,,,,22,158
"De 20 a 24 años (033)",595,542,1,279,185,63,13,1,,,53,896
"De 25 a 29 años (034)",798,756,3,205,301,173,71,2,1,,42,1644
"De 30 a 34 años (035)",971,947,2,102,292,301,219,28,2,1,24,2724
"De 35 a 39 años (036)",1148,1125,5,90,237,358,352,72,11,,23,3707
"De 40 a 44 años (037)",1127,1110,1,84,194,274,384,149,21,3,17,4125
"De 45 a 49 años (038)",1136,1112,4,81,149,242,377,188,52,19,24,4600
"De 50 y más años (039)",4786,4672,17,325,508,575,1399,1007,546,295,114,23611
"Secundaria (040)",11887,11231,48,2975,3004,2332,2080,580,151,61,656,30565
"De 12 a 14 años (041)",21,7,1,5,1,,,,,,14,7
"De 15 a 19 años (042)",631,533,6,453,65,6,3,,,,98,613
"De 20 a 24 años (043)",1783,1610,8,1082,422,82,14,2,,,173,2242
"De 25 a 29 años (044)",1920,1785,5,607,766,306,97,4,,,135,3492
"De 30 a 34 años (045)",1520,1452,6,263,525,402,228,25,3,,68,3659
"De 35 a 39 años (046)",1321,1290,3,160,375,392,293,57,8,2,31,3806
"De 40 a 44 años (047)",1371,1331,4,122,330,387,409,69,8,2,40,4236
"De 45 a 49 años (048)",1119,1087,3,73,224,295,350,120,16,6,32,3871
"De 50 y más años (049)",2201,2136,12,210,296,462,686,303,116,51,65,8639
"Sup. no Univ. incompleta (050)",2392,2135,9,789,627,359,261,56,23,11,257,4906
"De 15 a 19 años (052)",94,78,2,72,4,,,,,,16,80
"De 20 a 24 años (053)",482,372,2,293,68,7,2,,,,110,458
"De 25 a 29 años (054)",483,420,2,204,157,50,7,,,,63,697
"De 30 a 34 años (055)",352,330,,96,140,63,27,4,,,22,702
"De 35 a 39 años (056)",275,262,,40,94,68,55,5,,,13,697
"De 40 a 44 años (057)",214,202,1,27,65,61,40,5,3,,12,568
"De 45 a 49 años (058)",172,165,,21,44,54,37,8,1,,7,491
"De 50 y más años (059)",320,306,2,36,55,56,93,34,19,11,14,1213
"Sup. no Univ. completa (060)",5052,4587,18,1353,1479,904,593,157,51,32,465,11361
"De 20 a 24 años (063)",415,299,2,235,53,7,2,,,,116,371
"De 25 a 29 años (064)",760,643,,400,193,36,14,,,,117,952
"De 30 a 34 años (065)",766,705,2,252,257,142,49,2,1,,61,1415
"De 35 a 39 años (066)",699,656,1,143,289,141,72,9,,1,43,1514
"De 40 a 44 años (067)",711,672,1,105,267,193,92,10,2,2,39,1701
"De 45 a 49 años (068)",630,594,5,91,199,165,103,25,6,,36,1640
"De 50 y más años (069)",1071,1018,7,127,221,220,261,111,42,29,53,3768
"Sup. Univ. incompleta (070)",1335,1140,5,421,347,190,129,31,15,2,195,2591
"De 15 a 19 años (072)",34,29,,29,,,,,,,5,29
"De 20 a 24 años (073)",276,173,,142,30,1,,,,,103,205
"De 25 a 29 años (074)",241,198,2,103,72,15,4,2,,,43,321
"De 30 a 34 años (075)",212,198,1,69,79,39,10,,,,14,386
"De 35 a 39 años (076)",161,150,,28,62,40,16,1,3,,11,372
"De 40 a 44 años (077)",113,106,,10,42,29,19,6,,,7,299
"De 45 a 49 años (078)",112,107,2,20,24,29,27,5,,,5,302
"De 50 y más años (079)",186,179,,20,38,37,53,17,12,2,7,677
"Sup. Univ. completa (080)",2810,2433,12,735,744,496,311,83,32,20,377,6062
"De 20 a 24 años (083)",199,114,2,93,14,4,,1,,,85,139
"De 25 a 29 años (084)",413,294,,176,98,17,3,,,,119,436
"De 30 a 34 años (085)",433,375,3,145,152,56,16,2,1,,58,705
"De 35 a 39 años (086)",368,345,2,96,129,81,32,4,1,,23,765
"De 40 a 44 años (087)",369,338,3,66,110,97,57,5,,,31,850
"De 45 a 49 años (088)",331,310,,61,93,81,58,14,2,1,21,848
"De 50 y más años (089)",697,657,2,98,148,160,145,57,28,19,40,2319
,,,,,,,,,,,,
"URBANA (100)",35086,32746,133,7566,8082,6354,6447,2574,1053,537,2340,102046
"De 12 a 14 años (101)",47,17,2,11,4,,,,,,30,19
"De 15 a 19 años (102)",914,771,13,665,82,8,3,,,,143,865
"De 20 a 24 años (103)",3718,3076,15,2110,752,165,31,3,,,642,4254
"De 25 a 29 años (104)",4567,4047,11,1683,1560,582,200,9,2,,520,7461
"De 30 a 34 años (105)",4269,4015,14,922,1443,1015,550,63,7,1,254,9633
"De 35 a 39 años (106)",4014,3867,10,559,1187,1095,836,153,23,4,147,11026
"De 40 a 44 años (107)",3965,3814,10,414,1008,1050,1029,254,40,9,151,12061
"De 45 a 49 años (108)",3566,3438,15,357,733,869,980,375,80,29,128,12051
"De 50 y más años (109)",10026,9701,43,845,1313,1570,2818,1717,901,494,325,44676
"Sin nivel (110)",1378,1285,5,112,133,179,335,260,163,98,93,6538
"De 15 a 19 años (112)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (113)",45,31,,18,9,3,1,,,,14,49
"De 25 a 29 años (114)",40,30,,9,9,5,5,1,1,,10,77
"De 30 a 34 años (115)",86,73,,11,19,26,14,3,,,13,207
"De 35 a 39 años (116)",91,84,,9,11,31,24,8,,1,7,291
"De 40 a 44 años (117)",111,103,,8,12,17,43,15,6,2,8,438
"De 45 a 49 años (118)",124,120,1,13,9,18,42,24,8,5,4,550
"De 50 y más años (119)",876,842,4,43,63,79,206,209,148,90,34,4923
"Educacion Inicial (120)",30,26,,9,8,6,3,,,,4,57
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",12,10,,7,1,2,,,,,2,15
"De 25 a 29 años (124)",6,4,,,2,1,1,,,,2,11
"De 30 a 34 años (125)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (126)",8,8,,1,3,2,2,,,,,23
"Primaria (130)",10427,10103,37,1234,1815,1922,2753,1410,618,314,324,40389
"De 12 a 14 años (131)",26,10,1,6,3,,,,,,16,12
"De 15 a 19 años (132)",156,134,5,115,12,2,,,,,22,145
"De 20 a 24 años (133)",539,491,1,254,162,61,12,1,,,48,815
"De 25 a 29 años (134)",749,709,3,197,280,156,70,2,1,,40,1539
"De 30 a 34 años (135)",935,911,2,98,281,289,211,27,2,1,24,2620
"De 35 a 39 años (136)",1120,1099,4,88,235,347,345,69,11,,21,3620
"De 40 a 44 años (137)",1099,1082,1,79,192,270,372,144,21,3,17,4018
"De 45 a 49 años (138)",1098,1075,4,80,147,233,366,180,47,18,23,4412
"De 50 y más años (139)",4705,4592,16,317,503,564,1377,987,536,292,113,23208
"Secundaria (140)",11806,11154,47,2949,2976,2322,2070,579,151,60,652,30393
"De 12 a 14 años (141)",21,7,1,5,1,,,,,,14,7
"De 15 a 19 años (142)",624,527,6,448,64,6,3,,,,97,606
"De 20 a 24 años (143)",1763,1593,8,1072,417,80,14,2,,,170,2216
"De 25 a 29 años (144)",1898,1763,4,602,754,303,96,4,,,135,3449
"De 30 a 34 años (145)",1509,1441,6,261,521,400,225,25,3,,68,3629
"De 35 a 39 años (146)",1314,1283,3,160,372,389,292,57,8,2,31,3787
"De 40 a 44 años (147)",1369,1329,4,122,329,387,408,69,8,2,40,4230
"De 45 a 49 años (148)",1113,1081,3,73,223,295,347,119,16,5,32,3840
"De 50 y más años (149)",2195,2130,12,206,295,462,685,303,116,51,65,8629
"Sup. no Univ. incompleta (150)",2373,2117,9,786,621,352,259,56,23,11,256,4860
"De 15 a 19 años (152)",94,78,2,72,4,,,,,,16,80
"De 20 a 24 años (153)",481,371,2,293,67,7,2,,,,110,456
"De 25 a 29 años (154)",481,419,2,204,156,50,7,,,,62,695
"De 30 a 34 años (155)",350,328,,94,140,63,27,4,,,22,700
"De 35 a 39 años (156)",271,258,,39,93,67,54,5,,,13,686
"De 40 a 44 años (157)",212,200,1,27,64,60,40,5,3,,12,563
"De 45 a 49 años (158)",170,163,,21,43,53,37,8,1,,7,486
"De 50 y más años (159)",314,300,2,36,54,52,92,34,19,11,14,1194
"Sup. no Univ. completa (160)",5011,4550,18,1340,1465,898,589,157,51,32,461,11284
"De 20 a 24 años (163)",413,297,2,234,52,7,2,,,,116,368
"De 25 a 29 años (164)",756,641,,398,193,36,14,,,,115,950
"De 30 a 34 años (165)",754,695,2,247,255,141,47,2,1,,59,1394
"De 35 a 39 años (166)",693,650,1,142,287,139,71,9,,1,43,1499
"De 40 a 44 años (167)",705,666,1,104,263,193,91,10,2,2,39,1687
"De 45 a 49 años (168)",626,590,5,90,197,164,103,25,6,,36,1632
"De 50 y más años (169)",1064,1011,7,125,218,218,261,111,42,29,53,3754
"Sup. Univ. incompleta (170)",1319,1127,5,418,339,188,129,31,15,2,192,2566
"De 15 a 19 años (172)",34,29,,29,,,,,,,5,29
"De 20 a 24 años (173)",274,173,,142,30,1,,,,,101,205
"De 25 a 29 años (174)",236,194,2,101,70,15,4,2,,,42,315
"De 30 a 34 años (175)",210,196,1,68,78,39,10,,,,14,383
"De 35 a 39 años (176)",158,147,,28,59,40,16,1,3,,11,366
"De 40 a 44 años (177)",112,105,,10,42,28,19,6,,,7,296
"De 45 a 49 años (178)",110,105,2,20,23,28,27,5,,,5,297
"De 50 y más años (179)",185,178,,20,37,37,53,17,12,2,7,675
"Sup. Univ. completa (180)",2742,2384,12,718,725,487,309,81,32,20,358,5959
"De 20 a 24 años (183)",191,110,2,90,14,4,,,,,81,130
"De 25 a 29 años (184)",401,287,,172,96,16,3,,,,114,425
"De 30 a 34 años (185)",422,368,3,142,148,56,16,2,1,,54,694
"De 35 a 39 años (186)",359,338,2,92,127,80,32,4,1,,21,754
"De 40 a 44 años (187)",357,329,3,64,106,95,56,5,,,28,829
"De 45 a 49 años (188)",325,304,,60,91,78,58,14,2,1,21,834
"De 50 y más años (189)",687,648,2,98,143,158,144,56,28,19,39,2293
,,,,,,,,,,,,
"RURAL (200)",593,549,3,137,147,101,84,48,21,8,44,1686
"De 15 a 19 años (202)",20,19,,18,1,,,,,,1,20
"De 20 a 24 años (203)",92,78,,42,30,4,1,1,,,14,124
"De 25 a 29 años (204)",96,85,1,21,40,21,2,,,,11,173
"De 30 a 34 años (205)",77,70,,18,23,15,13,1,,,7,174
"De 35 a 39 años (206)",59,55,1,8,14,19,10,3,,,4,154
"De 40 a 44 años (207)",55,52,,10,12,8,15,6,1,,3,172
"De 45 a 49 años (208)",60,59,,3,9,15,14,10,6,2,1,267
"De 50 y más años (209)",134,131,1,17,18,19,29,27,14,6,3,602
"Sin nivel (210)",39,37,,9,6,1,4,8,6,3,2,175
"De 20 a 24 años (213)",3,3,,3,,,,,,,,3
"De 25 a 29 años (214)",2,2,,,2,,,,,,,4
"De 30 a 34 años (215)",3,2,,1,1,,,,,,1,3
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",4,4,,2,,,,1,1,,,16
"De 45 a 49 años (218)",2,2,,,,,,1,1,,,16
"De 50 y más años (219)",23,22,,3,2,,4,6,4,3,1,128
"Primaria (230)",329,318,2,66,66,66,62,37,15,4,11,1088
"De 15 a 19 años (232)",13,13,,13,,,,,,,,13
"De 20 a 24 años (233)",56,51,,25,23,2,1,,,,5,81
"De 25 a 29 años (234)",49,47,,8,21,17,1,,,,2,105
"De 30 a 34 años (235)",36,36,,4,11,12,8,1,,,,104
"De 35 a 39 años (236)",28,26,1,2,2,11,7,3,,,2,87
"De 40 a 44 años (237)",28,28,,5,2,4,12,5,,,,107
"De 45 a 49 años (238)",38,37,,1,2,9,11,8,5,1,1,188
"De 50 y más años (239)",81,80,1,8,5,11,22,20,10,3,1,403
"Secundaria (240)",81,77,1,26,28,10,10,1,,1,4,172
"De 15 a 19 años (242)",7,6,,5,1,,,,,,1,7
"De 20 a 24 años (243)",20,17,,10,5,2,,,,,3,26
"De 25 a 29 años (244)",22,22,1,5,12,3,1,,,,,43
"De 30 a 34 años (245)",11,11,,2,4,2,3,,,,,30
"De 35 a 39 años (246)",7,7,,,3,3,1,,,,,19
"De 40 a 44 años (247)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (248)",6,6,,,1,,3,1,,1,,31
"De 50 y más años (249)",6,6,,4,1,,1,,,,,10
"Sup. no Univ. incompleta (250)",19,18,,3,6,7,2,,,,1,46
"De 20 a 24 años (253)",1,1,,,1,,,,,,,2
"De 25 a 29 años (254)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (255)",2,2,,2,,,,,,,,2
"De 35 a 39 años (256)",4,4,,1,1,1,1,,,,,11
"De 40 a 44 años (257)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (258)",2,2,,,1,1,,,,,,5
"De 50 y más años (259)",6,6,,,1,4,1,,,,,19
"Sup. no Univ. completa (260)",41,37,,13,14,6,4,,,,4,77
"De 20 a 24 años (263)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (264)",4,2,,2,,,,,,,2,2
"De 30 a 34 años (265)",12,10,,5,2,1,2,,,,2,21
"De 35 a 39 años (266)",6,6,,1,2,2,1,,,,,15
"De 40 a 44 años (267)",6,6,,1,4,,1,,,,,14
"De 45 a 49 años (268)",4,4,,1,2,1,,,,,,8
"De 50 y más años (269)",7,7,,2,3,2,,,,,,14
"Sup. Univ. incompleta (270)",16,13,,3,8,2,,,,,3,25
"De 20 a 24 años (273)",2,,,,,,,,,,2,
"De 25 a 29 años (274)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (275)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (276)",3,3,,,3,,,,,,,6
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 45 a 49 años (278)",2,2,,,1,1,,,,,,5
"De 50 y más años (279)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",68,49,,17,19,9,2,2,,,19,103
"De 20 a 24 años (283)",8,4,,3,,,,1,,,4,9
"De 25 a 29 años (284)",12,7,,4,2,1,,,,,5,11
"De 30 a 34 años (285)",11,7,,3,4,,,,,,4,11
"De 35 a 39 años (286)",9,7,,4,2,1,,,,,2,11
"De 40 a 44 años (287)",12,9,,2,4,2,1,,,,3,21
"De 45 a 49 años (288)",6,6,,1,2,3,,,,,,14
"De 50 y más años (289)",10,9,,,5,2,1,1,,,1,26
