"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",20334,18091,99,4398,4761,3494,3348,1320,478,193,2243,53521
"De 12 a 14 años (021)",14,9,1,5,3,,,,,,5,11
"De 15 a 19 años (022)",199,166,3,150,10,3,,,,,33,179
"De 20 a 24 años (023)",1547,950,9,669,224,39,8,1,,,597,1274
"De 25 a 29 años (024)",2665,1979,9,989,679,234,64,4,,,686,3344
"De 30 a 34 años (025)",3042,2696,11,867,1021,495,283,17,2,,346,5718
"De 35 a 39 años (026)",3237,2994,11,581,973,761,548,105,15,,243,7950
"De 40 a 44 años (027)",3074,2956,9,415,800,780,714,194,36,8,118,9074
"De 45 a 49 años (028)",2491,2387,11,340,502,538,656,259,67,14,104,8193
"De 50 y más años (029)",4065,3954,35,382,549,644,1075,740,358,171,111,17778
"Desocupada (030)",890,669,9,250,167,100,98,32,7,6,221,1632
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",27,22,,20,2,,,,,,5,24
"De 20 a 24 años (033)",165,84,2,63,16,2,,1,,,81,107
"De 25 a 29 años (034)",213,134,5,73,42,10,4,,,,79,203
"De 30 a 34 años (035)",151,123,,42,41,24,14,2,,,28,267
"De 35 a 39 años (036)",124,108,1,23,33,21,27,3,,,16,285
"De 40 a 44 años (037)",85,79,,12,17,23,18,8,1,,6,252
"De 45 a 49 años (038)",62,60,1,11,7,13,18,9,1,,2,212
"De 50 y más años (039)",62,59,,6,9,7,17,9,5,6,3,282
"No PEA (040)",58299,54260,198,11494,12142,9111,10690,5903,3142,1580,4039,191883
"De 12 a 14 años (041)",93,39,4,29,6,,,,,,54,41
"De 15 a 19 años (042)",1808,1458,18,1286,129,17,8,,,,350,1627
"De 20 a 24 años (043)",6715,5534,21,3661,1521,284,45,2,,,1181,7754
"De 25 a 29 años (044)",7902,7062,28,2636,2874,1129,372,19,4,,840,13473
"De 30 a 34 años (045)",7581,7124,17,1380,2735,1850,998,123,17,4,457,17606
"De 35 a 39 años (046)",6322,6010,13,629,1745,1744,1524,298,50,7,312,18293
"De 40 a 44 años (047)",5202,5022,15,431,998,1319,1598,517,119,25,180,17915
"De 45 a 49 años (048)",4684,4524,12,340,669,848,1578,732,268,77,160,18970
"De 50 y más años (049)",17992,17487,70,1102,1465,1920,4567,4212,2684,1467,505,96204
,,,,,,,,,,,,
"URBANA (060)",72399,66373,270,14860,15813,11707,12787,6379,3087,1470,6026,220628
"De 12 a 14 años (061)",97,44,5,31,8,,,,,,53,47
"De 15 a 19 años (062)",1785,1435,20,1277,112,18,8,,,,350,1587
"De 20 a 24 años (063)",7630,5903,26,3997,1562,271,43,4,,,1727,8139
"De 25 a 29 años (064)",9808,8323,39,3421,3259,1217,366,17,4,,1485,15253
"De 30 a 34 años (065)",9825,9045,24,2139,3539,2111,1101,116,12,3,780,21083
"De 35 a 39 años (066)",8822,8288,21,1163,2576,2325,1821,332,46,4,534,23622
"De 40 a 44 años (067)",7677,7391,22,799,1726,2004,2096,603,120,21,286,24432
"De 45 a 49 años (068)",6649,6399,19,649,1132,1340,2078,854,262,65,250,24441
"De 50 y más años (069)",20106,19545,94,1384,1899,2421,5274,4453,2643,1377,561,102024
"PEA (070)",20475,18097,101,4513,4803,3500,3290,1279,439,172,2378,52648
"De 12 a 14 años (071)",13,9,1,5,3,,,,,,4,11
"De 15 a 19 años (072)",213,177,3,159,12,3,,,,,36,192
"De 20 a 24 años (073)",1643,996,11,707,234,36,6,2,,,647,1321
"De 25 a 29 años (074)",2769,2033,13,1030,687,233,66,4,,,736,3406
"De 30 a 34 años (075)",3080,2714,10,883,1035,494,274,16,2,,366,5715
"De 35 a 39 años (076)",3256,3004,10,593,986,763,534,105,13,,252,7909
"De 40 a 44 años (077)",3074,2952,9,416,804,789,709,188,32,5,122,8982
"De 45 a 49 años (078)",2477,2373,11,347,502,543,648,251,59,12,104,8046
"De 50 y más años (079)",3950,3839,33,373,540,639,1053,713,333,155,111,17066
"Ocupada (080)",19615,17451,92,4269,4639,3407,3195,1248,434,167,2164,51096
"De 12 a 14 años (081)",13,9,1,5,3,,,,,,4,11
"De 15 a 19 años (082)",187,156,3,140,10,3,,,,,31,169
"De 20 a 24 años (083)",1480,912,9,644,218,34,6,1,,,568,1214
"De 25 a 29 años (084)",2560,1901,8,958,646,223,62,4,,,659,3206
"De 30 a 34 años (085)",2935,2596,10,843,994,473,260,14,2,,339,5459
"De 35 a 39 años (086)",3135,2898,9,571,954,742,507,102,13,,237,7627
"De 40 a 44 años (087)",2993,2877,9,404,788,768,692,180,31,5,116,8742
"De 45 a 49 años (088)",2418,2316,10,336,495,531,631,243,58,12,102,7847
"De 50 y más años (089)",3894,3786,33,368,531,633,1037,704,330,150,108,16821
"Desocupada (090)",860,646,9,244,164,93,95,31,5,5,214,1552
"De 15 a 19 años (092)",26,21,,19,2,,,,,,5,23
"De 20 a 24 años (093)",163,84,2,63,16,2,,1,,,79,107
"De 25 a 29 años (094)",209,132,5,72,41,10,4,,,,77,200
"De 30 a 34 años (095)",145,118,,40,41,21,14,2,,,27,256
"De 35 a 39 años (096)",121,106,1,22,32,21,27,3,,,15,282
"De 40 a 44 años (097)",81,75,,12,16,21,17,8,1,,6,240
"De 45 a 49 años (098)",59,57,1,11,7,12,17,8,1,,2,199
"De 50 y más años (099)",56,53,,5,9,6,16,9,3,5,3,245
"No PEA (100)",51924,48276,169,10347,11010,8207,9497,5100,2648,1298,3648,167980
"De 12 a 14 años (101)",84,35,4,26,5,,,,,,49,36
"De 15 a 19 años (102)",1572,1258,17,1118,100,15,8,,,,314,1395
"De 20 a 24 años (103)",5987,4907,15,3290,1328,235,37,2,,,1080,6818
"De 25 a 29 años (104)",7039,6290,26,2391,2572,984,300,13,4,,749,11847
"De 30 a 34 años (105)",6745,6331,14,1256,2504,1617,827,100,10,3,414,15368
"De 35 a 39 años (106)",5566,5284,11,570,1590,1562,1287,227,33,4,282,15713
"De 40 a 44 años (107)",4603,4439,13,383,922,1215,1387,415,88,16,164,15450
"De 45 a 49 años (108)",4172,4026,8,302,630,797,1430,603,203,53,146,16395
"De 50 y más años (109)",16156,15706,61,1011,1359,1782,4221,3740,2310,1222,450,84958
,,,,,,,,,,,,
"RURAL (120)",7124,6647,36,1282,1257,998,1349,876,540,309,477,26408
"De 12 a 14 años (121)",11,4,,3,1,,,,,,7,5
"De 15 a 19 años (122)",249,211,1,179,29,2,,,,,38,243
"De 20 a 24 años (123)",797,665,6,396,199,54,10,,,,132,996
"De 25 a 29 años (124)",972,852,3,277,336,156,74,6,,,120,1767
"De 30 a 34 años (125)",949,898,4,150,258,258,194,26,7,1,51,2508
"De 35 a 39 años (126)",861,824,4,70,175,201,278,74,19,3,37,2906
"De 40 a 44 años (127)",684,666,2,59,89,118,234,116,36,12,18,2809
"De 45 a 49 años (128)",588,572,5,42,46,59,174,146,74,26,16,2934
"De 50 y más años (129)",2013,1955,11,106,124,150,385,508,404,267,58,12240
"PEA (130)",749,663,7,135,125,94,156,73,46,27,86,2505
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",13,11,,11,,,,,,,2,11
"De 20 a 24 años (133)",69,38,,25,6,5,2,,,,31,60
"De 25 a 29 años (134)",109,80,1,32,34,11,2,,,,29,141
"De 30 a 34 años (135)",113,105,1,26,27,25,23,3,,,8,270
"De 35 a 39 años (136)",105,98,2,11,20,19,41,3,2,,7,326
"De 40 a 44 años (137)",85,83,,11,13,14,23,14,5,3,2,344
"De 45 a 49 años (138)",76,74,1,4,7,8,26,17,9,2,2,359
"De 50 y más años (139)",177,174,2,15,18,12,39,36,30,22,3,994
"Ocupada (140)",719,640,7,129,122,87,153,72,44,26,79,2425
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",12,10,,10,,,,,,,2,10
"De 20 a 24 años (143)",67,38,,25,6,5,2,,,,29,60
"De 25 a 29 años (144)",105,78,1,31,33,11,2,,,,27,138
"De 30 a 34 años (145)",107,100,1,24,27,22,23,3,,,7,259
"De 35 a 39 años (146)",102,96,2,10,19,19,41,3,2,,6,323
"De 40 a 44 años (147)",81,79,,11,12,12,22,14,5,3,2,332
"De 45 a 49 años (148)",73,71,1,4,7,7,25,16,9,2,2,346
"De 50 y más años (149)",171,168,2,14,18,11,38,36,28,21,3,957
"Desocupada (150)",30,23,,6,3,7,3,1,2,1,7,80
"De 12 a 14 años (151)",1,,,,,,,,,,1,
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",2,,,,,,,,,,2,
"De 25 a 29 años (154)",4,2,,1,1,,,,,,2,3
"De 30 a 34 años (155)",6,5,,2,,3,,,,,1,11
"De 35 a 39 años (156)",3,2,,1,1,,,,,,1,3
"De 40 a 44 años (157)",4,4,,,1,2,1,,,,,12
"De 45 a 49 años (158)",3,3,,,,1,1,1,,,,13
"De 50 y más años (159)",6,6,,1,,1,1,,2,1,,37
"No PEA (160)",6375,5984,29,1147,1132,904,1193,803,494,282,391,23903
"De 12 a 14 años (161)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (162)",236,200,1,168,29,2,,,,,36,232
"De 20 a 24 años (163)",728,627,6,371,193,49,8,,,,101,936
"De 25 a 29 años (164)",863,772,2,245,302,145,72,6,,,91,1626
"De 30 a 34 años (165)",836,793,3,124,231,233,171,23,7,1,43,2238
"De 35 a 39 años (166)",756,726,2,59,155,182,237,71,17,3,30,2580
"De 40 a 44 años (167)",599,583,2,48,76,104,211,102,31,9,16,2465
"De 45 a 49 años (168)",512,498,4,38,39,51,148,129,65,24,14,2575
"De 50 y más años (169)",1836,1781,9,91,106,138,346,472,374,245,55,11246
