"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Sin nivel (061)",68,61,3,,4
"Primaria (063)",713,648,32,11,22
"Secundaria (064)",990,814,68,30,78
"Superior no univ. incompleta (065)",140,87,20,12,21
"Superior no univ. completa (066)",604,217,115,62,210
"Superior univ. incompleta (067)",112,49,18,13,32
"Superior univ. completa (068)",439,129,69,72,169
"De 06 a 14 años (070)",26,24,1,1,
"Sin nivel (071)",1,1,,,
"Primaria (073)",14,14,,,
"Secundaria (074)",11,9,1,1,
"De 15 a 29 años (080)",686,526,56,27,77
"Sin nivel (081)",8,7,,,1
"Primaria (083)",96,90,1,2,3
"Secundaria (084)",339,298,26,6,9
"Superior no univ. incompleta (085)",47,36,5,3,3
"Superior no univ. completa (086)",100,44,13,11,32
"Superior univ. incompleta (087)",28,21,1,1,5
"Superior univ. completa (088)",68,30,10,4,24
"De 30 a 44 años (090)",1341,756,183,101,301
"Sin nivel (091)",11,10,1,,
"Primaria (093)",190,170,11,1,8
"Secundaria (094)",404,327,27,13,37
"Superior no univ. incompleta (095)",60,33,11,7,9
"Superior no univ. completa (096)",378,134,80,33,131
"Superior univ. incompleta (097)",49,18,11,6,14
"Superior univ. completa (098)",249,64,42,41,102
"De 45 a 64 años (100)",811,513,77,69,152
"Sin nivel (101)",26,23,1,,2
"Primaria (103)",266,238,13,7,8
"Secundaria (104)",219,165,14,10,30
"Superior no univ. incompleta (105)",33,18,4,2,9
"Superior no univ. completa (106)",121,34,22,18,47
"Superior univ. incompleta (107)",33,8,6,6,13
"Superior univ. completa (108)",113,27,17,26,43
"De 65 y más años (110)",202,186,8,2,6
"Sin nivel (111)",22,20,1,,1
"Primaria (113)",147,136,7,1,3
"Secundaria (114)",17,15,,,2
"Superior no univ. completa (116)",5,5,,,
"Superior univ. incompleta (117)",2,2,,,
"Superior univ. completa (118)",9,8,,1,
,,,,,
"RURAL (120)",8056,7422,318,50,266
"Sin nivel (121)",842,806,12,2,22
"Educación inicial (122)",10,9,1,,
"Primaria (123)",4266,4081,134,10,41
"Secundaria (124)",2433,2308,66,9,50
"Superior no univ. incompleta (125)",91,63,10,2,16
"Superior no univ. completa (126)",254,108,53,10,83
"Superior univ. incompleta (127)",36,18,14,1,3
"Superior univ. completa (128)",124,29,28,16,51
"De 06 a 14 años (130)",95,88,7,,
"Sin nivel (131)",9,8,1,,
"Educación inicial (132)",2,2,,,
"Primaria (133)",69,63,6,,
"Secundaria (134)",15,15,,,
"De 15 a 29 años (140)",2347,2220,84,11,32
"Sin nivel (141)",86,85,1,,
"Educación inicial (142)",4,3,1,,
"Primaria (143)",936,895,34,2,5
"Secundaria (144)",1225,1178,31,5,11
"Superior no univ. incompleta (145)",31,20,5,,6
"Superior no univ. completa (146)",47,27,9,4,7
"Superior univ. incompleta (147)",7,6,1,,
"Superior univ. completa (148)",11,6,2,,3
"De 30 a 44 años (150)",2522,2255,125,13,129
"Sin nivel (151)",152,148,3,,1
"Educación inicial (152)",4,4,,,
"Primaria (153)",1218,1170,35,2,11
"Secundaria (154)",871,819,22,2,28
"Superior no univ. incompleta (155)",47,34,4,,9
"Superior no univ. completa (156)",151,61,36,3,51
"Superior univ. incompleta (157)",22,9,10,,3
"Superior univ. completa (158)",57,10,15,6,26
"De 45 a 64 años (160)",2142,1955,81,23,83
"Sin nivel (161)",259,245,5,1,8
"Primaria (163)",1458,1394,41,4,19
"Secundaria (164)",301,278,12,2,9
"Superior no univ. incompleta (165)",11,7,1,2,1
"Superior no univ. completa (166)",54,18,8,3,25
"Superior univ. incompleta (167)",7,3,3,1,
"Superior univ. completa (168)",52,10,11,10,21
"De 65 y más años (170)",950,904,21,3,22
"Sin nivel (171)",336,320,2,1,13
"Primaria (173)",585,559,18,2,6
"Secundaria (174)",21,18,1,,2
"Superior no univ. incompleta (175)",2,2,,,
"Superior no univ. completa (176)",2,2,,,
"Superior univ. completa (178)",4,3,,,1
