"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",796,693,8,343,259,65,16,2,,,103,1136
"De 30 a 34 años (025)",903,866,5,276,354,152,74,4,1,,37,1790
"De 35 a 39 años (026)",931,907,4,169,352,226,136,18,2,,24,2258
"De 40 a 44 años (027)",838,822,4,107,238,239,181,45,7,1,16,2433
"De 45 a 49 años (028)",733,719,6,81,174,175,211,59,9,4,14,2390
"De 50 y más años (029)",1223,1206,4,91,204,210,337,227,103,30,17,5247
"Desocupada (030)",235,208,1,65,60,34,31,14,3,,27,541
"De 15 a 19 años (032)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (033)",33,24,,19,5,,,,,,9,29
"De 25 a 29 años (034)",41,34,,15,13,5,1,,,,7,60
"De 30 a 34 años (035)",44,39,,16,12,8,3,,,,5,77
"De 35 a 39 años (036)",43,40,1,3,19,8,5,4,,,3,112
"De 40 a 44 años (037)",27,27,,3,6,7,9,2,,,,89
"De 45 a 49 años (038)",18,16,,1,1,4,6,2,2,,2,74
"De 50 y más años (039)",23,22,,3,3,2,7,6,1,,1,93
"No PEA (040)",7875,7518,36,1711,1902,1348,1424,666,310,121,357,24005
"De 12 a 14 años (041)",18,8,1,6,1,,,,,,10,8
"De 15 a 19 años (042)",207,184,4,167,12,1,,,,,23,194
"De 20 a 24 años (043)",879,743,3,514,193,28,5,,,,136,1005
"De 25 a 29 años (044)",986,914,4,410,349,123,25,3,,,72,1600
"De 30 a 34 años (045)",903,875,2,203,390,191,78,9,2,,28,1963
"De 35 a 39 años (046)",868,853,1,130,297,239,160,21,3,2,15,2317
"De 40 a 44 años (047)",734,715,1,74,223,197,162,55,2,1,19,2184
"De 45 a 49 años (048)",620,612,1,48,140,159,194,52,15,3,8,2142
"De 50 y más años (049)",2660,2614,19,159,297,410,800,526,288,115,46,12592
,,,,,,,,,,,,
"URBANA (060)",12276,11648,65,2721,3193,2174,2116,887,365,127,628,35028
"De 12 a 14 años (061)",14,6,1,4,1,,,,,,8,6
"De 15 a 19 años (062)",208,187,6,163,15,3,,,,,21,202
"De 20 a 24 años (063)",1089,874,2,646,193,26,7,,,,215,1140
"De 25 a 29 años (064)",1542,1373,12,666,512,149,31,3,,,169,2287
"De 30 a 34 años (065)",1608,1545,6,441,662,294,130,9,3,,63,3286
"De 35 a 39 años (066)",1628,1588,5,274,613,413,242,37,2,2,40,4047
"De 40 a 44 años (067)",1437,1404,4,171,428,404,306,84,6,1,33,4154
"De 45 a 49 años (068)",1239,1217,7,121,301,301,363,94,24,6,22,4094
"De 50 y más años (069)",3511,3454,22,235,468,584,1037,660,330,118,57,15812
"PEA (070)",5558,5250,33,1326,1568,991,876,323,108,25,308,14492
"De 15 a 19 años (072)",57,55,3,45,5,2,,,,,2,61
"De 20 a 24 años (073)",429,336,,263,63,7,3,,,,93,423
"De 25 a 29 años (074)",741,639,8,323,237,56,13,2,,,102,1032
"De 30 a 34 años (075)",832,792,4,261,326,131,67,2,1,,40,1613
"De 35 a 39 años (076)",878,853,5,160,343,206,117,21,1,,25,2097
"De 40 a 44 años (077)",792,776,4,105,231,225,166,40,4,1,16,2259
"De 45 a 49 años (078)",699,684,6,80,169,164,197,55,10,3,15,2256
"De 50 y más años (079)",1130,1115,3,89,194,200,313,203,92,21,15,4751
"Ocupada (080)",5329,5048,32,1262,1510,957,848,309,105,25,281,13970
"De 15 a 19 años (082)",51,49,3,40,4,2,,,,,2,54
"De 20 a 24 años (083)",397,313,,245,58,7,3,,,,84,395
"De 25 a 29 años (084)",700,605,8,308,224,51,12,2,,,95,972
"De 30 a 34 años (085)",789,754,4,245,315,123,64,2,1,,35,1538
"De 35 a 39 años (086)",837,815,4,157,325,198,113,17,1,,22,1991
"De 40 a 44 años (087)",765,749,4,102,225,218,157,38,4,1,16,2170
"De 45 a 49 años (088)",681,668,6,79,168,160,191,53,8,3,13,2182
"De 50 y más años (089)",1109,1095,3,86,191,198,308,197,91,21,14,4668
"Desocupada (090)",229,202,1,64,58,34,28,14,3,,27,522
"De 15 a 19 años (092)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (093)",32,23,,18,5,,,,,,9,28
"De 25 a 29 años (094)",41,34,,15,13,5,1,,,,7,60
"De 30 a 34 años (095)",43,38,,16,11,8,3,,,,5,75
"De 35 a 39 años (096)",41,38,1,3,18,8,4,4,,,3,106
"De 40 a 44 años (097)",27,27,,3,6,7,9,2,,,,89
"De 45 a 49 años (098)",18,16,,1,1,4,6,2,2,,2,74
"De 50 y más años (099)",21,20,,3,3,2,5,6,1,,1,83
"No PEA (100)",6718,6398,32,1395,1625,1183,1240,564,257,102,320,20536
"De 12 a 14 años (101)",14,6,1,4,1,,,,,,8,6
"De 15 a 19 años (102)",151,132,3,118,10,1,,,,,19,141
"De 20 a 24 años (103)",660,538,2,383,130,19,4,,,,122,717
"De 25 a 29 años (104)",801,734,4,343,275,93,18,1,,,67,1255
"De 30 a 34 años (105)",776,753,2,180,336,163,63,7,2,,23,1673
"De 35 a 39 años (106)",750,735,,114,270,207,125,16,1,2,15,1950
"De 40 a 44 años (107)",645,628,,66,197,179,140,44,2,,17,1895
"De 45 a 49 años (108)",540,533,1,41,132,137,166,39,14,3,7,1838
"De 50 y más años (109)",2381,2339,19,146,274,384,724,457,238,97,42,11061
,,,,,,,,,,,,
"RURAL (120)",1823,1758,6,483,434,290,298,148,70,29,65,5363
"De 12 a 14 años (121)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (122)",66,61,1,58,2,,,,,,5,62
"De 20 a 24 años (123)",327,302,1,199,85,15,2,,,,25,422
"De 25 a 29 años (124)",281,268,,102,109,44,11,2,,,13,509
"De 30 a 34 años (125)",242,235,1,54,94,57,25,4,,,7,544
"De 35 a 39 años (126)",214,212,1,28,55,60,59,6,3,,2,640
"De 40 a 44 años (127)",162,160,1,13,39,39,46,18,3,1,2,552
"De 45 a 49 años (128)",132,130,,9,14,37,48,19,2,1,2,512
"De 50 y más años (129)",395,388,1,18,36,38,107,99,62,27,7,2120
"PEA (130)",666,638,2,167,157,125,114,46,17,10,28,1894
"De 15 a 19 años (132)",10,9,,9,,,,,,,1,9
"De 20 a 24 años (133)",108,97,,68,22,6,1,,,,11,134
"De 25 a 29 años (134)",96,88,,35,35,14,4,,,,8,164
"De 30 a 34 años (135)",115,113,1,31,40,29,10,2,,,2,254
"De 35 a 39 años (136)",96,94,,12,28,28,24,1,1,,2,273
"De 40 a 44 años (137)",73,73,,5,13,21,24,7,3,,,263
"De 45 a 49 años (138)",52,51,,2,6,15,20,6,1,1,1,208
"De 50 y más años (139)",116,113,1,5,13,12,31,30,12,9,3,589
"Ocupada (140)",660,632,2,166,155,125,111,46,17,10,28,1875
"De 15 a 19 años (142)",10,9,,9,,,,,,,1,9
"De 20 a 24 años (143)",107,96,,67,22,6,1,,,,11,133
"De 25 a 29 años (144)",96,88,,35,35,14,4,,,,8,164
"De 30 a 34 años (145)",114,112,1,31,39,29,10,2,,,2,252
"De 35 a 39 años (146)",94,92,,12,27,28,23,1,1,,2,267
"De 40 a 44 años (147)",73,73,,5,13,21,24,7,3,,,263
"De 45 a 49 años (148)",52,51,,2,6,15,20,6,1,1,1,208
"De 50 y más años (149)",114,111,1,5,13,12,29,30,12,9,3,579
"Desocupada (150)",6,6,,1,2,,3,,,,,19
"De 20 a 24 años (153)",1,1,,1,,,,,,,,1
"De 30 a 34 años (155)",1,1,,,1,,,,,,,2
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,6
"De 50 y más años (159)",2,2,,,,,2,,,,,10
"No PEA (160)",1157,1120,4,316,277,165,184,102,53,19,37,3469
"De 12 a 14 años (161)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (162)",56,52,1,49,2,,,,,,4,53
"De 20 a 24 años (163)",219,205,1,131,63,9,1,,,,14,288
"De 25 a 29 años (164)",185,180,,67,74,30,7,2,,,5,345
"De 30 a 34 años (165)",127,122,,23,54,28,15,2,,,5,290
"De 35 a 39 años (166)",118,118,1,16,27,32,35,5,2,,,367
"De 40 a 44 años (167)",89,87,1,8,26,18,22,11,,1,2,289
"De 45 a 49 años (168)",80,79,,7,8,22,28,13,1,,1,304
"De 50 y más años (169)",279,275,,13,23,26,76,69,50,18,4,1531
