"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",6,,2,3,1,
"Actividad economica no especificada (044)",90,,37,25,21,7
"Desocupado (045)",378,7,184,100,72,15
"Mujeres (046)",4020,62,1263,1389,1008,298
"Agric., ganadería, caza y silvicultura (047)",2601,47,764,808,742,240
"Explotación de minas y canteras (049)",26,,8,12,6,
"Industrias manufactureras (050)",64,,30,22,9,3
"Construcción (052)",6,,4,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",337,2,104,116,93,22
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,
"Comercio al por mayor (055)",6,,2,3,1,
"Comercio al por menor (056)",330,2,102,112,92,22
"Hoteles y restaurantes (057)",190,4,64,64,50,8
"Trans., almac. y comunicaciones (058)",6,,2,3,1,
"Intermediación financiera (059)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (060)",20,,9,10,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",67,,35,26,6,
"Enseñanza (062)",303,,67,209,27,
"Servicios sociales y de salud (063)",67,,29,24,14,
"Otras activ. serv.comun.soc y personales (064)",31,1,4,14,11,1
"Hogares privados con servicio doméstico (065)",59,3,31,14,5,6
"Actividad economica no especificada (067)",144,,48,45,34,17
"Desocupado (068)",96,5,62,21,7,1
,,,,,,
"URBANA (069)",3861,40,1070,1531,1023,197
"Agric., ganadería, caza y silvicultura (070)",1068,21,252,329,340,126
"Pesca (071)",2,,,2,,
"Explotación de minas y canteras (072)",679,,163,310,205,1
"Industrias manufactureras (073)",95,,31,28,31,5
"Suministro de electricidad, gas y agua (074)",4,,1,3,,
"Construcción (075)",131,,36,51,40,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",381,3,111,137,104,26
"Venta, mant.y rep. veh.autom.y motoc. (077)",27,,13,8,5,1
"Comercio al por mayor (078)",18,,4,11,3,
"Comercio al por menor (079)",336,3,94,118,96,25
"Hoteles y restaurantes (080)",211,6,73,66,59,7
"Trans., almac. y comunicaciones (081)",97,1,36,37,22,1
"Intermediación financiera (082)",5,,2,3,,
"Activid.inmobil., empres. y alquileres (083)",103,,41,52,10,
"Admin.pub. y defensa; p. segur.soc afil (084)",212,,81,82,42,7
"Enseñanza (085)",454,,80,292,81,1
"Servicios sociales y de salud (086)",76,,26,33,17,
"Otras activ. serv.comun.soc y personales (087)",46,2,5,21,12,6
"Hogares privados con servicio doméstico (088)",42,1,22,12,3,4
"Actividad economica no especificada (090)",73,,23,25,20,5
"Desocupado (091)",182,6,87,48,37,4
"Hombres (092)",2637,27,712,1035,740,123
"Agric., ganadería, caza y silvicultura (093)",785,15,200,239,252,79
"Pesca (094)",2,,,2,,
"Explotación de minas y canteras (095)",653,,155,298,199,1
"Industrias manufactureras (096)",65,,15,20,25,5
"Suministro de electricidad, gas y agua (097)",4,,1,3,,
"Construcción (098)",129,,34,51,40,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",145,3,45,52,35,10
"Venta, mant.y rep. veh.autom.y motoc. (100)",26,,13,7,5,1
"Comercio al por mayor (101)",12,,2,8,2,
"Comercio al por menor (102)",107,3,30,37,28,9
"Hoteles y restaurantes (103)",65,3,26,19,15,2
"Trans., almac. y comunicaciones (104)",92,1,34,34,22,1
"Intermediación financiera (105)",2,,,2,,
"Activid.inmobil., empres. y alquileres (106)",83,,32,42,9,
"Admin.pub. y defensa; p. segur.soc afil (107)",151,,51,56,37,7
"Enseñanza (108)",231,,33,139,58,1
"Servicios sociales y de salud (109)",27,,8,15,4,
"Otras activ. serv.comun.soc y personales (110)",19,1,3,8,2,5
"Hogares privados con servicio doméstico (111)",3,,1,2,,
"Actividad economica no especificada (113)",42,,15,13,10,4
"Desocupado (114)",139,4,59,40,32,4
"Mujeres (115)",1224,13,358,496,283,74
"Agric., ganadería, caza y silvicultura (116)",283,6,52,90,88,47
"Explotación de minas y canteras (118)",26,,8,12,6,
"Industrias manufactureras (119)",30,,16,8,6,
"Construcción (121)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",236,,66,85,69,16
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,1,,
"Comercio al por mayor (124)",6,,2,3,1,
"Comercio al por menor (125)",229,,64,81,68,16
"Hoteles y restaurantes (126)",146,3,47,47,44,5
"Trans., almac. y comunicaciones (127)",5,,2,3,,
"Intermediación financiera (128)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (129)",20,,9,10,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",61,,30,26,5,
"Enseñanza (131)",223,,47,153,23,
"Servicios sociales y de salud (132)",49,,18,18,13,
"Otras activ. serv.comun.soc y personales (133)",27,1,2,13,10,1
"Hogares privados con servicio doméstico (134)",39,1,21,10,3,4
"Actividad economica no especificada (136)",31,,8,12,10,1
"Desocupado (137)",43,2,28,8,5,
,,,,,,
"RURAL (138)",9725,108,3066,3127,2555,869
"Agric., ganadería, caza y silvicultura (139)",8469,96,2567,2671,2323,812
"Pesca (140)",3,1,2,,,
"Explotación de minas y canteras (141)",16,,4,8,4,
"Industrias manufactureras (142)",72,,26,29,12,5
"Suministro de electricidad, gas y agua (143)",21,,11,5,5,
"Construcción (144)",126,,41,47,31,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",181,2,67,61,42,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,2,,,
"Comercio al por mayor (147)",8,,1,2,5,
"Comercio al por menor (148)",171,2,64,59,37,9
"Hoteles y restaurantes (149)",46,1,18,17,7,3
"Trans., almac. y comunicaciones (150)",27,,14,10,3,
"Activid.inmobil., empres. y alquileres (152)",7,,2,1,4,
"Admin.pub. y defensa; p. segur.soc afil (153)",33,,16,11,6,
"Enseñanza (154)",216,,51,129,36,
"Servicios sociales y de salud (155)",26,,11,14,1,
"Otras activ. serv.comun.soc y personales (156)",6,,4,1,1,
"Hogares privados con servicio doméstico (157)",23,2,11,5,3,2
"Actividad economica no especificada (159)",161,,62,45,35,19
"Desocupado (160)",292,6,159,73,42,12
"Hombres (161)",6929,59,2161,2234,1830,645
"Agric., ganadería, caza y silvicultura (162)",6151,55,1855,1953,1669,619
"Pesca (163)",3,1,2,,,
"Explotación de minas y canteras (164)",16,,4,8,4,
"Industrias manufactureras (165)",38,,12,15,9,2
"Suministro de electricidad, gas y agua (166)",21,,11,5,5,
"Construcción (167)",122,,39,47,29,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",80,,29,30,18,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,2,,,
"Comercio al por mayor (170)",8,,1,2,5,
"Comercio al por menor (171)",70,,26,28,13,3
"Hoteles y restaurantes (172)",2,,1,,1,
"Trans., almac. y comunicaciones (173)",26,,14,10,2,
"Activid.inmobil., empres. y alquileres (175)",7,,2,1,4,
"Admin.pub. y defensa; p. segur.soc afil (176)",27,,11,11,5,
"Enseñanza (177)",136,,31,73,32,
"Servicios sociales y de salud (178)",8,,,8,,
"Otras activ. serv.comun.soc y personales (179)",2,,2,,,
"Hogares privados con servicio doméstico (180)",3,,1,1,1,
"Actividad economica no especificada (182)",48,,22,12,11,3
"Desocupado (183)",239,3,125,60,40,11
"Mujeres (184)",2796,49,905,893,725,224
"Agric., ganadería, caza y silvicultura (185)",2318,41,712,718,654,193
"Industrias manufactureras (188)",34,,14,14,3,3
"Construcción (190)",4,,2,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",101,2,38,31,24,6
"Comercio al por menor (194)",101,2,38,31,24,6
"Hoteles y restaurantes (195)",44,1,17,17,6,3
"Trans., almac. y comunicaciones (196)",1,,,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,5,,1,
"Enseñanza (200)",80,,20,56,4,
"Servicios sociales y de salud (201)",18,,11,6,1,
"Otras activ. serv.comun.soc y personales (202)",4,,2,1,1,
"Hogares privados con servicio doméstico (203)",20,2,10,4,2,2
"Actividad economica no especificada (205)",113,,40,33,24,16
"Desocupado (206)",53,3,34,13,2,1
