"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",40,92,76,1,82.6,1.1,
"De 45 a 49 años (038)",35,136,117,,86,,
"De 50 y más años (039)",96,598,457,,76.4,,
"No PEA (040)",17723,56078,48720,1128,86.9,2,
"De 12 a 14 años (041)",2752,12,12,2,100,16.7,
"De 15 a 19 años (042)",2661,533,517,159,97,29.8,
"De 20 a 24 años (043)",1862,2142,2091,271,97.6,12.7,
"De 25 a 29 años (044)",1556,3520,3392,241,96.4,6.8,
"De 30 a 34 años (045)",1412,4753,4501,192,94.7,4,
"De 35 a 39 años (046)",1407,6285,5840,170,92.9,2.7,
"De 40 a 44 años (047)",1253,7032,6378,80,90.7,1.1,
"De 45 a 49 años (048)",960,6232,5566,13,89.3,0.2,
"De 50 y más años (049)",3860,25569,20423,,79.9,,
,,,,,,,
"URBANA (060)",6734,19539,17424,331,89.2,1.7,
"De 12 a 14 años (061)",844,1,1,,100,,
"De 15 a 19 años (062)",921,144,142,41,98.6,28.5,
"De 20 a 24 años (063)",678,657,639,80,97.3,12.2,
"De 25 a 29 años (064)",647,1128,1109,72,98.3,6.4,
"De 30 a 34 años (065)",601,1630,1582,51,97.1,3.1,
"De 35 a 39 años (066)",643,2348,2219,65,94.5,2.8,
"De 40 a 44 años (067)",558,2611,2423,20,92.8,0.8,
"De 45 a 49 años (068)",440,2477,2277,2,91.9,0.1,
"De 50 y más años (069)",1402,8543,7032,,82.3,,
"PEA (070)",1731,5099,4759,75,93.3,1.5,
"De 12 a 14 años (071)",31,,,,,,
"De 15 a 19 años (072)",105,23,22,5,95.7,21.7,
"De 20 a 24 años (073)",174,149,147,11,98.7,7.4,
"De 25 a 29 años (074)",233,302,299,17,99,5.6,
"De 30 a 34 años (075)",233,501,490,15,97.8,3,
"De 35 a 39 años (076)",264,776,756,18,97.4,2.3,
"De 40 a 44 años (077)",228,899,854,8,95,0.9,
"De 45 a 49 años (078)",163,779,725,1,93.1,0.1,
"De 50 y más años (079)",300,1670,1466,,87.8,,
"Ocupada (080)",1628,4798,4492,67,93.6,1.4,
"De 12 a 14 años (081)",30,,,,,,
"De 15 a 19 años (082)",93,20,19,2,95,10,
"De 20 a 24 años (083)",156,137,135,10,98.5,7.3,
"De 25 a 29 años (084)",213,271,269,14,99.3,5.2,
"De 30 a 34 años (085)",225,483,473,15,97.9,3.1,
"De 35 a 39 años (086)",257,756,736,18,97.4,2.4,
"De 40 a 44 años (087)",220,864,825,7,95.5,0.8,
"De 45 a 49 años (088)",155,742,691,1,93.1,0.1,
"De 50 y más años (089)",279,1525,1344,,88.1,,
"Desocupada (090)",103,301,267,8,88.7,2.7,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",12,3,3,3,100,100,
"De 20 a 24 años (093)",18,12,12,1,100,8.3,
"De 25 a 29 años (094)",20,31,30,3,96.8,9.7,
"De 30 a 34 años (095)",8,18,17,,94.4,,
"De 35 a 39 años (096)",7,20,20,,100,,
"De 40 a 44 años (097)",8,35,29,1,82.9,2.9,
"De 45 a 49 años (098)",8,37,34,,91.9,,
"De 50 y más años (099)",21,145,122,,84.1,,
"No PEA (100)",5003,14440,12665,256,87.7,1.8,
"De 12 a 14 años (101)",813,1,1,,100,,
"De 15 a 19 años (102)",816,121,120,36,99.2,29.8,
"De 20 a 24 años (103)",504,508,492,69,96.9,13.6,
"De 25 a 29 años (104)",414,826,810,55,98.1,6.7,
"De 30 a 34 años (105)",368,1129,1092,36,96.7,3.2,
"De 35 a 39 años (106)",379,1572,1463,47,93.1,3,
"De 40 a 44 años (107)",330,1712,1569,12,91.6,0.7,
"De 45 a 49 años (108)",277,1698,1552,1,91.4,0.1,
"De 50 y más años (109)",1102,6873,5566,,81,,
,,,,,,,
"RURAL (120)",15685,51650,44775,1025,86.7,2,
"De 12 a 14 años (121)",2000,12,12,2,100,16.7,
"De 15 a 19 años (122)",2159,499,482,140,96.6,28.1,
"De 20 a 24 años (123)",1764,1974,1926,242,97.6,12.3,
"De 25 a 29 años (124)",1492,3281,3148,215,95.9,6.6,
"De 30 a 34 años (125)",1349,4399,4139,177,94.1,4,
"De 35 a 39 años (126)",1348,5904,5478,157,92.8,2.7,
"De 40 a 44 años (127)",1217,6724,6084,79,90.5,1.2,
"De 45 a 49 años (128)",936,5966,5252,13,88,0.2,
"De 50 y más años (129)",3420,22891,18254,,79.7,,
"PEA (130)",2965,10012,8720,156,87.1,1.6,
"De 12 a 14 años (131)",61,1,1,,100,,
"De 15 a 19 años (132)",314,87,85,17,97.7,19.5,
"De 20 a 24 años (133)",406,340,327,41,96.2,12.1,
"De 25 a 29 años (134)",350,587,566,30,96.4,5.1,
"De 30 a 34 años (135)",305,775,730,22,94.2,2.8,
"De 35 a 39 años (136)",320,1191,1101,34,92.4,2.9,
"De 40 a 44 años (137)",294,1404,1275,11,90.8,0.8,
"De 45 a 49 años (138)",253,1432,1238,1,86.5,0.1,
"De 50 y más años (139)",662,4195,3397,,81,,
"Ocupada (140)",2524,9156,8027,143,87.7,1.6,
"De 12 a 14 años (141)",40,,,,,,
"De 15 a 19 años (142)",243,75,73,14,97.3,18.7,
"De 20 a 24 años (143)",333,306,294,39,96.1,12.7,
"De 25 a 29 años (144)",302,546,527,29,96.5,5.3,
"De 30 a 34 años (145)",252,704,670,20,95.2,2.8,
"De 35 a 39 años (146)",279,1103,1018,29,92.3,2.6,
"De 40 a 44 años (147)",262,1347,1228,11,91.2,0.8,
"De 45 a 49 años (148)",226,1333,1155,1,86.6,0.1,
"De 50 y más años (149)",587,3742,3062,,81.8,,
"Desocupada (150)",441,856,693,13,81,1.5,
"De 12 a 14 años (151)",21,1,1,,100,,
"De 15 a 19 años (152)",71,12,12,3,100,25,
"De 20 a 24 años (153)",73,34,33,2,97.1,5.9,
"De 25 a 29 años (154)",48,41,39,1,95.1,2.4,
"De 30 a 34 años (155)",53,71,60,2,84.5,2.8,
"De 35 a 39 años (156)",41,88,83,5,94.3,5.7,
"De 40 a 44 años (157)",32,57,47,,82.5,,
"De 45 a 49 años (158)",27,99,83,,83.8,,
"De 50 y más años (159)",75,453,335,,74,,
"No PEA (160)",12720,41638,36055,869,86.6,2.1,
"De 12 a 14 años (161)",1939,11,11,2,100,18.2,
"De 15 a 19 años (162)",1845,412,397,123,96.4,29.9,
"De 20 a 24 años (163)",1358,1634,1599,201,97.9,12.3,
"De 25 a 29 años (164)",1142,2694,2582,185,95.8,6.9,
"De 30 a 34 años (165)",1044,3624,3409,155,94.1,4.3,
"De 35 a 39 años (166)",1028,4713,4377,123,92.9,2.6,
"De 40 a 44 años (167)",923,5320,4809,68,90.4,1.3,
"De 45 a 49 años (168)",683,4534,4014,12,88.5,0.3,
"De 50 y más años (169)",2758,18696,14857,,79.5,,
