"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",19,1,6,8,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1544,114,646,403,296,85
"Ocupación no especificada (037)",435,,154,139,103,39
"Desocupado (038)",246,43,158,33,10,2
,,,,,,
"URBANA (039)",6142,108,1906,2306,1471,351
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",15,,1,7,5,2
"Profes., científicos e intelectuales (041)",1093,,182,682,223,6
"Técnicos de nivel medio y trab.asimilados (042)",295,1,104,109,73,8
"Jefes y empleados de oficina (043)",180,,74,58,47,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1015,15,297,361,279,63
"Agricult.trabaj. calif. agrop. y pesqueros (045)",667,3,145,200,218,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",524,5,201,149,134,35
"Obreros construc., conf., papel, fab., instr. (047)",465,4,179,177,94,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1399,74,525,396,314,90
"Otra (049)",32,,5,20,7,
"Ocupación no especificada (050)",169,1,46,59,40,23
"Desocupado (051)",288,5,147,88,37,11
"Hombres (052)",3818,65,1239,1352,920,242
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,,,7,4,2
"Profes., científicos e intelectuales (054)",535,,88,333,109,5
"Técnicos de nivel medio y trab.asimilados (055)",193,1,77,65,45,5
"Jefes y empleados de oficina (056)",76,,31,22,22,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",434,10,149,134,117,24
"Agricult.trabaj. calif. agrop. y pesqueros (058)",608,,131,182,205,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",452,5,177,126,114,30
"Obreros construc., conf., papel, fab., instr. (060)",449,3,174,171,91,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",736,41,278,203,161,53
"Otra (062)",32,,5,20,7,
"Ocupación no especificada (063)",73,1,21,24,14,13
"Desocupado (064)",217,4,108,65,31,9
"Mujeres (065)",2324,43,667,954,551,109
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,1,,1,
"Profes., científicos e intelectuales (067)",558,,94,349,114,1
"Técnicos de nivel medio y trab.asimilados (068)",102,,27,44,28,3
"Jefes y empleados de oficina (069)",104,,43,36,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",581,5,148,227,162,39
"Agricult.trabaj. calif. agrop. y pesqueros (071)",59,3,14,18,13,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",72,,24,23,20,5
"Obreros construc., conf., papel, fab., instr. (073)",16,1,5,6,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",663,33,247,193,153,37
"Ocupación no especificada (076)",96,,25,35,26,10
"Desocupado (077)",71,1,39,23,6,2
,,,,,,
"RURAL (078)",15878,613,5864,4610,3379,1412
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,,1,,2,1
"Profes., científicos e intelectuales (080)",221,,70,113,37,1
"Técnicos de nivel medio y trab.asimilados (081)",39,,13,21,4,1
"Jefes y empleados de oficina (082)",26,,12,9,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",281,8,102,90,70,11
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8197,91,2120,2701,2241,1044
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",485,8,183,171,91,32
"Obreros construc., conf., papel, fab., instr. (086)",287,3,103,106,64,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5287,405,2731,1176,723,252
"Otra (088)",4,,1,2,1,
"Ocupación no especificada (089)",404,,155,122,89,38
"Desocupado (090)",643,98,373,99,52,21
"Hombres (091)",13776,478,4955,4062,2994,1287
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,1,,2,1
"Profes., científicos e intelectuales (093)",111,,23,61,27,
"Técnicos de nivel medio y trab.asimilados (094)",26,,8,14,3,1
"Jefes y empleados de oficina (095)",17,,6,6,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",121,3,39,47,25,7
"Agricult.trabaj. calif. agrop. y pesqueros (097)",7905,85,2028,2622,2158,1012
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",365,7,135,133,69,21
"Obreros construc., conf., papel, fab., instr. (099)",284,3,102,104,64,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4406,324,2332,966,580,204
"Otra (101)",4,,1,2,1,
"Ocupación no especificada (102)",65,,26,18,12,9
"Desocupado (103)",468,56,254,89,48,21
"Mujeres (104)",2102,135,909,548,385,125
"Profes., científicos e intelectuales (106)",110,,47,52,10,1
"Técnicos de nivel medio y trab.asimilados (107)",13,,5,7,1,
"Jefes y empleados de oficina (108)",9,,6,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",160,5,63,43,45,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",292,6,92,79,83,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",120,1,48,38,22,11
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",881,81,399,210,143,48
"Ocupación no especificada (115)",339,,129,104,77,29
"Desocupado (116)",175,42,119,10,4,
