"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",28,,,,,,18,10
"De 30 a 34 años (055)",22,,,,,2,15,5
"De 35 a 39 años (056)",16,,,,,5,9,2
"De 40 a 44 años (057)",13,,,,,6,7,
"De 45 a 49 años (058)",6,,,,,2,2,2
"De 50 y más años (059)",5,,,1,2,2,,
"Sup. no Univ. completa (060)",319,,1,4,14,66,130,104
"De 20 a 24 años (063)",26,,,,,,11,15
"De 25 a 29 años (064)",72,,,,,4,40,28
"De 30 a 34 años (065)",66,,,,,8,34,24
"De 35 a 39 años (066)",49,,,,,13,24,12
"De 40 a 44 años (067)",49,,,,1,21,17,10
"De 45 a 49 años (068)",25,,,,5,12,4,4
"De 50 y más años (069)",32,,1,4,8,8,,11
"Sup. Univ. incompleta (070)",128,,,,,26,64,38
"De 15 a 19 años (072)",10,,,,,,8,2
"De 20 a 24 años (073)",48,,,,,1,26,21
"De 25 a 29 años (074)",19,,,,,5,9,5
"De 30 a 34 años (075)",18,,,,,3,13,2
"De 35 a 39 años (076)",12,,,,,4,5,3
"De 40 a 44 años (077)",13,,,,,7,3,3
"De 45 a 49 años (078)",6,,,,,4,,2
"De 50 y más años (079)",2,,,,,2,,
"Sup. Univ. completa (080)",259,,,3,17,54,110,75
"De 20 a 24 años (083)",21,,,,,,10,11
"De 25 a 29 años (084)",30,,,,,1,21,8
"De 30 a 34 años (085)",53,,,,,5,28,20
"De 35 a 39 años (086)",43,,,,,8,28,7
"De 40 a 44 años (087)",31,,,,2,7,15,7
"De 45 a 49 años (088)",34,,,,3,19,5,7
"De 50 y más años (089)",47,,,3,12,14,3,15
,,,,,,,,
"URBANA (100)",2066,14,45,99,204,450,717,537
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",45,,,,,,33,12
"De 20 a 24 años (103)",201,,,,,1,125,75
"De 25 a 29 años (104)",207,,,,,10,128,69
"De 30 a 34 años (105)",259,,,,,45,141,73
"De 35 a 39 años (106)",273,,,,1,73,154,45
"De 40 a 44 años (107)",243,,,,10,104,89,40
"De 45 a 49 años (108)",192,,,1,28,99,35,29
"De 50 y más años (109)",645,14,45,98,165,118,12,193
"Sin nivel (110)",469,9,25,59,90,95,66,125
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",7,,,,,,5,2
"De 25 a 29 años (114)",5,,,,,,4,1
"De 30 a 34 años (115)",14,,,,,3,7,4
"De 35 a 39 años (116)",37,,,,,14,21,2
"De 40 a 44 años (117)",33,,,,3,11,16,3
"De 45 a 49 años (118)",45,,,,7,21,9,8
"De 50 y más años (119)",327,9,25,59,80,46,3,105
"Educacion Inicial (120)",5,,,,,,5,
"De 20 a 24 años (123)",3,,,,,,3,
"De 30 a 34 años (125)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",519,5,18,25,63,135,157,116
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",6,,,,,,4,2
"De 20 a 24 años (133)",22,,,,,,19,3
"De 25 a 29 años (134)",36,,,,,1,27,8
"De 30 a 34 años (135)",47,,,,,10,22,15
"De 35 a 39 años (136)",74,,,,,16,43,15
"De 40 a 44 años (137)",70,,,,1,31,25,13
"De 45 a 49 años (138)",55,,,,7,33,12,3
"De 50 y más años (139)",208,5,18,25,55,44,5,56
"Secundaria (140)",413,,1,10,23,80,198,101
"De 15 a 19 años (142)",28,,,,,,20,8
"De 20 a 24 años (143)",85,,,,,,58,27
"De 25 a 29 años (144)",57,,,,,1,36,20
"De 30 a 34 años (145)",67,,,,,14,38,15
"De 35 a 39 años (146)",57,,,,1,18,29,9
"De 40 a 44 años (147)",50,,,,3,27,12,8
"De 45 a 49 años (148)",29,,,1,7,12,4,5
"De 50 y más años (149)",40,,1,9,12,8,1,9
"Sup. no Univ. incompleta (150)",88,,,,2,14,45,27
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",22,,,,,,10,12
"De 25 a 29 años (154)",18,,,,,,11,7
"De 30 a 34 años (155)",14,,,,,2,8,4
"De 35 a 39 años (156)",11,,,,,4,7,
"De 40 a 44 años (157)",11,,,,,5,6,
"De 45 a 49 años (158)",6,,,,,2,2,2
"De 50 y más años (159)",3,,,,2,1,,
"Sup. no Univ. completa (160)",262,,1,2,11,55,108,85
"De 20 a 24 años (163)",17,,,,,,9,8
"De 25 a 29 años (164)",58,,,,,3,29,26
"De 30 a 34 años (165)",56,,,,,8,29,19
"De 35 a 39 años (166)",43,,,,,10,23,10
"De 40 a 44 años (167)",43,,,,1,18,15,9
"De 45 a 49 años (168)",20,,,,4,10,3,3
"De 50 y más años (169)",25,,1,2,6,6,,10
"Sup. Univ. incompleta (170)",92,,,,,22,45,25
"De 15 a 19 años (172)",7,,,,,,7,
"De 20 a 24 años (173)",30,,,,,1,14,15
"De 25 a 29 años (174)",11,,,,,4,5,2
"De 30 a 34 años (175)",16,,,,,3,11,2
"De 35 a 39 años (176)",10,,,,,3,5,2
"De 40 a 44 años (177)",11,,,,,6,3,2
"De 45 a 49 años (178)",6,,,,,4,,2
"De 50 y más años (179)",1,,,,,1,,
"Sup. Univ. completa (180)",218,,,3,15,49,93,58
"De 20 a 24 años (183)",15,,,,,,7,8
"De 25 a 29 años (184)",22,,,,,1,16,5
"De 30 a 34 años (185)",44,,,,,5,25,14
"De 35 a 39 años (186)",40,,,,,8,25,7
"De 40 a 44 años (187)",25,,,,2,6,12,5
"De 45 a 49 años (188)",31,,,,3,17,5,6
"De 50 y más años (189)",41,,,3,10,12,3,13
,,,,,,,,
"RURAL (200)",5592,19,128,321,522,1059,2246,1297
"De 12 a 14 años (201)",10,,,,,,,10
"De 15 a 19 años (202)",165,,,,,,99,66
"De 20 a 24 años (203)",600,,,,,1,385,214
"De 25 a 29 años (204)",513,,,,,20,385,108
"De 30 a 34 años (205)",618,,,,,61,457,100
"De 35 a 39 años (206)",618,,,,3,136,397,82
"De 40 a 44 años (207)",596,,,,7,202,320,67
"De 45 a 49 años (208)",519,,,2,29,251,165,72
"De 50 y más años (209)",1953,19,128,319,483,388,38,578
"Sin nivel (210)",3093,18,118,288,417,600,897,755
"De 15 a 19 años (212)",16,,,,,,13,3
"De 20 a 24 años (213)",103,,,,,1,68,34
"De 25 a 29 años (214)",137,,,,,4,106,27
"De 30 a 34 años (215)",269,,,,,26,191,52
"De 35 a 39 años (216)",303,,,,2,57,198,46
"De 40 a 44 años (217)",319,,,,2,97,182,38
"De 45 a 49 años (218)",334,,,2,16,155,113,48
"De 50 y más años (219)",1612,18,118,286,397,260,26,507
"Educacion Inicial (220)",14,,,,,,8,6
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",4,,,,,,2,2
"De 30 a 34 años (225)",7,,,,,,5,2
"Primaria (230)",1761,1,10,28,94,395,919,314
"De 12 a 14 años (231)",7,,,,,,,7
"De 15 a 19 años (232)",81,,,,,,50,31
"De 20 a 24 años (233)",241,,,,,,159,82
"De 25 a 29 años (234)",223,,,,,11,175,37
"De 30 a 34 años (235)",249,,,,,27,192,30
"De 35 a 39 años (236)",259,,,,1,65,167,26
"De 40 a 44 años (237)",237,,,,5,90,121,21
"De 45 a 49 años (238)",158,,,,11,83,46,18
"De 50 y más años (239)",306,1,10,28,77,119,9,62
"Secundaria (240)",539,,,2,6,41,336,154
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",63,,,,,,34,29
"De 20 a 24 años (243)",199,,,,,,130,69
"De 25 a 29 años (244)",109,,,,,3,75,31
"De 30 a 34 años (245)",64,,,,,8,52,4
"De 35 a 39 años (246)",40,,,,,9,26,5
"De 40 a 44 años (247)",24,,,,,9,11,4
"De 45 a 49 años (248)",19,,,,1,9,5,4
"De 50 y más años (249)",19,,,2,5,3,3,6
"Sup. no Univ. incompleta (250)",51,,,1,,3,28,19
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",23,,,,,,10,13
"De 25 a 29 años (254)",10,,,,,,7,3
"De 30 a 34 años (255)",8,,,,,,7,1
"De 35 a 39 años (256)",5,,,,,1,2,2
"De 40 a 44 años (257)",2,,,,,1,1,
"De 50 y más años (259)",2,,,1,,1,,
"Sup. no Univ. completa (260)",57,,,2,3,11,22,19
"De 20 a 24 años (263)",9,,,,,,2,7
"De 25 a 29 años (264)",14,,,,,1,11,2
"De 30 a 34 años (265)",10,,,,,,5,5
"De 35 a 39 años (266)",6,,,,,3,1,2
"De 40 a 44 años (267)",6,,,,,3,2,1
"De 45 a 49 años (268)",5,,,,1,2,1,1
"De 50 y más años (269)",7,,,2,2,2,,1
"Sup. Univ. incompleta (270)",36,,,,,4,19,13
"De 15 a 19 años (272)",3,,,,,,1,2
"De 20 a 24 años (273)",18,,,,,,12,6
"De 25 a 29 años (274)",8,,,,,1,4,3
"De 30 a 34 años (275)",2,,,,,,2,
"De 35 a 39 años (276)",2,,,,,1,,1
"De 40 a 44 años (277)",2,,,,,1,,1
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",41,,,,2,5,17,17
"De 20 a 24 años (283)",6,,,,,,3,3
"De 25 a 29 años (284)",8,,,,,,5,3
"De 30 a 34 años (285)",9,,,,,,3,6
"De 35 a 39 años (286)",3,,,,,,3,
"De 40 a 44 años (287)",6,,,,,1,3,2
"De 45 a 49 años (288)",3,,,,,2,,1
"De 50 y más años (289)",6,,,,2,2,,2
