"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",2754,,,,14,736,1609,395
"De 40 a 44 años (047)",2200,,,,58,874,938,330
"De 45 a 49 años (048)",1866,,,5,173,923,511,254
"De 50 y más años (049)",9117,190,716,1564,2176,1642,105,2724
,,,,,,,,
"URBANA (060)",16881,85,296,704,1400,3241,6057,5098
"De 12 a 14 años (061)",47,,,,,,2,45
"De 15 a 19 años (062)",416,,,,,,194,222
"De 20 a 24 años (063)",1877,,,,,1,966,910
"De 25 a 29 años (064)",2246,,,,,77,1337,832
"De 30 a 34 años (065)",2392,,,,1,318,1459,614
"De 35 a 39 años (066)",2292,,,,20,629,1178,465
"De 40 a 44 años (067)",1751,,,,73,735,597,346
"De 45 a 49 años (068)",1384,,,4,207,661,268,244
"De 50 y más años (069)",4476,85,296,700,1099,820,56,1420
"PEA (070)",7176,9,28,162,551,1624,2685,2117
"De 12 a 14 años (071)",6,,,,,,1,5
"De 15 a 19 años (072)",119,,,,,,52,67
"De 20 a 24 años (073)",663,,,,,,324,339
"De 25 a 29 años (074)",1029,,,,,34,549,446
"De 30 a 34 años (075)",1240,,,,1,172,710,357
"De 35 a 39 años (076)",1229,,,,12,342,596,279
"De 40 a 44 años (077)",964,,,,45,425,307,187
"De 45 a 49 años (078)",707,,,3,118,344,117,125
"De 50 y más años (079)",1219,9,28,159,375,307,29,312
"Ocupada (080)",6931,9,28,157,546,1587,2578,2026
"De 12 a 14 años (081)",5,,,,,,1,4
"De 15 a 19 años (082)",107,,,,,,47,60
"De 20 a 24 años (083)",631,,,,,,311,320
"De 25 a 29 años (084)",960,,,,,33,513,414
"De 30 a 34 años (085)",1193,,,,1,166,682,344
"De 35 a 39 años (086)",1201,,,,11,332,582,276
"De 40 a 44 años (087)",946,,,,45,418,299,184
"De 45 a 49 años (088)",689,,,3,117,335,114,120
"De 50 y más años (089)",1199,9,28,154,372,303,29,304
"Desocupada (090)",245,,,5,5,37,107,91
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",12,,,,,,5,7
"De 20 a 24 años (093)",32,,,,,,13,19
"De 25 a 29 años (094)",69,,,,,1,36,32
"De 30 a 34 años (095)",47,,,,,6,28,13
"De 35 a 39 años (096)",28,,,,1,10,14,3
"De 40 a 44 años (097)",18,,,,,7,8,3
"De 45 a 49 años (098)",18,,,,1,9,3,5
"De 50 y más años (099)",20,,,5,3,4,,8
"No PEA (100)",9705,76,268,542,849,1617,3372,2981
"De 12 a 14 años (101)",41,,,,,,1,40
"De 15 a 19 años (102)",297,,,,,,142,155
"De 20 a 24 años (103)",1214,,,,,1,642,571
"De 25 a 29 años (104)",1217,,,,,43,788,386
"De 30 a 34 años (105)",1152,,,,,146,749,257
"De 35 a 39 años (106)",1063,,,,8,287,582,186
"De 40 a 44 años (107)",787,,,,28,310,290,159
"De 45 a 49 años (108)",677,,,1,89,317,151,119
"De 50 y más años (109)",3257,76,268,541,724,513,27,1108
,,,,,,,,
"RURAL (120)",20216,118,494,1208,2031,4156,7945,4264
"De 12 a 14 años (121)",28,,,,,,6,22
"De 15 a 19 años (122)",565,,,,,,382,183
"De 20 a 24 años (123)",2072,,,,,4,1410,658
"De 25 a 29 años (124)",2349,,,,,81,1753,515
"De 30 a 34 años (125)",2266,,,,,348,1595,323
"De 35 a 39 años (126)",2269,,,,13,639,1342,275
"De 40 a 44 años (127)",1932,,,,44,775,870,243
"De 45 a 49 años (128)",1613,,,5,121,828,474,185
"De 50 y más años (129)",7122,118,494,1203,1853,1481,113,1860
"PEA (130)",4399,4,46,181,459,1106,1753,850
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",98,,,,,,56,42
"De 20 a 24 años (133)",435,,,,,1,287,147
"De 25 a 29 años (134)",521,,,,,18,370,133
"De 30 a 34 años (135)",561,,,,,112,354,95
"De 35 a 39 años (136)",578,,,,7,190,315,66
"De 40 a 44 años (137)",519,,,,14,211,222,72
"De 45 a 49 años (138)",424,,,1,37,222,114,50
"De 50 y más años (139)",1262,4,46,180,401,352,35,244
"Ocupada (140)",4314,4,45,181,453,1088,1718,825
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",94,,,,,,53,41
"De 20 a 24 años (143)",425,,,,,1,281,143
"De 25 a 29 años (144)",508,,,,,18,363,127
"De 30 a 34 años (145)",550,,,,,109,349,92
"De 35 a 39 años (146)",570,,,,7,187,311,65
"De 40 a 44 años (147)",505,,,,13,207,216,69
"De 45 a 49 años (148)",419,,,1,37,219,113,49
"De 50 y más años (149)",1242,4,45,180,396,347,32,238
"Desocupada (150)",85,,1,,6,18,35,25
"De 15 a 19 años (152)",4,,,,,,3,1
"De 20 a 24 años (153)",10,,,,,,6,4
"De 25 a 29 años (154)",13,,,,,,7,6
"De 30 a 34 años (155)",11,,,,,3,5,3
"De 35 a 39 años (156)",8,,,,,3,4,1
"De 40 a 44 años (157)",14,,,,1,4,6,3
"De 45 a 49 años (158)",5,,,,,3,1,1
"De 50 y más años (159)",20,,1,,5,5,3,6
"No PEA (160)",15817,114,448,1027,1572,3050,6192,3414
"De 12 a 14 años (161)",27,,,,,,6,21
"De 15 a 19 años (162)",467,,,,,,326,141
"De 20 a 24 años (163)",1637,,,,,3,1123,511
"De 25 a 29 años (164)",1828,,,,,63,1383,382
"De 30 a 34 años (165)",1705,,,,,236,1241,228
"De 35 a 39 años (166)",1691,,,,6,449,1027,209
"De 40 a 44 años (167)",1413,,,,30,564,648,171
"De 45 a 49 años (168)",1189,,,4,84,606,360,135
"De 50 y más años (169)",5860,114,448,1023,1452,1129,78,1616
