"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",1,,,,,,,,,1,,,
"Industrias manufactureras (142)",75,,,5,1,,,67,2,,,,
"Construcción (144)",41,,,,,,,,24,17,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",108,,,5,,74,,5,2,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",8,,,1,,1,,3,2,1,,,
"Comercio al por mayor (147)",4,,,1,,3,,,,,,,
"Comercio al por menor (148)",96,,,3,,70,,2,,21,,,
"Hoteles y restaurantes (149)",18,,,,,12,,,,6,,,
"Trans., almac. y comunicaciones (150)",40,,,1,,,,,34,5,,,
"Activid.inmobil., empres. y alquileres (152)",9,,1,5,,2,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",19,1,2,1,10,,,,,5,,,
"Enseñanza (154)",283,8,275,,,,,,,,,,
"Servicios sociales y de salud (155)",38,,5,27,3,3,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",26,,1,5,,,,,,20,,,
"Hogares privados con servicio doméstico (157)",72,,,,,,,,,72,,,
"Actividad economica no especificada (159)",162,,,,,,,,,,,162,
"Desocupado (160)",317,,,,,,,,,,,,317
"Hombres (161)",9738,7,211,30,11,47,5606,66,62,3343,,70,285
"Agric., ganadería, caza y silvicultura (162)",8854,,,,,,5597,,2,3255,,,
"Pesca (163)",37,,1,,,,9,,,27,,,
"Explotación de minas y canteras (164)",1,,,,,,,,,1,,,
"Industrias manufactureras (165)",69,,,5,1,,,61,2,,,,
"Construcción (167)",39,,,,,,,,22,17,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",68,,,3,,42,,5,2,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,,1,,1,,3,2,,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",59,,,2,,39,,2,,16,,,
"Trans., almac. y comunicaciones (173)",38,,,,,,,,34,4,,,
"Activid.inmobil., empres. y alquileres (175)",8,,1,5,,2,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",16,1,2,1,8,,,,,4,,,
"Enseñanza (177)",210,6,204,,,,,,,,,,
"Servicios sociales y de salud (178)",21,,2,14,2,3,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",14,,1,2,,,,,,11,,,
"Hogares privados con servicio doméstico (180)",8,,,,,,,,,8,,,
"Actividad economica no especificada (182)",70,,,,,,,,,,,70,
"Desocupado (183)",285,,,,,,,,,,,,285
"Mujeres (184)",1824,2,74,19,3,44,272,6,2,1278,,92,32
"Agric., ganadería, caza y silvicultura (185)",1461,,,,,,272,,,1189,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",6,,,,,,,6,,,,,
"Construcción (190)",2,,,,,,,,2,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",40,,,2,,32,,,,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,,,1,,,
"Comercio al por mayor (193)",2,,,1,,1,,,,,,,
"Comercio al por menor (194)",37,,,1,,31,,,,5,,,
"Hoteles y restaurantes (195)",18,,,,,12,,,,6,,,
"Trans., almac. y comunicaciones (196)",2,,,1,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,,,,2,,,,,1,,,
"Enseñanza (200)",73,2,71,,,,,,,,,,
"Servicios sociales y de salud (201)",17,,3,13,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",12,,,3,,,,,,9,,,
"Hogares privados con servicio doméstico (203)",64,,,,,,,,,64,,,
"Actividad economica no especificada (205)",92,,,,,,,,,,,92,
"Desocupado (206)",32,,,,,,,,,,,,32
