"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",59386,56526,10763,9872,9876,7916,9234,4550,2420,1895,2860,165169
"De 12 a 14 años (021)",934,921,893,25,3,,,,,,13,31
"De 15 a 19 años (022)",4768,4623,3586,844,163,25,5,,,,145,1265
"De 20 a 24 años (023)",7682,6717,2815,2277,1113,378,119,15,,,965,6227
"De 25 a 29 años (024)",7950,7038,1474,2203,1729,913,637,70,12,,912,11688
"De 30 a 34 años (025)",7584,7209,750,1595,1887,1307,1246,332,74,18,375,17651
"De 35 a 39 años (026)",7267,7099,426,1029,1676,1444,1631,616,213,64,168,22250
"De 40 a 44 años (027)",7010,6894,291,708,1248,1477,1824,835,362,149,116,25685
"De 45 a 49 años (028)",5662,5592,183,501,939,1015,1416,856,435,247,70,23601
"De 50 y más años (029)",10529,10433,345,690,1118,1357,2356,1826,1324,1417,96,56771
"Desocupada (030)",3087,2828,1090,658,402,248,238,114,52,26,259,4684
"De 12 a 14 años (031)",66,65,61,4,,,,,,,1,4
"De 15 a 19 años (032)",641,625,497,112,14,2,,,,,16,146
"De 20 a 24 años (033)",805,694,351,223,84,29,5,2,,,111,513
"De 25 a 29 años (034)",546,452,108,176,93,50,23,2,,,94,623
"De 30 a 34 años (035)",307,290,41,63,88,54,38,4,2,,17,603
"De 35 a 39 años (036)",236,231,13,34,49,37,60,29,8,1,5,768
"De 40 a 44 años (037)",187,183,9,25,40,37,41,23,6,2,4,613
"De 45 a 49 años (038)",137,129,3,12,18,23,36,21,14,2,8,557
"De 50 y más años (039)",162,159,7,9,16,16,35,33,22,21,3,857
"No PEA (040)",115522,111282,41689,15088,13812,10857,13786,7729,4500,3821,4240,267517
"De 12 a 14 años (041)",17022,16852,16732,110,10,,,,,,170,130
"De 15 a 19 años (042)",23133,22501,18174,3523,687,99,18,,,,632,5266
"De 20 a 24 años (043)",15870,14387,4358,5260,3314,1115,309,31,,,1483,16719
"De 25 a 29 años (044)",11717,10886,1012,2833,3358,2176,1357,132,18,,831,22849
"De 30 a 34 años (045)",9049,8724,360,1213,2178,2116,2166,578,95,18,325,25954
"De 35 a 39 años (046)",7518,7352,196,544,1380,1511,2268,1019,347,87,166,28221
"De 40 a 44 años (047)",6238,6133,186,358,787,1122,1911,1106,456,207,105,26935
"De 45 a 49 años (048)",5147,5065,127,262,548,760,1445,1007,554,362,82,25293
"De 50 y más años (049)",19828,19382,544,985,1550,1958,4312,3856,3030,3147,446,116150
,,,,,,,,,,,,
"URBANA (060)",149107,142421,45915,22484,21251,16513,19047,9318,4638,3255,6686,333791
"De 12 a 14 años (061)",14018,13890,13784,97,9,,,,,,128,115
"De 15 a 19 años (062)",23964,23351,19478,3238,544,78,13,,,,613,4612
"De 20 a 24 años (063)",20662,18273,7051,6686,3391,935,180,30,,,2389,17210
"De 25 a 29 años (064)",17153,15412,2460,4867,4496,2373,1128,76,12,,1741,26338
"De 30 a 34 años (065)",14359,13697,1080,2752,3882,3003,2461,449,56,14,662,33580
"De 35 a 39 años (066)",12552,12239,584,1515,2957,2749,3223,962,207,42,313,38046
"De 40 a 44 años (067)",11491,11287,449,1044,1976,2503,3309,1460,419,127,204,41213
"De 45 a 49 años (068)",9281,9133,280,721,1456,1722,2616,1493,603,242,148,37642
"De 50 y más años (069)",25627,25139,749,1564,2540,3150,6117,4848,3341,2830,488,135035
"PEA (070)",53689,50778,10777,9577,9350,7298,7831,3492,1523,930,2911,130000
"De 12 a 14 años (071)",739,731,709,20,2,,,,,,8,24
"De 15 a 19 años (072)",4530,4417,3625,687,90,14,1,,,,113,913
"De 20 a 24 años (073)",7338,6337,3009,2180,868,220,49,11,,,1001,4845
"De 25 a 29 años (074)",7418,6443,1518,2243,1611,732,310,26,3,,975,9167
"De 30 a 34 años (075)",6890,6513,756,1601,1864,1197,907,153,28,7,377,14104
"De 35 a 39 años (076)",6526,6363,413,1006,1660,1380,1410,395,82,17,163,17972
"De 40 a 44 años (077)",6370,6259,283,708,1237,1457,1654,672,197,51,111,21262
"De 45 a 49 años (078)",5094,5019,171,485,932,1004,1326,715,283,103,75,19273
"De 50 y más años (079)",8784,8696,293,647,1086,1294,2174,1520,930,752,88,42440
"Ocupada (080)",50823,48155,9777,8962,8969,7065,7607,3391,1475,909,2668,125688
"De 12 a 14 años (081)",689,682,663,17,2,,,,,,7,21
"De 15 a 19 años (082)",3964,3864,3182,592,77,12,1,,,,100,786
"De 20 a 24 años (083)",6581,5687,2675,1972,789,196,45,10,,,894,4383
"De 25 a 29 años (084)",6895,6011,1410,2072,1523,686,292,25,3,,884,8598
"De 30 a 34 años (085)",6601,6238,716,1538,1782,1146,871,151,27,7,363,13552
"De 35 a 39 años (086)",6302,6142,401,974,1612,1343,1352,369,74,17,160,17247
"De 40 a 44 años (087)",6197,6089,275,683,1199,1422,1617,651,192,50,108,20713
"De 45 a 49 años (088)",4963,4896,168,475,915,981,1290,696,270,101,67,18742
"De 50 y más años (089)",8631,8546,287,639,1070,1279,2139,1489,909,734,85,41646
"Desocupada (090)",2866,2623,1000,615,381,233,224,101,48,21,243,4312
"De 12 a 14 años (091)",50,49,46,3,,,,,,,1,3
"De 15 a 19 años (092)",566,553,443,95,13,2,,,,,13,127
"De 20 a 24 años (093)",757,650,334,208,79,24,4,1,,,107,462
"De 25 a 29 años (094)",523,432,108,171,88,46,18,1,,,91,569
"De 30 a 34 años (095)",289,275,40,63,82,51,36,2,1,,14,552
"De 35 a 39 años (096)",224,221,12,32,48,37,58,26,8,,3,725
"De 40 a 44 años (097)",173,170,8,25,38,35,37,21,5,1,3,549
"De 45 a 49 años (098)",131,123,3,10,17,23,36,19,13,2,8,531
"De 50 y más años (099)",153,150,6,8,16,15,35,31,21,18,3,794
"No PEA (100)",95418,91643,35138,12907,11901,9215,11216,5826,3115,2325,3775,203791
"De 12 a 14 años (101)",13279,13159,13075,77,7,,,,,,120,91
"De 15 a 19 años (102)",19434,18934,15853,2551,454,64,12,,,,500,3699
"De 20 a 24 años (103)",13324,11936,4042,4506,2523,715,131,19,,,1388,12365
"De 25 a 29 años (104)",9735,8969,942,2624,2885,1641,818,50,9,,766,17171
"De 30 a 34 años (105)",7469,7184,324,1151,2018,1806,1554,296,28,7,285,19476
"De 35 a 39 años (106)",6026,5876,171,509,1297,1369,1813,567,125,25,150,20074
"De 40 a 44 años (107)",5121,5028,166,336,739,1046,1655,788,222,76,93,19951
"De 45 a 49 años (108)",4187,4114,109,236,524,718,1290,778,320,139,73,18369
"De 50 y más años (109)",16843,16443,456,917,1454,1856,3943,3328,2411,2078,400,92595
,,,,,,,,,,,,
"RURAL (120)",28888,28215,7627,3134,2839,2508,4211,3075,2334,2487,673,103579
"De 12 a 14 años (121)",4004,3948,3902,42,4,,,,,,56,50
"De 15 a 19 años (122)",4578,4398,2779,1241,320,48,10,,,,180,2065
"De 20 a 24 años (123)",3695,3525,473,1074,1120,587,253,18,,,170,6249
"De 25 a 29 años (124)",3060,2964,134,345,684,766,889,128,18,,96,8822
"De 30 a 34 años (125)",2581,2526,71,119,271,474,989,465,115,22,55,10628
"De 35 a 39 años (126)",2469,2443,51,92,148,243,736,702,361,110,26,13193
"De 40 a 44 años (127)",1944,1923,37,47,99,133,467,504,405,231,21,12020
"De 45 a 49 años (128)",1665,1653,33,54,49,76,281,391,400,369,12,11809
"De 50 y más años (129)",4892,4835,147,120,144,181,586,867,1035,1755,57,38743
"PEA (130)",8784,8576,1076,953,928,866,1641,1172,949,991,208,39853
"De 12 a 14 años (131)",261,255,245,9,1,,,,,,6,11
"De 15 a 19 años (132)",879,831,458,269,87,13,4,,,,48,498
"De 20 a 24 años (133)",1149,1074,157,320,329,187,75,6,,,75,1895
"De 25 a 29 años (134)",1078,1047,64,136,211,231,350,46,9,,31,3144
"De 30 a 34 años (135)",1001,986,35,57,111,164,377,183,48,11,15,4150
"De 35 a 39 años (136)",977,967,26,57,65,101,281,250,139,48,10,5046
"De 40 a 44 años (137)",827,818,17,25,51,57,211,186,171,100,9,5036
"De 45 a 49 años (138)",705,702,15,28,25,34,126,162,166,146,3,4885
"De 50 y más años (139)",1907,1896,59,52,48,79,217,339,416,686,11,15188
"Ocupada (140)",8563,8371,986,910,907,851,1627,1159,945,986,192,39481
"De 12 a 14 años (141)",245,239,230,8,1,,,,,,6,10
"De 15 a 19 años (142)",804,759,404,252,86,13,4,,,,45,479
"De 20 a 24 años (143)",1101,1030,140,305,324,182,74,5,,,71,1844
"De 25 a 29 años (144)",1055,1027,64,131,206,227,345,45,9,,28,3090
"De 30 a 34 años (145)",983,971,34,57,105,161,375,181,47,11,12,4099
"De 35 a 39 años (146)",965,957,25,55,64,101,279,247,139,47,8,5003
"De 40 a 44 años (147)",813,805,16,25,49,55,207,184,170,99,8,4972
"De 45 a 49 años (148)",699,696,15,26,24,34,126,160,165,146,3,4859
"De 50 y más años (149)",1898,1887,58,51,48,78,217,337,415,683,11,15125
"Desocupada (150)",221,205,90,43,21,15,14,13,4,5,16,372
"De 12 a 14 años (151)",16,16,15,1,,,,,,,,1
"De 15 a 19 años (152)",75,72,54,17,1,,,,,,3,19
"De 20 a 24 años (153)",48,44,17,15,5,5,1,1,,,4,51
"De 25 a 29 años (154)",23,20,,5,5,4,5,1,,,3,54
"De 30 a 34 años (155)",18,15,1,,6,3,2,2,1,,3,51
"De 35 a 39 años (156)",12,10,1,2,1,,2,3,,1,2,43
"De 40 a 44 años (157)",14,13,1,,2,2,4,2,1,1,1,64
"De 45 a 49 años (158)",6,6,,2,1,,,2,1,,,26
"De 50 y más años (159)",9,9,1,1,,1,,2,1,3,,63
"No PEA (160)",20104,19639,6551,2181,1911,1642,2570,1903,1385,1496,465,63726
"De 12 a 14 años (161)",3743,3693,3657,33,3,,,,,,50,39
"De 15 a 19 años (162)",3699,3567,2321,972,233,35,6,,,,132,1567
"De 20 a 24 años (163)",2546,2451,316,754,791,400,178,12,,,95,4354
"De 25 a 29 años (164)",1982,1917,70,209,473,535,539,82,9,,65,5678
"De 30 a 34 años (165)",1580,1540,36,62,160,310,612,282,67,11,40,6478
"De 35 a 39 años (166)",1492,1476,25,35,83,142,455,452,222,62,16,8147
"De 40 a 44 años (167)",1117,1105,20,22,48,76,256,318,234,131,12,6984
"De 45 a 49 años (168)",960,951,18,26,24,42,155,229,234,223,9,6924
"De 50 y más años (169)",2985,2939,88,68,96,102,369,528,619,1069,46,23555
