"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",306,242,23,31,10
"Mujeres (044)",15885,14696,547,234,408
"Agric., ganadería, caza y silvicultura (045)",11338,11067,249,17,5
"Pesca (046)",11,8,3,,
"Explotación de minas y canteras (047)",42,25,12,2,3
"Industrias manufactureras (048)",374,340,28,5,1
"Suministro de electricidad, gas y agua (049)",3,,,2,1
"Construcción (050)",53,19,7,8,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1770,1720,45,5,
"Venta, mant.y rep. veh.autom y motoc. (052)",21,21,,,
"Comercio al por mayor (053)",56,55,,1,
"Comercio al por menor (054)",1693,1644,45,4,
"Hoteles y restaurantes (055)",381,341,32,2,6
"Trans., almac. y comunicaciones (056)",44,35,7,1,1
"Intermediación financiera (057)",8,4,1,2,1
"Activid.inmobil., empres. y alquileres (058)",54,41,4,3,6
"Admin.pub. y defensa; p. segur soc.afil (059)",206,,,,206
"Enseñanza (060)",571,229,136,171,35
"Servicios sociales y de salud (061)",149,24,5,2,118
"Otras activ. serv.comun.soc y personales (062)",108,98,4,5,1
"Hogares privados con servicio doméstico (063)",379,379,,,
"Actividad economica no especificada (065)",394,366,14,9,5
,,,,,
"URBANA (066)",9738,6596,996,936,1210
"Agric., ganadería, caza y silvicultura (067)",2182,2030,141,10,1
"Pesca (068)",3,2,1,,
"Explotación de minas y canteras (069)",237,74,51,68,44
"Industrias manufactureras (070)",514,459,33,12,10
"Suministro de electricidad, gas y agua (071)",29,4,2,20,3
"Construcción (072)",995,559,149,144,143
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1858,1780,66,9,3
"Venta, mant.y rep. veh.autom y motoc. (074)",102,95,1,3,3
"Comercio al por mayor (075)",79,76,2,1,
"Comercio al por menor (076)",1677,1609,63,5,
"Hoteles y restaurantes (077)",313,267,30,4,12
"Trans., almac. y comunicaciones (078)",490,397,52,20,21
"Intermediación financiera (079)",10,3,1,4,2
"Activid.inmobil., empres. y alquileres (080)",157,96,20,14,27
"Admin.pub. y defensa; p. segur soc.afil (081)",587,,,,587
"Enseñanza (082)",1554,404,402,599,149
"Servicios sociales y de salud (083)",238,30,9,3,196
"Otras activ. serv.comun.soc y personales (084)",153,118,20,8,7
"Hogares privados con servicio doméstico (085)",191,191,,,
"Actividad economica no especificada (087)",227,182,19,21,5
"Hombres (088)",5909,3568,738,740,863
"Agric., ganadería, caza y silvicultura (089)",1361,1259,94,8,
"Explotación de minas y canteras (091)",222,60,50,68,44
"Industrias manufactureras (092)",317,279,21,8,9
"Suministro de electricidad, gas y agua (093)",26,4,2,18,2
"Construcción (094)",957,549,145,138,125
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",605,570,27,5,3
"Venta, mant.y rep. veh.autom y motoc. (096)",81,74,1,3,3
"Comercio al por mayor (097)",34,32,2,,
"Comercio al por menor (098)",490,464,24,2,
"Hoteles y restaurantes (099)",67,49,10,2,6
"Trans., almac. y comunicaciones (100)",457,370,47,19,21
"Intermediación financiera (101)",4,1,,2,1
"Activid.inmobil., empres. y alquileres (102)",114,65,16,11,22
"Admin.pub. y defensa; p. segur soc.afil (103)",412,,,,412
"Enseñanza (104)",1067,216,294,438,119
"Servicios sociales y de salud (105)",111,14,6,1,90
"Otras activ. serv.comun.soc y personales (106)",79,49,17,7,6
"Hogares privados con servicio doméstico (107)",14,14,,,
"Actividad economica no especificada (109)",96,69,9,15,3
"Mujeres (110)",3829,3028,258,196,347
"Agric., ganadería, caza y silvicultura (111)",821,771,47,2,1
"Pesca (112)",3,2,1,,
"Explotación de minas y canteras (113)",15,14,1,,
"Industrias manufactureras (114)",197,180,12,4,1
"Suministro de electricidad, gas y agua (115)",3,,,2,1
"Construcción (116)",38,10,4,6,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1253,1210,39,4,
"Venta, mant.y rep. veh.autom y motoc. (118)",21,21,,,
"Comercio al por mayor (119)",45,44,,1,
"Comercio al por menor (120)",1187,1145,39,3,
"Hoteles y restaurantes (121)",246,218,20,2,6
"Trans., almac. y comunicaciones (122)",33,27,5,1,
"Intermediación financiera (123)",6,2,1,2,1
"Activid.inmobil., empres. y alquileres (124)",43,31,4,3,5
"Admin.pub. y defensa; p. segur soc.afil (125)",175,,,,175
"Enseñanza (126)",487,188,108,161,30
"Servicios sociales y de salud (127)",127,16,3,2,106
"Otras activ. serv.comun.soc y personales (128)",74,69,3,1,1
"Hogares privados con servicio doméstico (129)",177,177,,,
"Actividad economica no especificada (131)",131,113,10,6,2
,,,,,
"RURAL (132)",29292,27227,1238,392,435
"Agric., ganadería, caza y silvicultura (133)",24095,23485,557,38,15
"Pesca (134)",39,36,3,,
"Explotación de minas y canteras (135)",479,165,138,115,61
"Industrias manufactureras (136)",594,519,61,9,5
"Suministro de electricidad, gas y agua (137)",8,2,1,3,2
"Construcción (138)",775,529,144,71,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1041,999,38,4,
"Venta, mant.y rep. veh.autom y motoc. (140)",53,49,4,,
"Comercio al por mayor (141)",49,47,1,1,
"Comercio al por menor (142)",939,903,33,3,
"Hoteles y restaurantes (143)",174,154,17,3,
"Trans., almac. y comunicaciones (144)",418,377,32,6,3
"Intermediación financiera (145)",2,2,,,
"Activid.inmobil., empres. y alquileres (146)",69,48,11,3,7
"Admin.pub. y defensa; p. segur soc.afil (147)",234,,,,234
"Enseñanza (148)",560,196,210,111,43
"Servicios sociales y de salud (149)",54,24,2,5,23
"Otras activ. serv.comun.soc y personales (150)",61,49,6,5,1
"Hogares privados con servicio doméstico (151)",216,216,,,
"Actividad economica no especificada (153)",473,426,18,19,10
"Hombres (154)",17236,15559,949,354,374
"Agric., ganadería, caza y silvicultura (155)",13578,13189,355,23,11
"Pesca (156)",31,30,1,,
"Explotación de minas y canteras (157)",452,154,127,113,58
"Industrias manufactureras (158)",417,359,45,8,5
"Suministro de electricidad, gas y agua (159)",8,2,1,3,2
"Construcción (160)",760,520,141,69,30
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",524,489,32,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",53,49,4,,
"Comercio al por mayor (163)",38,36,1,1,
"Comercio al por menor (164)",433,404,27,2,
"Hoteles y restaurantes (165)",39,31,5,3,
"Trans., almac. y comunicaciones (166)",407,369,30,6,2
"Activid.inmobil., empres. y alquileres (168)",58,38,11,3,6
"Admin.pub. y defensa; p. segur soc.afil (169)",203,,,,203
"Enseñanza (170)",476,155,182,101,38
"Servicios sociales y de salud (171)",32,16,,5,11
"Otras activ. serv.comun.soc y personales (172)",27,20,5,1,1
"Hogares privados con servicio doméstico (173)",14,14,,,
"Actividad economica no especificada (175)",210,173,14,16,7
"Mujeres (176)",12056,11668,289,38,61
"Agric., ganadería, caza y silvicultura (177)",10517,10296,202,15,4
"Pesca (178)",8,6,2,,
"Explotación de minas y canteras (179)",27,11,11,2,3
"Industrias manufactureras (180)",177,160,16,1,
"Construcción (182)",15,9,3,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",517,510,6,1,
"Comercio al por mayor (185)",11,11,,,
"Comercio al por menor (186)",506,499,6,1,
"Hoteles y restaurantes (187)",135,123,12,,
"Trans., almac. y comunicaciones (188)",11,8,2,,1
"Intermediación financiera (189)",2,2,,,
"Activid.inmobil., empres. y alquileres (190)",11,10,,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",31,,,,31
"Enseñanza (192)",84,41,28,10,5
"Servicios sociales y de salud (193)",22,8,2,,12
"Otras activ. serv.comun.soc y personales (194)",34,29,1,4,
"Hogares privados con servicio doméstico (195)",202,202,,,
"Actividad economica no especificada (197)",263,253,4,3,3
