"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",607,19,342,162,62,22
"Mujeres (046)",1518,96,547,517,292,66
"Agric., ganadería, caza y silvicultura (047)",497,54,155,152,110,26
"Industrias manufactureras (050)",163,14,65,50,31,3
"Construcción (052)",5,,2,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",138,3,33,48,43,11
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,2,,,
"Comercio al por mayor (055)",2,,,1,,1
"Comercio al por menor (056)",134,3,31,47,43,10
"Hoteles y restaurantes (057)",52,1,12,18,16,5
"Trans., almac. y comunicaciones (058)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (060)",13,,4,6,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",20,,6,10,4,
"Enseñanza (062)",222,,48,135,37,2
"Servicios sociales y de salud (063)",19,,5,10,4,
"Otras activ. serv.comun.soc y personales (064)",15,2,3,6,4,
"Hogares privados con servicio doméstico (065)",71,3,33,18,13,4
"Actividad economica no especificada (067)",101,,38,30,20,13
"Desocupado (068)",199,19,141,31,7,1
,,,,,,
"URBANA (069)",1316,21,351,561,315,68
"Agric., ganadería, caza y silvicultura (070)",243,7,61,77,66,32
"Explotación de minas y canteras (072)",3,,2,1,,
"Industrias manufactureras (073)",78,1,25,28,19,5
"Suministro de electricidad, gas y agua (074)",1,,,1,,
"Construcción (075)",67,,23,27,12,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",177,8,48,61,46,14
"Venta, mant.y rep. veh.autom.y motoc. (077)",13,,9,3,,1
"Comercio al por mayor (078)",2,,,1,1,
"Comercio al por menor (079)",162,8,39,57,45,13
"Hoteles y restaurantes (080)",43,,15,14,12,2
"Trans., almac. y comunicaciones (081)",41,,10,20,10,1
"Intermediación financiera (082)",1,,,1,,
"Activid.inmobil., empres. y alquileres (083)",29,,12,9,8,
"Admin.pub. y defensa; p. segur.soc afil (084)",78,,18,32,27,1
"Enseñanza (085)",303,,32,196,74,1
"Servicios sociales y de salud (086)",33,,4,19,10,
"Otras activ. serv.comun.soc y personales (087)",33,3,9,14,7,
"Hogares privados con servicio doméstico (088)",25,1,9,6,8,1
"Actividad economica no especificada (090)",29,,15,5,6,3
"Desocupado (091)",132,1,68,50,10,3
"Hombres (092)",844,11,236,335,211,51
"Agric., ganadería, caza y silvicultura (093)",209,5,51,66,55,32
"Explotación de minas y canteras (095)",3,,2,1,,
"Industrias manufactureras (096)",63,,20,23,15,5
"Suministro de electricidad, gas y agua (097)",1,,,1,,
"Construcción (098)",65,,23,26,12,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",83,5,22,31,19,6
"Venta, mant.y rep. veh.autom.y motoc. (100)",11,,7,3,,1
"Comercio al por mayor (101)",2,,,1,1,
"Comercio al por menor (102)",70,5,15,27,18,5
"Hoteles y restaurantes (103)",8,,6,,2,
"Trans., almac. y comunicaciones (104)",39,,9,19,10,1
"Intermediación financiera (105)",1,,,1,,
"Activid.inmobil., empres. y alquileres (106)",18,,10,3,5,
"Admin.pub. y defensa; p. segur.soc afil (107)",61,,13,23,24,1
"Enseñanza (108)",141,,14,80,47,
"Servicios sociales y de salud (109)",22,,2,13,7,
"Otras activ. serv.comun.soc y personales (110)",22,1,9,9,3,
"Actividad economica no especificada (113)",12,,6,2,4,
"Desocupado (114)",96,,49,37,8,2
"Mujeres (115)",472,10,115,226,104,17
"Agric., ganadería, caza y silvicultura (116)",34,2,10,11,11,
"Industrias manufactureras (119)",15,1,5,5,4,
"Construcción (121)",2,,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",94,3,26,30,27,8
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,2,,,
"Comercio al por menor (125)",92,3,24,30,27,8
"Hoteles y restaurantes (126)",35,,9,14,10,2
"Trans., almac. y comunicaciones (127)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",11,,2,6,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",17,,5,9,3,
"Enseñanza (131)",162,,18,116,27,1
"Servicios sociales y de salud (132)",11,,2,6,3,
"Otras activ. serv.comun.soc y personales (133)",11,2,,5,4,
"Hogares privados con servicio doméstico (134)",25,1,9,6,8,1
"Actividad economica no especificada (136)",17,,9,3,2,3
"Desocupado (137)",36,1,19,13,2,1
,,,,,,
"RURAL (138)",5413,189,1957,1613,1209,445
"Agric., ganadería, caza y silvicultura (139)",3724,132,1185,1122,918,367
"Explotación de minas y canteras (141)",10,,3,4,2,1
"Industrias manufactureras (142)",262,13,97,83,57,12
"Suministro de electricidad, gas y agua (143)",5,,2,2,1,
"Construcción (144)",160,,53,57,40,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",92,3,16,32,29,12
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,3,,1,
"Comercio al por mayor (147)",4,,,2,1,1
"Comercio al por menor (148)",84,3,13,30,27,11
"Hoteles y restaurantes (149)",22,1,4,6,8,3
"Trans., almac. y comunicaciones (150)",73,,35,22,14,2
"Activid.inmobil., empres. y alquileres (152)",9,,3,4,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",33,,12,14,6,1
"Enseñanza (154)",168,,57,71,39,1
"Servicios sociales y de salud (155)",16,,6,7,3,
"Otras activ. serv.comun.soc y personales (156)",13,,7,4,2,
"Hogares privados con servicio doméstico (157)",50,3,26,12,6,3
"Actividad economica no especificada (159)",102,,36,30,23,13
"Desocupado (160)",674,37,415,143,59,20
"Hombres (161)",4367,103,1525,1322,1021,396
"Agric., ganadería, caza y silvicultura (162)",3261,80,1040,981,819,341
"Explotación de minas y canteras (164)",10,,3,4,2,1
"Industrias manufactureras (165)",114,,37,38,30,9
"Suministro de electricidad, gas y agua (166)",5,,2,2,1,
"Construcción (167)",157,,51,56,40,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",48,3,9,14,13,9
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,3,,1,
"Comercio al por mayor (170)",2,,,1,1,
"Comercio al por menor (171)",42,3,6,13,11,9
"Hoteles y restaurantes (172)",5,,1,2,2,
"Trans., almac. y comunicaciones (173)",72,,34,22,14,2
"Activid.inmobil., empres. y alquileres (175)",7,,1,4,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",30,,11,13,5,1
"Enseñanza (177)",108,,27,52,29,
"Servicios sociales y de salud (178)",8,,3,3,2,
"Otras activ. serv.comun.soc y personales (179)",9,,4,3,2,
"Hogares privados con servicio doméstico (180)",4,1,2,,1,
"Actividad economica no especificada (182)",18,,7,3,5,3
"Desocupado (183)",511,19,293,125,54,20
"Mujeres (184)",1046,86,432,291,188,49
"Agric., ganadería, caza y silvicultura (185)",463,52,145,141,99,26
"Industrias manufactureras (188)",148,13,60,45,27,3
"Construcción (190)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",44,,7,18,16,3
"Comercio al por mayor (193)",2,,,1,,1
"Comercio al por menor (194)",42,,7,17,16,2
"Hoteles y restaurantes (195)",17,1,3,4,6,3
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,1,1,1,
"Enseñanza (200)",60,,30,19,10,1
"Servicios sociales y de salud (201)",8,,3,4,1,
"Otras activ. serv.comun.soc y personales (202)",4,,3,1,,
"Hogares privados con servicio doméstico (203)",46,2,24,12,5,3
"Actividad economica no especificada (205)",84,,29,27,18,10
"Desocupado (206)",163,18,122,18,5,
