"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",49,46,,37,8,,1,,,,3,57
"De 20 a 24 años (023)",219,166,1,84,62,13,4,2,,,53,275
"De 25 a 29 años (024)",309,244,2,86,72,50,31,3,,,65,531
"De 30 a 34 años (025)",354,331,4,87,95,55,74,13,3,,23,870
"De 35 a 39 años (026)",314,300,3,39,69,50,86,46,6,1,14,1054
"De 40 a 44 años (027)",282,277,1,17,37,52,88,62,19,1,5,1200
"De 45 a 49 años (028)",241,237,1,11,28,37,67,52,30,11,4,1168
"De 50 y más años (029)",681,675,4,68,78,76,191,150,82,26,6,3242
"Desocupada (030)",151,112,1,37,23,17,15,14,3,2,39,340
"De 15 a 19 años (032)",7,3,,3,,,,,,,4,3
"De 20 a 24 años (033)",35,20,1,15,3,1,,,,,15,24
"De 25 a 29 años (034)",29,15,,6,5,4,,,,,14,28
"De 30 a 34 años (035)",27,23,,6,3,6,7,1,,,4,70
"De 35 a 39 años (036)",11,10,,1,7,1,,1,,,1,24
"De 40 a 44 años (037)",20,19,,4,1,2,5,4,3,,1,84
"De 45 a 49 años (038)",10,10,,1,2,1,,5,,1,,51
"De 50 y más años (039)",12,12,,1,2,2,3,3,,1,,56
"No PEA (040)",10649,10076,42,1522,1558,1346,2619,1875,892,222,573,42264
"De 12 a 14 años (041)",39,14,1,9,4,,,,,,25,17
"De 15 a 19 años (042)",364,294,3,250,32,6,3,,,,70,344
"De 20 a 24 años (043)",1287,1084,4,525,383,137,26,9,,,203,1864
"De 25 a 29 años (044)",1380,1255,4,249,387,317,270,24,4,,125,3303
"De 30 a 34 años (045)",1221,1177,3,111,221,217,452,152,19,2,44,4339
"De 35 a 39 años (046)",1048,1013,1,55,106,152,348,283,65,3,35,4658
"De 40 a 44 años (047)",1050,1034,2,42,78,97,293,314,165,43,16,5675
"De 45 a 49 años (048)",911,898,4,53,58,66,236,248,177,56,13,5131
"De 50 y más años (049)",3349,3307,20,228,289,354,991,845,462,118,42,16933
,,,,,,,,,,,,
"URBANA (060)",4110,3810,9,727,711,540,910,570,281,62,300,14451
"De 12 a 14 años (061)",13,5,,3,2,,,,,,8,7
"De 15 a 19 años (062)",106,82,,69,10,2,1,,,,24,99
"De 20 a 24 años (063)",434,342,1,203,105,23,5,5,,,92,535
"De 25 a 29 años (064)",553,462,1,155,158,93,48,4,3,,91,1005
"De 30 a 34 años (065)",525,494,,107,134,93,124,29,7,,31,1427
"De 35 a 39 años (066)",469,449,1,45,95,79,149,68,12,,20,1656
"De 40 a 44 años (067)",418,411,,26,54,63,126,93,41,8,7,1908
"De 45 a 49 años (068)",351,345,1,23,43,39,105,75,48,11,6,1692
"De 50 y más años (069)",1241,1220,5,96,110,148,352,296,170,43,21,6122
"PEA (070)",1487,1381,3,296,285,221,309,172,74,21,106,4815
"De 15 a 19 años (072)",30,26,,20,5,,1,,,,4,34
"De 20 a 24 años (073)",116,88,,52,27,7,1,1,,,28,137
"De 25 a 29 años (074)",199,150,1,64,44,30,11,,,,49,288
"De 30 a 34 años (075)",238,226,,72,63,39,43,7,2,,12,558
"De 35 a 39 años (076)",216,208,1,33,52,41,55,23,3,,8,666
"De 40 a 44 años (077)",164,162,,14,30,33,49,29,6,1,2,633
"De 45 a 49 años (078)",144,143,,8,20,21,39,33,16,6,1,685
"De 50 y más años (079)",380,378,1,33,44,50,110,79,47,14,2,1814
"Ocupada (080)",1386,1299,3,268,266,209,299,160,74,20,87,4579
"De 15 a 19 años (082)",26,25,,19,5,,1,,,,1,33
"De 20 a 24 años (083)",97,74,,40,25,7,1,1,,,23,121
"De 25 a 29 años (084)",181,140,1,58,42,28,11,,,,41,272
"De 30 a 34 años (085)",219,208,,67,60,34,39,6,2,,11,507
"De 35 a 39 años (086)",206,199,1,32,45,41,55,22,3,,7,645
"De 40 a 44 años (087)",151,150,,11,29,31,46,26,6,1,1,589
"De 45 a 49 años (088)",137,136,,8,18,20,39,29,16,6,1,653
"De 50 y más años (089)",369,367,1,33,42,48,107,76,47,13,2,1759
"Desocupada (090)",101,82,,28,19,12,10,12,,1,19,236
"De 15 a 19 años (092)",4,1,,1,,,,,,,3,1
"De 20 a 24 años (093)",19,14,,12,2,,,,,,5,16
"De 25 a 29 años (094)",18,10,,6,2,2,,,,,8,16
"De 30 a 34 años (095)",19,18,,5,3,5,4,1,,,1,51
"De 35 a 39 años (096)",10,9,,1,7,,,1,,,1,21
"De 40 a 44 años (097)",13,12,,3,1,2,3,3,,,1,44
"De 45 a 49 años (098)",7,7,,,2,1,,4,,,,32
"De 50 y más años (099)",11,11,,,2,2,3,3,,1,,55
"No PEA (100)",2623,2429,6,431,426,319,601,398,207,41,194,9636
"De 12 a 14 años (101)",13,5,,3,2,,,,,,8,7
"De 15 a 19 años (102)",76,56,,49,5,2,,,,,20,65
"De 20 a 24 años (103)",318,254,1,151,78,16,4,4,,,64,398
"De 25 a 29 años (104)",354,312,,91,114,63,37,4,3,,42,717
"De 30 a 34 años (105)",287,268,,35,71,54,81,22,5,,19,869
"De 35 a 39 años (106)",253,241,,12,43,38,94,45,9,,12,990
"De 40 a 44 años (107)",254,249,,12,24,30,77,64,35,7,5,1275
"De 45 a 49 años (108)",207,202,1,15,23,18,66,42,32,5,5,1007
"De 50 y más años (109)",861,842,4,63,66,98,242,217,123,29,19,4308
,,,,,,,,,,,,
"RURAL (120)",9141,8656,50,1263,1319,1156,2266,1647,754,201,485,36552
"De 12 a 14 años (121)",28,11,1,8,2,,,,,,17,12
"De 15 a 19 años (122)",314,261,3,221,30,4,3,,,,53,305
"De 20 a 24 años (123)",1107,928,5,421,343,128,25,6,,,179,1628
"De 25 a 29 años (124)",1165,1052,5,186,306,278,253,23,1,,113,2857
"De 30 a 34 años (125)",1077,1037,7,97,185,185,409,137,15,2,40,3852
"De 35 a 39 años (126)",904,874,3,50,87,124,285,262,59,4,30,4080
"De 40 a 44 años (127)",934,919,3,37,62,88,260,287,146,36,15,5051
"De 45 a 49 años (128)",811,800,4,42,45,65,198,230,159,57,11,4658
"De 50 y más años (129)",2801,2774,19,201,259,284,833,702,374,102,27,14109
"PEA (130)",1115,1009,14,172,187,129,248,170,69,20,106,3924
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",26,23,,20,3,,,,,,3,26
"De 20 a 24 años (133)",138,98,2,47,38,7,3,1,,,40,162
"De 25 a 29 años (134)",139,109,1,28,33,24,20,3,,,30,271
"De 30 a 34 años (135)",143,128,4,21,35,22,38,7,1,,15,382
"De 35 a 39 años (136)",109,102,2,7,24,10,31,24,3,1,7,412
"De 40 a 44 años (137)",138,134,1,7,8,21,44,37,16,,4,651
"De 45 a 49 años (138)",107,104,1,4,10,17,28,24,14,6,3,534
"De 50 y más años (139)",313,309,3,36,36,28,84,74,35,13,4,1484
"Ocupada (140)",1065,979,13,163,183,124,243,168,66,19,86,3820
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",23,21,,18,3,,,,,,2,24
"De 20 a 24 años (143)",122,92,1,44,37,6,3,1,,,30,154
"De 25 a 29 años (144)",128,104,1,28,30,22,20,3,,,24,259
"De 30 a 34 años (145)",135,123,4,20,35,21,35,7,1,,12,363
"De 35 a 39 años (146)",108,101,2,7,24,9,31,24,3,1,7,409
"De 40 a 44 años (147)",131,127,1,6,8,21,42,36,13,,4,611
"De 45 a 49 años (148)",104,101,1,3,10,17,28,23,14,5,3,515
"De 50 y más años (149)",312,308,3,35,36,28,84,74,35,13,4,1483
"Desocupada (150)",50,30,1,9,4,5,5,2,3,1,20,104
"De 15 a 19 años (152)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (153)",16,6,1,3,1,1,,,,,10,8
"De 25 a 29 años (154)",11,5,,,3,2,,,,,6,12
"De 30 a 34 años (155)",8,5,,1,,1,3,,,,3,19
"De 35 a 39 años (156)",1,1,,,,1,,,,,,3
"De 40 a 44 años (157)",7,7,,1,,,2,1,3,,,40
"De 45 a 49 años (158)",3,3,,1,,,,1,,1,,19
"De 50 y más años (159)",1,1,,1,,,,,,,,1
"No PEA (160)",8026,7647,36,1091,1132,1027,2018,1477,685,181,379,32628
"De 12 a 14 años (161)",26,9,1,6,2,,,,,,17,10
"De 15 a 19 años (162)",288,238,3,201,27,4,3,,,,50,279
"De 20 a 24 años (163)",969,830,3,374,305,121,22,5,,,139,1466
"De 25 a 29 años (164)",1026,943,4,158,273,254,233,20,1,,83,2586
"De 30 a 34 años (165)",934,909,3,76,150,163,371,130,14,2,25,3470
"De 35 a 39 años (166)",795,772,1,43,63,114,254,238,56,3,23,3668
"De 40 a 44 años (167)",796,785,2,30,54,67,216,250,130,36,11,4400
"De 45 a 49 años (168)",704,696,3,38,35,48,170,206,145,51,8,4124
"De 50 y más años (169)",2488,2465,16,165,223,256,749,628,339,89,23,12625
