"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",176,174,171,3,,,,,,,2,3
"De 15 a 19 años (022)",1522,1474,1263,185,24,2,,,,,48,239
"De 20 a 24 años (023)",3534,2668,1188,1073,336,52,17,2,,,866,1983
"De 25 a 29 años (024)",3840,2917,363,1217,907,317,106,5,2,,923,4470
"De 30 a 34 años (025)",3849,3377,215,893,1192,691,351,31,2,2,472,7081
"De 35 a 39 años (026)",3625,3356,141,534,994,879,687,101,13,7,269,8929
"De 40 a 44 años (027)",3042,2882,133,391,725,684,730,175,35,9,160,8532
"De 45 a 49 años (028)",2309,2200,92,247,437,480,591,267,62,24,109,7623
"De 50 y más años (029)",4489,4334,259,363,579,690,1167,686,367,223,155,18754
"Desocupada (030)",1159,927,338,209,143,105,94,25,9,4,232,1484
"De 12 a 14 años (031)",9,9,9,,,,,,,,,
"De 15 a 19 años (032)",192,185,157,26,2,,,,,,7,30
"De 20 a 24 años (033)",309,215,120,70,23,1,,1,,,94,125
"De 25 a 29 años (034)",217,138,28,59,33,11,7,,,,79,186
"De 30 a 34 años (035)",132,109,14,24,44,19,8,,,,23,203
"De 35 a 39 años (036)",83,70,5,11,13,23,17,1,,,13,186
"De 40 a 44 años (037)",88,80,3,8,20,21,19,4,3,2,8,262
"De 45 a 49 años (038)",54,50,1,7,1,15,21,4,,1,4,183
"De 50 y más años (039)",75,71,1,4,7,15,22,15,6,1,4,309
"No PEA (040)",47986,45369,14387,6192,6598,5534,6502,3262,1742,1152,2617,113086
"De 12 a 14 años (041)",5735,5687,5674,11,2,,,,,,48,15
"De 15 a 19 años (042)",7572,7299,6320,861,93,15,10,,,,273,1132
"De 20 a 24 años (043)",5320,4504,1430,2022,827,181,34,10,,,816,4428
"De 25 a 29 años (044)",4176,3730,213,1281,1376,650,196,11,3,,446,6897
"De 30 a 34 años (045)",3918,3685,123,642,1358,924,574,55,6,3,233,8987
"De 35 a 39 años (046)",3243,3092,59,299,867,947,723,161,30,6,151,9312
"De 40 a 44 años (047)",2836,2726,69,202,564,693,875,266,48,9,110,9409
"De 45 a 49 años (048)",2577,2473,79,151,385,561,803,361,99,34,104,9626
"De 50 y más años (049)",12609,12173,420,723,1126,1563,3287,2398,1556,1100,436,63280
,,,,,,,,,,,,
"URBANA (060)",67390,62152,16565,10155,10816,8561,9097,3959,1882,1117,5238,150931
"De 12 a 14 años (061)",5258,5212,5197,13,2,,,,,,46,17
"De 15 a 19 años (062)",8288,7994,6927,940,105,14,8,,,,294,1224
"De 20 a 24 años (063)",8133,6540,2458,2808,1035,189,38,12,,,1593,5679
"De 25 a 29 años (064)",7342,6049,549,2305,2048,873,258,12,4,,1293,10203
"De 30 a 34 años (065)",7104,6466,310,1419,2367,1472,811,76,6,5,638,14589
"De 35 a 39 años (066)",6253,5864,181,769,1713,1673,1258,227,33,10,389,16427
"De 40 a 44 años (067)",5377,5130,182,549,1212,1276,1445,382,68,16,247,16212
"De 45 a 49 años (068)",4367,4168,153,357,763,947,1234,545,127,42,199,15099
"De 50 y más años (069)",15268,14729,608,995,1571,2117,4045,2705,1644,1044,539,71481
"PEA (070)",25198,22225,3816,4728,4940,3625,3377,1134,406,199,2973,52973
"De 12 a 14 años (071)",173,171,168,3,,,,,,,2,3
"De 15 a 19 años (072)",1562,1510,1304,184,20,2,,,,,52,230
"De 20 a 24 años (073)",3499,2606,1194,1036,318,44,11,3,,,893,1867
"De 25 a 29 años (074)",3696,2782,364,1177,848,291,95,5,2,,914,4186
"De 30 a 34 años (075)",3683,3237,210,865,1158,654,320,26,2,2,446,6709
"De 35 a 39 años (076)",3412,3155,132,508,940,844,626,88,11,6,257,8311
"De 40 a 44 años (077)",2896,2740,126,370,707,669,677,153,28,10,156,8000
"De 45 a 49 años (078)",2155,2051,86,239,413,458,549,241,49,16,104,6949
"De 50 y más años (079)",4122,3973,232,346,536,663,1099,618,314,165,149,16718
"Ocupada (080)",24108,21351,3511,4527,4802,3523,3287,1109,397,195,2757,51533
"De 12 a 14 años (081)",165,163,160,3,,,,,,,2,3
"De 15 a 19 años (082)",1389,1344,1166,158,18,2,,,,,45,200
"De 20 a 24 años (083)",3212,2407,1085,970,296,43,11,2,,,805,1748
"De 25 a 29 años (084)",3493,2651,337,1119,818,281,89,5,2,,842,4014
"De 30 a 34 años (085)",3556,3131,197,843,1114,635,312,26,2,2,425,6508
"De 35 a 39 años (086)",3329,3085,127,497,927,821,609,87,11,6,244,8125
"De 40 a 44 años (087)",2812,2663,123,362,688,648,660,149,25,8,149,7749
"De 45 a 49 años (088)",2104,2004,85,233,412,444,529,237,49,15,100,6774
"De 50 y más años (089)",4048,3903,231,342,529,649,1077,603,308,164,145,16412
"Desocupada (090)",1090,874,305,201,138,102,90,25,9,4,216,1440
"De 12 a 14 años (091)",8,8,8,,,,,,,,,
"De 15 a 19 años (092)",173,166,138,26,2,,,,,,7,30
"De 20 a 24 años (093)",287,199,109,66,22,1,,1,,,88,119
"De 25 a 29 años (094)",203,131,27,58,30,10,6,,,,72,172
"De 30 a 34 años (095)",127,106,13,22,44,19,8,,,,21,201
"De 35 a 39 años (096)",83,70,5,11,13,23,17,1,,,13,186
"De 40 a 44 años (097)",84,77,3,8,19,21,17,4,3,2,7,251
"De 45 a 49 años (098)",51,47,1,6,1,14,20,4,,1,4,175
"De 50 y más años (099)",74,70,1,4,7,14,22,15,6,1,4,306
"No PEA (100)",42192,39927,12749,5427,5876,4936,5720,2825,1476,918,2265,97958
"De 12 a 14 años (101)",5085,5041,5029,10,2,,,,,,44,14
"De 15 a 19 años (102)",6726,6484,5623,756,85,12,8,,,,242,994
"De 20 a 24 años (103)",4634,3934,1264,1772,717,145,27,9,,,700,3812
"De 25 a 29 años (104)",3646,3267,185,1128,1200,582,163,7,2,,379,6017
"De 30 a 34 años (105)",3421,3229,100,554,1209,818,491,50,4,3,192,7880
"De 35 a 39 años (106)",2841,2709,49,261,773,829,632,139,22,4,132,8116
"De 40 a 44 años (107)",2481,2390,56,179,505,607,768,229,40,6,91,8212
"De 45 a 49 años (108)",2212,2117,67,118,350,489,685,304,78,26,95,8150
"De 50 y más años (109)",11146,10756,376,649,1035,1454,2946,2087,1330,879,390,54763
,,,,,,,,,,,,
"RURAL (120)",8141,7526,1985,1152,1119,873,1148,595,350,304,615,21253
"De 12 a 14 años (121)",662,658,657,1,,,,,,,4,1
"De 15 a 19 años (122)",998,964,813,132,14,3,2,,,,34,177
"De 20 a 24 años (123)",1030,847,280,357,151,45,13,1,,,183,857
"De 25 a 29 años (124)",891,736,55,252,268,105,51,4,1,,155,1350
"De 30 a 34 años (125)",795,705,42,140,227,162,122,10,2,,90,1682
"De 35 a 39 años (126)",698,654,24,75,161,176,169,36,10,3,44,2000
"De 40 a 44 años (127)",589,558,23,52,97,122,179,63,18,4,31,1991
"De 45 a 49 años (128)",573,555,19,48,60,109,181,87,34,17,18,2333
"De 50 y más años (129)",1905,1849,72,95,141,151,431,394,285,280,56,10862
"PEA (130)",2347,2084,347,387,397,275,366,158,84,70,263,6125
"De 12 a 14 años (131)",12,12,12,,,,,,,,,
"De 15 a 19 años (132)",152,149,116,27,6,,,,,,3,39
"De 20 a 24 años (133)",344,277,114,107,41,9,6,,,,67,241
"De 25 a 29 años (134)",361,273,27,99,92,37,18,,,,88,470
"De 30 a 34 años (135)",298,249,19,52,78,56,39,5,,,49,575
"De 35 a 39 años (136)",296,271,14,37,67,58,78,14,2,1,25,804
"De 40 a 44 años (137)",234,222,10,29,38,36,72,26,10,1,12,794
"De 45 a 49 años (138)",208,199,7,15,25,37,63,30,13,9,9,857
"De 50 y más años (139)",442,432,28,21,50,42,90,83,59,59,10,2345
"Ocupada (140)",2278,2031,314,379,392,272,362,158,84,70,247,6081
"De 12 a 14 años (141)",11,11,11,,,,,,,,,
"De 15 a 19 años (142)",133,130,97,27,6,,,,,,3,39
"De 20 a 24 años (143)",322,261,103,103,40,9,6,,,,61,235
"De 25 a 29 años (144)",347,266,26,98,89,36,17,,,,81,456
"De 30 a 34 años (145)",293,246,18,50,78,56,39,5,,,47,573
"De 35 a 39 años (146)",296,271,14,37,67,58,78,14,2,1,25,804
"De 40 a 44 años (147)",230,219,10,29,37,36,70,26,10,1,11,783
"De 45 a 49 años (148)",205,196,7,14,25,36,62,30,13,9,9,849
"De 50 y más años (149)",441,431,28,21,50,41,90,83,59,59,10,2342
"Desocupada (150)",69,53,33,8,5,3,4,,,,16,44
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",19,19,19,,,,,,,,,
"De 20 a 24 años (153)",22,16,11,4,1,,,,,,6,6
"De 25 a 29 años (154)",14,7,1,1,3,1,1,,,,7,14
"De 30 a 34 años (155)",5,3,1,2,,,,,,,2,2
"De 40 a 44 años (157)",4,3,,,1,,2,,,,1,11
"De 45 a 49 años (158)",3,3,,1,,1,1,,,,,8
"De 50 y más años (159)",1,1,,,,1,,,,,,3
"No PEA (160)",5794,5442,1638,765,722,598,782,437,266,234,352,15128
"De 12 a 14 años (161)",650,646,645,1,,,,,,,4,1
"De 15 a 19 años (162)",846,815,697,105,8,3,2,,,,31,138
"De 20 a 24 años (163)",686,570,166,250,110,36,7,1,,,116,616
"De 25 a 29 años (164)",530,463,28,153,176,68,33,4,1,,67,880
"De 30 a 34 años (165)",497,456,23,88,149,106,83,5,2,,41,1107
"De 35 a 39 años (166)",402,383,10,38,94,118,91,22,8,2,19,1196
"De 40 a 44 años (167)",355,336,13,23,59,86,107,37,8,3,19,1197
"De 45 a 49 años (168)",365,356,12,33,35,72,118,57,21,8,9,1476
"De 50 y más años (169)",1463,1417,44,74,91,109,341,311,226,221,46,8517
