"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (022)",156,134,3,118,11,2,,,,,22,146
"De 20 a 24 años (023)",809,626,2,459,124,34,5,2,,,183,842
"De 25 a 29 años (024)",1208,1004,3,503,317,124,52,4,1,,204,1763
"De 30 a 34 años (025)",1436,1360,,387,490,273,182,25,2,1,76,3157
"De 35 a 39 años (026)",1433,1408,2,210,424,346,322,89,12,3,25,4198
"De 40 a 44 años (027)",1378,1352,1,128,285,326,397,166,42,7,26,4906
"De 45 a 49 años (028)",1046,1036,2,92,168,225,293,171,61,24,10,4263
"De 50 y más años (029)",1903,1891,1,130,184,273,496,425,276,106,12,9758
"Desocupada (030)",397,315,1,115,74,48,50,17,6,4,82,822
"De 15 a 19 años (032)",14,13,,13,,,,,,,1,13
"De 20 a 24 años (033)",80,50,,35,10,4,1,,,,30,71
"De 25 a 29 años (034)",95,61,,33,21,7,,,,,34,96
"De 30 a 34 años (035)",84,71,,23,23,14,11,,,,13,156
"De 35 a 39 años (036)",41,38,,7,9,10,9,2,1,,3,115
"De 40 a 44 años (037)",39,39,1,3,6,7,12,6,3,1,,160
"De 45 a 49 años (038)",18,17,,,3,2,7,4,1,,1,77
"De 50 y más años (039)",26,26,,1,2,4,10,5,1,3,,134
"No PEA (040)",15068,14358,43,2557,2306,1897,3190,2404,1439,522,710,60294
"De 12 a 14 años (041)",36,16,2,12,2,,,,,,20,16
"De 15 a 19 años (042)",488,433,6,370,48,7,2,,,,55,495
"De 20 a 24 años (043)",1772,1442,11,916,388,99,22,6,,,330,2118
"De 25 a 29 años (044)",1830,1681,2,589,593,324,165,7,1,,149,3493
"De 30 a 34 años (045)",1671,1631,2,223,458,409,448,83,8,,40,4911
"De 35 a 39 años (046)",1557,1530,1,102,264,302,559,240,55,7,27,6081
"De 40 a 44 años (047)",1205,1196,2,55,119,145,383,322,147,23,9,5979
"De 45 a 49 años (048)",1080,1071,3,44,77,110,283,315,196,43,9,5954
"De 50 y más años (049)",5429,5358,14,246,357,501,1328,1431,1032,449,71,31247
,,,,,,,,,,,,
"URBANA (060)",15536,14439,45,3467,3170,2399,2823,1573,716,246,1097,48203
"De 12 a 14 años (061)",22,12,1,8,3,,,,,,10,14
"De 15 a 19 años (062)",376,328,8,281,34,5,,,,,48,364
"De 20 a 24 años (063)",1751,1293,12,950,262,55,8,6,,,458,1709
"De 25 a 29 años (064)",2154,1826,3,899,596,231,88,7,2,,328,3211
"De 30 a 34 años (065)",2178,2068,1,540,773,443,270,35,5,1,110,4841
"De 35 a 39 años (066)",2013,1969,2,276,575,502,468,129,15,2,44,5936
"De 40 a 44 años (067)",1731,1699,4,159,357,385,506,223,56,9,32,6223
"De 45 a 49 años (068)",1330,1316,3,109,205,270,395,213,95,26,14,5508
"De 50 y más años (069)",3981,3928,11,245,365,508,1088,960,543,208,53,20397
"PEA (070)",8146,7570,13,1893,1866,1421,1440,617,239,81,576,23023
"De 12 a 14 años (071)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (072)",130,111,3,100,6,2,,,,,19,118
"De 20 a 24 años (073)",719,530,1,408,94,20,5,2,,,189,688
"De 25 a 29 años (074)",1118,903,2,483,286,96,32,3,1,,215,1506
"De 30 a 34 años (075)",1319,1238,,378,479,232,132,15,1,1,81,2702
"De 35 a 39 años (076)",1277,1251,2,209,402,317,260,55,5,1,26,3493
"De 40 a 44 años (077)",1231,1207,2,124,277,305,351,120,25,3,24,4130
"De 45 a 49 años (078)",880,870,2,86,160,205,253,115,36,13,10,3306
"De 50 y más años (079)",1470,1458,1,104,161,244,407,307,171,63,12,7077
"Ocupada (080)",7772,7271,12,1782,1792,1377,1393,602,235,78,501,22270
"De 12 a 14 años (081)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (082)",117,99,3,88,6,2,,,,,18,106
"De 20 a 24 años (083)",646,482,1,374,84,17,4,2,,,164,621
"De 25 a 29 años (084)",1026,844,2,452,265,89,32,3,1,,182,1412
"De 30 a 34 años (085)",1239,1170,,355,456,220,122,15,1,1,69,2556
"De 35 a 39 años (086)",1239,1216,2,202,393,308,252,53,5,1,23,3394
"De 40 a 44 años (087)",1193,1169,1,121,271,298,339,114,23,2,24,3978
"De 45 a 49 años (088)",863,854,2,86,157,203,246,112,35,13,9,3235
"De 50 y más años (089)",1447,1435,1,103,159,240,398,303,170,61,12,6965
"Desocupada (090)",374,299,1,111,74,44,47,15,4,3,75,753
"De 15 a 19 años (092)",13,12,,12,,,,,,,1,12
"De 20 a 24 años (093)",73,48,,34,10,3,1,,,,25,67
"De 25 a 29 años (094)",92,59,,31,21,7,,,,,33,94
"De 30 a 34 años (095)",80,68,,23,23,12,10,,,,12,146
"De 35 a 39 años (096)",38,35,,7,9,9,8,2,,,3,99
"De 40 a 44 años (097)",38,38,1,3,6,7,12,6,2,1,,152
"De 45 a 49 años (098)",17,16,,,3,2,7,3,1,,1,71
"De 50 y más años (099)",23,23,,1,2,4,9,4,1,2,,112
"No PEA (100)",7390,6869,32,1574,1304,978,1383,956,477,165,521,25180
"De 12 a 14 años (101)",20,10,1,7,2,,,,,,10,11
"De 15 a 19 años (102)",246,217,5,181,28,3,,,,,29,246
"De 20 a 24 años (103)",1032,763,11,542,168,35,3,4,,,269,1021
"De 25 a 29 años (104)",1036,923,1,416,310,135,56,4,1,,113,1705
"De 30 a 34 años (105)",859,830,1,162,294,211,138,20,4,,29,2139
"De 35 a 39 años (106)",736,718,,67,173,185,208,74,10,1,18,2443
"De 40 a 44 años (107)",500,492,2,35,80,80,155,103,31,6,8,2093
"De 45 a 49 años (108)",450,446,1,23,45,65,142,98,59,13,4,2202
"De 50 y más años (109)",2511,2470,10,141,204,264,681,653,372,145,41,13320
,,,,,,,,,,,,
"RURAL (120)",9301,9047,13,1233,1214,1149,2164,1730,1123,421,254,41949
"De 12 a 14 años (121)",17,6,1,5,,,,,,,11,5
"De 15 a 19 años (122)",282,252,1,220,25,4,2,,,,30,290
"De 20 a 24 años (123)",910,825,1,460,260,82,20,2,,,85,1322
"De 25 a 29 años (124)",979,920,2,226,335,224,129,4,,,59,2141
"De 30 a 34 años (125)",1013,994,1,93,198,253,371,73,5,,19,3383
"De 35 a 39 años (126)",1018,1007,1,43,122,156,422,202,53,8,11,4458
"De 40 a 44 años (127)",891,888,,27,53,93,286,271,136,22,3,4822
"De 45 a 49 años (128)",814,808,2,27,43,67,188,277,163,41,6,4786
"De 50 y más años (129)",3377,3347,4,132,178,270,746,901,766,350,30,20742
"PEA (130)",1623,1558,2,250,212,230,357,282,161,64,65,6835
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",40,36,,31,5,,,,,,4,41
"De 20 a 24 años (133)",170,146,1,86,40,18,1,,,,24,225
"De 25 a 29 años (134)",185,162,1,53,52,35,20,1,,,23,353
"De 30 a 34 años (135)",201,193,,32,34,55,61,10,1,,8,611
"De 35 a 39 años (136)",197,195,,8,31,39,71,36,8,2,2,820
"De 40 a 44 años (137)",186,184,,7,14,28,58,52,20,5,2,936
"De 45 a 49 años (138)",184,183,,6,11,22,47,60,26,11,1,1034
"De 50 y más años (139)",459,459,,27,25,33,99,123,106,46,,2815
"Ocupada (140)",1600,1542,2,246,212,226,354,280,159,63,58,6766
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",39,35,,30,5,,,,,,4,40
"De 20 a 24 años (143)",163,144,1,85,40,17,1,,,,19,221
"De 25 a 29 años (144)",182,160,1,51,52,35,20,1,,,22,351
"De 30 a 34 años (145)",197,190,,32,34,53,60,10,1,,7,601
"De 35 a 39 años (146)",194,192,,8,31,38,70,36,7,2,2,804
"De 40 a 44 años (147)",185,183,,7,14,28,58,52,19,5,2,928
"De 45 a 49 años (148)",183,182,,6,11,22,47,59,26,11,1,1028
"De 50 y más años (149)",456,456,,27,25,33,98,122,106,45,,2793
"Desocupada (150)",23,16,,4,,4,3,2,2,1,7,69
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",7,2,,1,,1,,,,,5,4
"De 25 a 29 años (154)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (155)",4,3,,,,2,1,,,,1,10
"De 35 a 39 años (156)",3,3,,,,1,1,,1,,,16
"De 40 a 44 años (157)",1,1,,,,,,,1,,,8
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",3,3,,,,,1,1,,1,,22
"No PEA (160)",7678,7489,11,983,1002,919,1807,1448,962,357,189,35114
"De 12 a 14 años (161)",16,6,1,5,,,,,,,10,5
"De 15 a 19 años (162)",242,216,1,189,20,4,2,,,,26,249
"De 20 a 24 años (163)",740,679,,374,220,64,19,2,,,61,1097
"De 25 a 29 años (164)",794,758,1,173,283,189,109,3,,,36,1788
"De 30 a 34 años (165)",812,801,1,61,164,198,310,63,4,,11,2772
"De 35 a 39 años (166)",821,812,1,35,91,117,351,166,45,6,9,3638
"De 40 a 44 años (167)",705,704,,20,39,65,228,219,116,17,1,3886
"De 45 a 49 años (168)",630,625,2,21,32,45,141,217,137,30,5,3752
"De 50 y más años (169)",2918,2888,4,105,153,237,647,778,660,304,30,17927
