"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (170)",1,,,,,,,,,1,,,
"Comercio al por menor (171)",25,,,1,,15,,,1,8,,,
"Hoteles y restaurantes (172)",3,,,,,3,,,,,,,
"Trans., almac. y comunicaciones (173)",27,,,,,,,,19,8,,,
"Activid.inmobil., empres. y alquileres (175)",10,,2,4,3,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",3,1,,,,,,,1,1,,,
"Enseñanza (177)",16,,15,,1,,,,,,,,
"Servicios sociales y de salud (178)",2,,1,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",5,,1,1,,,,,,3,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",10,,,,,,,,,,,10,
"Desocupado (183)",42,,,,,,,,,,,,42
"Mujeres (184)",303,,16,2,3,56,50,3,1,147,,18,7
"Agric., ganadería, caza y silvicultura (185)",170,,,,1,,50,,,119,,,
"Industrias manufactureras (188)",4,,,,,1,,3,,,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",49,,,,1,33,,,,15,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",48,,,,1,32,,,,15,,,
"Hoteles y restaurantes (195)",25,,,,,21,,,,4,,,
"Activid.inmobil., empres. y alquileres (198)",3,,1,,1,,,,,1,,,
"Enseñanza (200)",14,,14,,,,,,,,,,
"Servicios sociales y de salud (201)",3,,1,2,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,1,,,,,,,
"Hogares privados con servicio doméstico (203)",8,,,,,,,,,8,,,
"Actividad economica no especificada (205)",18,,,,,,,,,,,18,
"Desocupado (206)",7,,,,,,,,,,,,7
