"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",416,,,8,,303,,9,2,94,,,
"Hoteles y restaurantes (149)",166,,,4,6,80,,,,76,,,
"Trans., almac. y comunicaciones (150)",371,,1,,11,7,,,279,73,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",68,,13,9,11,13,,1,6,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",169,8,3,5,49,3,,1,4,91,5,,
"Enseñanza (154)",149,,138,1,4,,,,,6,,,
"Servicios sociales y de salud (155)",34,1,11,20,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",65,,7,15,3,11,,,6,23,,,
"Hogares privados con servicio doméstico (157)",91,,,1,,1,,,,89,,,
"Actividad economica no especificada (159)",288,,,1,5,,,,,,,282,
"Desocupado (160)",264,,,,,,,,,,,,264
"Hombres (161)",8226,6,92,56,61,156,5028,239,623,1701,5,62,197
"Agric., ganadería, caza y silvicultura (162)",6294,,6,11,,,5028,1,17,1231,,,
"Explotación de minas y canteras (164)",10,,,1,,,,2,,7,,,
"Industrias manufactureras (165)",173,,,6,,,,152,12,3,,,
"Suministro de electricidad, gas y agua (166)",10,,,1,,,,2,2,5,,,
"Construcción (167)",527,,1,2,1,,,8,298,217,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",227,,,10,,109,,72,4,32,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",78,,,1,,11,,63,2,1,,,
"Comercio al por mayor (170)",6,,,2,,4,,,,,,,
"Comercio al por menor (171)",143,,,7,,94,,9,2,31,,,
"Hoteles y restaurantes (172)",37,,,,4,24,,,,9,,,
"Trans., almac. y comunicaciones (173)",359,,1,,11,5,,,275,67,,,
"Activid.inmobil., empres. y alquileres (175)",56,,9,6,7,13,,1,6,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",136,6,2,3,31,3,,1,4,81,5,,
"Enseñanza (177)",75,,65,1,3,,,,,6,,,
"Servicios sociales y de salud (178)",9,,2,6,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",36,,6,9,1,2,,,5,13,,,
"Hogares privados con servicio doméstico (180)",15,,,,,,,,,15,,,
"Actividad economica no especificada (182)",65,,,,3,,,,,,,62,
"Desocupado (183)",197,,,,,,,,,,,,197
"Mujeres (184)",2234,3,88,37,32,290,462,42,17,976,,220,67
"Agric., ganadería, caza y silvicultura (185)",1208,,,4,,,461,,,743,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Industrias manufactureras (188)",51,,,1,1,,,40,8,1,,,
"Construcción (190)",5,,,,,,,,4,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",288,,,1,1,221,,2,,63,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,,,,,3,,2,,,,,
"Comercio al por mayor (193)",10,,,,1,9,,,,,,,
"Comercio al por menor (194)",273,,,1,,209,,,,63,,,
"Hoteles y restaurantes (195)",129,,,4,2,56,,,,67,,,
"Trans., almac. y comunicaciones (196)",12,,,,,2,,,4,6,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",12,,4,3,4,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",33,2,1,2,18,,,,,10,,,
"Enseñanza (200)",74,,73,,1,,,,,,,,
"Servicios sociales y de salud (201)",25,1,9,14,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",29,,1,6,2,9,,,1,10,,,
"Hogares privados con servicio doméstico (203)",76,,,1,,1,,,,74,,,
"Actividad economica no especificada (205)",223,,,1,2,,,,,,,220,
"Desocupado (206)",67,,,,,,,,,,,,67
