"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",117,1,62,40,8,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2459,10,840,20,,1578,11,
"Ocupaciñn no especificada (102)",55,3,4,41,1,6,,
"Desocupado (103)",39,,,,,,,39
"Mujeres (104)",1274,186,136,413,17,268,230,24
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",144,135,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",18,18,,,,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",101,6,2,66,3,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",116,,,103,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",76,,14,55,,7,,
"Obreros construc.,conf.,papel, fab., instr. (112)",13,,7,4,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",487,4,93,12,,148,230,
"Ocupaciñn no especificada (115)",286,14,20,164,1,87,,
"Desocupado (116)",24,,,,,,,24
