"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",22,,8,10,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3478,72,914,1149,1041,302
"Otra (036)",5,,4,,1,
"Ocupación no especificada (037)",229,,79,62,55,33
"Desocupado (038)",217,5,122,63,20,7
,,,,,,
"URBANA (039)",12553,151,3690,4357,3326,1029
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,,2,10,12,
"Profes., científicos e intelectuales (041)",1287,,281,618,374,14
"Técnicos de nivel medio y trab.asimilados (042)",296,1,105,116,65,9
"Jefes y empleados de oficina (043)",266,,103,87,71,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1434,12,431,521,377,93
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2372,9,341,683,854,485
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1152,6,426,445,234,41
"Obreros construc., conf., papel, fab., instr. (047)",1294,,472,501,282,39
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3538,117,1136,1095,904,286
"Otra (049)",78,,19,43,16,
"Ocupación no especificada (050)",314,,108,92,72,42
"Desocupado (051)",498,6,266,146,65,15
"Hombres (052)",7491,93,2330,2542,1927,599
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,1,9,10,
"Profes., científicos e intelectuales (054)",709,,133,312,251,13
"Técnicos de nivel medio y trab.asimilados (055)",205,1,66,78,51,9
"Jefes y empleados de oficina (056)",155,,44,47,59,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",522,3,176,186,117,40
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1471,5,201,423,535,307
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",979,4,373,374,192,36
"Obreros construc., conf., papel, fab., instr. (060)",1279,,467,494,279,39
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1616,76,635,439,342,124
"Otra (062)",74,,16,43,15,
"Ocupación no especificada (063)",124,,43,37,27,17
"Desocupado (064)",337,4,175,100,49,9
"Mujeres (065)",5062,58,1360,1815,1399,430
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,1,1,2,
"Profes., científicos e intelectuales (067)",578,,148,306,123,1
"Técnicos de nivel medio y trab.asimilados (068)",91,,39,38,14,
"Jefes y empleados de oficina (069)",111,,59,40,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",912,9,255,335,260,53
"Agricult.trabaj. calif. agrop. y pesqueros (071)",901,4,140,260,319,178
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",173,2,53,71,42,5
"Obreros construc., conf., papel, fab., instr. (073)",15,,5,7,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1922,41,501,656,562,162
"Otra (075)",4,,3,,1,
"Ocupación no especificada (076)",190,,65,55,45,25
"Desocupado (077)",161,2,91,46,16,6
,,,,,,
"RURAL (078)",7246,85,2099,2245,2056,761
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,2,4,4,
"Profes., científicos e intelectuales (080)",255,,57,120,73,5
"Técnicos de nivel medio y trab.asimilados (081)",87,,30,35,16,6
"Jefes y empleados de oficina (082)",84,,37,31,15,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",283,1,119,78,69,16
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2427,5,376,728,896,422
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",313,3,150,103,48,9
"Obreros construc., conf., papel, fab., instr. (086)",422,,165,161,83,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2999,70,994,881,791,263
"Otra (088)",13,,5,5,3,
"Ocupación no especificada (089)",89,,31,20,21,17
"Desocupado (090)",264,6,133,79,37,9
"Hombres (091)",4425,46,1358,1364,1192,465
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,1,3,4,
"Profes., científicos e intelectuales (093)",146,,19,65,57,5
"Técnicos de nivel medio y trab.asimilados (094)",61,,14,28,14,5
"Jefes y empleados de oficina (095)",55,,20,20,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",121,,53,32,25,11
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1639,2,264,496,594,283
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",267,2,121,94,42,8
"Obreros construc., conf., papel, fab., instr. (099)",415,,162,158,83,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1443,39,581,388,312,123
"Otra (101)",12,,4,5,3,
"Ocupación no especificada (102)",50,,17,13,11,9
"Desocupado (103)",208,3,102,62,33,8
"Mujeres (104)",2821,39,741,881,864,296
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,1,,
"Profes., científicos e intelectuales (106)",109,,38,55,16,
"Técnicos de nivel medio y trab.asimilados (107)",26,,16,7,2,1
"Jefes y empleados de oficina (108)",29,,17,11,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",162,1,66,46,44,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",788,3,112,232,302,139
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",46,1,29,9,6,1
"Obreros construc., conf., papel, fab., instr. (112)",7,,3,3,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1556,31,413,493,479,140
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",39,,14,7,10,8
"Desocupado (116)",56,3,31,17,4,1
