"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",52,34,7,2,9
,,,,,
"URBANA (060)",19578,14107,1858,1450,2163
"Sin nivel (061)",874,809,48,7,10
"Educación inicial (062)",8,7,1,,
"Primaria (063)",4187,3659,286,113,129
"Secundaria (064)",8828,7151,718,429,530
"Superior no univ. incompleta (065)",1049,697,124,83,145
"Superior no univ. completa (066)",1577,603,227,295,452
"Superior univ. incompleta (067)",836,516,87,75,158
"Superior univ. completa (068)",2219,665,367,448,739
"De 06 a 14 años (070)",285,241,30,14,
"Sin nivel (071)",4,4,,,
"Primaria (073)",180,150,17,13,
"Secundaria (074)",101,87,13,1,
"De 15 a 29 años (080)",6252,4556,683,423,590
"Sin nivel (081)",57,50,6,,1
"Educación inicial (082)",4,3,1,,
"Primaria (083)",670,570,60,15,25
"Secundaria (084)",3779,3039,364,217,159
"Superior no univ. incompleta (085)",472,323,64,28,57
"Superior no univ. completa (086)",507,207,86,72,142
"Superior univ. incompleta (087)",301,210,30,20,41
"Superior univ. completa (088)",462,154,72,71,165
"De 30 a 44 años (090)",7641,5198,742,666,1035
"Sin nivel (091)",185,158,24,2,1
"Educación inicial (092)",4,4,,,
"Primaria (093)",1519,1321,109,42,47
"Secundaria (094)",3198,2623,218,131,226
"Superior no univ. incompleta (095)",408,269,44,39,56
"Superior no univ. completa (096)",835,313,109,172,241
"Superior univ. incompleta (097)",320,182,39,27,72
"Superior univ. completa (098)",1172,328,199,253,392
"De 45 a 64 años (100)",4564,3345,373,340,506
"Sin nivel (101)",413,386,16,5,6
"Primaria (103)",1403,1225,90,42,46
"Secundaria (104)",1620,1287,117,78,138
"Superior no univ. incompleta (105)",157,95,16,15,31
"Superior no univ. completa (106)",226,79,31,49,67
"Superior univ. incompleta (107)",199,115,14,28,42
"Superior univ. completa (108)",546,158,89,123,176
"De 65 y más años (110)",836,767,30,7,32
"Sin nivel (111)",215,211,2,,2
"Primaria (113)",415,393,10,1,11
"Secundaria (114)",130,115,6,2,7
"Superior no univ. incompleta (115)",12,10,,1,1
"Superior no univ. completa (116)",9,4,1,2,2
"Superior univ. incompleta (117)",16,9,4,,3
"Superior univ. completa (118)",39,25,7,1,6
,,,,,
"RURAL (120)",43877,38187,2686,852,2152
"Sin nivel (121)",5310,5085,156,19,50
"Educación inicial (122)",52,50,1,,1
"Primaria (123)",18024,16472,882,204,466
"Secundaria (124)",17479,14853,1140,389,1097
"Superior no univ. incompleta (125)",795,576,81,45,93
"Superior no univ. completa (126)",982,512,183,79,208
"Superior univ. incompleta (127)",417,296,47,17,57
"Superior univ. completa (128)",818,343,196,99,180
"De 06 a 14 años (130)",888,807,62,12,7
"Sin nivel (131)",67,66,1,,
"Educación inicial (132)",9,9,,,
"Primaria (133)",638,576,47,10,5
"Secundaria (134)",174,156,14,2,2
"De 15 a 29 años (140)",14876,12614,1104,348,810
"Sin nivel (141)",541,519,15,2,5
"Educación inicial (142)",27,25,1,,1
"Primaria (143)",4515,4066,287,62,100
"Secundaria (144)",8795,7410,661,210,514
"Superior no univ. incompleta (145)",358,248,41,22,47
"Superior no univ. completa (146)",334,196,40,22,76
"Superior univ. incompleta (147)",116,75,18,7,16
"Superior univ. completa (148)",190,75,41,23,51
"De 30 a 44 años (150)",14197,12022,925,330,920
"Sin nivel (151)",1225,1151,50,9,15
"Educación inicial (152)",16,16,,,
"Primaria (153)",5950,5354,288,82,226
"Secundaria (154)",5598,4710,331,133,424
"Superior no univ. incompleta (155)",313,234,28,14,37
"Superior no univ. completa (156)",490,241,102,38,109
"Superior univ. incompleta (157)",177,130,16,5,26
"Superior univ. completa (158)",428,186,110,49,83
"De 45 a 64 años (160)",10574,9500,529,153,392
"Sin nivel (161)",2095,1989,74,6,26
"Primaria (163)",5290,4901,221,45,123
"Secundaria (164)",2623,2301,126,43,153
"Superior no univ. incompleta (165)",114,84,12,9,9
"Superior no univ. completa (166)",148,67,39,19,23
"Superior univ. incompleta (167)",117,85,12,5,15
"Superior univ. completa (168)",187,73,45,26,43
"De 65 y más años (170)",3342,3244,66,9,23
"Sin nivel (171)",1382,1360,16,2,4
"Primaria (173)",1631,1575,39,5,12
"Secundaria (174)",289,276,8,1,4
"Superior no univ. incompleta (175)",10,10,,,
"Superior no univ. completa (176)",10,8,2,,
"Superior univ. incompleta (177)",7,6,1,,
"Superior univ. completa (178)",13,9,,1,3
