"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",826,3,29,98,219,173,21,283
,,,,,,,,
"URBANA (060)",2969,1,12,54,159,463,1509,771
"De 12 a 14 años (061)",14,,,,,,3,11
"De 15 a 19 años (062)",225,,,,,,128,97
"De 20 a 24 años (063)",491,,,,,3,318,170
"De 25 a 29 años (064)",515,,,,,17,346,152
"De 30 a 34 años (065)",423,,,,,46,301,76
"De 35 a 39 años (066)",354,,,,4,69,229,52
"De 40 a 44 años (067)",258,,,,8,88,114,48
"De 45 a 49 años (068)",205,,,,15,99,63,28
"De 50 y más años (069)",484,1,12,54,132,141,7,137
"PEA (070)",1229,,1,19,63,226,598,322
"De 12 a 14 años (071)",3,,,,,,1,2
"De 15 a 19 años (072)",54,,,,,,30,24
"De 20 a 24 años (073)",179,,,,,2,116,61
"De 25 a 29 años (074)",208,,,,,10,126,72
"De 30 a 34 años (075)",197,,,,,20,136,41
"De 35 a 39 años (076)",170,,,,2,35,98,35
"De 40 a 44 años (077)",133,,,,4,44,56,29
"De 45 a 49 años (078)",97,,,,7,47,32,11
"De 50 y más años (079)",188,,1,19,50,68,3,47
"Ocupada (080)",1205,,1,19,63,223,583,316
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",53,,,,,,29,24
"De 20 a 24 años (083)",169,,,,,2,108,59
"De 25 a 29 años (084)",203,,,,,10,123,70
"De 30 a 34 años (085)",195,,,,,19,136,40
"De 35 a 39 años (086)",170,,,,2,35,98,35
"De 40 a 44 años (087)",132,,,,4,44,55,29
"De 45 a 49 años (088)",96,,,,7,47,31,11
"De 50 y más años (089)",185,,1,19,50,66,3,46
"Desocupada (090)",24,,,,,3,15,6
"De 12 a 14 años (091)",1,,,,,,1,
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",10,,,,,,8,2
"De 25 a 29 años (094)",5,,,,,,3,2
"De 30 a 34 años (095)",2,,,,,1,,1
"De 40 a 44 años (097)",1,,,,,,1,
"De 45 a 49 años (098)",1,,,,,,1,
"De 50 y más años (099)",3,,,,,2,,1
"No PEA (100)",1740,1,11,35,96,237,911,449
"De 12 a 14 años (101)",11,,,,,,2,9
"De 15 a 19 años (102)",171,,,,,,98,73
"De 20 a 24 años (103)",312,,,,,1,202,109
"De 25 a 29 años (104)",307,,,,,7,220,80
"De 30 a 34 años (105)",226,,,,,26,165,35
"De 35 a 39 años (106)",184,,,,2,34,131,17
"De 40 a 44 años (107)",125,,,,4,44,58,19
"De 45 a 49 años (108)",108,,,,8,52,31,17
"De 50 y más años (109)",296,1,11,35,82,73,4,90
,,,,,,,,
"RURAL (120)",6932,4,23,88,258,570,3679,2310
"De 12 a 14 años (121)",62,,,,,,4,58
"De 15 a 19 años (122)",779,,,,,,420,359
"De 20 a 24 años (123)",1294,,,,,,786,508
"De 25 a 29 años (124)",1168,,,,,15,812,341
"De 30 a 34 años (125)",813,,,,,29,594,190
"De 35 a 39 años (126)",902,,,,3,74,623,202
"De 40 a 44 años (127)",497,,,,10,96,256,135
"De 45 a 49 años (128)",467,,,,21,172,152,122
"De 50 y más años (129)",950,4,23,88,224,184,32,395
"PEA (130)",3515,2,5,25,108,273,1859,1243
"De 12 a 14 años (131)",16,,,,,,1,15
"De 15 a 19 años (132)",349,,,,,,167,182
"De 20 a 24 años (133)",691,,,,,,399,292
"De 25 a 29 años (134)",632,,,,,3,430,199
"De 30 a 34 años (135)",411,,,,,10,301,100
"De 35 a 39 años (136)",477,,,,2,38,333,104
"De 40 a 44 años (137)",277,,,,6,56,136,79
"De 45 a 49 años (138)",242,,,,13,82,77,70
"De 50 y más años (139)",420,2,5,25,87,84,15,202
"Ocupada (140)",3506,2,5,25,108,273,1852,1241
"De 12 a 14 años (141)",16,,,,,,1,15
"De 15 a 19 años (142)",347,,,,,,166,181
"De 20 a 24 años (143)",689,,,,,,397,292
"De 25 a 29 años (144)",629,,,,,3,427,199
"De 30 a 34 años (145)",410,,,,,10,301,99
"De 35 a 39 años (146)",476,,,,2,38,332,104
"De 40 a 44 años (147)",277,,,,6,56,136,79
"De 45 a 49 años (148)",242,,,,13,82,77,70
"De 50 y más años (149)",420,2,5,25,87,84,15,202
"Desocupada (150)",9,,,,,,7,2
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",2,,,,,,2,
"De 25 a 29 años (154)",3,,,,,,3,
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",1,,,,,,1,
"No PEA (160)",3417,2,18,63,150,297,1820,1067
"De 12 a 14 años (161)",46,,,,,,3,43
"De 15 a 19 años (162)",430,,,,,,253,177
"De 20 a 24 años (163)",603,,,,,,387,216
"De 25 a 29 años (164)",536,,,,,12,382,142
"De 30 a 34 años (165)",402,,,,,19,293,90
"De 35 a 39 años (166)",425,,,,1,36,290,98
"De 40 a 44 años (167)",220,,,,4,40,120,56
"De 45 a 49 años (168)",225,,,,8,90,75,52
"De 50 y más años (169)",530,2,18,63,137,100,17,193
