"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1678,35,584,611,394,54
"Otra (036)",2,,,,2,
"Ocupación no especificada (037)",127,,39,46,30,12
"Desocupado (038)",225,5,140,54,25,1
,,,,,,
"URBANA (039)",12177,106,4038,4504,2969,560
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,,2,10,15,
"Profes., científicos e intelectuales (041)",947,,168,532,236,11
"Técnicos de nivel medio y trab.asimilados (042)",414,,123,181,91,19
"Jefes y empleados de oficina (043)",513,,197,209,101,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1974,10,541,749,564,110
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1220,5,309,398,383,125
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",974,4,336,358,238,38
"Obreros construc., conf., papel, fab., instr. (047)",1706,7,662,629,356,52
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3551,65,1284,1198,837,167
"Otra (049)",45,,5,29,11,
"Ocupación no especificada (050)",156,,55,51,34,16
"Desocupado (051)",650,15,356,160,103,16
"Hombres (052)",8059,68,2710,2850,1988,443
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,1,8,11,
"Profes., científicos e intelectuales (054)",469,,74,249,140,6
"Técnicos de nivel medio y trab.asimilados (055)",250,,68,109,55,18
"Jefes y empleados de oficina (056)",235,,72,95,63,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",839,5,247,299,229,59
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1095,4,272,356,342,121
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",669,3,221,235,175,35
"Obreros construc., conf., papel, fab., instr. (060)",1682,6,654,619,351,52
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2253,39,843,722,524,125
"Otra (062)",43,,5,29,9,
"Ocupación no especificada (063)",53,,19,19,9,6
"Desocupado (064)",451,11,234,110,80,16
"Mujeres (065)",4118,38,1328,1654,981,117
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,1,2,4,
"Profes., científicos e intelectuales (067)",478,,94,283,96,5
"Técnicos de nivel medio y trab.asimilados (068)",164,,55,72,36,1
"Jefes y empleados de oficina (069)",278,,125,114,38,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1135,5,294,450,335,51
"Agricult.trabaj. calif. agrop. y pesqueros (071)",125,1,37,42,41,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",305,1,115,123,63,3
"Obreros construc., conf., papel, fab., instr. (073)",24,1,8,10,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1298,26,441,476,313,42
"Otra (075)",2,,,,2,
"Ocupación no especificada (076)",103,,36,32,25,10
"Desocupado (077)",199,4,122,50,23,
,,,,,,
"RURAL (078)",4657,52,1637,1472,1079,417
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,2,,1,
"Profes., científicos e intelectuales (080)",55,,8,36,11,
"Técnicos de nivel medio y trab.asimilados (081)",19,,3,7,6,3
"Jefes y empleados de oficina (082)",32,,14,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",152,1,38,69,37,7
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1310,4,200,393,452,261
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",55,,24,21,9,1
"Obreros construc., conf., papel, fab., instr. (086)",281,1,115,112,52,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2508,38,1125,751,470,124
"Otra (088)",2,,,2,,
"Ocupación no especificada (089)",30,,5,15,7,3
"Desocupado (090)",210,8,103,52,30,17
"Hombres (091)",4015,39,1419,1230,939,388
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,2,,1,
"Profes., científicos e intelectuales (093)",17,,1,11,5,
"Técnicos de nivel medio y trab.asimilados (094)",15,,3,5,4,3
"Jefes y empleados de oficina (095)",16,,6,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",64,1,18,31,11,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1257,1,190,378,437,251
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",45,,17,19,8,1
"Obreros construc., conf., papel, fab., instr. (099)",278,1,113,112,51,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2128,29,982,616,389,112
"Otra (101)",2,,,2,,
"Ocupación no especificada (102)",6,,2,1,2,1
"Desocupado (103)",184,7,85,48,28,16
"Mujeres (104)",642,13,218,242,140,29
"Profes., científicos e intelectuales (106)",38,,7,25,6,
"Técnicos de nivel medio y trab.asimilados (107)",4,,,2,2,
"Jefes y empleados de oficina (108)",16,,8,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",88,,20,38,26,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",53,3,10,15,15,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",10,,7,2,1,
"Obreros construc., conf., papel, fab., instr. (112)",3,,2,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",380,9,143,135,81,12
"Ocupación no especificada (115)",24,,3,14,5,2
"Desocupado (116)",26,1,18,4,2,1
