"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4260,2,1,4128,129,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",207,,121,73,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",261,19,91,138,5,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2525,42,1321,35,,1124,3,
"Otra (101)",6,6,,,,,,
"Ocupaciñn no especificada (102)",57,4,28,6,,19,,
"Desocupado (103)",313,,,,,,,313
"Mujeres (104)",1905,128,312,544,18,815,48,40
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",56,49,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,11,,3,1,1,,
"Jefes y empleados de oficina (108)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",213,17,5,154,2,35,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",318,,,306,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",20,,7,11,2,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1076,12,267,37,1,711,48,
"Ocupaciñn no especificada (115)",132,7,33,24,,68,,
"Desocupado (116)",40,,,,,,,40
