"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",44,,14,16,9,5
"Mujeres (045)",2002,142,727,702,369,62
"Agric., ganadería, caza y silvicultura (046)",1120,115,386,344,226,49
"Pesca (047)",2,1,,,1,
"Explotación de minas y canteras (048)",4,,1,2,,1
"Industrias manufactureras (049)",16,,5,2,9,
"Construcción (051)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",196,7,71,87,29,2
"Venta, mant.y rep. veh.autom.y motoc. (053)",5,,4,,1,
"Comercio al por mayor (054)",4,,1,3,,
"Comercio al por menor (055)",187,7,66,84,28,2
"Hoteles y restaurantes (056)",171,10,53,60,45,3
"Trans., almac. y comunicaciones (057)",10,,5,5,,
"Intermediación financiera (058)",1,,1,,,
"Activid.inmobil., empres. y alquileres (059)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (060)",24,,11,10,3,
"Enseñanza (061)",164,,49,98,17,
"Servicios sociales y de salud (062)",47,,19,23,5,
"Otras activ. serv.comun.soc y personales (063)",30,,12,14,4,
"Hogares privados con servicio doméstico (064)",81,9,51,13,7,1
"Actividad economica no especificada (066)",128,,58,41,23,6
,,,,,,
"URBANA (067)",2135,33,706,814,488,94
"Agric., ganadería, caza y silvicultura (068)",800,10,273,251,205,61
"Pesca (069)",6,1,1,2,2,
"Explotación de minas y canteras (070)",10,,5,3,2,
"Industrias manufactureras (071)",132,1,36,52,38,5
"Construcción (073)",111,1,35,42,29,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",301,8,97,126,56,14
"Venta, mant.y rep. veh.autom.y motoc. (075)",31,,13,10,4,4
"Comercio al por mayor (076)",13,1,3,6,3,
"Comercio al por menor (077)",257,7,81,110,49,10
"Hoteles y restaurantes (078)",132,5,39,47,37,4
"Trans., almac. y comunicaciones (079)",120,,52,47,20,1
"Intermediación financiera (080)",1,,,,1,
"Activid.inmobil., empres. y alquileres (081)",20,,11,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (082)",149,,48,69,32,
"Enseñanza (083)",145,,29,84,31,1
"Servicios sociales y de salud (084)",52,,13,29,10,
"Otras activ. serv.comun.soc y personales (085)",41,,14,21,5,1
"Hogares privados con servicio doméstico (086)",50,7,24,12,7,
"Actividad economica no especificada (088)",65,,29,22,11,3
"Hombres (089)",1526,16,505,567,355,83
"Agric., ganadería, caza y silvicultura (090)",693,9,250,212,166,56
"Pesca (091)",5,1,1,2,1,
"Explotación de minas y canteras (092)",10,,5,3,2,
"Industrias manufactureras (093)",118,1,31,50,31,5
"Construcción (095)",109,1,34,41,29,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",163,3,46,67,35,12
"Venta, mant.y rep. veh.autom.y motoc. (097)",26,,9,10,3,4
"Comercio al por mayor (098)",9,1,2,3,3,
"Comercio al por menor (099)",128,2,35,54,29,8
"Hoteles y restaurantes (100)",19,,7,7,3,2
"Trans., almac. y comunicaciones (101)",111,,47,43,20,1
"Intermediación financiera (102)",1,,,,1,
"Activid.inmobil., empres. y alquileres (103)",14,,7,5,2,
"Admin.pub. y defensa; p. segur.soc.afil (104)",128,,40,59,29,
"Enseñanza (105)",78,,13,44,20,1
"Servicios sociales y de salud (106)",25,,4,13,8,
"Otras activ. serv.comun.soc y personales (107)",15,,5,8,1,1
"Hogares privados con servicio doméstico (108)",17,1,7,5,4,
"Actividad economica no especificada (110)",20,,8,8,3,1
"Mujeres (112)",609,17,201,247,133,11
"Agric., ganadería, caza y silvicultura (113)",107,1,23,39,39,5
"Pesca (114)",1,,,,1,
"Industrias manufactureras (116)",14,,5,2,7,
"Construcción (118)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",138,5,51,59,21,2
"Venta, mant.y rep. veh.autom.y motoc. (120)",5,,4,,1,
"Comercio al por mayor (121)",4,,1,3,,
"Comercio al por menor (122)",129,5,46,56,20,2
"Hoteles y restaurantes (123)",113,5,32,40,34,2
"Trans., almac. y comunicaciones (124)",9,,5,4,,
"Activid.inmobil., empres. y alquileres (126)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (127)",21,,8,10,3,
"Enseñanza (128)",67,,16,40,11,
"Servicios sociales y de salud (129)",27,,9,16,2,
"Otras activ. serv.comun.soc y personales (130)",26,,9,13,4,
"Hogares privados con servicio doméstico (131)",33,6,17,7,3,
"Actividad economica no especificada (133)",45,,21,14,8,2
,,,,,,
"RURAL (134)",8453,412,3323,2670,1696,352
"Agric., ganadería, caza y silvicultura (135)",7449,392,2917,2287,1520,333
"Pesca (136)",3,2,,,1,
"Explotación de minas y canteras (137)",69,1,34,17,15,2
"Industrias manufactureras (138)",62,,22,25,14,1
"Suministro de electricidad, gas y agua (139)",2,,1,1,,
"Construcción (140)",55,,16,28,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",147,3,49,57,36,2
"Venta, mant.y rep. veh.autom.y motoc. (142)",10,,2,5,3,
"Comercio al por mayor (143)",6,,2,1,3,
"Comercio al por menor (144)",131,3,45,51,30,2
"Hoteles y restaurantes (145)",68,6,26,22,12,2
"Trans., almac. y comunicaciones (146)",45,,17,13,14,1
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",9,,3,2,4,
"Admin.pub. y defensa; p. segur.soc.afil (149)",28,,13,11,4,
"Enseñanza (150)",210,,56,127,27,
"Servicios sociales y de salud (151)",35,,18,14,3,
"Otras activ. serv.comun.soc y personales (152)",13,,7,4,2,
"Hogares privados con servicio doméstico (153)",150,8,100,27,13,2
"Actividad economica no especificada (155)",107,,43,35,21,8
"Hombres (156)",7060,287,2797,2215,1460,301
"Agric., ganadería, caza y silvicultura (157)",6436,278,2554,1982,1333,289
"Pesca (158)",2,1,,,1,
"Explotación de minas y canteras (159)",65,1,33,15,15,1
"Industrias manufactureras (160)",60,,22,25,12,1
"Suministro de electricidad, gas y agua (161)",2,,1,1,,
"Construcción (162)",55,,16,28,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",89,1,29,29,28,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",10,,2,5,3,
"Comercio al por mayor (165)",6,,2,1,3,
"Comercio al por menor (166)",73,1,25,23,22,2
"Hoteles y restaurantes (167)",10,1,5,2,1,1
"Trans., almac. y comunicaciones (168)",44,,17,12,14,1
"Activid.inmobil., empres. y alquileres (170)",9,,3,2,4,
"Admin.pub. y defensa; p. segur.soc.afil (171)",25,,10,11,4,
"Enseñanza (172)",113,,23,69,21,
"Servicios sociales y de salud (173)",15,,8,7,,
"Otras activ. serv.comun.soc y personales (174)",9,,4,3,2,
"Hogares privados con servicio doméstico (175)",102,5,66,21,9,1
"Actividad economica no especificada (177)",24,,6,8,6,4
"Mujeres (179)",1393,125,526,455,236,51
"Agric., ganadería, caza y silvicultura (180)",1013,114,363,305,187,44
"Pesca (181)",1,1,,,,
"Explotación de minas y canteras (182)",4,,1,2,,1
"Industrias manufactureras (183)",2,,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",58,2,20,28,8,
"Comercio al por menor (189)",58,2,20,28,8,
"Hoteles y restaurantes (190)",58,5,21,20,11,1
"Trans., almac. y comunicaciones (191)",1,,,1,,
"Intermediación financiera (192)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",3,,3,,,
"Enseñanza (195)",97,,33,58,6,
"Servicios sociales y de salud (196)",20,,10,7,3,
"Otras activ. serv.comun.soc y personales (197)",4,,3,1,,
"Hogares privados con servicio doméstico (198)",48,3,34,6,4,1
"Actividad economica no especificada (200)",83,,37,27,15,4
