"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comercio al por mayor (119)",87,27,,44,,16,
"Comercio al por menor (120)",2043,366,1,1418,24,234,
"Hoteles y restaurantes (121)",647,147,31,437,14,18,
"Trans., almac. y comunicaciones (122)",107,84,2,17,2,2,
"Intermediación financiera (123)",48,45,1,2,,,
"Activid.inmobil., empres. y alquileres (124)",167,132,6,26,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (125)",156,131,25,,,,
"Enseñanza (126)",902,845,,55,,2,
"Servicios sociales y de salud (127)",210,194,,14,1,1,
"Otras activ. serv.comun.soc y personales (128)",200,93,7,98,2,,
"Hogares privados con servicio doméstico (129)",555,,,,,,555
"Actividad economica no especificada (131)",259,90,45,82,3,39,
,,,,,,,
"RURAL (132)",4359,180,2675,1097,79,293,35
"Agric., ganadería, caza y silvicultura (133)",3618,11,2466,790,74,277,
"Pesca (134)",4,,4,,,,
"Explotación de minas y canteras (135)",1,,1,,,,
"Industrias manufactureras (136)",61,7,28,23,1,2,
"Suministro de electricidad, gas y agua (137)",1,1,,,,,
"Construcción (138)",121,1,98,20,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",155,27,12,105,2,9,
"Venta, mant.y rep. veh.autom.y motoc. (140)",20,2,11,7,,,
"Comercio al por mayor (141)",7,3,,4,,,
"Comercio al por menor (142)",128,22,1,94,2,9,
"Hoteles y restaurantes (143)",26,5,6,14,,1,
"Trans., almac. y comunicaciones (144)",168,25,39,104,,,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",36,27,5,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",13,12,1,,,,
"Enseñanza (148)",51,38,,12,,1,
"Servicios sociales y de salud (149)",13,11,,2,,,
"Otras activ. serv.comun.soc y personales (150)",20,8,4,8,,,
"Hogares privados con servicio doméstico (151)",35,,,,,,35
"Actividad economica no especificada (153)",35,6,11,15,1,2,
"Hombres (154)",3654,120,2287,957,78,212,
"Agric., ganadería, caza y silvicultura (155)",3129,11,2102,738,73,205,
"Pesca (156)",4,,4,,,,
"Explotación de minas y canteras (157)",1,,1,,,,
"Industrias manufactureras (158)",53,7,27,16,1,2,
"Suministro de electricidad, gas y agua (159)",1,1,,,,,
"Construcción (160)",110,1,88,19,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",88,15,12,57,2,2,
"Venta, mant.y rep. veh.autom.y motoc. (162)",19,1,11,7,,,
"Comercio al por mayor (163)",5,2,,3,,,
"Comercio al por menor (164)",64,12,1,47,2,2,
"Hoteles y restaurantes (165)",9,3,3,3,,,
"Trans., almac. y comunicaciones (166)",165,25,36,104,,,
"Activid.inmobil., empres. y alquileres (168)",31,24,5,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",8,7,1,,,,
"Enseñanza (170)",20,15,,4,,1,
"Servicios sociales y de salud (171)",5,3,,2,,,
"Otras activ. serv.comun.soc y personales (172)",15,5,4,6,,,
"Actividad economica no especificada (175)",15,3,4,6,1,1,
"Mujeres (176)",705,60,388,140,1,81,35
"Agric., ganadería, caza y silvicultura (177)",489,,364,52,1,72,
"Industrias manufactureras (180)",8,,1,7,,,
"Construcción (182)",11,,10,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,12,,48,,7,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",2,1,,1,,,
"Comercio al por menor (186)",64,10,,47,,7,
"Hoteles y restaurantes (187)",17,2,3,11,,1,
"Trans., almac. y comunicaciones (188)",3,,3,,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",5,3,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,5,,,,,
"Enseñanza (192)",31,23,,8,,,
"Servicios sociales y de salud (193)",8,8,,,,,
"Otras activ. serv.comun.soc y personales (194)",5,3,,2,,,
"Hogares privados con servicio doméstico (195)",35,,,,,,35
"Actividad economica no especificada (197)",20,3,7,9,,1,
