"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otro(a) no pariente (046)",677,87,12,166,173,56,72,43,68
"Hombres (048)",15733,2112,537,6093,4044,601,1081,502,763
"Jefe o Jefa (049)",5311,531,5,2163,1052,260,639,166,495
"Esposa(o)/ compa¤era(o) (050)",485,43,,130,139,39,75,17,42
"Hijo(a)/ hijastro(a) (051)",7443,1082,440,2989,2177,194,224,217,120
"Yerno/ nuera (052)",200,7,,45,71,13,28,13,23
"Nieto(a) (053)",732,175,52,310,153,11,8,17,6
"Padres/ suegros (054)",115,52,,51,3,2,4,,3
"Otro(a) pariente (055)",1111,195,31,339,338,49,68,57,34
"Trabajador(a) del hogar (056)",6,2,,3,,1,,,
"Pensionista (057)",26,1,,3,5,5,2,1,9
"Otro(a) no pariente (058)",304,24,9,60,106,27,33,14,31
"Mujeres (060)",17790,4550,548,6394,3337,633,1206,492,630
"Jefe o Jefa (061)",2919,1027,3,957,348,103,288,69,124
"Esposa(o)/ compa¤era(o) (062)",4491,1470,11,1526,568,142,441,78,255
"Hijo(a)/ hijastro(a) (063)",7390,1199,420,2922,1863,265,307,257,157
"Yerno/ nuera (064)",235,22,2,53,82,19,35,12,10
"Nieto(a) (065)",788,188,86,339,140,14,6,10,5
"Padres/ suegros (066)",336,254,,63,10,2,5,,2
"Otro(a) pariente (067)",1054,286,18,331,227,45,84,33,30
"Trabajador(a) del hogar (068)",168,38,5,93,26,6,,,
"Pensionista (069)",36,3,,4,6,8,1,4,10
"Otro(a) no pariente (070)",373,63,3,106,67,29,39,29,37
,,,,,,,,,
"RURAL (072)",90562,36154,2724,45576,5280,200,379,93,156
"Jefe o Jefa (073)",22192,8687,37,12281,833,49,185,29,91
"Esposa(o)/ compa¤era(o) (074)",15330,9294,44,5648,257,23,49,6,9
"Hijo(a)/ hijastro(a) (075)",43545,14205,2292,23150,3632,103,90,39,34
"Yerno/ nuera (076)",614,125,6,398,73,3,3,1,5
"Nieto(a) (077)",3810,1344,250,2002,193,7,5,7,2
"Padres/ suegros (078)",966,851,,109,4,,2,,
"Otro(a) pariente (079)",3764,1522,95,1863,249,12,19,2,2
"Trabajador(a) del hogar (080)",33,14,,17,2,,,,
"Pensionista (081)",28,3,,7,6,1,6,,5
"Otro(a) no pariente (082)",280,109,,101,31,2,20,9,8
"Hombres (084)",44292,13327,1369,25452,3644,128,210,49,113
"Jefe o Jefa (085)",16895,5159,23,10719,714,43,143,18,76
"Esposa(o)/ compa¤era(o) (086)",755,247,2,423,65,11,6,,1
"Hijo(a)/ hijastro(a) (087)",22240,6404,1188,12010,2505,58,35,19,21
"Yerno/ nuera (088)",271,42,1,180,39,2,1,1,5
"Nieto(a) (089)",1821,608,117,960,122,2,3,7,2
"Padres/ suegros (090)",219,154,,62,3,,,,
"Otro(a) pariente (091)",1908,649,38,1039,169,9,4,,
"Trabajador(a) del hogar (092)",5,3,,1,1,,,,
"Pensionista (093)",22,2,,5,4,1,6,,4
"Otro(a) no pariente (094)",156,59,,53,22,2,12,4,4
"Mujeres (096)",46270,22827,1355,20124,1636,72,169,44,43
"Jefe o Jefa (097)",5297,3528,14,1562,119,6,42,11,15
"Esposa(o)/ compa¤era(o) (098)",14575,9047,42,5225,192,12,43,6,8
"Hijo(a)/ hijastro(a) (099)",21305,7801,1104,11140,1127,45,55,20,13
"Yerno/ nuera (100)",343,83,5,218,34,1,2,,
"Nieto(a) (101)",1989,736,133,1042,71,5,2,,
"Padres/ suegros (102)",747,697,,47,1,,2,,
"Otro(a) pariente (103)",1856,873,57,824,80,3,15,2,2
"Trabajador(a) del hogar (104)",28,11,,16,1,,,,
"Pensionista (105)",6,1,,2,2,,,,1
"Otro(a) no pariente (106)",124,50,,48,9,,8,5,4
