"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",1518,971,118,66,363
"Agric., ganadería, caza y silvicultura (045)",629,546,59,21,3
"Pesca (046)",1,,1,,
"Explotación de minas y canteras (047)",24,8,,2,14
"Industrias manufactureras (048)",43,41,1,,1
"Construcción (050)",14,3,,2,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",116,111,4,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,1,,1,
"Comercio al por mayor (053)",6,5,1,,
"Comercio al por menor (054)",108,105,3,,
"Hoteles y restaurantes (055)",111,100,7,2,2
"Trans., almac. y comunicaciones (056)",15,11,,2,2
"Intermediación financiera (057)",5,,1,1,3
"Activid.inmobil., empres. y alquileres (058)",37,10,6,4,17
"Admin.pub. y defensa; p. segur soc.afil (059)",244,,,,244
"Enseñanza (060)",92,20,22,21,29
"Servicios sociales y de salud (061)",50,16,5,,29
"Otras activ. serv.comun.soc y personales (062)",17,7,2,4,4
"Hogares privados con servicio doméstico (063)",77,77,,,
"Actividad economica no especificada (065)",43,21,10,6,6
,,,,,
"URBANA (066)",3363,877,288,405,1793
"Agric., ganadería, caza y silvicultura (067)",438,326,70,30,12
"Pesca (068)",2,,2,,
"Explotación de minas y canteras (069)",525,46,58,61,360
"Industrias manufactureras (070)",119,48,14,35,22
"Suministro de electricidad, gas y agua (071)",7,1,1,1,4
"Construcción (072)",259,27,31,102,99
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",179,110,25,24,20
"Venta, mant.y rep. veh.autom y motoc. (074)",85,22,19,24,20
"Comercio al por mayor (075)",6,5,1,,
"Comercio al por menor (076)",88,83,5,,
"Hoteles y restaurantes (077)",144,106,12,24,2
"Trans., almac. y comunicaciones (078)",104,35,10,26,33
"Intermediación financiera (079)",6,,3,,3
"Activid.inmobil., empres. y alquileres (080)",116,27,13,24,52
"Admin.pub. y defensa; p. segur soc.afil (081)",1059,,,,1059
"Enseñanza (082)",121,22,21,37,41
"Servicios sociales y de salud (083)",79,13,6,,60
"Otras activ. serv.comun.soc y personales (084)",36,16,8,5,7
"Hogares privados con servicio doméstico (085)",77,77,,,
"Actividad economica no especificada (087)",92,23,14,36,19
"Hombres (088)",2552,438,212,350,1552
"Agric., ganadería, caza y silvicultura (089)",253,184,43,15,11
"Pesca (090)",1,,1,,
"Explotación de minas y canteras (091)",501,38,58,59,346
"Industrias manufactureras (092)",102,32,14,35,21
"Suministro de electricidad, gas y agua (093)",7,1,1,1,4
"Construcción (094)",248,25,31,100,92
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",111,47,21,23,20
"Venta, mant.y rep. veh.autom y motoc. (096)",84,22,19,23,20
"Comercio al por mayor (097)",1,1,,,
"Comercio al por menor (098)",26,24,2,,
"Hoteles y restaurantes (099)",63,35,6,22,
"Trans., almac. y comunicaciones (100)",90,24,10,25,31
"Intermediación financiera (101)",2,,2,,
"Activid.inmobil., empres. y alquileres (102)",82,17,7,21,37
"Admin.pub. y defensa; p. segur soc.afil (103)",918,,,,918
"Enseñanza (104)",46,6,4,18,18
"Servicios sociales y de salud (105)",39,3,2,,34
"Otras activ. serv.comun.soc y personales (106)",22,11,6,1,4
"Hogares privados con servicio doméstico (107)",4,4,,,
"Actividad economica no especificada (109)",63,11,6,30,16
"Mujeres (110)",811,439,76,55,241
"Agric., ganadería, caza y silvicultura (111)",185,142,27,15,1
"Pesca (112)",1,,1,,
"Explotación de minas y canteras (113)",24,8,,2,14
"Industrias manufactureras (114)",17,16,,,1
"Construcción (116)",11,2,,2,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",68,63,4,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",1,,,1,
"Comercio al por mayor (119)",5,4,1,,
"Comercio al por menor (120)",62,59,3,,
"Hoteles y restaurantes (121)",81,71,6,2,2
"Trans., almac. y comunicaciones (122)",14,11,,1,2
"Intermediación financiera (123)",4,,1,,3
"Activid.inmobil., empres. y alquileres (124)",34,10,6,3,15
"Admin.pub. y defensa; p. segur soc.afil (125)",141,,,,141
"Enseñanza (126)",75,16,17,19,23
"Servicios sociales y de salud (127)",40,10,4,,26
"Otras activ. serv.comun.soc y personales (128)",14,5,2,4,3
"Hogares privados con servicio doméstico (129)",73,73,,,
"Actividad economica no especificada (131)",29,12,8,6,3
,,,,,
"RURAL (132)",2208,1323,138,70,677
"Agric., ganadería, caza y silvicultura (133)",1208,1075,97,23,13
"Pesca (134)",20,18,1,,1
"Explotación de minas y canteras (135)",1,1,,,
"Industrias manufactureras (136)",70,52,12,1,5
"Suministro de electricidad, gas y agua (137)",3,2,,,1
"Construcción (138)",83,6,11,34,32
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",73,67,2,1,3
"Venta, mant.y rep. veh.autom y motoc. (140)",13,8,1,1,3
"Comercio al por mayor (141)",2,2,,,
"Comercio al por menor (142)",58,57,1,,
"Hoteles y restaurantes (143)",40,38,2,,
"Trans., almac. y comunicaciones (144)",34,22,,2,10
"Intermediación financiera (145)",1,,,1,
"Activid.inmobil., empres. y alquileres (146)",22,6,3,2,11
"Admin.pub. y defensa; p. segur soc.afil (147)",574,,,,574
"Enseñanza (148)",21,4,6,2,9
"Servicios sociales y de salud (149)",14,9,1,,4
"Otras activ. serv.comun.soc y personales (150)",5,4,,,1
"Hogares privados con servicio doméstico (151)",8,8,,,
"Actividad economica no especificada (153)",31,11,3,4,13
"Hombres (154)",1501,791,96,59,555
"Agric., ganadería, caza y silvicultura (155)",764,671,65,17,11
"Pesca (156)",20,18,1,,1
"Explotación de minas y canteras (157)",1,1,,,
"Industrias manufactureras (158)",44,27,11,1,5
"Suministro de electricidad, gas y agua (159)",3,2,,,1
"Construcción (160)",80,5,11,34,30
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",25,19,2,1,3
"Venta, mant.y rep. veh.autom y motoc. (162)",12,7,1,1,3
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",12,11,1,,
"Hoteles y restaurantes (165)",10,9,1,,
"Trans., almac. y comunicaciones (166)",33,22,,1,10
"Activid.inmobil., empres. y alquileres (168)",19,6,3,1,9
"Admin.pub. y defensa; p. segur soc.afil (169)",471,,,,471
"Enseñanza (170)",4,,1,,3
"Servicios sociales y de salud (171)",4,3,,,1
"Otras activ. serv.comun.soc y personales (172)",2,2,,,
"Hogares privados con servicio doméstico (173)",4,4,,,
"Actividad economica no especificada (175)",17,2,1,4,10
"Mujeres (176)",707,532,42,11,122
"Agric., ganadería, caza y silvicultura (177)",444,404,32,6,2
"Industrias manufactureras (180)",26,25,1,,
"Construcción (182)",3,1,,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",48,48,,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",46,46,,,
"Hoteles y restaurantes (187)",30,29,1,,
"Trans., almac. y comunicaciones (188)",1,,,1,
"Intermediación financiera (189)",1,,,1,
"Activid.inmobil., empres. y alquileres (190)",3,,,1,2
"Admin.pub. y defensa; p. segur soc.afil (191)",103,,,,103
"Enseñanza (192)",17,4,5,2,6
"Servicios sociales y de salud (193)",10,6,1,,3
"Otras activ. serv.comun.soc y personales (194)",3,2,,,1
"Hogares privados con servicio doméstico (195)",4,4,,,
"Actividad economica no especificada (197)",14,9,2,,3
