"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1953,27,106,332,514,355,30,589
,,,,,,,,
"URBANA (060)",7851,16,52,169,475,1408,3232,2499
"De 12 a 14 años (061)",12,,,,,,,12
"De 15 a 19 años (062)",210,,,,,,119,91
"De 20 a 24 años (063)",1336,,,,,,751,585
"De 25 a 29 años (064)",1456,,,,,50,881,525
"De 30 a 34 años (065)",1208,,,,,201,640,367
"De 35 a 39 años (066)",1096,,,,8,352,482,254
"De 40 a 44 años (067)",727,,,,42,292,235,158
"De 45 a 49 años (068)",558,,,1,88,270,96,103
"De 50 y más años (069)",1248,16,52,168,337,243,28,404
"PEA (070)",2451,1,7,29,162,528,900,824
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",42,,,,,,27,15
"De 20 a 24 años (073)",325,,,,,,158,167
"De 25 a 29 años (074)",432,,,,,16,247,169
"De 30 a 34 años (075)",426,,,,,73,206,147
"De 35 a 39 años (076)",372,,,,3,131,137,101
"De 40 a 44 años (077)",288,,,,20,112,88,68
"De 45 a 49 años (078)",224,,,,40,113,27,44
"De 50 y más años (079)",341,1,7,29,99,83,10,112
"Ocupada (080)",2196,,7,25,150,480,810,724
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",34,,,,,,22,12
"De 20 a 24 años (083)",274,,,,,,137,137
"De 25 a 29 años (084)",384,,,,,15,220,149
"De 30 a 34 años (085)",385,,,,,65,188,132
"De 35 a 39 años (086)",336,,,,3,120,123,90
"De 40 a 44 años (087)",262,,,,18,99,85,60
"De 45 a 49 años (088)",207,,,,36,107,26,38
"De 50 y más años (089)",313,,7,25,93,74,9,105
"Desocupada (090)",255,1,,4,12,48,90,100
"De 15 a 19 años (092)",8,,,,,,5,3
"De 20 a 24 años (093)",51,,,,,,21,30
"De 25 a 29 años (094)",48,,,,,1,27,20
"De 30 a 34 años (095)",41,,,,,8,18,15
"De 35 a 39 años (096)",36,,,,,11,14,11
"De 40 a 44 años (097)",26,,,,2,13,3,8
"De 45 a 49 años (098)",17,,,,4,6,1,6
"De 50 y más años (099)",28,1,,4,6,9,1,7
"No PEA (100)",5400,15,45,140,313,880,2332,1675
"De 12 a 14 años (101)",11,,,,,,,11
"De 15 a 19 años (102)",168,,,,,,92,76
"De 20 a 24 años (103)",1011,,,,,,593,418
"De 25 a 29 años (104)",1024,,,,,34,634,356
"De 30 a 34 años (105)",782,,,,,128,434,220
"De 35 a 39 años (106)",724,,,,5,221,345,153
"De 40 a 44 años (107)",439,,,,22,180,147,90
"De 45 a 49 años (108)",334,,,1,48,157,69,59
"De 50 y más años (109)",907,15,45,139,238,160,18,292
,,,,,,,,
"RURAL (120)",4097,14,70,246,459,789,1528,991
"De 12 a 14 años (121)",5,,,,,,,5
"De 15 a 19 años (122)",102,,,,,,62,40
"De 20 a 24 años (123)",469,,,,,2,309,158
"De 25 a 29 años (124)",522,,,,,13,361,148
"De 30 a 34 años (125)",457,,,,,65,300,92
"De 35 a 39 años (126)",430,,,,1,131,226,72
"De 40 a 44 años (127)",400,,,,20,162,161,57
"De 45 a 49 años (128)",328,,,1,44,143,92,48
"De 50 y más años (129)",1384,14,70,245,394,273,17,371
"PEA (130)",1056,2,9,52,141,237,370,245
"De 15 a 19 años (132)",22,,,,,,14,8
"De 20 a 24 años (133)",114,,,,,,72,42
"De 25 a 29 años (134)",125,,,,,4,79,42
"De 30 a 34 años (135)",141,,,,,25,78,38
"De 35 a 39 años (136)",123,,,,,45,58,20
"De 40 a 44 años (137)",122,,,,8,56,43,15
"De 45 a 49 años (138)",71,,,,15,29,21,6
"De 50 y más años (139)",338,2,9,52,118,78,5,74
"Ocupada (140)",1012,2,9,51,140,236,355,219
"De 15 a 19 años (142)",21,,,,,,13,8
"De 20 a 24 años (143)",99,,,,,,67,32
"De 25 a 29 años (144)",116,,,,,4,75,37
"De 30 a 34 años (145)",134,,,,,25,75,34
"De 35 a 39 años (146)",118,,,,,44,56,18
"De 40 a 44 años (147)",121,,,,8,56,43,14
"De 45 a 49 años (148)",70,,,,15,29,21,5
"De 50 y más años (149)",333,2,9,51,117,78,5,71
"Desocupada (150)",44,,,1,1,1,15,26
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",15,,,,,,5,10
"De 25 a 29 años (154)",9,,,,,,4,5
"De 30 a 34 años (155)",7,,,,,,3,4
"De 35 a 39 años (156)",5,,,,,1,2,2
"De 40 a 44 años (157)",1,,,,,,,1
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",5,,,1,1,,,3
"No PEA (160)",3041,12,61,194,318,552,1158,746
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",80,,,,,,48,32
"De 20 a 24 años (163)",355,,,,,2,237,116
"De 25 a 29 años (164)",397,,,,,9,282,106
"De 30 a 34 años (165)",316,,,,,40,222,54
"De 35 a 39 años (166)",307,,,,1,86,168,52
"De 40 a 44 años (167)",278,,,,12,106,118,42
"De 45 a 49 años (168)",257,,,1,29,114,71,42
"De 50 y más años (169)",1046,12,61,193,276,195,12,297
