"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",3921,,858,1852,1142,69
"Enseñanza (039)",7013,1,1150,3078,2610,174
"Servicios sociales y de salud (040)",1633,2,364,716,494,57
"Otras activ. serv.comun.soc y personales (041)",3153,85,1283,943,695,147
"Hogares privados con servicio doméstico (042)",170,20,86,24,29,11
"Actividad economica no especificada (044)",1479,36,573,455,316,99
"Desocupado (045)",5262,55,2564,1505,958,180
"Mujeres (046)",75527,1112,25457,27845,18138,2975
"Agric., ganadería, caza y silvicultura (047)",8787,289,1801,2716,2863,1118
"Pesca (048)",29,,4,15,7,3
"Explotación de minas y canteras (049)",96,,49,35,11,1
"Industrias manufactureras (050)",5525,69,2303,1930,1080,143
"Suministro de electricidad, gas y agua (051)",83,,21,43,19,
"Construcción (052)",360,1,134,168,53,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",22264,329,6824,8160,5933,1018
"Venta, mant.y rep. veh.autom.y motoc. (054)",421,1,185,155,73,7
"Comercio al por mayor (055)",1050,7,418,382,213,30
"Comercio al por menor (056)",20793,321,6221,7623,5647,981
"Hoteles y restaurantes (057)",7173,175,2528,2306,1901,263
"Trans., almac. y comunicaciones (058)",1681,18,936,523,197,7
"Intermediación financiera (059)",650,,331,255,63,1
"Activid.inmobil., empres. y alquileres (060)",3239,6,1439,1269,503,22
"Admin.pub. y defensa; p. segur.soc afil (061)",2057,,815,813,427,2
"Enseñanza (062)",8852,,1981,4606,2206,59
"Servicios sociales y de salud (063)",3005,,914,1197,879,15
"Otras activ. serv.comun.soc y personales (064)",3190,26,1024,1313,724,103
"Hogares privados con servicio doméstico (065)",3373,133,1734,895,537,74
"Actividad economica no especificada (067)",1870,30,664,629,431,116
"Desocupado (068)",3293,36,1955,972,304,26
,,,,,,
"URBANA (069)",162430,2232,54047,59087,40158,6906
"Agric., ganadería, caza y silvicultura (070)",14382,347,2874,4329,4748,2084
"Pesca (071)",71,1,8,32,26,4
"Explotación de minas y canteras (072)",2070,1,616,941,499,13
"Industrias manufactureras (073)",13593,224,5378,4468,2945,578
"Suministro de electricidad, gas y agua (074)",480,,103,226,145,6
"Construcción (075)",9256,56,2997,3535,2367,301
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",40881,724,13143,14426,10562,2026
"Venta, mant.y rep. veh.autom.y motoc. (077)",4110,47,1645,1419,877,122
"Comercio al por mayor (078)",2253,19,873,820,481,60
"Comercio al por menor (079)",34518,658,10625,12187,9204,1844
"Hoteles y restaurantes (080)",10200,309,3913,3066,2535,377
"Trans., almac. y comunicaciones (081)",14393,165,5715,5294,2929,290
"Intermediación financiera (082)",1392,,612,581,194,5
"Activid.inmobil., empres. y alquileres (083)",9549,24,3639,3872,1845,169
"Admin.pub. y defensa; p. segur.soc afil (084)",5842,,1625,2612,1537,68
"Enseñanza (085)",15474,1,3040,7491,4709,233
"Servicios sociales y de salud (086)",4553,2,1241,1878,1362,70
"Otras activ. serv.comun.soc y personales (087)",6084,106,2189,2185,1368,236
"Hogares privados con servicio doméstico (088)",3352,148,1714,874,539,77
"Actividad economica no especificada (090)",3051,45,1142,996,680,188
"Desocupado (091)",7807,79,4098,2281,1168,181
"Hombres (092)",93028,1338,30674,33088,23515,4413
"Agric., ganadería, caza y silvicultura (093)",8981,225,1949,2574,2879,1354
"Pesca (094)",47,1,6,19,20,1
"Explotación de minas y canteras (095)",1975,1,568,906,488,12
"Industrias manufactureras (096)",8694,168,3378,2755,1954,439
"Suministro de electricidad, gas y agua (097)",398,,83,183,126,6
"Construcción (098)",8906,55,2868,3370,2316,297
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",19442,403,6593,6552,4840,1054
"Venta, mant.y rep. veh.autom.y motoc. (100)",3698,46,1467,1266,804,115
"Comercio al por mayor (101)",1222,12,464,444,271,31
"Comercio al por menor (102)",14522,345,4662,4842,3765,908
"Hoteles y restaurantes (103)",3307,146,1512,841,676,132
"Trans., almac. y comunicaciones (104)",12743,147,4800,4777,2736,283
"Intermediación financiera (105)",743,,281,327,131,4
"Activid.inmobil., empres. y alquileres (106)",6356,19,2230,2611,1349,147
"Admin.pub. y defensa; p. segur.soc afil (107)",3817,,830,1807,1114,66
"Enseñanza (108)",6815,1,1114,2988,2538,174
"Servicios sociales y de salud (109)",1601,2,356,700,488,55
"Otras activ. serv.comun.soc y personales (110)",2999,82,1218,900,661,138
"Hogares privados con servicio doméstico (111)",158,20,79,21,28,10
"Actividad economica no especificada (113)",1339,23,531,413,290,82
"Desocupado (114)",4707,45,2278,1344,881,159
"Mujeres (115)",69402,894,23373,25999,16643,2493
"Agric., ganadería, caza y silvicultura (116)",5401,122,925,1755,1869,730
"Pesca (117)",24,,2,13,6,3
"Explotación de minas y canteras (118)",95,,48,35,11,1
"Industrias manufactureras (119)",4899,56,2000,1713,991,139
"Suministro de electricidad, gas y agua (120)",82,,20,43,19,
"Construcción (121)",350,1,129,165,51,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",21439,321,6550,7874,5722,972
"Venta, mant.y rep. veh.autom.y motoc. (123)",412,1,178,153,73,7
"Comercio al por mayor (124)",1031,7,409,376,210,29
"Comercio al por menor (125)",19996,313,5963,7345,5439,936
"Hoteles y restaurantes (126)",6893,163,2401,2225,1859,245
"Trans., almac. y comunicaciones (127)",1650,18,915,517,193,7
"Intermediación financiera (128)",649,,331,254,63,1
"Activid.inmobil., empres. y alquileres (129)",3193,5,1409,1261,496,22
"Admin.pub. y defensa; p. segur.soc afil (130)",2025,,795,805,423,2
"Enseñanza (131)",8659,,1926,4503,2171,59
"Servicios sociales y de salud (132)",2952,,885,1178,874,15
"Otras activ. serv.comun.soc y personales (133)",3085,24,971,1285,707,98
"Hogares privados con servicio doméstico (134)",3194,128,1635,853,511,67
"Actividad economica no especificada (136)",1712,22,611,583,390,106
"Desocupado (137)",3100,34,1820,937,287,22
,,,,,,
"RURAL (138)",18314,524,5901,5699,4608,1582
"Agric., ganadería, caza y silvicultura (139)",10922,391,2885,3194,3106,1346
"Pesca (140)",31,,11,12,6,2
"Explotación de minas y canteras (141)",177,,75,66,35,1
"Industrias manufactureras (142)",1510,39,669,501,270,31
"Suministro de electricidad, gas y agua (143)",35,,8,19,6,2
"Construcción (144)",592,4,198,233,142,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1567,21,555,530,386,75
"Venta, mant.y rep. veh.autom.y motoc. (146)",201,,98,61,40,2
"Comercio al por mayor (147)",47,,23,14,8,2
"Comercio al por menor (148)",1319,21,434,455,338,71
"Hoteles y restaurantes (149)",374,18,169,111,56,20
"Trans., almac. y comunicaciones (150)",786,7,326,277,166,10
"Intermediación financiera (151)",3,,,3,,
"Activid.inmobil., empres. y alquileres (152)",209,1,89,72,46,1
"Admin.pub. y defensa; p. segur.soc afil (153)",136,,48,53,32,3
"Enseñanza (154)",391,,91,193,107,
"Servicios sociales y de salud (155)",85,,37,35,11,2
"Otras activ. serv.comun.soc y personales (156)",259,5,118,71,51,14
"Hogares privados con servicio doméstico (157)",191,5,106,45,27,8
"Actividad economica no especificada (159)",298,21,95,88,67,27
"Desocupado (160)",748,12,421,196,94,25
"Hombres (161)",12189,306,3817,3853,3113,1100
"Agric., ganadería, caza y silvicultura (162)",7536,224,2009,2233,2112,958
"Pesca (163)",26,,9,10,5,2
"Explotación de minas y canteras (164)",176,,74,66,35,1
"Industrias manufactureras (165)",884,26,366,284,181,27
"Suministro de electricidad, gas y agua (166)",34,,7,19,6,2
"Construcción (167)",582,4,193,230,140,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",742,13,281,244,175,29
"Venta, mant.y rep. veh.autom.y motoc. (169)",192,,91,59,40,2
"Comercio al por mayor (170)",28,,14,8,5,1
"Comercio al por menor (171)",522,13,176,177,130,26
"Hoteles y restaurantes (172)",94,6,42,30,14,2
"Trans., almac. y comunicaciones (173)",755,7,305,271,162,10
"Intermediación financiera (174)",2,,,2,,
"Activid.inmobil., empres. y alquileres (175)",163,,59,64,39,1
"Admin.pub. y defensa; p. segur.soc afil (176)",104,,28,45,28,3
"Enseñanza (177)",198,,36,90,72,
"Servicios sociales y de salud (178)",32,,8,16,6,2
"Otras activ. serv.comun.soc y personales (179)",154,3,65,43,34,9
"Hogares privados con servicio doméstico (180)",12,,7,3,1,1
"Actividad economica no especificada (182)",140,13,42,42,26,17
"Desocupado (183)",555,10,286,161,77,21
"Mujeres (184)",6125,218,2084,1846,1495,482
"Agric., ganadería, caza y silvicultura (185)",3386,167,876,961,994,388
"Pesca (186)",5,,2,2,1,
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",626,13,303,217,89,4
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",10,,5,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",825,8,274,286,211,46
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,,7,2,,
"Comercio al por mayor (193)",19,,9,6,3,1
"Comercio al por menor (194)",797,8,258,278,208,45
"Hoteles y restaurantes (195)",280,12,127,81,42,18
"Trans., almac. y comunicaciones (196)",31,,21,6,4,
"Intermediación financiera (197)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",46,1,30,8,7,
"Admin.pub. y defensa; p. segur.soc afil (199)",32,,20,8,4,
"Enseñanza (200)",193,,55,103,35,
"Servicios sociales y de salud (201)",53,,29,19,5,
"Otras activ. serv.comun.soc y personales (202)",105,2,53,28,17,5
"Hogares privados con servicio doméstico (203)",179,5,99,42,26,7
"Actividad economica no especificada (205)",158,8,53,46,41,10
"Desocupado (206)",193,2,135,35,17,4
