"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",392,355,99,152,81,16,7,,,,37,391
"De 25 a 29 años (024)",429,403,40,120,130,83,26,4,,,26,763
"De 30 a 34 años (025)",427,417,20,84,132,91,72,15,2,1,10,1053
"De 35 a 39 años (026)",458,447,16,41,91,126,119,43,9,2,11,1486
"De 40 a 44 años (027)",405,403,10,24,69,78,131,63,26,2,2,1606
"De 45 a 49 años (028)",284,282,7,9,37,51,86,56,28,8,2,1285
"De 50 y más años (029)",578,573,6,26,24,49,144,123,108,93,5,3628
"Desocupada (030)",83,79,37,10,7,9,9,5,1,1,4,141
"De 12 a 14 años (031)",3,3,3,,,,,,,,,
"De 15 a 19 años (032)",25,25,23,2,,,,,,,,2
"De 20 a 24 años (033)",13,11,8,2,1,,,,,,2,4
"De 25 a 29 años (034)",12,11,2,4,2,1,2,,,,1,19
"De 30 a 34 años (035)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (036)",7,7,,,1,2,4,,,,,25
"De 40 a 44 años (037)",7,7,,,1,2,2,1,1,,,32
"De 45 a 49 años (038)",1,1,1,,,,,,,,,
"De 50 y más años (039)",9,9,,,,3,1,4,,1,,50
"No PEA (040)",9087,8892,2446,1275,1184,974,1277,795,494,447,195,26562
"De 12 a 14 años (041)",1215,1205,1196,9,,,,,,,10,9
"De 15 a 19 años (042)",1438,1389,977,344,62,5,1,,,,49,487
"De 20 a 24 años (043)",1079,1031,147,493,268,97,25,1,,,48,1433
"De 25 a 29 años (044)",1019,995,43,227,379,215,122,8,1,,24,2204
"De 30 a 34 años (045)",795,778,16,83,212,212,205,42,7,1,17,2367
"De 35 a 39 años (046)",727,722,16,41,105,173,243,107,30,7,5,2839
"De 40 a 44 años (047)",648,640,8,19,71,118,216,129,54,25,8,3018
"De 45 a 49 años (048)",452,448,6,13,34,59,133,107,70,26,4,2400
"De 50 y más años (049)",1714,1684,37,46,53,95,332,401,332,388,30,11805
,,,,,,,,,,,,
"URBANA (060)",8358,8137,2083,1192,1218,1012,1214,693,390,335,221,23509
"De 12 a 14 años (061)",847,842,837,5,,,,,,,5,5
"De 15 a 19 años (062)",1198,1157,885,244,25,2,1,,,,41,304
"De 20 a 24 años (063)",911,849,195,398,204,39,12,1,,,62,980
"De 25 a 29 años (064)",914,872,61,242,334,174,58,2,1,,42,1690
"De 30 a 34 años (065)",832,812,29,133,260,213,155,17,3,2,20,2114
"De 35 a 39 años (066)",844,832,26,71,168,229,245,80,10,3,12,2775
"De 40 a 44 años (067)",724,717,12,33,117,155,235,116,41,8,7,2915
"De 45 a 49 años (068)",487,482,9,19,58,88,147,99,50,12,5,2216
"De 50 y más años (069)",1601,1574,29,47,52,112,361,378,285,310,27,10510
"PEA (070)",2644,2557,410,428,453,397,456,213,119,81,87,7780
"De 12 a 14 años (071)",51,51,50,1,,,,,,,,1
"De 15 a 19 años (072)",255,245,186,53,6,,,,,,10,65
"De 20 a 24 años (073)",290,261,90,111,51,6,3,,,,29,243
"De 25 a 29 años (074)",323,302,36,105,88,61,11,1,,,21,517
"De 30 a 34 años (075)",337,327,16,74,108,69,51,7,1,1,10,778
"De 35 a 39 años (076)",381,372,14,37,85,106,95,29,4,2,9,1170
"De 40 a 44 años (077)",335,333,8,19,62,71,112,44,15,2,2,1263
"De 45 a 49 años (078)",219,217,6,8,34,43,67,36,19,4,2,929
"De 50 y más años (079)",453,449,4,20,19,41,117,96,80,72,4,2814
"Ocupada (080)",2576,2491,381,418,447,390,448,209,118,80,85,7658
"De 12 a 14 años (081)",50,50,49,1,,,,,,,,1
"De 15 a 19 años (082)",235,225,168,51,6,,,,,,10,63
"De 20 a 24 años (083)",280,251,83,109,50,6,3,,,,29,239
"De 25 a 29 años (084)",313,293,34,101,87,60,10,1,,,20,504
"De 30 a 34 años (085)",331,322,16,72,106,68,51,7,1,1,9,769
"De 35 a 39 años (086)",374,365,14,37,84,104,91,29,4,2,9,1145
"De 40 a 44 años (087)",330,328,8,19,61,70,110,44,14,2,2,1241
"De 45 a 49 años (088)",218,216,5,8,34,43,67,36,19,4,2,929
"De 50 y más años (089)",445,441,4,20,19,39,116,92,80,71,4,2767
"Desocupada (090)",68,66,29,10,6,7,8,4,1,1,2,122
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",20,20,18,2,,,,,,,,2
"De 20 a 24 años (093)",10,10,7,2,1,,,,,,,4
"De 25 a 29 años (094)",10,9,2,4,1,1,1,,,,1,13
"De 30 a 34 años (095)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (096)",7,7,,,1,2,4,,,,,25
"De 40 a 44 años (097)",5,5,,,1,1,2,,1,,,22
"De 45 a 49 años (098)",1,1,1,,,,,,,,,
"De 50 y más años (099)",8,8,,,,2,1,4,,1,,47
"No PEA (100)",5714,5580,1673,764,765,615,758,480,271,254,134,15729
"De 12 a 14 años (101)",796,791,787,4,,,,,,,5,4
"De 15 a 19 años (102)",943,912,699,191,19,2,1,,,,31,239
"De 20 a 24 años (103)",621,588,105,287,153,33,9,1,,,33,737
"De 25 a 29 años (104)",591,570,25,137,246,113,47,1,1,,21,1173
"De 30 a 34 años (105)",495,485,13,59,152,144,104,10,2,1,10,1336
"De 35 a 39 años (106)",463,460,12,34,83,123,150,51,6,1,3,1605
"De 40 a 44 años (107)",389,384,4,14,55,84,123,72,26,6,5,1652
"De 45 a 49 años (108)",268,265,3,11,24,45,80,63,31,8,3,1287
"De 50 y más años (109)",1148,1125,25,27,33,71,244,282,205,238,23,7696
,,,,,,,,,,,,
"RURAL (120)",4224,4133,917,633,551,466,658,411,278,219,91,13525
"De 12 a 14 años (121)",458,451,446,5,,,,,,,7,5
"De 15 a 19 años (122)",617,591,350,185,51,4,1,,,,26,303
"De 20 a 24 años (123)",573,548,59,249,146,74,20,,,,25,848
"De 25 a 29 años (124)",546,537,24,109,177,125,92,10,,,9,1296
"De 30 a 34 años (125)",396,388,7,36,86,91,122,40,6,,8,1315
"De 35 a 39 años (126)",348,344,6,11,29,72,121,70,29,6,4,1575
"De 40 a 44 años (127)",336,333,6,10,24,43,114,77,40,19,3,1741
"De 45 a 49 años (128)",250,249,5,3,13,22,72,64,48,22,1,1469
"De 50 y más años (129)",700,692,14,25,25,35,116,150,155,172,8,4973
"PEA (130)",851,821,144,122,132,107,139,96,55,26,30,2692
"De 12 a 14 años (131)",39,37,37,,,,,,,,2,
"De 15 a 19 años (132)",122,114,72,32,8,1,1,,,,8,55
"De 20 a 24 años (133)",115,105,17,43,31,10,4,,,,10,152
"De 25 a 29 años (134)",118,112,6,19,44,23,17,3,,,6,265
"De 30 a 34 años (135)",96,95,4,12,26,23,21,8,1,,1,284
"De 35 a 39 años (136)",84,82,2,4,7,22,28,14,5,,2,341
"De 40 a 44 años (137)",77,77,2,5,8,9,21,20,12,,,375
"De 45 a 49 años (138)",66,66,2,1,3,8,19,20,9,4,,356
"De 50 y más años (139)",134,133,2,6,5,11,28,31,28,22,1,864
"Ocupada (140)",836,808,136,122,131,105,138,95,55,26,28,2673
"De 12 a 14 años (141)",37,35,35,,,,,,,,2,
"De 15 a 19 años (142)",117,109,67,32,8,1,1,,,,8,55
"De 20 a 24 años (143)",112,104,16,43,31,10,4,,,,8,152
"De 25 a 29 años (144)",116,110,6,19,43,23,16,3,,,6,259
"De 30 a 34 años (145)",96,95,4,12,26,23,21,8,1,,1,284
"De 35 a 39 años (146)",84,82,2,4,7,22,28,14,5,,2,341
"De 40 a 44 años (147)",75,75,2,5,8,8,21,19,12,,,365
"De 45 a 49 años (148)",66,66,2,1,3,8,19,20,9,4,,356
"De 50 y más años (149)",133,132,2,6,5,10,28,31,28,22,1,861
"Desocupada (150)",15,13,8,,1,2,1,1,,,2,19
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",5,5,5,,,,,,,,,
"De 20 a 24 años (153)",3,1,1,,,,,,,,2,
"De 25 a 29 años (154)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",2,2,,,,1,,1,,,,10
"De 50 y más años (159)",1,1,,,,1,,,,,,3
"No PEA (160)",3373,3312,773,511,419,359,519,315,223,193,61,10833
"De 12 a 14 años (161)",419,414,409,5,,,,,,,5,5
"De 15 a 19 años (162)",495,477,278,153,43,3,,,,,18,248
"De 20 a 24 años (163)",458,443,42,206,115,64,16,,,,15,696
"De 25 a 29 años (164)",428,425,18,90,133,102,75,7,,,3,1031
"De 30 a 34 años (165)",300,293,3,24,60,68,101,32,5,,7,1031
"De 35 a 39 años (166)",264,262,4,7,22,50,93,56,24,6,2,1234
"De 40 a 44 años (167)",259,256,4,5,16,34,93,57,28,19,3,1366
"De 45 a 49 años (168)",184,183,3,2,10,14,53,44,39,18,1,1113
"De 50 y más años (169)",566,559,12,19,20,24,88,119,127,150,7,4109
