"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",11,45,42,,93.3,,
"De 45 a 49 años (038)",9,38,33,,86.8,,
"De 50 y más años (039)",4,28,23,,82.1,,
"No PEA (040)",10113,23139,21372,609,92.4,2.6,
"De 12 a 14 años (041)",1300,11,10,3,90.9,27.3,
"De 15 a 19 años (042)",1689,312,311,101,99.7,32.4,
"De 20 a 24 años (043)",1400,1390,1371,170,98.6,12.2,
"De 25 a 29 años (044)",1208,2115,2075,155,98.1,7.3,
"De 30 a 34 años (045)",977,2424,2342,113,96.6,4.7,
"De 35 a 39 años (046)",810,2481,2378,45,95.8,1.8,
"De 40 a 44 años (047)",704,2582,2435,18,94.3,0.7,
"De 45 a 49 años (048)",511,2265,2111,4,93.2,0.2,
"De 50 y más años (049)",1514,9559,8339,,87.2,,
,,,,,,,
"URBANA (060)",13172,29533,27623,716,93.5,2.4,
"De 12 a 14 años (061)",1238,13,12,3,92.3,23.1,
"De 15 a 19 años (062)",1864,342,341,100,99.7,29.2,
"De 20 a 24 años (063)",1864,1680,1655,187,98.5,11.1,
"De 25 a 29 años (064)",1748,2736,2691,178,98.4,6.5,
"De 30 a 34 años (065)",1467,3413,3297,152,96.6,4.5,
"De 35 a 39 años (066)",1267,3544,3413,72,96.3,2,
"De 40 a 44 años (067)",1058,3583,3415,18,95.3,0.5,
"De 45 a 49 años (068)",809,3298,3098,5,93.9,0.2,
"De 50 y más años (069)",1857,10924,9701,1,88.8,,
"PEA (070)",4128,9401,8907,190,94.7,2,
"De 12 a 14 años (071)",51,2,2,,100,,
"De 15 a 19 años (072)",351,71,71,12,100,16.9,
"De 20 a 24 años (073)",636,479,469,44,97.9,9.2,
"De 25 a 29 años (074)",650,835,824,45,98.7,5.4,
"De 30 a 34 años (075)",596,1263,1218,51,96.4,4,
"De 35 a 39 años (076)",534,1374,1311,34,95.4,2.5,
"De 40 a 44 años (077)",419,1272,1227,2,96.5,0.2,
"De 45 a 49 años (078)",353,1306,1236,1,94.6,0.1,
"De 50 y más años (079)",538,2799,2549,1,91.1,,
"Ocupada (080)",3954,9136,8660,180,94.8,2,
"De 12 a 14 años (081)",44,2,2,,100,,
"De 15 a 19 años (082)",328,65,65,12,100,18.5,
"De 20 a 24 años (083)",580,437,428,42,97.9,9.6,
"De 25 a 29 años (084)",617,795,784,42,98.6,5.3,
"De 30 a 34 años (085)",575,1226,1184,48,96.6,3.9,
"De 35 a 39 años (086)",524,1345,1283,32,95.4,2.4,
"De 40 a 44 años (087)",408,1227,1185,2,96.6,0.2,
"De 45 a 49 años (088)",344,1268,1203,1,94.9,0.1,
"De 50 y más años (089)",534,2771,2526,1,91.2,,
"Desocupada (090)",174,265,247,10,93.2,3.8,
"De 12 a 14 años (091)",7,,,,,,
"De 15 a 19 años (092)",23,6,6,,100,,
"De 20 a 24 años (093)",56,42,41,2,97.6,4.8,
"De 25 a 29 años (094)",33,40,40,3,100,7.5,
"De 30 a 34 años (095)",21,37,34,3,91.9,8.1,
"De 35 a 39 años (096)",10,29,28,2,96.6,6.9,
"De 40 a 44 años (097)",11,45,42,,93.3,,
"De 45 a 49 años (098)",9,38,33,,86.8,,
"De 50 y más años (099)",4,28,23,,82.1,,
"No PEA (100)",9044,20132,18716,526,93,2.6,
"De 12 a 14 años (101)",1187,11,10,3,90.9,27.3,
"De 15 a 19 años (102)",1513,271,270,88,99.6,32.5,
"De 20 a 24 años (103)",1228,1201,1186,143,98.8,11.9,
"De 25 a 29 años (104)",1098,1901,1867,133,98.2,7,
"De 30 a 34 años (105)",871,2150,2079,101,96.7,4.7,
"De 35 a 39 años (106)",733,2170,2102,38,96.9,1.8,
"De 40 a 44 años (107)",639,2311,2188,16,94.7,0.7,
"De 45 a 49 años (108)",456,1992,1862,4,93.5,0.2,
"De 50 y más años (109)",1319,8125,7152,,88,,
,,,,,,,
"RURAL (120)",1221,3438,3055,86,88.9,2.5,
"De 12 a 14 años (121)",115,,,,,,
"De 15 a 19 años (122)",187,41,41,13,100,31.7,
"De 20 a 24 años (123)",191,200,196,27,98,13.5,
"De 25 a 29 años (124)",135,249,242,22,97.2,8.8,
"De 30 a 34 años (125)",133,330,316,13,95.8,3.9,
"De 35 a 39 años (126)",95,365,325,8,89,2.2,
"De 40 a 44 años (127)",87,337,309,3,91.7,0.9,
"De 45 a 49 años (128)",65,339,309,,91.2,,
"De 50 y más años (129)",213,1577,1317,,83.5,,
"PEA (130)",152,431,399,5,92.6,1.2,
"De 12 a 14 años (131)",2,,,,,,
"De 15 a 19 años (132)",11,,,,,,
"De 20 a 24 años (133)",19,11,11,1,100,9.1,
"De 25 a 29 años (134)",25,35,34,,97.1,,
"De 30 a 34 años (135)",27,56,53,2,94.6,3.6,
"De 35 a 39 años (136)",18,54,49,1,90.7,1.9,
"De 40 a 44 años (137)",22,66,62,1,93.9,1.5,
"De 45 a 49 años (138)",10,66,60,,90.9,,
"De 50 y más años (139)",18,143,130,,90.9,,
"Ocupada (140)",143,423,391,4,92.4,0.9,
"De 12 a 14 años (141)",2,,,,,,
"De 15 a 19 años (142)",8,,,,,,
"De 20 a 24 años (143)",16,10,10,1,100,10,
"De 25 a 29 años (144)",25,35,34,,97.1,,
"De 30 a 34 años (145)",25,53,50,2,94.3,3.8,
"De 35 a 39 años (146)",17,50,45,,90,,
"De 40 a 44 años (147)",22,66,62,1,93.9,1.5,
"De 45 a 49 años (148)",10,66,60,,90.9,,
"De 50 y más años (149)",18,143,130,,90.9,,
"Desocupada (150)",9,8,8,1,100,12.5,
"De 15 a 19 años (152)",3,,,,,,
"De 20 a 24 años (153)",3,1,1,,100,,
"De 30 a 34 años (155)",2,3,3,,100,,
"De 35 a 39 años (156)",1,4,4,1,100,25,
"No PEA (160)",1069,3007,2656,81,88.3,2.7,
"De 12 a 14 años (161)",113,,,,,,
"De 15 a 19 años (162)",176,41,41,13,100,31.7,
"De 20 a 24 años (163)",172,189,185,26,97.9,13.8,
"De 25 a 29 años (164)",110,214,208,22,97.2,10.3,
"De 30 a 34 años (165)",106,274,263,11,96,4,
"De 35 a 39 años (166)",77,311,276,7,88.7,2.3,
"De 40 a 44 años (167)",65,271,247,2,91.1,0.7,
"De 45 a 49 años (168)",55,273,249,,91.2,,
"De 50 y más años (169)",195,1434,1187,,82.8,,
