"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",24,,,,,18,,2,2,2,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,,,,1,,2,2,,,,
"Comercio al por mayor (170)",3,,,,,3,,,,,,,
"Comercio al por menor (171)",16,,,,,14,,,,2,,,
"Activid.inmobil., empres. y alquileres (175)",5,,,1,,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",6,2,,,2,,,,2,,,,
"Enseñanza (177)",35,,35,,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",4,,3,,,,,,1,,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",10,,,,,,,,,,,10,
"Desocupado (183)",33,,,,,,,,,,,,33
"Mujeres (184)",185,,43,2,1,18,32,2,,78,,6,3
"Agric., ganadería, caza y silvicultura (185)",99,,,,,,32,,,67,,,
"Explotación de minas y canteras (187)",4,,,1,,,,,,3,,,
"Industrias manufactureras (188)",2,,,,,,,2,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",14,,,,,14,,,,,,,
"Comercio al por menor (194)",14,,,,,14,,,,,,,
"Hoteles y restaurantes (195)",3,,,,,2,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,,,1,1,,,,,,,,
"Enseñanza (200)",43,,43,,,,,,,,,,
"Servicios sociales y de salud (201)",1,,,,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",6,,,,,,,,,6,,,
"Actividad economica no especificada (205)",6,,,,,,,,,,,6,
"Desocupado (206)",3,,,,,,,,,,,,3
