"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",25075,22829,4741,4300,4641,3399,3354,1373,614,407,2246,57019
"De 12 a 14 años (021)",181,175,167,5,3,,,,,,6,11
"De 15 a 19 años (022)",1425,1391,1226,149,11,5,,,,,34,186
"De 20 a 24 años (023)",2829,2232,1282,669,232,40,8,1,,,597,1293
"De 25 a 29 años (024)",3330,2644,665,973,676,253,71,6,,,686,3422
"De 30 a 34 años (025)",3461,3115,419,857,999,504,308,26,1,1,346,5853
"De 35 a 39 años (026)",3492,3248,255,563,957,746,578,126,21,2,244,8197
"De 40 a 44 años (027)",3277,3159,203,403,770,762,718,233,51,19,118,9483
"De 45 a 49 años (028)",2675,2571,184,323,475,513,661,283,104,28,104,8696
"De 50 y más años (029)",4405,4294,340,358,518,576,1010,698,437,357,111,19878
"Desocupada (030)",1454,1232,564,248,167,98,103,33,9,10,222,1736
"De 12 a 14 años (031)",18,17,17,,,,,,,,1,
"De 15 a 19 años (032)",211,206,184,20,2,,,,,,5,24
"De 20 a 24 años (033)",376,295,211,65,16,2,,1,,,81,109
"De 25 a 29 años (034)",312,232,99,74,45,10,4,,,,80,210
"De 30 a 34 años (035)",176,148,25,42,39,23,17,2,,,28,273
"De 35 a 39 años (036)",136,120,12,21,34,21,28,4,,,16,297
"De 40 a 44 años (037)",92,86,7,11,15,23,21,7,2,,6,263
"De 45 a 49 años (038)",65,63,3,10,8,13,17,10,2,,2,223
"De 50 y más años (039)",68,65,6,5,8,6,16,9,5,10,3,337
"No PEA (040)",84440,80392,26141,11158,11638,8603,10132,5731,3551,3438,4048,211837
"De 12 a 14 años (041)",9046,8991,8953,31,7,,,,,,55,45
"De 15 a 19 años (042)",13181,12828,11373,1291,136,20,8,,,,353,1655
"De 20 a 24 años (043)",9766,8583,3051,3628,1545,302,54,3,,,1183,7866
"De 25 a 29 años (044)",8663,7822,761,2594,2853,1162,425,23,4,,841,13744
"De 30 a 34 años (045)",7998,7541,417,1343,2669,1832,1090,148,34,8,457,18118
"De 35 a 39 años (046)",6572,6259,250,606,1655,1696,1612,348,72,20,313,19003
"De 40 a 44 años (047)",5441,5261,239,388,944,1233,1609,627,178,43,180,18976
"De 45 a 49 años (048)",4875,4714,191,312,603,775,1507,811,365,150,161,20456
"De 50 y más años (049)",18898,18393,906,965,1226,1583,3827,3771,2898,3217,505,111974
,,,,,,,,,,,,
"URBANA (060)",100715,94678,28316,14462,15234,11152,12339,6293,3602,3280,6037,241560
"De 12 a 14 años (061)",8188,8133,8091,33,9,,,,,,55,51
"De 15 a 19 años (062)",13296,12942,11511,1282,118,23,8,,,,354,1619
"De 20 a 24 años (063)",11786,10057,4156,3966,1596,283,51,5,,,1729,8251
"De 25 a 29 años (064)",11201,9714,1393,3372,3243,1265,418,19,4,,1487,15557
"De 30 a 34 años (065)",10610,9830,785,2097,3460,2105,1212,138,26,7,780,21631
"De 35 a 39 años (066)",9295,8760,473,1124,2475,2280,1933,394,66,15,535,24446
"De 40 a 44 años (067)",8079,7793,402,752,1640,1904,2140,730,178,47,286,25744
"De 45 a 49 años (068)",6998,6748,349,607,1045,1248,2029,956,378,136,250,26190
"De 50 y más años (069)",21262,20701,1156,1229,1648,2044,4548,4051,2950,3075,561,118071
"PEA (070)",25477,23096,5002,4418,4689,3402,3311,1339,569,366,2381,55988
"De 12 a 14 años (071)",169,164,156,5,3,,,,,,5,11
"De 15 a 19 años (072)",1523,1486,1310,158,13,5,,,,,37,199
"De 20 a 24 años (073)",3038,2391,1395,709,243,36,6,2,,,647,1341
"De 25 a 29 años (074)",3513,2776,744,1016,689,250,72,5,,,737,3480
"De 30 a 34 años (075)",3503,3137,423,873,1012,502,301,24,1,1,366,5848
"De 35 a 39 años (076)",3510,3258,254,573,971,749,565,125,19,2,252,8160
"De 40 a 44 años (077)",3276,3154,202,403,773,771,718,225,47,15,122,9385
"De 45 a 49 años (078)",2658,2554,181,330,476,519,653,281,89,25,104,8518
"De 50 y más años (079)",4287,4176,337,351,509,570,996,677,413,323,111,19046
"Ocupada (080)",24091,21925,4476,4176,4525,3311,3210,1307,561,359,2166,54346
"De 12 a 14 años (081)",154,149,141,5,3,,,,,,5,11
"De 15 a 19 años (082)",1327,1295,1140,139,11,5,,,,,32,176
"De 20 a 24 años (083)",2682,2114,1202,644,227,34,6,1,,,568,1232
"De 25 a 29 años (084)",3208,2549,648,943,645,240,68,5,,,659,3273
"De 30 a 34 años (085)",3333,2994,398,833,973,482,284,22,1,1,339,5586
"De 35 a 39 años (086)",3377,3140,242,553,938,728,537,121,19,2,237,7866
"De 40 a 44 años (087)",3189,3073,196,392,759,750,698,218,45,15,116,9135
"De 45 a 49 años (088)",2596,2494,178,320,468,507,637,272,87,25,102,8308
"De 50 y más años (089)",4225,4117,331,347,501,565,980,668,409,316,108,18759
"Desocupada (090)",1386,1171,526,242,164,91,101,32,8,7,215,1642
"De 12 a 14 años (091)",15,15,15,,,,,,,,,
"De 15 a 19 años (092)",196,191,170,19,2,,,,,,5,23
"De 20 a 24 años (093)",356,277,193,65,16,2,,1,,,79,109
"De 25 a 29 años (094)",305,227,96,73,44,10,4,,,,78,207
"De 30 a 34 años (095)",170,143,25,40,39,20,17,2,,,27,262
"De 35 a 39 años (096)",133,118,12,20,33,21,28,4,,,15,294
"De 40 a 44 años (097)",87,81,6,11,14,21,20,7,2,,6,250
"De 45 a 49 años (098)",62,60,3,10,8,12,16,9,2,,2,210
"De 50 y más años (099)",62,59,6,4,8,5,16,9,4,7,3,287
"No PEA (100)",75238,71582,23314,10044,10545,7750,9028,4954,3033,2914,3656,185572
"De 12 a 14 años (101)",8019,7969,7935,28,6,,,,,,50,40
"De 15 a 19 años (102)",11773,11456,10201,1124,105,18,8,,,,317,1420
"De 20 a 24 años (103)",8748,7666,2761,3257,1353,247,45,3,,,1082,6910
"De 25 a 29 años (104)",7688,6938,649,2356,2554,1015,346,14,4,,750,12077
"De 30 a 34 años (105)",7107,6693,362,1224,2448,1603,911,114,25,6,414,15783
"De 35 a 39 años (106)",5785,5502,219,551,1504,1531,1368,269,47,13,283,16286
"De 40 a 44 años (107)",4803,4639,200,349,867,1133,1422,505,131,32,164,16359
"De 45 a 49 años (108)",4340,4194,168,277,569,729,1376,675,289,111,146,17672
"De 50 y más años (109)",16975,16525,819,878,1139,1474,3552,3374,2537,2752,450,99025
,,,,,,,,,,,,
"RURAL (120)",10254,9775,3130,1244,1212,948,1250,844,572,575,479,29032
"De 12 a 14 años (121)",1057,1050,1046,3,1,,,,,,7,5
"De 15 a 19 años (122)",1521,1483,1272,178,31,2,,,,,38,246
"De 20 a 24 años (123)",1185,1053,388,396,197,61,11,,,,132,1017
"De 25 a 29 años (124)",1104,984,132,269,331,160,82,10,,,120,1819
"De 30 a 34 años (125)",1025,974,76,145,247,254,203,38,9,2,51,2613
"De 35 a 39 años (126)",905,867,44,66,171,183,285,84,27,7,38,3051
"De 40 a 44 años (127)",731,713,47,50,89,114,208,137,53,15,18,2978
"De 45 a 49 años (128)",617,600,29,38,41,53,156,148,93,42,17,3185
"De 50 y más años (129)",2109,2051,96,99,104,121,305,427,390,509,58,14118
"PEA (130)",1052,965,303,130,119,95,146,67,54,51,87,2767
"De 12 a 14 años (131)",30,28,28,,,,,,,,2,
"De 15 a 19 años (132)",113,111,100,11,,,,,,,2,11
"De 20 a 24 años (133)",167,136,98,25,5,6,2,,,,31,61
"De 25 a 29 años (134)",129,100,20,31,32,13,3,1,,,29,152
"De 30 a 34 años (135)",134,126,21,26,26,25,24,4,,,8,278
"De 35 a 39 años (136)",118,110,13,11,20,18,41,5,2,,8,334
"De 40 a 44 años (137)",93,91,8,11,12,14,21,15,6,4,2,361
"De 45 a 49 años (138)",82,80,6,3,7,7,25,12,17,3,2,401
"De 50 y más años (139)",186,183,9,12,17,12,30,30,29,44,3,1169
"Ocupada (140)",984,904,265,124,116,88,144,66,53,48,80,2673
"De 12 a 14 años (141)",27,26,26,,,,,,,,1,
"De 15 a 19 años (142)",98,96,86,10,,,,,,,2,10
"De 20 a 24 años (143)",147,118,80,25,5,6,2,,,,29,61
"De 25 a 29 años (144)",122,95,17,30,31,13,3,1,,,27,149
"De 30 a 34 años (145)",128,121,21,24,26,22,24,4,,,7,267
"De 35 a 39 años (146)",115,108,13,10,19,18,41,5,2,,7,331
"De 40 a 44 años (147)",88,86,7,11,11,12,20,15,6,4,2,348
"De 45 a 49 años (148)",79,77,6,3,7,6,24,11,17,3,2,388
"De 50 y más años (149)",180,177,9,11,17,11,30,30,28,41,3,1119
"Desocupada (150)",68,61,38,6,3,7,2,1,1,3,7,94
"De 12 a 14 años (151)",3,2,2,,,,,,,,1,
"De 15 a 19 años (152)",15,15,14,1,,,,,,,,1
"De 20 a 24 años (153)",20,18,18,,,,,,,,2,
"De 25 a 29 años (154)",7,5,3,1,1,,,,,,2,3
"De 30 a 34 años (155)",6,5,,2,,3,,,,,1,11
"De 35 a 39 años (156)",3,2,,1,1,,,,,,1,3
"De 40 a 44 años (157)",5,5,1,,1,2,1,,,,,13
"De 45 a 49 años (158)",3,3,,,,1,1,1,,,,13
"De 50 y más años (159)",6,6,,1,,1,,,1,3,,50
"No PEA (160)",9202,8810,2827,1114,1093,853,1104,777,518,524,392,26265
"De 12 a 14 años (161)",1027,1022,1018,3,1,,,,,,5,5
"De 15 a 19 años (162)",1408,1372,1172,167,31,2,,,,,36,235
"De 20 a 24 años (163)",1018,917,290,371,192,55,9,,,,101,956
"De 25 a 29 años (164)",975,884,112,238,299,147,79,9,,,91,1667
"De 30 a 34 años (165)",891,848,55,119,221,229,179,34,9,2,43,2335
"De 35 a 39 años (166)",787,757,31,55,151,165,244,79,25,7,30,2717
"De 40 a 44 años (167)",638,622,39,39,77,100,187,122,47,11,16,2617
"De 45 a 49 años (168)",535,520,23,35,34,46,131,136,76,39,15,2784
"De 50 y más años (169)",1923,1868,87,87,87,109,275,397,361,465,55,12949
