"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",307,,1,9,,233,,15,3,46,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",23,,,1,,5,,15,2,,,,
"Comercio al por mayor (147)",26,,1,3,,22,,,,,,,
"Comercio al por menor (148)",258,,,5,,206,,,1,46,,,
"Hoteles y restaurantes (149)",78,,,1,,49,,,,28,,,
"Trans., almac. y comunicaciones (150)",214,,,1,,,,,185,28,,,
"Intermediación financiera (151)",2,,,2,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",27,,2,3,3,7,,,3,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",64,5,2,22,15,,,,3,7,10,,
"Enseñanza (154)",357,5,346,1,5,,,,,,,,
"Servicios sociales y de salud (155)",49,,16,23,2,1,,,1,6,,,
"Otras activ. serv.comun.soc y personales (156)",39,,4,6,3,2,,,,24,,,
"Hogares privados con servicio doméstico (157)",66,,,,,,,,,66,,,
"Actividad economica no especificada (159)",150,,,,,,,,,,,150,
"Desocupado (160)",621,,,,,,,,,,,,621
"Hombres (161)",17232,10,192,38,19,138,8247,92,274,7659,10,33,520
"Agric., ganadería, caza y silvicultura (162)",15784,,1,,,,8247,2,6,7528,,,
"Pesca (163)",1,,,,,,,,,1,,,
"Industrias manufactureras (165)",76,,,1,1,,,72,1,1,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,1,,,,,
"Construcción (167)",130,,1,3,1,,,2,72,51,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",170,,1,8,,121,,15,3,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",23,,,1,,5,,15,2,,,,
"Comercio al por mayor (170)",19,,1,2,,16,,,,,,,
"Comercio al por menor (171)",128,,,5,,100,,,1,22,,,
"Hoteles y restaurantes (172)",11,,,,,9,,,,2,,,
"Trans., almac. y comunicaciones (173)",214,,,1,,,,,185,28,,,
"Activid.inmobil., empres. y alquileres (175)",22,,1,2,2,7,,,3,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",41,5,2,9,7,,,,3,5,10,,
"Enseñanza (177)",187,5,178,,4,,,,,,,,
"Servicios sociales y de salud (178)",17,,4,8,2,1,,,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",20,,4,6,2,,,,,8,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",33,,,,,,,,,,,33,
"Desocupado (183)",520,,,,,,,,,,,,520
"Mujeres (184)",2122,,181,35,13,154,384,32,1,1104,,117,101
"Agric., ganadería, caza y silvicultura (185)",1350,,,,,,384,,,966,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",35,,,1,2,,,32,,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",137,,,1,,112,,,,24,,,
"Comercio al por mayor (193)",7,,,1,,6,,,,,,,
"Comercio al por menor (194)",130,,,,,106,,,,24,,,
"Hoteles y restaurantes (195)",67,,,1,,40,,,,26,,,
"Intermediación financiera (197)",2,,,2,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",5,,1,1,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",23,,,13,8,,,,,2,,,
"Enseñanza (200)",170,,168,1,1,,,,,,,,
"Servicios sociales y de salud (201)",32,,12,15,,,,,,5,,,
"Otras activ. serv.comun.soc y personales (202)",19,,,,1,2,,,,16,,,
"Hogares privados con servicio doméstico (203)",61,,,,,,,,,61,,,
"Actividad economica no especificada (205)",117,,,,,,,,,,,117,
"Desocupado (206)",101,,,,,,,,,,,,101
